region_set	control_set	module_id	track_id	mark	stage	n_regions	mean_signal	max_signal	signal_density	overlap_fraction	peak_count_mean
matched_random	matched_non_age_0011	M02	H3K27ac_blastocyst	H3K27ac	blastocyst	30	0.1439306358381503	1.0	0.1439306358381503	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0011	M02	H3K27me3_8cell	H3K27me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M02	H3K27me3_blastocyst	H3K27me3	blastocyst	30	0.13333333333333333	1.0	0.13333333333333333	0.13333333333333333	0.13333333333333333
matched_random	matched_non_age_0011	M02	H3K27me3_morula	H3K27me3	morula	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M02	H3K4me3_8cell	H3K4me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M02	H3K4me3_blastocyst	H3K4me3	blastocyst	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M05	H3K27ac_8cell	H3K27ac	8cell	6	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0011	M05	H3K27ac_blastocyst	H3K27ac	blastocyst	6	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0011	M05	H3K27me3_8cell	H3K27me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M05	H3K27me3_blastocyst	H3K27me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M05	H3K27me3_morula	H3K27me3	morula	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M05	H3K4me3_8cell	H3K4me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M05	H3K4me3_blastocyst	H3K4me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M10	H3K27ac_8cell	H3K27ac	8cell	3	0.3333333333333333	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333
matched_random	matched_non_age_0011	M10	H3K27ac_blastocyst	H3K27ac	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M10	H3K27me3_8cell	H3K27me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M10	H3K27me3_blastocyst	H3K27me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M10	H3K27me3_morula	H3K27me3	morula	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M10	H3K4me3_8cell	H3K4me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M10	H3K4me3_blastocyst	H3K4me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M12	H3K27ac_8cell	H3K27ac	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M12	H3K27ac_blastocyst	H3K27ac	blastocyst	4	0.25	1.0	0.25	0.25	0.25
matched_random	matched_non_age_0011	M12	H3K27me3_8cell	H3K27me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M12	H3K27me3_blastocyst	H3K27me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M12	H3K27me3_morula	H3K27me3	morula	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M12	H3K4me3_8cell	H3K4me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0011	M12	H3K4me3_blastocyst	H3K4me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M01	H3K27ac_8cell	H3K27ac	8cell	21	0.26686507936507936	1.0	0.26686507936507936	0.2857142857142857	0.2857142857142857
matched_random	matched_non_age_0012	M01	H3K27ac_blastocyst	H3K27ac	blastocyst	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M01	H3K27me3_8cell	H3K27me3	8cell	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M01	H3K27me3_blastocyst	H3K27me3	blastocyst	21	0.047619047619047616	1.0	0.047619047619047616	0.047619047619047616	0.047619047619047616
matched_random	matched_non_age_0012	M01	H3K27me3_morula	H3K27me3	morula	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M01	H3K4me3_8cell	H3K4me3	8cell	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M01	H3K4me3_blastocyst	H3K4me3	blastocyst	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M02	H3K27ac_8cell	H3K27ac	8cell	30	0.06666666666666667	1.0	0.06666666666666667	0.06666666666666667	0.06666666666666667
matched_random	matched_non_age_0012	M02	H3K27ac_blastocyst	H3K27ac	blastocyst	30	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0012	M02	H3K27me3_8cell	H3K27me3	8cell	30	0.030379746835443037	0.9113924050632911	0.030379746835443037	0.03333333333333333	0.03333333333333333
matched_random	matched_non_age_0012	M02	H3K27me3_blastocyst	H3K27me3	blastocyst	30	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0012	M02	H3K27me3_morula	H3K27me3	morula	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M02	H3K4me3_8cell	H3K4me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M02	H3K4me3_blastocyst	H3K4me3	blastocyst	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M05	H3K27ac_8cell	H3K27ac	8cell	6	0.3333333333333333	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333
matched_random	matched_non_age_0012	M05	H3K27ac_blastocyst	H3K27ac	blastocyst	6	0.023972602739726026	0.14383561643835616	0.023972602739726026	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0012	M05	H3K27me3_8cell	H3K27me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M05	H3K27me3_blastocyst	H3K27me3	blastocyst	6	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0012	M05	H3K27me3_morula	H3K27me3	morula	6	0.09353741496598639	0.5102040816326531	0.09353741496598639	0.16666666666666666	0.3333333333333333
matched_random	matched_non_age_0012	M05	H3K4me3_8cell	H3K4me3	8cell	6	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0012	M05	H3K4me3_blastocyst	H3K4me3	blastocyst	6	0.11538461538461538	0.6923076923076923	0.11538461538461538	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0012	M10	H3K27ac_8cell	H3K27ac	8cell	3	0.3333333333333333	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333
matched_random	matched_non_age_0012	M10	H3K27ac_blastocyst	H3K27ac	blastocyst	3	0.3333333333333333	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333
matched_random	matched_non_age_0012	M10	H3K27me3_8cell	H3K27me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M10	H3K27me3_blastocyst	H3K27me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M10	H3K27me3_morula	H3K27me3	morula	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M10	H3K4me3_8cell	H3K4me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M10	H3K4me3_blastocyst	H3K4me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M12	H3K27ac_8cell	H3K27ac	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M12	H3K27ac_blastocyst	H3K27ac	blastocyst	4	0.25	1.0	0.25	0.25	0.25
matched_random	matched_non_age_0012	M12	H3K27me3_8cell	H3K27me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M12	H3K27me3_blastocyst	H3K27me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M12	H3K27me3_morula	H3K27me3	morula	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M12	H3K4me3_8cell	H3K4me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0012	M12	H3K4me3_blastocyst	H3K4me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M01	H3K27ac_8cell	H3K27ac	8cell	21	0.09523809523809523	1.0	0.09523809523809523	0.09523809523809523	0.09523809523809523
matched_random	matched_non_age_0013	M01	H3K27ac_blastocyst	H3K27ac	blastocyst	21	0.09523809523809523	1.0	0.09523809523809523	0.09523809523809523	0.09523809523809523
matched_random	matched_non_age_0013	M01	H3K27me3_8cell	H3K27me3	8cell	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M01	H3K27me3_blastocyst	H3K27me3	blastocyst	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M01	H3K27me3_morula	H3K27me3	morula	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M01	H3K4me3_8cell	H3K4me3	8cell	21	0.047619047619047616	1.0	0.047619047619047616	0.047619047619047616	0.047619047619047616
matched_random	matched_non_age_0013	M01	H3K4me3_blastocyst	H3K4me3	blastocyst	21	0.047619047619047616	1.0	0.047619047619047616	0.047619047619047616	0.047619047619047616
matched_random	matched_non_age_0013	M02	H3K27ac_8cell	H3K27ac	8cell	30	0.19534391534391535	1.0	0.19534391534391535	0.2	0.2
matched_random	matched_non_age_0013	M02	H3K27ac_blastocyst	H3K27ac	blastocyst	30	0.1	1.0	0.1	0.1	0.1
matched_random	matched_non_age_0013	M02	H3K27me3_8cell	H3K27me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M02	H3K27me3_blastocyst	H3K27me3	blastocyst	30	0.23333333333333334	1.0	0.23333333333333334	0.23333333333333334	0.23333333333333334
matched_random	matched_non_age_0013	M02	H3K27me3_morula	H3K27me3	morula	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M02	H3K4me3_8cell	H3K4me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M02	H3K4me3_blastocyst	H3K4me3	blastocyst	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M05	H3K27ac_8cell	H3K27ac	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M05	H3K27ac_blastocyst	H3K27ac	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M05	H3K27me3_8cell	H3K27me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M05	H3K27me3_blastocyst	H3K27me3	blastocyst	6	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0013	M05	H3K27me3_morula	H3K27me3	morula	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M05	H3K4me3_8cell	H3K4me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M05	H3K4me3_blastocyst	H3K4me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M10	H3K27ac_8cell	H3K27ac	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M10	H3K27ac_blastocyst	H3K27ac	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M10	H3K27me3_8cell	H3K27me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M10	H3K27me3_blastocyst	H3K27me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M10	H3K27me3_morula	H3K27me3	morula	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M10	H3K4me3_8cell	H3K4me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M10	H3K4me3_blastocyst	H3K4me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M12	H3K27ac_8cell	H3K27ac	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M12	H3K27ac_blastocyst	H3K27ac	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M12	H3K27me3_8cell	H3K27me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M12	H3K27me3_blastocyst	H3K27me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M12	H3K27me3_morula	H3K27me3	morula	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M12	H3K4me3_8cell	H3K4me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0013	M12	H3K4me3_blastocyst	H3K4me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M01	H3K27ac_8cell	H3K27ac	8cell	21	0.12804232804232804	1.0	0.12804232804232804	0.14285714285714285	0.14285714285714285
matched_random	matched_non_age_0014	M01	H3K27ac_blastocyst	H3K27ac	blastocyst	21	0.13525586591759878	1.0	0.13525586591759878	0.14285714285714285	0.14285714285714285
matched_random	matched_non_age_0014	M01	H3K27me3_8cell	H3K27me3	8cell	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M01	H3K27me3_blastocyst	H3K27me3	blastocyst	21	0.14285714285714285	1.0	0.14285714285714285	0.14285714285714285	0.14285714285714285
matched_random	matched_non_age_0014	M01	H3K27me3_morula	H3K27me3	morula	21	0.047619047619047616	1.0	0.047619047619047616	0.047619047619047616	0.047619047619047616
matched_random	matched_non_age_0014	M01	H3K4me3_8cell	H3K4me3	8cell	21	0.07315668202764976	1.0	0.07315668202764976	0.09523809523809523	0.09523809523809523
matched_random	matched_non_age_0014	M01	H3K4me3_blastocyst	H3K4me3	blastocyst	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M02	H3K27ac_8cell	H3K27ac	8cell	30	0.1225	1.0	0.1225	0.13333333333333333	0.13333333333333333
matched_random	matched_non_age_0014	M02	H3K27ac_blastocyst	H3K27ac	blastocyst	30	0.2895424836601307	1.0	0.2895424836601307	0.3	0.3
matched_random	matched_non_age_0014	M02	H3K27me3_8cell	H3K27me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M02	H3K27me3_blastocyst	H3K27me3	blastocyst	30	0.03333333333333333	1.0	0.03333333333333333	0.03333333333333333	0.03333333333333333
matched_random	matched_non_age_0014	M02	H3K27me3_morula	H3K27me3	morula	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M02	H3K4me3_8cell	H3K4me3	8cell	30	0.03333333333333333	1.0	0.03333333333333333	0.03333333333333333	0.03333333333333333
matched_random	matched_non_age_0014	M02	H3K4me3_blastocyst	H3K4me3	blastocyst	30	0.020993117010816128	0.6297935103244838	0.020993117010816128	0.03333333333333333	0.03333333333333333
matched_random	matched_non_age_0014	M05	H3K27ac_8cell	H3K27ac	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M05	H3K27ac_blastocyst	H3K27ac	blastocyst	6	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0014	M05	H3K27me3_8cell	H3K27me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M05	H3K27me3_blastocyst	H3K27me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M05	H3K27me3_morula	H3K27me3	morula	6	0.08163265306122448	0.4846938775510204	0.08163265306122448	0.16666666666666666	0.3333333333333333
matched_random	matched_non_age_0014	M05	H3K4me3_8cell	H3K4me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M05	H3K4me3_blastocyst	H3K4me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M10	H3K27ac_8cell	H3K27ac	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M10	H3K27ac_blastocyst	H3K27ac	blastocyst	3	0.3333333333333333	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333
matched_random	matched_non_age_0014	M10	H3K27me3_8cell	H3K27me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M10	H3K27me3_blastocyst	H3K27me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M10	H3K27me3_morula	H3K27me3	morula	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M10	H3K4me3_8cell	H3K4me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M10	H3K4me3_blastocyst	H3K4me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M12	H3K27ac_8cell	H3K27ac	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M12	H3K27ac_blastocyst	H3K27ac	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M12	H3K27me3_8cell	H3K27me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M12	H3K27me3_blastocyst	H3K27me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M12	H3K27me3_morula	H3K27me3	morula	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M12	H3K4me3_8cell	H3K4me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0014	M12	H3K4me3_blastocyst	H3K4me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M01	H3K27ac_8cell	H3K27ac	8cell	21	0.09523809523809523	1.0	0.09523809523809523	0.09523809523809523	0.09523809523809523
matched_random	matched_non_age_0015	M01	H3K27ac_blastocyst	H3K27ac	blastocyst	21	0.1308566321971148	1.0	0.1308566321971148	0.14285714285714285	0.14285714285714285
matched_random	matched_non_age_0015	M01	H3K27me3_8cell	H3K27me3	8cell	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M01	H3K27me3_blastocyst	H3K27me3	blastocyst	21	0.09523809523809523	1.0	0.09523809523809523	0.09523809523809523	0.09523809523809523
matched_random	matched_non_age_0015	M01	H3K27me3_morula	H3K27me3	morula	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M01	H3K4me3_8cell	H3K4me3	8cell	21	0.047619047619047616	1.0	0.047619047619047616	0.047619047619047616	0.047619047619047616
matched_random	matched_non_age_0015	M01	H3K4me3_blastocyst	H3K4me3	blastocyst	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M02	H3K27ac_8cell	H3K27ac	8cell	30	0.08166175024582104	1.0	0.08166175024582104	0.1	0.1
matched_random	matched_non_age_0015	M02	H3K27ac_blastocyst	H3K27ac	blastocyst	30	0.13751229105211407	1.0	0.13751229105211407	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0015	M02	H3K27me3_8cell	H3K27me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M02	H3K27me3_blastocyst	H3K27me3	blastocyst	30	0.04669540229885058	1.0	0.04669540229885058	0.06666666666666667	0.06666666666666667
matched_random	matched_non_age_0015	M02	H3K27me3_morula	H3K27me3	morula	30	0.03333333333333333	1.0	0.03333333333333333	0.03333333333333333	0.03333333333333333
matched_random	matched_non_age_0015	M02	H3K4me3_8cell	H3K4me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M02	H3K4me3_blastocyst	H3K4me3	blastocyst	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M05	H3K27ac_8cell	H3K27ac	8cell	6	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0015	M05	H3K27ac_blastocyst	H3K27ac	blastocyst	6	0.03167420814479638	0.19004524886877827	0.03167420814479638	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0015	M05	H3K27me3_8cell	H3K27me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M05	H3K27me3_blastocyst	H3K27me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M05	H3K27me3_morula	H3K27me3	morula	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M05	H3K4me3_8cell	H3K4me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M05	H3K4me3_blastocyst	H3K4me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M10	H3K27ac_8cell	H3K27ac	8cell	3	0.3333333333333333	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333
matched_random	matched_non_age_0015	M10	H3K27ac_blastocyst	H3K27ac	blastocyst	3	0.3333333333333333	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333
matched_random	matched_non_age_0015	M10	H3K27me3_8cell	H3K27me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M10	H3K27me3_blastocyst	H3K27me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M10	H3K27me3_morula	H3K27me3	morula	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M10	H3K4me3_8cell	H3K4me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M10	H3K4me3_blastocyst	H3K4me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M12	H3K27ac_8cell	H3K27ac	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M12	H3K27ac_blastocyst	H3K27ac	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M12	H3K27me3_8cell	H3K27me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M12	H3K27me3_blastocyst	H3K27me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M12	H3K27me3_morula	H3K27me3	morula	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M12	H3K4me3_8cell	H3K4me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0015	M12	H3K4me3_blastocyst	H3K4me3	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M01	H3K27ac_8cell	H3K27ac	8cell	21	0.05922865013774105	1.0	0.05922865013774105	0.09523809523809523	0.09523809523809523
matched_random	matched_non_age_0016	M01	H3K27ac_blastocyst	H3K27ac	blastocyst	21	0.14285714285714285	1.0	0.14285714285714285	0.14285714285714285	0.14285714285714285
matched_random	matched_non_age_0016	M01	H3K27me3_8cell	H3K27me3	8cell	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M01	H3K27me3_blastocyst	H3K27me3	blastocyst	21	0.036375661375661374	0.7638888888888888	0.036375661375661374	0.047619047619047616	0.047619047619047616
matched_random	matched_non_age_0016	M01	H3K27me3_morula	H3K27me3	morula	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M01	H3K4me3_8cell	H3K4me3	8cell	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M01	H3K4me3_blastocyst	H3K4me3	blastocyst	21	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M02	H3K27ac_8cell	H3K27ac	8cell	30	0.13605590302687373	1.0	0.13605590302687373	0.2	0.2
matched_random	matched_non_age_0016	M02	H3K27ac_blastocyst	H3K27ac	blastocyst	30	0.16666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0016	M02	H3K27me3_8cell	H3K27me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M02	H3K27me3_blastocyst	H3K27me3	blastocyst	30	0.06666666666666667	1.0	0.06666666666666667	0.06666666666666667	0.06666666666666667
matched_random	matched_non_age_0016	M02	H3K27me3_morula	H3K27me3	morula	30	0.03333333333333333	0.9411764705882353	0.03333333333333333	0.03333333333333333	0.06666666666666667
matched_random	matched_non_age_0016	M02	H3K4me3_8cell	H3K4me3	8cell	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M02	H3K4me3_blastocyst	H3K4me3	blastocyst	30	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M05	H3K27ac_8cell	H3K27ac	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M05	H3K27ac_blastocyst	H3K27ac	blastocyst	6	0.06972789115646259	0.41836734693877553	0.06972789115646259	0.16666666666666666	0.16666666666666666
matched_random	matched_non_age_0016	M05	H3K27me3_8cell	H3K27me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M05	H3K27me3_blastocyst	H3K27me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M05	H3K27me3_morula	H3K27me3	morula	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M05	H3K4me3_8cell	H3K4me3	8cell	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M05	H3K4me3_blastocyst	H3K4me3	blastocyst	6	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M10	H3K27ac_8cell	H3K27ac	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M10	H3K27ac_blastocyst	H3K27ac	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M10	H3K27me3_8cell	H3K27me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M10	H3K27me3_blastocyst	H3K27me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M10	H3K27me3_morula	H3K27me3	morula	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M10	H3K4me3_8cell	H3K4me3	8cell	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M10	H3K4me3_blastocyst	H3K4me3	blastocyst	3	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M12	H3K27ac_8cell	H3K27ac	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M12	H3K27ac_blastocyst	H3K27ac	blastocyst	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M12	H3K27me3_8cell	H3K27me3	8cell	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M12	H3K27me3_blastocyst	H3K27me3	blastocyst	4	0.25	1.0	0.25	0.25	0.25
matched_random	matched_non_age_0016	M12	H3K27me3_morula	H3K27me3	morula	4	0.0	0.0	0.0	0.0	0.0
matched_random	matched_non_age_0016	M12	H3K4me3_8cell	H3K4me3	8cell	4	0.0	0.0	0.0	0.0	0.0
