scan_type	control_name	alpha	control_PC1	control_PC2	control_PC3	control_norm	control_cosine_to_measured_correction	PC3_negative_pull_recovery	latent_mean_rmse	latent_mmd_rbf	latent_sliced_wasserstein	latent_covariance_frobenius	dmr_mean_rmse	dmr_correlation	dmr_distributional_rmse	basin_radius_q90	basin_radius_q95	pred_basin_occupancy_q90	pred_basin_occupancy_q95	observed_basin_occupancy_q90	observed_basin_occupancy_q95	pred_mean_distance_to_morula_centroid	observed_mean_distance_to_morula_centroid	latent_variance_trace	covariance_eigen_min	covariance_eigen_max	covariance_anisotropy	mean_radial_distance_before	mean_radial_distance_after	radial_distance_reduction	fraction_particles_moved_closer	modules	n_modules
module_specific	M05	0.5	-0.0354760074030049	-0.16238810286646094	-0.2580148958493775	0.3069203960866587	0.8296942751524218	0.13455731545457303	1.0554426918864301	0.8295920228746243	0.9689736268404665	0.8487798699346262	0.2438750874750644	0.6308087375236946	0.2443982596326729	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4888888888888889	0.875	0.875	1.9252983407212125	1.0224014859114376	0.5285826573934536	0.03374192641412866	0.3235010914609548	9.58751102355284	2.163377528533326	1.9252983407212125	0.23807918781211357	1.0	M05	1
module_specific	M05	0.55	-0.03902360814330539	-0.17862691315310705	-0.28381638543431525	0.3376124356953246	0.8296942751524218	0.14801304700003035	1.0417927090078156	0.8180582529946471	0.8816177144718312	0.8487798699346262	0.24375488271201642	0.6313312824573653	0.24427776366967285	1.5666635350021403	1.9104332695957345	0.2222222222222222	0.4888888888888889	0.875	0.875	1.9025241623094666	1.0224014859114376	0.5285826573934536	0.033741926414128647	0.3235010914609546	9.587511023552839	2.163377528533326	1.9025241623094666	0.26085336622385946	1.0	M05	1
module_specific	M05	0.6	-0.042571208883605875	-0.1948657234397531	-0.309617875019253	0.3683044753039904	0.8296942751524218	0.16146877854548763	1.0282669021663453	0.8063488006056438	0.9181259944614798	0.8487798699346262	0.24363719590023789	0.6318435863064465	0.24415968398051205	1.5666635350021403	1.9104332695957345	0.2222222222222222	0.4888888888888889	0.875	0.875	1.8799646364719034	1.0224014859114376	0.5285826573934536	0.03374192641412861	0.32350109146095457	9.587511023552848	2.163377528533326	1.8799646364719034	0.2834128920614227	1.0	M05	1
module_specific	M05	0.65	-0.04611880962390637	-0.21110453372639923	-0.33541936460419075	0.39899651491265636	0.8296942751524218	0.17492451009094495	1.0148702362880002	0.7944702839263622	0.932344481517039	0.8487798699346262	0.24352206123217104	0.6323458079531001	0.24404413658373336	1.5666635350021403	1.9104332695957345	0.26666666666666666	0.5111111111111111	0.875	0.875	1.8576273041716822	1.0224014859114376	0.5285826573934536	0.0337419264141286	0.32350109146095457	9.587511023552851	2.163377528533326	1.8576273041716822	0.3057502243616439	1.0	M05	1
module_specific	M05	0.7	-0.04966641036420685	-0.2273433440130453	-0.36122085418912847	0.42968855452132215	0.8296942751524218	0.18838024163640224	1.001607893229337	0.78298272355542	0.7918567477668749	0.8487798699346262	0.24340960712091592	0.6328366525102667	0.24393096773123163	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.5333333333333333	0.875	0.875	1.8355200019807452	1.0224014859114376	0.5285826573934536	0.03374192641412864	0.32350109146095474	9.587511023552844	2.163377528533326	1.8355200019807452	0.32785752655258094	1.0	M05	1
module_specific	M05	0.75	-0.053214011104507346	-0.2435821542996914	-0.3870223437740662	0.460380594129988	0.8296942751524218	0.20183597318185953	0.9884852795661248	0.7708172059034847	0.8921191673301656	0.8487798699346262	0.24329965638679713	0.6333172961084055	0.24382027161882527	1.5666635350021403	1.9104332695957345	0.3111111111111111	0.5555555555555556	0.875	0.875	1.8136508731406176	1.0224014859114376	0.5285826573934536	0.03374192641412861	0.32350109146095457	9.587511023552848	2.163377528533326	1.8136508731406176	0.34972665539270853	1.0	M05	1
module_specific	M05	0.8	-0.05676161184480784	-0.2598209645863375	-0.41282383335900397	0.49107263373865395	0.8296942751524218	0.21529170472731685	0.9755080342683439	0.7585046865139558	0.8625321755640099	0.8487798699346262	0.24319225789836957	0.6337873886258847	0.2437120521145154	1.5666635350021403	1.9104332695957345	0.35555555555555557	0.5555555555555556	0.875	0.875	1.7920283788367664	1.0224014859114376	0.5285826573934537	0.03374192641412864	0.3235010914609546	9.58751102355284	2.163377528533326	1.7920283788367664	0.37134914969655974	1.0	M05	1
module_specific	M05	0.85	-0.060309212585108324	-0.2760597748729836	-0.4386253229439417	0.5217646733473198	0.8296942751524218	0.22874743627277414	0.9626820361826731	0.7466278909566473	0.881774664106565	0.8487798699346262	0.24308736474153522	0.6342473492802666	0.24360627166456988	1.5666635350021403	1.9104332695957345	0.35555555555555557	0.5555555555555556	0.875	0.875	1.7706613096555366	1.0224014859114376	0.5285826573934537	0.03374192641412864	0.3235010914609545	9.587511023552839	2.163377528533326	1.7706613096555366	0.3927162188777895	1.0	M05	1
module_specific	M05	0.9	-0.06385681332540882	-0.2922985851596297	-0.46442681252887946	0.5524567129559856	0.8296942751524218	0.24220316781823145	0.9500134112311819	0.7341679699880941	0.8543384072962932	0.8487798699346262	0.24298488376770574	0.6346972519746595	0.2435027987216059	1.5666635350021403	1.9104332695957345	0.37777777777777777	0.5777777777777777	0.875	0.875	1.7495587971883415	1.0224014859114376	0.5285826573934534	0.033741926414128626	0.32350109146095457	9.587511023552844	2.163377528533326	1.7495587971883415	0.4138187313449846	1.0	M05	1
module_specific	M05	0.95	-0.0674044140657093	-0.3085373954462758	-0.4902283021138172	0.5831487525646516	0.8296942751524218	0.25565889936368874	0.937508539221353	0.7223308020482597	0.8698402659552724	0.8487798699346262	0.24288473842842834	0.6351376707681959	0.24340166652938375	1.5666635350021403	1.9104332695957345	0.4	0.6	0.875	0.875	1.728730325744618	1.0224014859114376	0.5285826573934534	0.033741926414128626	0.32350109146095457	9.587511023552844	2.163377528533326	1.728730325744618	0.43464720278870805	1.0	M05	1
module_specific	M05	1.0	-0.0709520148060098	-0.3247762057329219	-0.516029791698755	0.6138407921733174	0.8296942751524218	0.26911463090914606	0.9251740601477996	0.7095764690084961	0.7601592017418479	0.8487798699346262	0.24278691810861067	0.6355682912588979	0.2433027891126203	1.5666635350021403	1.9104332695957345	0.4222222222222222	0.6	0.875	0.875	1.7081857441340076	1.0224014859114376	0.5285826573934534	0.03374192641412859	0.3235010914609545	9.587511023552851	2.163377528533326	1.7081857441340076	0.4551917843993185	1.0	M05	1
module_specific	M05	1.05	-0.0744996155463103	-0.34101501601956796	-0.5418312812836927	0.6445328317819833	0.8296942751524218	0.2825703624546034	0.9130168798501662	0.6967229127836909	0.812229920284194	0.8487798699346262	0.24269141891857907	0.6359894618867812	0.24320621846597895	1.5666635350021403	1.9104332695957345	0.4444444444444444	0.6222222222222222	0.875	0.875	1.6879352774802152	1.0224014859114376	0.5285826573934534	0.03374192641412865	0.3235010914609548	9.587511023552842	2.163377528533326	1.6879352774802152	0.4754422510531109	1.0	M05	1
module_specific	M05	1.1	-0.07804721628661078	-0.3572538263062141	-0.5676327708686305	0.6752248713906492	0.8296942751524218	0.2960260940000607	0.9010441748748288	0.6837823938924368	0.8328771718698977	0.8487798699346262	0.2425983414011334	0.6364005548831903	0.24311201502224974	1.5666635350021403	1.9104332695957345	0.4666666666666667	0.6666666666666666	0.875	0.875	1.6679895390353845	1.0224014859114376	0.5285826573934534	0.03374192641412867	0.3235010914609547	9.587511023552835	2.163377528533326	1.6679895390353845	0.4953879894979416	1.0	M05	1
module_specific	M05	1.15	-0.08159481702691125	-0.37349263659286014	-0.5934342604535682	0.705916910999315	0.8296942751524218	0.30948182554551795	0.8892633963702486	0.6711638337455769	0.7982172740049966	0.8487798699346262	0.24250765694361387	0.6368011788518129	0.2430200252567933	1.5666635350021403	1.9104332695957345	0.4666666666666667	0.6888888888888889	0.875	0.875	1.648359541975619	1.0224014859114376	0.5285826573934537	0.03374192641412867	0.3235010914609549	9.587511023552842	2.163377528533326	1.648359541975619	0.5150179865577071	1.0	M05	1
module_specific	M05	1.2	-0.08514241776721175	-0.3897314468795062	-0.619235750038506	0.7366089506079808	0.8296942751524218	0.32293755709097527	0.8776822728274729	0.6584444123807955	0.7473058886729627	0.8487798699346262	0.24241919276555363	0.6371927671112142	0.24293029871705651	1.5666635350021403	1.9104332695957345	0.4666666666666667	0.7111111111111111	0.875	0.875	1.6290567111761955	1.0224014859114376	0.5285826573934534	0.03374192641412859	0.3235010914609545	9.587511023552851	2.163377528533326	1.6290567111761955	0.5343208173571306	1.0	M05	1
module_specific	M05	1.25	-0.08869001850751224	-0.4059702571661523	-0.6450372396234437	0.7673009902166468	0.8296942751524218	0.3363932886364326	0.8663088114585968	0.6454231545159022	0.7503724307603326	0.8487798699346262	0.24233285124854279	0.6375757234956276	0.24284278340061582	1.5666635350021403	1.9104332695957345	0.4888888888888889	0.7555555555555555	0.875	0.875	1.6100928949886983	1.0224014859114376	0.5285826573934537	0.0337419264141287	0.32350109146095474	9.587511023552826	2.163377528533326	1.6100928949886983	0.5532846335446278	1.0	M05	1
module_specific	M05	1.3	-0.09223761924781274	-0.42220906745279846	-0.6708387292083815	0.7979930298253127	0.8296942751524218	0.3498490201818899	0.8551512979874233	0.6332823858003475	0.7495489904983668	0.8487798699346262	0.24224845390398192	0.637950931229363	0.24275726258107133	1.5666635350021403	1.9104332695957345	0.4888888888888889	0.7555555555555555	0.875	0.875	1.5914803770693378	1.0224014859114376	0.5285826573934537	0.03374192641412867	0.3235010914609549	9.587511023552842	2.163377528533326	1.5914803770693378	0.5718971514639883	1.0	M05	1
module_specific	M05	1.35	-0.09578521998811323	-0.43844787773944455	-0.6966402187933193	0.8286850694339786	0.8296942751524218	0.3633047517273472	0.84421829460863	0.6202649809601133	0.7574500599234169	0.8487798699346262	0.24216619294068692	0.638317337138455	0.2426738896860741	1.5666635350021403	1.9104332695957345	0.5111111111111111	0.7555555555555555	0.875	0.875	1.5732318883321172	1.0224014859114376	0.5285826573934537	0.03374192641412865	0.3235010914609548	9.587511023552842	2.163377528533326	1.5732318883321172	0.5901456402012089	1.0	M05	1
module_specific	M05	1.4	-0.0993328207284137	-0.4546866880260906	-0.7224417083782569	0.8593771090426443	0.8296942751524218	0.3767604832728045	0.8335186358551273	0.6098849498107447	0.743563735078939	0.8487798699346262	0.2420860539234778	0.6386749304880064	0.24259264548388085	1.5666635350021403	1.9104332695957345	0.5111111111111111	0.7777777777777778	0.875	0.875	1.5553606191108793	1.0224014859114376	0.5285826573934536	0.03374192641412865	0.32350109146095474	9.58751102355284	2.163377528533326	1.5553606191108793	0.6080169094224468	1.0	M05	1
module_specific	M05	1.45	-0.10288042146871419	-0.4709254983127367	-0.7482431979631947	0.8900691486513103	0.8296942751524218	0.3902162148182618	0.8230614220987642	0.5970420945996093	0.6602788306843869	0.8487798699346262	0.24200753686808973	0.6390252384976993	0.24251294949489946	1.5666635350021403	1.9104332695957345	0.5111111111111111	0.8	0.875	0.875	1.537880231590996	1.0224014859114376	0.5285826573934536	0.03374192641412861	0.32350109146095446	9.587511023552844	2.163377528533326	1.537880231590996	0.62549729694233	1.0	M05	1
module_specific	M05	1.5	-0.10642802220901469	-0.4871643085993828	-0.7740446875481324	0.920761188259976	0.8296942751524218	0.40367194636371906	0.8128560103980588	0.5846360691617972	0.7301834415336181	0.8487798699346262	0.24193064169105416	0.6393686915803013	0.2424349228231067	1.5666635350021403	1.9104332695957345	0.5111111111111111	0.8222222222222222	0.875	0.875	1.5208048724842	1.0224014859114376	0.5285826573934537	0.033741926414128626	0.3235010914609548	9.58751102355285	2.163377528533326	1.5208048724842	0.6425726560491261	1.0	M05	1
module_specific	M01	0.0	-0.0	-0.0	-0.0	0.0	0.8932282396235536	0.0	1.1978195174977648	0.9341820819670775	1.08162276898537	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376	0.5285826573934536	0.03374192641412863	0.32350109146095457	9.587511023552842	2.163377528533326	2.163377528533326	0.0	0.0	M01	1
module_specific	M01	0.05	-0.015587240943209298	-0.00318376041342702	-0.01397611756495759	0.02117617228824136	0.8932282396235536	0.007288683290270332	1.1869115763987281	0.9272753995007552	1.0108266180804673	0.8487798699346262	0.24511514537716772	0.6254731361159288	0.24563956296337014	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1454595168765516	1.0224014859114376	0.5285826573934536	0.033741926414128626	0.32350109146095457	9.587511023552844	2.163377528533326	2.1454595168765516	0.017918011656774535	1.0	M01	1
module_specific	M01	0.1	-0.031174481886418595	-0.00636752082685404	-0.02795223512991518	0.04235234457648272	0.8932282396235536	0.014577366580540664	1.1760295648474308	0.9202747998093264	0.9684480238939367	0.8487798699346262	0.24501316410412693	0.6259212699121832	0.24553768492368966	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.1276053698263246	1.0224014859114376	0.5285826573934536	0.03374192641412865	0.32350109146095485	9.587511023552844	2.163377528533326	2.1276053698263246	0.035772158707001456	1.0	M01	1
module_specific	M01	0.15	-0.046761722829627886	-0.009551281240281059	-0.04192835269487277	0.06352851686472408	0.8932282396235536	0.021866049870810995	1.1651742093422546	0.9131816781381474	1.055926206092103	0.8487798699346263	0.24491249637848264	0.6263652771481193	0.24543712082582447	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.37777777777777777	0.875	0.875	2.1098167743258927	1.0224014859114376	0.5285826573934534	0.03374192641412861	0.32350109146095457	9.587511023552848	2.163377528533326	2.1098167743258927	0.05356075420743345	1.0	M01	1
module_specific	M01	0.2	-0.06234896377283719	-0.01273504165370808	-0.05590447025983036	0.08470468915296545	0.8932282396235536	0.029154733161081327	1.1543462618957303	0.9059975381434937	1.0448604476733614	0.8487798699346262	0.24481314382063604	0.626805134410586	0.24533787228553058	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.37777777777777777	0.875	0.875	2.0920954668675136	1.0224014859114376	0.5285826573934536	0.033741926414128626	0.3235010914609547	9.587511023552848	2.163377528533326	2.0920954668675136	0.07128206166581252	1.0	M01	1
module_specific	M01	0.25	-0.07793620471604648	-0.0159188020671351	-0.06988058782478795	0.1058808614412068	0.8932282396235536	0.03644341645135166	1.1435465010676795	0.8987239930868017	1.0299411641493283	0.8487798699346262	0.24471510803243282	0.6272408184881528	0.24523994090002538	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.37777777777777777	0.875	0.875	2.0744432347280046	1.0224014859114376	0.5285826573934534	0.03374192641412864	0.3235010914609545	9.587511023552839	2.163377528533326	2.0744432347280046	0.08893429380532147	1.0	M01	1
module_specific	M01	0.3	-0.09352344565925577	-0.019102562480562118	-0.08385670538974554	0.12705703372944815	0.8932282396235536	0.04373209974162199	1.1327757330428672	0.8914285348953304	0.9886418314703469	0.8487798699346262	0.24461841534278145	0.6276721698688691	0.24514332805168218	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.4	0.875	0.875	2.056861917202729	1.0224014859114376	0.5285826573934537	0.03374192641412864	0.3235010914609546	9.58751102355284	2.163377528533326	2.056861917202729	0.10651561133059717	1.0	M01	1
module_specific	M01	0.35	-0.10911068660246506	-0.022286322893989137	-0.09783282295470314	0.1482332060176895	0.8932282396235536	0.05102078303189232	1.1220347927549599	0.8840174250642532	0.957112061571199	0.8487798699346262	0.2445230660278603	0.628099168955886	0.24504803407525474	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.4	0.875	0.875	2.0393534068347137	1.0224014859114376	0.5285826573934534	0.033741926414128605	0.3235010914609545	9.587511023552848	2.163377528533326	2.0393534068347137	0.12402412169861243	1.0	M01	1
module_specific	M01	0.4	-0.12469792754567438	-0.02547008330741616	-0.11180894051966073	0.1694093783059309	0.8932282396235536	0.058309466322162655	1.1113245450586047	0.8765769869951794	1.0062277302384617	0.8487798699346262	0.24442903511965738	0.628521938100755	0.24495406029768355	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.4222222222222222	0.875	0.875	2.0219196506354113	1.0224014859114376	0.5285826573934536	0.033741926414128647	0.3235010914609546	9.587511023552839	2.163377528533326	2.0219196506354113	0.14145787789791475	1.0	M01	1
module_specific	M01	0.45	-0.14028516848888367	-0.02865384372084318	-0.12578505808461832	0.19058555059417223	0.8932282396235536	0.06559814961243299	1.1006458859514945	0.8691950571306899	0.899815413979614	0.8487798699346262	0.24433632414030804	0.6289404549761607	0.2448614082389804	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.4444444444444444	0.875	0.875	2.004562651293442	1.0224014859114376	0.5285826573934536	0.03374192641412867	0.3235010914609548	9.587511023552839	2.163377528533326	2.004562651293442	0.1588148772398843	1.0	M01	1
module_specific	M01	0.5	-0.15587240943209296	-0.0318376041342702	-0.1397611756495759	0.2117617228824136	0.8932282396235536	0.07288683290270331	1.0899997438483062	0.8616733858720718	0.9600222712119157	0.8487798699346262	0.2442449635328002	0.6293545311270441	0.2447700790536358	1.5666635350021403	1.9104332695957345	0.08888888888888889	0.4444444444444444	0.875	0.875	1.9872844683674487	1.0224014859114376	0.5285826573934537	0.03374192641412864	0.3235010914609545	9.587511023552839	2.163377528533326	1.9872844683674487	0.17609306016587745	1.0	M01	1
module_specific	M01	0.55	-0.17145965037530228	-0.03502136454769722	-0.1537372932145335	0.23293789517065497	0.8932282396235536	0.08017551619297365	1.0793870809084127	0.8539525551607965	0.9721566884072192	0.8487798699346262	0.24415503460961535	0.6297637450958367	0.244680072149623	1.5666635350021403	1.9104332695957345	0.13333333333333333	0.4666666666666667	0.875	0.875	1.970087219459131	1.0224014859114376	0.5285826573934536	0.03374192641412868	0.32350109146095457	9.587511023552828	2.163377528533326	1.970087219459131	0.1932903090741951	1.0	M01	1
module_specific	M01	0.6	-0.18704689131851154	-0.038205124961124236	-0.1677134107794911	0.2541140674588963	0.8932282396235536	0.08746419948324398	1.068808894419289	0.8461893700725929	0.9526570983016636	0.8487798699346262	0.24406644821597384	0.6301685199727316	0.24459138689954887	1.5666635350021403	1.9104332695957345	0.13333333333333333	0.4666666666666667	0.875	0.875	1.9529730813623116	1.0224014859114376	0.5285826573934534	0.03374192641412864	0.3235010914609545	9.587511023552839	2.163377528533326	1.9529730813623116	0.21040444717101447	1.0	M01	1
module_specific	M01	0.65	-0.20263413226172086	-0.04138888537455126	-0.18168952834444868	0.2752902397471377	0.8932282396235536	0.0947528827735143	1.0582662182375326	0.8386195471511788	1.0110871937227197	0.8487798699346262	0.24397917876165018	0.6305689891750224	0.24450402445440264	1.5666635350021403	1.9104332695957345	0.15555555555555556	0.4888888888888889	0.875	0.875	1.9359442911838893	1.0224014859114376	0.5285826573934537	0.03374192641412864	0.3235010914609545	9.587511023552839	2.163377528533326	1.9359442911838893	0.22743323734943677	1.0	M01	1
module_specific	M01	0.7	-0.21822137320493012	-0.044572645787978274	-0.19566564590940627	0.296466412035379	0.8932282396235536	0.10204156606378464	1.0477601242894017	0.8307012622886217	0.8975287376818645	0.8487798699346262	0.2438932276603191	0.6309651316127665	0.2444179862326168	1.5666635350021403	1.9104332695957345	0.15555555555555556	0.4888888888888889	0.875	0.875	1.919003147432435	1.0224014859114376	0.5285826573934536	0.033741926414128626	0.32350109146095446	9.58751102355284	2.163377528533326	1.919003147432435	0.24437438110089116	1.0	M01	1
module_specific	M01	0.75	-0.23380861414813944	-0.047756406201405296	-0.20964176347436386	0.3176425843236204	0.8932282396235536	0.10933024935405497	1.0372917241327553	0.8227462106454089	0.9545307569480572	0.8487798699346262	0.24380859630627805	0.6313569264284786	0.2443332736331063	1.5666635350021403	1.9104332695957345	0.15555555555555556	0.4888888888888889	0.875	0.875	1.9021520110701713	1.0224014859114376	0.5285826573934536	0.03374192641412868	0.3235010914609547	9.587511023552832	2.163377528533326	1.9021520110701713	0.2612255174631548	1.0	M01	1
module_specific	M01	0.8	-0.24939585509134876	-0.05094016661483232	-0.22361788103932145	0.3388187566118618	0.8932282396235536	0.11661893264432531	1.0268621705822316	0.8146959963843365	0.8747094829675776	0.8487798699346262	0.24372529771755552	0.6317442806541466	0.24424988794845412	1.5666635350021403	1.9104332695957345	0.2	0.5111111111111111	0.875	0.875	1.8853933065241453	1.0224014859114376	0.5285826573934536	0.03374192641412864	0.32350109146095474	9.587511023552844	2.163377528533326	1.8853933065241453	0.2779842220091808	1.0	M01	1
module_specific	M01	0.85	-0.26498309603455805	-0.054123927028259335	-0.23759399860427904	0.35999492890010315	0.8932282396235536	0.12390761593459564	1.0164726593994486	0.8065832258598606	0.9018218768996022	0.8487798699346262	0.24364334385892872	0.6321271034807185	0.24416782935878287	1.5666635350021403	1.9104332695957345	0.2222222222222222	0.5111111111111111	0.875	0.875	1.868729522652409	1.0224014859114376	0.5285826573934536	0.033741926414128626	0.32350109146095446	9.58751102355284	2.163377528533326	1.868729522652409	0.2946480058809171	1.0	M01	1
module_specific	M01	0.9	-0.28057033697776734	-0.05730768744168636	-0.25157011616923663	0.38117110118834446	0.8932282396235536	0.13119629922486598	1.0061244310499131	0.7985650661070852	0.9613622787850555	0.8487798699346262	0.24356271095074838	0.6325055285364444	0.24408709882934623	1.5666635350021403	1.9104332695957345	0.24444444444444444	0.5111111111111111	0.875	0.875	1.8521632136611923	1.0224014859114376	0.5285826573934536	0.033741926414128647	0.3235010914609545	9.587511023552835	2.163377528533326	1.8521632136611923	0.3112143148721338	1.0	M01	1
module_specific	M01	0.95	-0.29615757792097663	-0.06049144785511337	-0.2655462337341942	0.4023472734765859	0.8932282396235536	0.1384849825151363	0.9958187725282258	0.7904249373595484	0.9145803848635983	0.8487798699346262	0.24348340030536778	0.6328795359535944	0.24400769767831984	1.5666635350021403	1.9104332695957345	0.3111111111111111	0.5111111111111111	0.875	0.875	1.8356969999691606	1.0224014859114376	0.5285826573934534	0.033741926414128626	0.32350109146095457	9.587511023552844	2.163377528533326	1.8356969999691606	0.3276805285641655	1.0	M01	1
module_specific	M01	1.0	-0.3117448188641859	-0.0636752082685404	-0.2795223512991518	0.4235234457648272	0.8932282396235536	0.14577366580540663	0.9855570192530317	0.7826281344501037	0.9047748518601411	0.8487798699346262	0.2434054142501367	0.6332490992225287	0.2439296272029086	1.5666635350021403	1.9104332695957345	0.3111111111111111	0.5111111111111111	0.875	0.875	1.8193335690150645	1.0224014859114376	0.5285826573934534	0.03374192641412864	0.32350109146095474	9.587511023552844	2.163377528533326	1.8193335690150645	0.3440439595182616	1.0	M01	1
module_specific	M01	1.05	-0.3273320598073952	-0.06685896868196742	-0.2934984688641094	0.44469961805306857	0.8932282396235536	0.15306234909567695	0.9753405570329821	0.7745623587653728	0.837298348559337	0.8487798699346262	0.24332877184737586	0.6336140427741138	0.2438528734997955	1.5666635350021403	1.9104332695957345	0.3111111111111111	0.5333333333333333	0.875	0.875	1.8030756760052975	1.0224014859114376	0.5285826573934537	0.03374192641412864	0.3235010914609546	9.58751102355284	2.163377528533326	1.8030756760052975	0.3603018525280286	1.0	M01	1
module_specific	M01	1.1	-0.34291930075060456	-0.07004272909539444	-0.307474586429067	0.46587579034130994	0.8932282396235536	0.1603510323859473	0.9651708241047702	0.7662233731435446	0.8015461245520583	0.8487798699346262	0.24325342100131872	0.6339745672512832	0.24377738295559534	1.5666635350021403	1.9104332695957345	0.3333333333333333	0.5777777777777777	0.875	0.875	1.7869261445981328	1.0224014859114376	0.5285826573934536	0.033741926414128647	0.3235010914609545	9.587511023552835	2.163377528533326	1.7869261445981328	0.3764513839351933	1.0	M01	1
module_specific	M01	1.15	-0.3585065416938138	-0.07322648950882145	-0.3214507039940246	0.4870519626295513	0.8932282396235536	0.16763971567621763	0.9550493132440554	0.757840850778194	0.9257517985982222	0.8487798699346262	0.2431794319356292	0.6343303348173779	0.24370322236392236	1.5666635350021403	1.9104332695957345	0.35555555555555557	0.6	0.875	0.875	1.770887867521671	1.0224014859114376	0.5285826573934536	0.03374192641412867	0.3235010914609548	9.587511023552839	2.163377528533326	1.770887867521671	0.39248966101165506	1.0	M01	1
module_specific	M01	1.2	-0.3740937826370231	-0.07641024992224847	-0.3354268215589822	0.5082281349177926	0.8932282396235536	0.17492839896648796	0.9449775739497687	0.7494184893867559	0.8016216023502528	0.8487798699346262	0.24310676353952426	0.6346816137088432	0.24363039172336637	1.5666635350021403	1.9104332695957345	0.37777777777777777	0.6444444444444445	0.875	0.875	1.7549638071227984	1.0224014859114376	0.5285826573934536	0.03374192641412861	0.32350109146095457	9.587511023552848	2.163377528533326	1.7549638071227984	0.4084137214105277	1.0	M01	1
module_specific	M01	1.25	-0.3896810235802324	-0.0795940103356755	-0.34940293912393977	0.5294043072060339	0.8932282396235536	0.18221708225675828	0.9349572147019494	0.7412411750362103	0.8928184910398026	0.8487798699346262	0.24303540275342075	0.6350284278339657	0.24355887304211163	1.5666635350021403	1.9104332695957345	0.4	0.6666666666666666	0.875	0.875	1.7391569958447275	1.0224014859114376	0.5285826573934536	0.03374192641412867	0.3235010914609548	9.587511023552839	2.163377528533326	1.7391569958447275	0.4242205326885986	1.0	M01	1
module_specific	M01	1.3	-0.4052682645234417	-0.08277777074910252	-0.36337905668889736	0.5505804794942754	0.8932282396235536	0.1895057655470286	0.9249899052928366	0.7328040752848659	0.7492838997292388	0.8487798699346262	0.2429653271160186	0.6353708332987609	0.243488632269641	1.5666635350021403	1.9104332695957345	0.4	0.6888888888888889	0.875	0.875	1.7234705366309082	1.0224014859114376	0.5285826573934536	0.033741926414128626	0.3235010914609547	9.587511023552848	2.163377528533326	1.7234705366309082	0.4399069919024179	1.0	M01	1
module_specific	M01	1.35	-0.420855505466651	-0.08596153116252954	-0.37735517425385495	0.5717566517825168	0.8932282396235536	0.19679444883729896	0.9150773792304461	0.7248145484963746	0.828660600346584	0.8487798699346262	0.24289665753604583	0.6357080427453071	0.2434196896136318	1.5666635350021403	1.9104332695957345	0.4	0.7555555555555555	0.875	0.875	1.707907603253291	1.0224014859114376	0.5285826573934536	0.03374192641412865	0.3235010914609548	9.587511023552842	2.163377528533326	1.707907603253291	0.45546992528003516	1.0	M01	1
