from_stage	to_stage	from_sample_id	to_sample_id	from_tau	to_tau	delta_tau	sample_coupling_weight	n_particle_couplings
MII oocyte	zygote/PN	GSM2986322	GSM2986331	0.0	0.16666666666666666	0.16666666666666666	0.0010540552844502521	9
MII oocyte	zygote/PN	GSM2986322	GSM2986332	0.0	0.16666666666666666	0.16666666666666666	1.7027648236367e-05	9
MII oocyte	zygote/PN	GSM2986322	GSM2986333	0.0	0.16666666666666666	0.16666666666666666	0.001586643157512442	9
MII oocyte	zygote/PN	GSM2986322	GSM2986334	0.0	0.16666666666666666	0.16666666666666666	3.130107134140033e-07	9
MII oocyte	zygote/PN	GSM2986322	GSM2986335	0.0	0.16666666666666666	0.16666666666666666	0.0016305727926244078	9
MII oocyte	zygote/PN	GSM2986322	GSM2986336	0.0	0.16666666666666666	0.16666666666666666	0.00011905522144862022	9
MII oocyte	zygote/PN	GSM2986323	GSM2481554	0.0	0.16666666666666666	0.16666666666666666	0.00014208768608510935	9
MII oocyte	zygote/PN	GSM2986323	GSM2481555	0.0	0.16666666666666666	0.16666666666666666	0.0008293397524461869	9
MII oocyte	zygote/PN	GSM2986323	GSM2481558	0.0	0.16666666666666666	0.16666666666666666	0.0022782157454947194	9
MII oocyte	zygote/PN	GSM2986323	GSM2481559	0.0	0.16666666666666666	0.16666666666666666	5.9749057263042866e-05	9
MII oocyte	zygote/PN	GSM2986323	GSM2481560	0.0	0.16666666666666666	0.16666666666666666	0.002876658729499914	9
MII oocyte	zygote/PN	GSM2986323	GSM2481561	0.0	0.16666666666666666	0.16666666666666666	6.781198662347468e-05	9
MII oocyte	zygote/PN	GSM2986323	GSM2481562	0.0	0.16666666666666666	0.16666666666666666	0.00012017594175806974	9
MII oocyte	zygote/PN	GSM2986323	GSM2481563	0.0	0.16666666666666666	0.16666666666666666	0.002882842543599162	9
MII oocyte	zygote/PN	GSM2986323	GSM2481564	0.0	0.16666666666666666	0.16666666666666666	0.0002534347114624698	9
MII oocyte	zygote/PN	GSM2986323	GSM2481565	0.0	0.16666666666666666	0.16666666666666666	0.0019052916390312905	9
MII oocyte	zygote/PN	GSM2986323	GSM2481566	0.0	0.16666666666666666	0.16666666666666666	0.00018572935056573135	9
MII oocyte	zygote/PN	GSM2986323	GSM2481567	0.0	0.16666666666666666	0.16666666666666666	0.0001721679368759659	9
MII oocyte	zygote/PN	GSM2986323	GSM2481571	0.0	0.16666666666666666	0.16666666666666666	0.0018079215415274287	9
MII oocyte	zygote/PN	GSM2986323	GSM2481572	0.0	0.16666666666666666	0.16666666666666666	0.00015361084590666417	9
MII oocyte	zygote/PN	GSM2986323	GSM2481573	0.0	0.16666666666666666	0.16666666666666666	0.0003107376221813845	9
MII oocyte	zygote/PN	GSM2986323	GSM2481574	0.0	0.16666666666666666	0.16666666666666666	0.00030072544356305755	9
MII oocyte	zygote/PN	GSM2986323	GSM2481575	0.0	0.16666666666666666	0.16666666666666666	0.00023749087301407092	9
MII oocyte	zygote/PN	GSM2986323	GSM2481576	0.0	0.16666666666666666	0.16666666666666666	0.0019475283886656656	9
MII oocyte	zygote/PN	GSM2986323	GSM2481577	0.0	0.16666666666666666	0.16666666666666666	0.002667079767665148	9
MII oocyte	zygote/PN	GSM2986323	GSM2481578	0.0	0.16666666666666666	0.16666666666666666	0.0004929004473059974	9
MII oocyte	zygote/PN	GSM2986323	GSM2986327	0.0	0.16666666666666666	0.16666666666666666	0.00017441433886991267	9
MII oocyte	zygote/PN	GSM2986323	GSM2986328	0.0	0.16666666666666666	0.16666666666666666	0.0023108791211197354	9
MII oocyte	zygote/PN	GSM2986323	GSM2986329	0.0	0.16666666666666666	0.16666666666666666	0.0002906428673517726	9
MII oocyte	zygote/PN	GSM2986323	GSM2986330	0.0	0.16666666666666666	0.16666666666666666	0.0003314569635960028	9
MII oocyte	zygote/PN	GSM2986323	GSM2986331	0.0	0.16666666666666666	0.16666666666666666	0.0003688416111444124	9
MII oocyte	zygote/PN	GSM2986323	GSM2986332	0.0	0.16666666666666666	0.16666666666666666	0.0020426460901525625	9
MII oocyte	zygote/PN	GSM2986323	GSM2986333	0.0	0.16666666666666666	0.16666666666666666	0.00014569708571631908	9
MII oocyte	zygote/PN	GSM2986323	GSM2986334	0.0	0.16666666666666666	0.16666666666666666	0.00026017488843168305	9
MII oocyte	zygote/PN	GSM2986323	GSM2986335	0.0	0.16666666666666666	0.16666666666666666	0.0001425049109133691	9
MII oocyte	zygote/PN	GSM2986323	GSM2986336	0.0	0.16666666666666666	0.16666666666666666	0.0020190198899479755	9
MII oocyte	zygote/PN	GSM2986324	GSM2481554	0.0	0.16666666666666666	0.16666666666666666	0.0008019746687836629	9
MII oocyte	zygote/PN	GSM2986324	GSM2481555	0.0	0.16666666666666666	0.16666666666666666	0.0015700006231135562	9
MII oocyte	zygote/PN	GSM2986324	GSM2481558	0.0	0.16666666666666666	0.16666666666666666	0.0012848771151923169	9
MII oocyte	zygote/PN	GSM2986324	GSM2481559	0.0	0.16666666666666666	0.16666666666666666	0.000539475494728389	9
MII oocyte	zygote/PN	GSM2986324	GSM2481560	0.0	0.16666666666666666	0.16666666666666666	0.0008725639578583028	9
MII oocyte	zygote/PN	GSM2986324	GSM2481561	0.0	0.16666666666666666	0.16666666666666666	0.000570107133082847	9
MII oocyte	zygote/PN	GSM2986324	GSM2481562	0.0	0.16666666666666666	0.16666666666666666	0.0007489257525430023	9
MII oocyte	zygote/PN	GSM2986324	GSM2481563	0.0	0.16666666666666666	0.16666666666666666	0.00087947201761027	9
MII oocyte	zygote/PN	GSM2986324	GSM2481564	0.0	0.16666666666666666	0.16666666666666666	0.0010481961162886726	9
MII oocyte	zygote/PN	GSM2986324	GSM2481565	0.0	0.16666666666666666	0.16666666666666666	0.0001983027615254171	9
MII oocyte	zygote/PN	GSM2986324	GSM2481566	0.0	0.16666666666666666	0.16666666666666666	0.0009062060841212061	9
MII oocyte	zygote/PN	GSM2986324	GSM2481567	0.0	0.16666666666666666	0.16666666666666666	0.0008811893823637413	9
MII oocyte	zygote/PN	GSM2986324	GSM2481571	0.0	0.16666666666666666	0.16666666666666666	0.0013632581641088186	9
MII oocyte	zygote/PN	GSM2986324	GSM2481572	0.0	0.16666666666666666	0.16666666666666666	0.0008358584439783941	9
MII oocyte	zygote/PN	GSM2986324	GSM2481573	0.0	0.16666666666666666	0.16666666666666666	0.0011698867865979306	9
MII oocyte	zygote/PN	GSM2986324	GSM2481574	0.0	0.16666666666666666	0.16666666666666666	0.0011424239860628115	9
MII oocyte	zygote/PN	GSM2986324	GSM2481575	0.0	0.16666666666666666	0.16666666666666666	0.0010188654830378516	9
MII oocyte	zygote/PN	GSM2986324	GSM2481576	0.0	0.16666666666666666	0.16666666666666666	0.0013981467252339825	9
MII oocyte	zygote/PN	GSM2986324	GSM2481577	0.0	0.16666666666666666	0.16666666666666666	0.0007583233409794553	9
MII oocyte	zygote/PN	GSM2986324	GSM2481578	0.0	0.16666666666666666	0.16666666666666666	0.0014270598281458094	9
MII oocyte	zygote/PN	GSM2986324	GSM2986327	0.0	0.16666666666666666	0.16666666666666666	0.0008951160950074348	9
MII oocyte	zygote/PN	GSM2986324	GSM2986328	0.0	0.16666666666666666	0.16666666666666666	0.00040118202201627745	9
MII oocyte	zygote/PN	GSM2986324	GSM2986329	0.0	0.16666666666666666	0.16666666666666666	0.001120965032426248	9
MII oocyte	zygote/PN	GSM2986324	GSM2986330	0.0	0.16666666666666666	0.16666666666666666	0.0011970476099128842	9
MII oocyte	zygote/PN	GSM2986324	GSM2986331	0.0	0.16666666666666666	0.16666666666666666	0.0012736420141813078	9
MII oocyte	zygote/PN	GSM2986324	GSM2986332	0.0	0.16666666666666666	0.16666666666666666	0.0005092679785245247	9
MII oocyte	zygote/PN	GSM2986324	GSM2986333	0.0	0.16666666666666666	0.16666666666666666	0.0008331795651500534	9
MII oocyte	zygote/PN	GSM2986324	GSM2986334	0.0	0.16666666666666666	0.16666666666666666	2.5470718019061923e-05	9
MII oocyte	zygote/PN	GSM2986324	GSM2986335	0.0	0.16666666666666666	0.16666666666666666	0.0008188078156045431	9
MII oocyte	zygote/PN	GSM2986324	GSM2986336	0.0	0.16666666666666666	0.16666666666666666	0.0012879850615787943	9
MII oocyte	zygote/PN	GSM2986325	GSM2481554	0.0	0.16666666666666666	0.16666666666666666	0.0004740132825920738	9
MII oocyte	zygote/PN	GSM2986325	GSM2481555	0.0	0.16666666666666666	0.16666666666666666	0.0014961147952883126	9
MII oocyte	zygote/PN	GSM2986325	GSM2481558	0.0	0.16666666666666666	0.16666666666666666	0.0019323737776006033	9
MII oocyte	zygote/PN	GSM2986325	GSM2481559	0.0	0.16666666666666666	0.16666666666666666	0.0002682725103394046	9
MII oocyte	zygote/PN	GSM2986325	GSM2481560	0.0	0.16666666666666666	0.16666666666666666	0.0016558160558744059	9
MII oocyte	zygote/PN	GSM2986325	GSM2481561	0.0	0.16666666666666666	0.16666666666666666	0.0002902875184106822	9
MII oocyte	zygote/PN	GSM2986325	GSM2481562	0.0	0.16666666666666666	0.16666666666666666	0.0004281808839749726	9
MII oocyte	zygote/PN	GSM2986325	GSM2481563	0.0	0.16666666666666666	0.16666666666666666	0.00166424843276803	9
MII oocyte	zygote/PN	GSM2986325	GSM2481564	0.0	0.16666666666666666	0.16666666666666666	0.0006991824139208826	9
MII oocyte	zygote/PN	GSM2986325	GSM2481565	0.0	0.16666666666666666	0.16666666666666666	0.0005601444805997865	9
MII oocyte	zygote/PN	GSM2986325	GSM2481566	0.0	0.16666666666666666	0.16666666666666666	0.0005671539265471112	9
MII oocyte	zygote/PN	GSM2986325	GSM2481567	0.0	0.16666666666666666	0.16666666666666666	0.000543541113665345	9
MII oocyte	zygote/PN	GSM2986325	GSM2481571	0.0	0.16666666666666666	0.16666666666666666	0.001871787047592237	9
MII oocyte	zygote/PN	GSM2986325	GSM2481572	0.0	0.16666666666666666	0.16666666666666666	0.0005029201171042589	9
MII oocyte	zygote/PN	GSM2986325	GSM2481573	0.0	0.16666666666666666	0.16666666666666666	0.0008153243910124207	9
MII oocyte	zygote/PN	GSM2986325	GSM2481574	0.0	0.16666666666666666	0.16666666666666666	0.000788485268977347	9
MII oocyte	zygote/PN	GSM2986325	GSM2481575	0.0	0.16666666666666666	0.16666666666666666	0.0006714796123314761	9
MII oocyte	zygote/PN	GSM2986325	GSM2481576	0.0	0.16666666666666666	0.16666666666666666	0.0019273115610418925	9
MII oocyte	zygote/PN	GSM2986325	GSM2481577	0.0	0.16666666666666666	0.16666666666666666	0.0014879797080316125	9
MII oocyte	zygote/PN	GSM2986325	GSM2481578	0.0	0.16666666666666666	0.16666666666666666	0.001115191457284239	9
MII oocyte	zygote/PN	GSM2986325	GSM2986327	0.0	0.16666666666666666	0.16666666666666666	0.0005554381924421982	9
MII oocyte	zygote/PN	GSM2986325	GSM2986328	0.0	0.16666666666666666	0.16666666666666666	0.0009442367686917759	9
MII oocyte	zygote/PN	GSM2986325	GSM2986329	0.0	0.16666666666666666	0.16666666666666666	0.0007680635799437321	9
MII oocyte	zygote/PN	GSM2986325	GSM2986330	0.0	0.16666666666666666	0.16666666666666666	0.0008402510135920818	9
MII oocyte	zygote/PN	GSM2986325	GSM2986331	0.0	0.16666666666666666	0.16666666666666666	0.0009141737801612607	9
MII oocyte	zygote/PN	GSM2986325	GSM2986332	0.0	0.16666666666666666	0.16666666666666666	0.0010564049239121741	9
MII oocyte	zygote/PN	GSM2986325	GSM2986333	0.0	0.16666666666666666	0.16666666666666666	0.0004987316585501634	9
MII oocyte	zygote/PN	GSM2986325	GSM2986334	0.0	0.16666666666666666	0.16666666666666666	7.487212268965128e-05	9
MII oocyte	zygote/PN	GSM2986325	GSM2986335	0.0	0.16666666666666666	0.16666666666666666	0.0004865738711747777	9
MII oocyte	zygote/PN	GSM2986325	GSM2986336	0.0	0.16666666666666666	0.16666666666666666	0.0018792235116629253	9
MII oocyte	zygote/PN	GSM2986326	GSM2481554	0.0	0.16666666666666666	0.16666666666666666	0.0017037486173027223	9
MII oocyte	zygote/PN	GSM2986326	GSM2481555	0.0	0.16666666666666666	0.16666666666666666	0.00053006404388716	9
MII oocyte	zygote/PN	GSM2986326	GSM2481558	0.0	0.16666666666666666	0.16666666666666666	0.00011444027068900591	9
MII oocyte	zygote/PN	GSM2986326	GSM2481559	0.0	0.16666666666666666	0.16666666666666666	0.001871143767437906	9
MII oocyte	zygote/PN	GSM2986326	GSM2481560	0.0	0.16666666666666666	0.16666666666666666	3.9540966731427946e-05	9
MII oocyte	zygote/PN	GSM2986326	GSM2481561	0.0	0.16666666666666666	0.16666666666666666	0.0018662739689563304	9
MII oocyte	zygote/PN	GSM2986326	GSM2481562	0.0	0.16666666666666666	0.16666666666666666	0.0017288592781371287	9
MII oocyte	zygote/PN	GSM2986326	GSM2481563	0.0	0.16666666666666666	0.16666666666666666	4.027235344027817e-05	9
MII oocyte	zygote/PN	GSM2986326	GSM2481564	0.0	0.16666666666666666	0.16666666666666666	0.0014139415114998424	9
MII oocyte	zygote/PN	GSM2986326	GSM2481565	0.0	0.16666666666666666	0.16666666666666666	2.8605634291153587e-06	9
MII oocyte	zygote/PN	GSM2986326	GSM2481566	0.0	0.16666666666666666	0.16666666666666666	0.0016132613140416748	9
MII oocyte	zygote/PN	GSM2986326	GSM2481567	0.0	0.16666666666666666	0.16666666666666666	0.001619410161290606	9
MII oocyte	zygote/PN	GSM2986326	GSM2481571	0.0	0.16666666666666666	0.16666666666666666	0.00014866268954888244	9
MII oocyte	zygote/PN	GSM2986326	GSM2481572	0.0	0.16666666666666666	0.16666666666666666	0.0016622032162705075	9
MII oocyte	zygote/PN	GSM2986326	GSM2481573	0.0	0.16666666666666666	0.16666666666666666	0.0011874240201316026	9
MII oocyte	zygote/PN	GSM2986326	GSM2481574	0.0	0.16666666666666666	0.16666666666666666	0.0012538651080729554	9
MII oocyte	zygote/PN	GSM2986326	GSM2481575	0.0	0.16666666666666666	0.16666666666666666	0.0014549573336529932	9
MII oocyte	zygote/PN	GSM2986326	GSM2481576	0.0	0.16666666666666666	0.16666666666666666	0.0001585264465759256	9
MII oocyte	zygote/PN	GSM2986326	GSM2481577	0.0	0.16666666666666666	0.16666666666666666	3.019424888315067e-05	9
MII oocyte	zygote/PN	GSM2986326	GSM2481578	0.0	0.16666666666666666	0.16666666666666666	0.0008448732703507732	9
MII oocyte	zygote/PN	GSM2986326	GSM2986327	0.0	0.16666666666666666	0.16666666666666666	0.001577702534701242	9
MII oocyte	zygote/PN	GSM2986326	GSM2986328	0.0	0.16666666666666666	0.16666666666666666	9.516733558453085e-06	9
MII oocyte	zygote/PN	GSM2986326	GSM2986329	0.0	0.16666666666666666	0.16666666666666666	0.001293132436854954	9
MII oocyte	zygote/PN	GSM2986326	GSM2986330	0.0	0.16666666666666666	0.16666666666666666	0.001178181378875395	9
MII oocyte	zygote/PN	GSM2986326	GSM2986331	0.0	0.16666666666666666	0.16666666666666666	0.0010526726955327756	9
MII oocyte	zygote/PN	GSM2986326	GSM2986332	0.0	0.16666666666666666	0.16666666666666666	1.6875732271493012e-05	9
MII oocyte	zygote/PN	GSM2986326	GSM2986333	0.0	0.16666666666666666	0.16666666666666666	0.0016045389420946752	9
MII oocyte	zygote/PN	GSM2986326	GSM2986334	0.0	0.16666666666666666	0.16666666666666666	3.084819428935758e-07	9
MII oocyte	zygote/PN	GSM2986326	GSM2986335	0.0	0.16666666666666666	0.16666666666666666	0.0016418086764770122	9
MII oocyte	zygote/PN	GSM2986326	GSM2986336	0.0	0.16666666666666666	0.16666666666666666	0.00011851701513833922	9
zygote/PN	2-cell	GSM2481554	GSM2481532	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.004004289324199108	54
zygote/PN	2-cell	GSM2481554	GSM2481533	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.005261189538754265	54
zygote/PN	2-cell	GSM2481554	GSM2481534	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00017546578099707824	54
zygote/PN	2-cell	GSM2481554	GSM2481535	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0046287219508863815	54
zygote/PN	2-cell	GSM2481554	GSM2986344	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0007187130492088551	54
zygote/PN	2-cell	GSM2481554	GSM2986345	0.16666666666666666	0.3333333333333333	0.16666666666666666	3.588895184485743e-05	54
zygote/PN	2-cell	GSM2481554	GSM2986346	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0002109799693363491	54
zygote/PN	2-cell	GSM2481554	GSM2986347	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0005396007314055354	54
zygote/PN	2-cell	GSM2481554	GSM2986348	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0014137879821361553	54
zygote/PN	2-cell	GSM2481554	GSM2986349	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0029452864425433436	54
zygote/PN	2-cell	GSM2481554	GSM2986350	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0004575897349743938	54
zygote/PN	2-cell	GSM2481554	GSM2986351	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0008728516771843845	54
zygote/PN	2-cell	GSM2481554	GSM2986352	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00025136559064415254	54
zygote/PN	2-cell	GSM2481554	GSM2986353	0.16666666666666666	0.3333333333333333	0.16666666666666666	2.0107944896375772e-05	54
zygote/PN	2-cell	GSM2481554	GSM2986354	0.16666666666666666	0.3333333333333333	0.16666666666666666	1.1185921318634935e-05	54
zygote/PN	2-cell	GSM2481554	GSM2986355	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.004717544358941162	54
zygote/PN	2-cell	GSM2481554	GSM2986356	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.002814090498572357	54
zygote/PN	2-cell	GSM2481554	GSM2986357	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0012343870837360756	54
zygote/PN	2-cell	GSM2481554	GSM2986358	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0009754362817109836	54
zygote/PN	2-cell	GSM2481554	GSM2986359	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.002044850520042878	54
zygote/PN	2-cell	GSM2481555	GSM2481532	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00011103931543063003	54
zygote/PN	2-cell	GSM2481555	GSM2481533	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0013861618332992264	54
zygote/PN	2-cell	GSM2481555	GSM2481534	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.003904206924309615	54
zygote/PN	2-cell	GSM2481555	GSM2481535	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0002141926783597801	54
zygote/PN	2-cell	GSM2481555	GSM2986344	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0019111518651545127	54
zygote/PN	2-cell	GSM2481555	GSM2986345	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0016588912310426167	54
zygote/PN	2-cell	GSM2481555	GSM2986346	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0018916946949793013	54
zygote/PN	2-cell	GSM2481555	GSM2986347	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00369073509460608	54
zygote/PN	2-cell	GSM2481555	GSM2986348	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0007399517886254276	54
zygote/PN	2-cell	GSM2481555	GSM2986349	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00047517240060269484	54
zygote/PN	2-cell	GSM2481555	GSM2986350	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0024824376910089767	54
zygote/PN	2-cell	GSM2481555	GSM2986351	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.003643098200960269	54
zygote/PN	2-cell	GSM2481555	GSM2986352	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.003089966352756847	54
zygote/PN	2-cell	GSM2481555	GSM2986353	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00119765306173579	54
zygote/PN	2-cell	GSM2481555	GSM2986354	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00045313075648849434	54
zygote/PN	2-cell	GSM2481555	GSM2986355	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0004542088265650739	54
zygote/PN	2-cell	GSM2481555	GSM2986356	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0013037183165972137	54
zygote/PN	2-cell	GSM2481555	GSM2986357	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.002509727027050854	54
zygote/PN	2-cell	GSM2481555	GSM2986358	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0012969506910305993	54
zygote/PN	2-cell	GSM2481555	GSM2986359	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0009192445827293381	54
zygote/PN	2-cell	GSM2481558	GSM2481532	0.16666666666666666	0.3333333333333333	0.16666666666666666	1.4544916571784034e-05	54
zygote/PN	2-cell	GSM2481558	GSM2481533	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00031499412745814904	54
zygote/PN	2-cell	GSM2481558	GSM2481534	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.005057634505251734	54
zygote/PN	2-cell	GSM2481558	GSM2481535	0.16666666666666666	0.3333333333333333	0.16666666666666666	3.631242973791144e-05	54
zygote/PN	2-cell	GSM2481558	GSM2986344	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0014636766143066955	54
zygote/PN	2-cell	GSM2481558	GSM2986345	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.003926938644765104	54
zygote/PN	2-cell	GSM2481558	GSM2986346	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0023086545741695065	54
zygote/PN	2-cell	GSM2481558	GSM2986347	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0030642039340712923	54
zygote/PN	2-cell	GSM2481558	GSM2986348	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00043214171297877073	54
zygote/PN	2-cell	GSM2481558	GSM2986349	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0001644266294678589	54
zygote/PN	2-cell	GSM2481558	GSM2986350	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.002253837770439454	54
zygote/PN	2-cell	GSM2481558	GSM2986351	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0024460942874771907	54
zygote/PN	2-cell	GSM2481558	GSM2986352	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0035283147131039616	54
zygote/PN	2-cell	GSM2481558	GSM2986353	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0034449269494424943	54
zygote/PN	2-cell	GSM2481558	GSM2986354	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0014697221040250973	54
zygote/PN	2-cell	GSM2481558	GSM2986355	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00010069926365447505	54
zygote/PN	2-cell	GSM2481558	GSM2986356	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0004993407986022085	54
zygote/PN	2-cell	GSM2481558	GSM2986357	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0014759242530282832	54
zygote/PN	2-cell	GSM2481558	GSM2986358	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0008960458177263303	54
zygote/PN	2-cell	GSM2481558	GSM2986359	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00043489928705504346	54
zygote/PN	2-cell	GSM2481559	GSM2481532	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.012748091058624206	54
zygote/PN	2-cell	GSM2481559	GSM2481533	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0018939502896354688	54
zygote/PN	2-cell	GSM2481559	GSM2481534	0.16666666666666666	0.3333333333333333	0.16666666666666666	6.0988972219916055e-06	54
zygote/PN	2-cell	GSM2481559	GSM2481535	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00843698669144086	54
zygote/PN	2-cell	GSM2481559	GSM2986344	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00011789734120164836	54
zygote/PN	2-cell	GSM2481559	GSM2986345	0.16666666666666666	0.3333333333333333	0.16666666666666666	1.0228258255947797e-06	54
zygote/PN	2-cell	GSM2481559	GSM2986346	0.16666666666666666	0.3333333333333333	0.16666666666666666	1.8011187066652978e-05	54
zygote/PN	2-cell	GSM2481559	GSM2986347	0.16666666666666666	0.3333333333333333	0.16666666666666666	4.166887064221731e-05	54
zygote/PN	2-cell	GSM2481559	GSM2986348	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0006459880223186188	54
zygote/PN	2-cell	GSM2481559	GSM2986349	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.002486208614333526	54
zygote/PN	2-cell	GSM2481559	GSM2986350	0.16666666666666666	0.3333333333333333	0.16666666666666666	4.7517729718516826e-05	54
zygote/PN	2-cell	GSM2481559	GSM2986351	0.16666666666666666	0.3333333333333333	0.16666666666666666	8.742083093394513e-05	54
zygote/PN	2-cell	GSM2481559	GSM2986352	0.16666666666666666	0.3333333333333333	0.16666666666666666	1.4695912766250672e-05	54
zygote/PN	2-cell	GSM2481559	GSM2986353	0.16666666666666666	0.3333333333333333	0.16666666666666666	5.27186336692286e-07	54
zygote/PN	2-cell	GSM2481559	GSM2986354	0.16666666666666666	0.3333333333333333	0.16666666666666666	5.105775245521563e-07	54
zygote/PN	2-cell	GSM2481559	GSM2986355	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00446132346113338	54
zygote/PN	2-cell	GSM2481559	GSM2986356	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0009909242336419545	54
zygote/PN	2-cell	GSM2481559	GSM2986357	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0002008191873739704	54
zygote/PN	2-cell	GSM2481559	GSM2986358	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0002487905184879808	54
zygote/PN	2-cell	GSM2481559	GSM2986359	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0008848798971052888	54
zygote/PN	2-cell	GSM2481560	GSM2481532	0.16666666666666666	0.3333333333333333	0.16666666666666666	5.924446931706253e-06	54
zygote/PN	2-cell	GSM2481560	GSM2481533	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00017698728086517178	54
zygote/PN	2-cell	GSM2481560	GSM2481534	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.004924843279849798	54
zygote/PN	2-cell	GSM2481560	GSM2481535	0.16666666666666666	0.3333333333333333	0.16666666666666666	1.6742142846721698e-05	54
zygote/PN	2-cell	GSM2481560	GSM2986344	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0013113561604614489	54
zygote/PN	2-cell	GSM2481560	GSM2986345	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00464502747053467	54
zygote/PN	2-cell	GSM2481560	GSM2986346	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.002371484619654504	54
zygote/PN	2-cell	GSM2481560	GSM2986347	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.002773885968158677	54
zygote/PN	2-cell	GSM2481560	GSM2986348	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00033508508986564324	54
zygote/PN	2-cell	GSM2481560	GSM2986349	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.00010215430509817138	54
zygote/PN	2-cell	GSM2481560	GSM2986350	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.002125575852988816	54
zygote/PN	2-cell	GSM2481560	GSM2986351	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0020902683363466603	54
zygote/PN	2-cell	GSM2481560	GSM2986352	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0034610898717146988	54
zygote/PN	2-cell	GSM2481560	GSM2986353	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.004378446845148401	54
