null_type	iteration	model	rmse	correlation	delta_rmse_vs_baseline
random_tau_null	166	latent_PCA_ridge_q3	0.2704179304841296	0.5314800864624046	-0.027013096891932875
random_coupling_null	166	DMR_module_ridge_k16	0.28574365015604763	0.47878220672037974	-0.011687377220014838
random_coupling_null	166	latent_PCA_ridge_q3	0.26963492237164377	0.5266498700976526	-0.027796105004418703
random_module_null	166	DMR_module_ridge_k16	0.2947824375416931	0.4744102727111027	-0.002648589834369386
random_tau_null	167	DMR_module_ridge_k16	0.2966236447771043	0.4794559259870405	-0.000807382598958184
random_tau_null	167	latent_PCA_ridge_q3	0.26861857196614386	0.5356939288365157	-0.028812455409918614
random_coupling_null	167	DMR_module_ridge_k16	0.2860126876067164	0.4773512573513787	-0.011418339769346086
random_coupling_null	167	latent_PCA_ridge_q3	0.26987558686856	0.5253024746199232	-0.02755544050750247
random_module_null	167	DMR_module_ridge_k16	0.2908654105343238	0.4885978204904889	-0.006565616841738675
random_tau_null	168	DMR_module_ridge_k16	0.2950571552691725	0.48561568961688484	-0.002373872106889996
random_tau_null	168	latent_PCA_ridge_q3	0.26950328162945225	0.5326168534902451	-0.027927745746610222
random_coupling_null	168	DMR_module_ridge_k16	0.28536470419937243	0.4818137427272557	-0.012066323176690041
random_coupling_null	168	latent_PCA_ridge_q3	0.26970182061389675	0.525040124011811	-0.027729206762165726
random_module_null	168	DMR_module_ridge_k16	0.29160880455687227	0.47938956802491417	-0.005822222819190204
random_tau_null	169	DMR_module_ridge_k16	0.29401092408130536	0.48550683160011726	-0.0034201032947571153
random_tau_null	169	latent_PCA_ridge_q3	0.27138785634517604	0.5287028223715534	-0.026043171030886436
random_coupling_null	169	DMR_module_ridge_k16	0.28580143143712694	0.48048491851790504	-0.011629595938935533
random_coupling_null	169	latent_PCA_ridge_q3	0.26976724528419144	0.5239992909368231	-0.027663782091871036
random_module_null	169	DMR_module_ridge_k16	0.2939716976296859	0.4756051671489512	-0.0034593297463765826
random_tau_null	170	DMR_module_ridge_k16	0.29286250995573304	0.4898168550440085	-0.004568517420329432
random_tau_null	170	latent_PCA_ridge_q3	0.26912421161716926	0.5341640272059308	-0.02830681575889321
random_coupling_null	170	DMR_module_ridge_k16	0.2859585667943816	0.47776744586754155	-0.011472460581680888
random_coupling_null	170	latent_PCA_ridge_q3	0.26951193443073734	0.5275335823908708	-0.02791909294532513
random_module_null	170	DMR_module_ridge_k16	0.2929612589610449	0.47710924390989484	-0.004469768415017561
random_tau_null	171	DMR_module_ridge_k16	0.2962089868559845	0.47965641679867455	-0.0012220405200779605
random_tau_null	171	latent_PCA_ridge_q3	0.26898303029299997	0.535630301847035	-0.028447997083062504
random_coupling_null	171	DMR_module_ridge_k16	0.28605208896630707	0.47837030505869815	-0.011378938409755401
random_coupling_null	171	latent_PCA_ridge_q3	0.269793432888304	0.5246938163840874	-0.027637594487758488
random_module_null	171	DMR_module_ridge_k16	0.2933155124351513	0.47639659563339937	-0.004115514940911169
random_tau_null	172	DMR_module_ridge_k16	0.29457649959150217	0.483831379551532	-0.002854527784560301
random_tau_null	172	latent_PCA_ridge_q3	0.2692746355825975	0.5355266517928773	-0.028156391793464963
random_coupling_null	172	DMR_module_ridge_k16	0.28489392650001294	0.4811922224365244	-0.012537100876049534
random_coupling_null	172	latent_PCA_ridge_q3	0.26969070877455364	0.5263764084570419	-0.02774031860150883
random_module_null	172	DMR_module_ridge_k16	0.2936331185697278	0.47292587282269816	-0.003797908806334682
random_tau_null	173	DMR_module_ridge_k16	0.29314450308886053	0.4832634852430981	-0.004286524287201943
random_tau_null	173	latent_PCA_ridge_q3	0.269268317476108	0.5352676532777833	-0.028162709899954452
random_coupling_null	173	DMR_module_ridge_k16	0.2855224054231735	0.47970833063672563	-0.011908621952888998
random_coupling_null	173	latent_PCA_ridge_q3	0.26977676894926006	0.5258855637330934	-0.027654258426802414
random_module_null	173	DMR_module_ridge_k16	0.2935966745725141	0.4749984076064788	-0.00383435280354838
random_tau_null	174	DMR_module_ridge_k16	0.2971007921682685	0.4802864342514252	-0.00033023520779396076
random_tau_null	174	latent_PCA_ridge_q3	0.2717541789229907	0.528865877708805	-0.025676848453071777
random_coupling_null	174	DMR_module_ridge_k16	0.28504777778672075	0.481713249938881	-0.012383249589341727
random_coupling_null	174	latent_PCA_ridge_q3	0.2696929176307006	0.526186034096725	-0.027738109745361894
random_module_null	174	DMR_module_ridge_k16	0.28788987773621505	0.4954918628056868	-0.009541149639847424
random_tau_null	175	DMR_module_ridge_k16	0.29863574197231213	0.47564784450870184	0.0012047145962496564
random_tau_null	175	latent_PCA_ridge_q3	0.2690623960539273	0.5360621275561669	-0.028368631322135185
random_coupling_null	175	DMR_module_ridge_k16	0.28535693784014365	0.4794946900649176	-0.01207408953591882
random_coupling_null	175	latent_PCA_ridge_q3	0.269400785746009	0.528179458887889	-0.028030241630053465
random_module_null	175	DMR_module_ridge_k16	0.29281546710927664	0.48519500378143654	-0.004615560266785834
random_tau_null	176	DMR_module_ridge_k16	0.2994929802427022	0.4739669854618025	0.002061952866639738
random_tau_null	176	latent_PCA_ridge_q3	0.2705992191509838	0.5334039047454648	-0.02683180822507869
random_coupling_null	176	DMR_module_ridge_k16	0.28507927797350835	0.48208943975701957	-0.012351749402554124
random_coupling_null	176	latent_PCA_ridge_q3	0.26984867615862207	0.523405306321007	-0.027582351217440404
random_module_null	176	DMR_module_ridge_k16	0.28767008243064635	0.4922754650275884	-0.009760944945416128
random_tau_null	177	DMR_module_ridge_k16	0.29574441383962596	0.48483411920631936	-0.0016866135364365098
random_tau_null	177	latent_PCA_ridge_q3	0.2691155234645558	0.5340227230136828	-0.028315503911506668
random_coupling_null	177	DMR_module_ridge_k16	0.28509342019805084	0.4821984200088314	-0.012337607178011634
random_coupling_null	177	latent_PCA_ridge_q3	0.2698433510390468	0.5249558390886631	-0.0275876763370157
random_module_null	177	DMR_module_ridge_k16	0.29100002514239276	0.4852833428821966	-0.006431002233669714
random_tau_null	178	DMR_module_ridge_k16	0.29598086927311235	0.48233883194245086	-0.0014501581029501276
random_tau_null	178	latent_PCA_ridge_q3	0.2710317361960753	0.5284194807402858	-0.026399291179987183
random_coupling_null	178	DMR_module_ridge_k16	0.2852139537427696	0.48024737615200264	-0.012217073633292885
random_coupling_null	178	latent_PCA_ridge_q3	0.2696609002951163	0.5265650122941896	-0.027770127080946172
random_module_null	178	DMR_module_ridge_k16	0.2919289724745405	0.48182647434212844	-0.005502054901521947
random_tau_null	179	DMR_module_ridge_k16	0.29493929197989666	0.4840347795502125	-0.0024917353961658173
random_tau_null	179	latent_PCA_ridge_q3	0.27027511488925543	0.5315883600418823	-0.027155912486807043
random_coupling_null	179	DMR_module_ridge_k16	0.28591979819533103	0.4771023654468617	-0.011511229180731442
random_coupling_null	179	latent_PCA_ridge_q3	0.2696225914720093	0.52703654028812	-0.027808435904053186
random_module_null	179	DMR_module_ridge_k16	0.2937611081205133	0.47498760405017865	-0.003669919255549159
random_tau_null	180	DMR_module_ridge_k16	0.29824350480592443	0.47531336749396524	0.0008124774298619575
random_tau_null	180	latent_PCA_ridge_q3	0.26862908199123847	0.5376409527979781	-0.028801945384824
random_coupling_null	180	DMR_module_ridge_k16	0.28610893085248107	0.4772621102585651	-0.011322096523581404
random_coupling_null	180	latent_PCA_ridge_q3	0.26941116786984287	0.5282959277307577	-0.028019859506219602
random_module_null	180	DMR_module_ridge_k16	0.2919092286696936	0.48256224543053405	-0.0055217987063688745
random_tau_null	181	DMR_module_ridge_k16	0.2953999408680845	0.48088577304273167	-0.0020310865079779528
random_tau_null	181	latent_PCA_ridge_q3	0.27128199244936013	0.5317461890826303	-0.02614903492670234
random_coupling_null	181	DMR_module_ridge_k16	0.2860026145594765	0.47715834248113026	-0.011428412816585964
random_coupling_null	181	latent_PCA_ridge_q3	0.2695343045536056	0.5273805115573287	-0.027896722822456865
random_module_null	181	DMR_module_ridge_k16	0.2912028282162143	0.4830455254990096	-0.00622819915984818
random_tau_null	182	DMR_module_ridge_k16	0.2970090678754042	0.4795782691064207	-0.0004219595006582644
random_tau_null	182	latent_PCA_ridge_q3	0.2687362506056853	0.537277543302004	-0.028694776770377184
random_coupling_null	182	DMR_module_ridge_k16	0.2856301248281059	0.48048241725634444	-0.011800902547956571
random_coupling_null	182	latent_PCA_ridge_q3	0.2695823510085424	0.5255220119756253	-0.027848676367520087
random_module_null	182	DMR_module_ridge_k16	0.29237007097524553	0.4825787879689018	-0.0050609564008169405
random_tau_null	183	DMR_module_ridge_k16	0.2976364097066545	0.4802404774603808	0.00020538233059202993
random_tau_null	183	latent_PCA_ridge_q3	0.2696466255657771	0.5314957939495455	-0.027784401810285353
random_coupling_null	183	DMR_module_ridge_k16	0.2848152173787807	0.48108415696876844	-0.01261580999728179
random_coupling_null	183	latent_PCA_ridge_q3	0.2695276131997426	0.5276462075087617	-0.027903414176319863
random_module_null	183	DMR_module_ridge_k16	0.2926385117411817	0.4777557067021545	-0.004792515634880756
random_tau_null	184	DMR_module_ridge_k16	0.29746405103238377	0.4780001929128554	3.3023656321296e-05
random_tau_null	184	latent_PCA_ridge_q3	0.2705373701634937	0.5317414834938156	-0.026893657212568756
random_coupling_null	184	DMR_module_ridge_k16	0.28524122366363885	0.4811411325717732	-0.01218980371242362
random_coupling_null	184	latent_PCA_ridge_q3	0.26966424139533945	0.5255952175749795	-0.02776678598072302
random_module_null	184	DMR_module_ridge_k16	0.294438052705605	0.46663198948532253	-0.002992974670457449
random_tau_null	185	DMR_module_ridge_k16	0.2954994587306078	0.47848457969896024	-0.0019315686454546843
random_tau_null	185	latent_PCA_ridge_q3	0.2695741809839091	0.5356003425256217	-0.027856846392153356
random_coupling_null	185	DMR_module_ridge_k16	0.28537179546784763	0.48069467645077146	-0.01205923190821484
random_coupling_null	185	latent_PCA_ridge_q3	0.26986771388676756	0.5249948094982528	-0.027563313489294916
random_module_null	185	DMR_module_ridge_k16	0.2894935605678599	0.4868890746871458	-0.007937466808202565
random_tau_null	186	DMR_module_ridge_k16	0.2922270326388188	0.49350718384208586	-0.0052039947372437
random_tau_null	186	latent_PCA_ridge_q3	0.27001508908521604	0.5295786769059522	-0.02741593829084643
random_coupling_null	186	DMR_module_ridge_k16	0.28534416161341136	0.4807457385091103	-0.012086865762651111
random_coupling_null	186	latent_PCA_ridge_q3	0.26964360807466403	0.5263152499825338	-0.02778741930139844
random_module_null	186	DMR_module_ridge_k16	0.2921941057758324	0.4808573298715285	-0.005236921600230093
random_tau_null	187	DMR_module_ridge_k16	0.2930895202572647	0.48709568821968385	-0.004341507118797772
random_tau_null	187	latent_PCA_ridge_q3	0.2695051867754264	0.5319747971276219	-0.027925840600636076
random_coupling_null	187	DMR_module_ridge_k16	0.28659327608380253	0.47501273453387727	-0.010837751292259945
random_coupling_null	187	latent_PCA_ridge_q3	0.26982445134446287	0.5260003203129362	-0.027606576031599606
random_module_null	187	DMR_module_ridge_k16	0.2942044680682124	0.47870830685432925	-0.0032265593078500965
random_tau_null	188	DMR_module_ridge_k16	0.29297468281886996	0.48591851738763686	-0.004456344557192515
random_tau_null	188	latent_PCA_ridge_q3	0.2701203164717317	0.5309113757628007	-0.027310710904330793
random_coupling_null	188	DMR_module_ridge_k16	0.285711298610109	0.4776635316792252	-0.011719728765953452
random_coupling_null	188	latent_PCA_ridge_q3	0.26953063785636566	0.5281163992568263	-0.02790038951969681
random_module_null	188	DMR_module_ridge_k16	0.29447693064145575	0.47179124418472423	-0.002954096734606726
random_tau_null	189	DMR_module_ridge_k16	0.29109440715054785	0.4940610169411474	-0.006336620225514622
random_tau_null	189	latent_PCA_ridge_q3	0.27132686077654655	0.52546425828218	-0.02610416659951592
random_coupling_null	189	DMR_module_ridge_k16	0.28626693671095854	0.4758166514220144	-0.011164090665103932
random_coupling_null	189	latent_PCA_ridge_q3	0.2696194301679108	0.5272538235138037	-0.027811597208151684
random_module_null	189	DMR_module_ridge_k16	0.29077241991755404	0.4816550279952395	-0.0066586074585084365
random_tau_null	190	DMR_module_ridge_k16	0.2956198176545583	0.47986894349649384	-0.00181120972150417
random_tau_null	190	latent_PCA_ridge_q3	0.27020710074042803	0.5317600672196018	-0.027223926635634443
random_coupling_null	190	DMR_module_ridge_k16	0.2858185590624802	0.478443758158364	-0.011612468313582258
random_coupling_null	190	latent_PCA_ridge_q3	0.2697030409754599	0.5271272367104008	-0.02772798640060259
random_module_null	190	DMR_module_ridge_k16	0.2925325254595063	0.48353113928025154	-0.004898501916556164
random_tau_null	191	DMR_module_ridge_k16	0.2975067851898346	0.48131134925104374	7.575781377211488e-05
random_tau_null	191	latent_PCA_ridge_q3	0.2695774641490973	0.5314516407175005	-0.027853563226965194
random_coupling_null	191	DMR_module_ridge_k16	0.28592837397197973	0.47741752391145265	-0.011502653404082741
random_coupling_null	191	latent_PCA_ridge_q3	0.2696640917739599	0.5272729305429493	-0.027766935602102583
random_module_null	191	DMR_module_ridge_k16	0.2906199703883294	0.48752897036038034	-0.0068110569877330995
random_tau_null	192	DMR_module_ridge_k16	0.29648611741540065	0.48063685537685513	-0.0009449099606618216
random_tau_null	192	latent_PCA_ridge_q3	0.26985743150193664	0.5373275602314959	-0.027573595874125834
random_coupling_null	192	DMR_module_ridge_k16	0.28630955610091074	0.47770230961379506	-0.011121471275151729
random_coupling_null	192	latent_PCA_ridge_q3	0.26998096861330706	0.5236108682258332	-0.027450058762755414
random_module_null	192	DMR_module_ridge_k16	0.290347105848181	0.48169796894029854	-0.007083921527881454
random_tau_null	193	DMR_module_ridge_k16	0.293219246882624	0.49175407325036913	-0.004211780493438455
random_tau_null	193	latent_PCA_ridge_q3	0.26966231388981593	0.5292624800599542	-0.027768713486246543
random_coupling_null	193	DMR_module_ridge_k16	0.2865219732132879	0.474506017523588	-0.0109090541627746
random_coupling_null	193	latent_PCA_ridge_q3	0.2695404996581326	0.5276083169217525	-0.02789052771792988
random_module_null	193	DMR_module_ridge_k16	0.2915481363427863	0.4831884639077931	-0.005882891033276161
random_tau_null	194	DMR_module_ridge_k16	0.2941198174674331	0.4904586992540241	-0.0033112099086293756
random_tau_null	194	latent_PCA_ridge_q3	0.2703574165217807	0.5302398903931597	-0.027073610854281782
random_coupling_null	194	DMR_module_ridge_k16	0.28545808934970246	0.47926361549973934	-0.011972938026360014
random_coupling_null	194	latent_PCA_ridge_q3	0.2695020343011025	0.52766048384758	-0.027928993074959996
random_module_null	194	DMR_module_ridge_k16	0.2925271447966988	0.47882321770993347	-0.004903882579363694
random_tau_null	195	DMR_module_ridge_k16	0.29669233637133824	0.48767409360703373	-0.0007386910047242345
random_tau_null	195	latent_PCA_ridge_q3	0.2700390051007798	0.5305481952772854	-0.027392022275282646
random_coupling_null	195	DMR_module_ridge_k16	0.28559298356562474	0.47926240281154725	-0.011838043810437737
random_coupling_null	195	latent_PCA_ridge_q3	0.269758894090118	0.5257267166227328	-0.027672133285944478
random_module_null	195	DMR_module_ridge_k16	0.29124545463425094	0.47778290984565835	-0.006185572741811529
random_tau_null	196	DMR_module_ridge_k16	0.29556960278162064	0.48504068668912026	-0.0018614245944418295
random_tau_null	196	latent_PCA_ridge_q3	0.27006281082256706	0.5276107518412423	-0.027368216553495417
random_coupling_null	196	DMR_module_ridge_k16	0.2853722957146753	0.4796175141497659	-0.012058731661387156
random_coupling_null	196	latent_PCA_ridge_q3	0.26965415671600035	0.5265641015721165	-0.027776870660062125
random_module_null	196	DMR_module_ridge_k16	0.2916347226484345	0.4888756936837719	-0.005796304727627988
random_tau_null	197	DMR_module_ridge_k16	0.295558155922993	0.484649846942263	-0.001872871453069469
random_tau_null	197	latent_PCA_ridge_q3	0.268834164396694	0.536097874073694	-0.028596862979368476
random_coupling_null	197	DMR_module_ridge_k16	0.28565497858807465	0.4796758019720966	-0.011776048787987825
random_coupling_null	197	latent_PCA_ridge_q3	0.27010212917056026	0.5243421785323197	-0.027328898205502217
random_module_null	197	DMR_module_ridge_k16	0.2967005935446917	0.45588192162338653	-0.0007304338313707803
random_tau_null	198	DMR_module_ridge_k16	0.2962877010093126	0.4832548783802872	-0.0011433263667498528
random_tau_null	198	latent_PCA_ridge_q3	0.27150311110431125	0.5305026490925282	-0.025927916271751228
random_coupling_null	198	DMR_module_ridge_k16	0.2855930058663098	0.47956617458273715	-0.011838021509752661
random_coupling_null	198	latent_PCA_ridge_q3	0.26974024365591065	0.5270284437362298	-0.027690783720151824
random_module_null	198	DMR_module_ridge_k16	0.2936710294443048	0.4675215774068876	-0.003759997931757686
random_tau_null	199	DMR_module_ridge_k16	0.29545062275933115	0.48379736646118576	-0.001980404616731324
random_tau_null	199	latent_PCA_ridge_q3	0.26948743296568967	0.5329849703507388	-0.027943594410372807
random_coupling_null	199	DMR_module_ridge_k16	0.28535672638807613	0.48090171409843147	-0.012074300987986342
random_coupling_null	199	latent_PCA_ridge_q3	0.2698051305156775	0.5250620689028795	-0.02762589686038497
random_module_null	199	DMR_module_ridge_k16	0.29034542045600203	0.4825882068775098	-0.007085606920060439
random_tau_null	200	DMR_module_ridge_k16	0.29451826721023927	0.4853685650103203	-0.0029127601658232027
random_tau_null	200	latent_PCA_ridge_q3	0.26900556964458533	0.5345241938288607	-0.028425457731477144
random_coupling_null	200	DMR_module_ridge_k16	0.28594291372819414	0.47682041611912174	-0.011488113647868337
random_coupling_null	200	latent_PCA_ridge_q3	0.26946154010750006	0.5280461883828015	-0.02796948726856241
random_module_null	200	DMR_module_ridge_k16	0.294515378940777	0.4696997952899596	-0.0029156484352854672
