train_protocol	rollout_mode	start_stage	target_stage	start_tau	target_tau	n_predicted_particles	n_observed_samples	latent_mean_rmse	latent_mmd_rbf	latent_sliced_wasserstein	latent_covariance_frobenius	dmr_mean_rmse	dmr_correlation	dmr_distributional_rmse	basin_threshold_morula_q90	pred_basin_occupancy	observed_basin_occupancy	pred_mean_distance_to_morula_centroid	observed_mean_distance_to_morula_centroid
leave_morula_transitions	stochastic_residual	zygote/PN	8-cell	0.16666666666666666	0.6666666666666666	600	45	1.0329987316774267	0.1172307636048735	3.3591095835519464	46.46338042340208	0.11923406345427355	0.9098867269841715	0.19926465931172266	1.5666635350021403	0.008333333333333333	0.37777777777777777	8.247609720808681	1.9475723812798929
leave_morula_transitions	deterministic	zygote/PN	morula	0.16666666666666666	0.8333333333333334	30	8	1.3621202064511475	0.9406127742285753	1.2262241381003434	1.1328069167612533	0.2471017282016048	0.620441496278541	0.24710270714759822	1.5666635350021403	0.0	0.875	2.3593295778308487	1.0224014859114376
leave_morula_transitions	stochastic_residual	zygote/PN	morula	0.16666666666666666	0.8333333333333334	600	8	1.471476875139966	0.12903556011233586	3.735092021095868	47.66381941801792	0.2494002828229774	0.6051569674482752	0.2962896461368777	1.5666635350021403	0.005	0.875	8.249845351261344	1.0224014859114376
leave_morula_transitions	deterministic	zygote/PN	blastocyst	0.16666666666666666	1.0	30	5	0.9717182559155599	1.0244816145056288	0.985566465537847	1.1464805387987091	0.15345311157844999	0.6910478016225599	0.15345326910737292	1.5666635350021403	0.0	0.0	2.3142755531523593	3.397489915056115
leave_morula_transitions	stochastic_residual	zygote/PN	blastocyst	0.16666666666666666	1.0	600	5	1.013875624790618	0.10728419751551188	3.6122406344598503	45.50919285493825	0.1613492950951113	0.6739695100696232	0.22730872903190655	1.5666635350021403	0.008333333333333333	0.0	8.164816499243603	3.397489915056115
leave_morula_transitions	deterministic	2-cell	2-cell	0.3333333333333333	0.3333333333333333	20	20	0.0	0.0	0.0	0.0	0.09895639633962156	0.8818711690117954	0.111486271507989	1.5666635350021403	0.0	0.0	3.895913884170207	3.895913884170207
leave_morula_transitions	stochastic_residual	2-cell	2-cell	0.3333333333333333	0.3333333333333333	400	20	3.3351378076690726e-15	0.0	0.10413302413852965	0.14879708809369327	0.09895639633962156	0.8818711690117955	0.111486271507989	1.5666635350021403	0.0	0.0	3.8959138841702075	3.895913884170207
leave_morula_transitions	deterministic	2-cell	4-cell	0.3333333333333333	0.5	20	25	1.3248564307397648	0.5073367676745653	1.1641558570186716	1.6079472647800777	0.13229090248989783	0.8017496087030404	0.13542929805431303	1.5666635350021403	0.0	0.0	2.817621074745076	4.246478430257651
leave_morula_transitions	stochastic_residual	2-cell	4-cell	0.3333333333333333	0.5	400	25	1.16140303917543	0.1257239470072966	3.122847028364916	40.57637822897583	0.13907912454799987	0.7949923177996389	0.20256899704438924	1.5666635350021403	0.015	0.0	7.721854391810528	4.246478430257651
leave_morula_transitions	deterministic	2-cell	8-cell	0.3333333333333333	0.6666666666666666	20	45	1.0860168753631483	0.5398282776620951	1.133726091247798	1.7703794950819887	0.11220300145894523	0.9256933194989257	0.11232446423932184	1.5666635350021403	0.0	0.37777777777777777	2.4419037029299666	1.9475723812798929
leave_morula_transitions	stochastic_residual	2-cell	8-cell	0.3333333333333333	0.6666666666666666	400	45	1.0416743729920628	0.12492623872974162	3.4886379416800084	49.921743371931186	0.1196405603822707	0.9112164678940037	0.20322022122834701	1.5666635350021403	0.005	0.37777777777777777	8.510651545837632	1.9475723812798929
leave_morula_transitions	deterministic	2-cell	morula	0.3333333333333333	0.8333333333333334	20	8	1.3613007099265497	1.0907172200056823	1.2135566862363234	1.1311651891885743	0.24709256059902468	0.6204921169734747	0.2470952346784028	1.5666635350021403	0.0	0.875	2.358172464635367	1.0224014859114376
leave_morula_transitions	stochastic_residual	2-cell	morula	0.3333333333333333	0.8333333333333334	400	8	1.3582704056433963	0.12657977194093206	3.82796119406441	49.78442897478958	0.24857046443226072	0.6085307182664726	0.29560702125028726	1.5666635350021403	0.0075	0.875	8.477367610004514	1.0224014859114376
leave_morula_transitions	deterministic	2-cell	blastocyst	0.3333333333333333	1.0	20	5	0.9717268603917436	1.0666884190476527	0.9852015740293902	1.1463673778681802	0.1534531892915195	0.691041534573032	0.15345356752453415	1.5666635350021403	0.0	0.0	2.313719098229198	3.397489915056115
leave_morula_transitions	stochastic_residual	2-cell	blastocyst	0.3333333333333333	1.0	400	5	1.1136604111036266	0.11728840924587947	3.4434593993512053	43.351024498560214	0.16227015675502213	0.6723449904765794	0.2238817316485679	1.5666635350021403	0.0025	0.0	7.813521166577955	3.397489915056115
leave_morula_transitions	deterministic	4-cell	4-cell	0.5	0.5	25	25	0.0	0.0	0.0	0.0	0.10923907471806982	0.8351006911534042	0.11467669279215184	1.5666635350021403	0.0	0.0	4.246478430257651	4.246478430257651
leave_morula_transitions	stochastic_residual	4-cell	4-cell	0.5	0.5	500	25	8.75153442921609e-15	0.0	0.05797641804152846	0.06755436318122511	0.10923907471806991	0.835100691153404	0.11467669279215183	1.5666635350021403	0.0	0.0	4.24647843025765	4.246478430257651
leave_morula_transitions	deterministic	4-cell	8-cell	0.5	0.6666666666666666	25	45	1.0125055518754882	0.4166342794739486	0.9653648769436316	1.658938713050286	0.11198868961386586	0.9331842654790757	0.11350304289245669	1.5666635350021403	0.0	0.37777777777777777	2.0928270052164093	1.9475723812798929
leave_morula_transitions	stochastic_residual	4-cell	8-cell	0.5	0.6666666666666666	500	45	1.0922760553133721	0.12618705079218806	3.106229364246376	42.513490662350975	0.11565049787279355	0.9238344301730333	0.1877413169803949	1.5666635350021403	0.008	0.37777777777777777	7.652997524240224	1.9475723812798929
leave_morula_transitions	deterministic	4-cell	morula	0.5	0.8333333333333334	25	8	1.273147558252225	1.0276920615534557	1.1777281281504703	1.12766009600216	0.24618953497432366	0.6239989224296485	0.24621401583299218	1.5666635350021403	0.0	0.875	2.2058209624251797	1.0224014859114376
leave_morula_transitions	stochastic_residual	4-cell	morula	0.5	0.8333333333333334	500	8	1.3239906609326724	0.12048809939884997	3.686777476220369	45.33420582627797	0.2478939888462709	0.6114100816325658	0.29500782389018454	1.5666635350021403	0.012	0.875	8.125181077660605	1.0224014859114376
leave_morula_transitions	deterministic	4-cell	blastocyst	0.5	1.0	25	5	0.974118040112008	1.0138434685508326	0.9156273302408144	1.1454870798309873	0.15350132260253227	0.6909226216381454	0.15350335511496396	1.5666635350021403	0.0	0.0	2.301371961681454	3.397489915056115
leave_morula_transitions	stochastic_residual	4-cell	blastocyst	0.5	1.0	500	5	0.9847684089772377	0.10900509223481536	3.6975812389592786	46.90760470611988	0.16210609659757305	0.6736977179842922	0.22827405912371093	1.5666635350021403	0.006	0.0	8.306293699488446	3.397489915056115
leave_morula_transitions	deterministic	8-cell	8-cell	0.6666666666666666	0.6666666666666666	45	45	0.0	0.0	0.0	0.0	0.09901868669855979	0.9390599665047517	0.10474191612042263	1.5666635350021403	0.37777777777777777	0.37777777777777777	1.9475723812798929	1.9475723812798929
