feature_set	control_model	alpha	sign_status	branch	control_modality	biological_status	PC1_control	PC2_control	PC3_control	direction_cosine_to_measured_correction	PC3_negative_pull_recovered	latent_mean_rmse	latent_mmd_rbf	latent_sliced_wasserstein	latent_covariance_frobenius	dmr_mean_rmse	dmr_correlation	dmr_distributional_rmse	basin_radius_q90	basin_radius_q95	pred_basin_occupancy_q90	pred_basin_occupancy_q95	observed_basin_occupancy_q90	observed_basin_occupancy_q95	pred_mean_distance_to_morula_centroid	observed_mean_distance_to_morula_centroid
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.0	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.06613000755101056	0.49347721882940626	0.2512491725374775	-0.3855900529150853	-0.13102892395236637	1.3549433296683235	1.0182930820668916	1.1336294312390236	0.8487798699346262	0.24678964635744824	0.6175674906993472	0.24731114669304627	1.5666635350021403	1.9104332695957345	0.0	0.08888888888888889	0.875	0.875	2.430671067963599	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.05	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.0694365079285611	-0.5181510797708766	-0.2638116311643514	0.38559005291508525	0.1375803701499847	1.1121029502828057	0.8511691878020206	0.8927562094309689	0.8487798699346262	0.24432057519095765	0.6301364363021261	0.244838274439241	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4444444444444444	0.875	0.875	2.009780875276066	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.05	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.0694365079285611	0.5181510797708766	0.2638116311643514	-0.38559005291508525	-0.1375803701499847	1.3643200695566975	1.0223030492941971	1.249425534185882	0.8487798699346262	0.24688602354459646	0.6171287283664867	0.24740728648486057	1.5666635350021403	1.9104332695957345	0.0	0.044444444444444446	0.875	0.875	2.446516820411884	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.1	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.07274300830611162	-0.5428249407123469	-0.2763740897912253	0.38559005291508525	0.144131816347603	1.1104262617357474	0.847834429549164	1.019135774079334	0.8487798699346263	0.2442970368768081	0.6303116257510898	0.24481386802596966	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4444444444444444	0.875	0.875	2.006325299159959	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.1	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.07274300830611162	0.5428249407123469	0.2763740897912253	-0.38559005291508525	-0.144131816347603	1.3738214741835537	1.0262835545550817	1.170135947096694	0.8487798699346262	0.2469840481452248	0.6166837696750692	0.24750506364016694	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.462569212628946	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.15	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.07604950868366214	-0.5674988016538172	-0.2889365484180991	0.38559005291508525	0.1506832625452213	1.1089807746878684	0.8445650889232481	0.9795117168493637	0.8487798699346262	0.2442751615052322	0.6304810473009774	0.24479113060545651	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4666666666666667	0.875	0.875	2.0032452629502315	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.15	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.07604950868366214	0.5674988016538172	0.2889365484180991	-0.38559005291508525	-0.1506832625452213	1.3834449749848112	1.030233443095767	1.3665596576244243	0.8487798699346262	0.24708377408181914	0.6162323967934252	0.2476045396825813	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.4788244305296545	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.2	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.07935600906121267	-0.5921726625952874	-0.301499007044973	0.38559005291508525	0.15723470874283962	1.1077673941998625	0.8410099305095218	0.990884687405508	0.8487798699346262	0.2442549526038923	0.6306446567254214	0.24477004428720173	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4666666666666667	0.875	0.875	2.000543234278457	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.2	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.07935600906121267	0.5921726625952874	0.301499007044973	-0.38559005291508525	-0.15723470874283962	1.3931880418104905	1.0343370200648105	1.2791032126249375	0.8487798699346262	0.24718519929518679	0.6157746071009613	0.24770571256533735	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.4952787078908045	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.25	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.0826625094387632	-0.6168465235367578	-0.3140614656718469	0.38559005291508525	0.16378615494045795	1.1067868836535673	0.8379371044409889	0.9317266832462019	0.8487798699346262	0.2442363560847494	0.6308024606453561	0.2447505172131879	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4666666666666667	0.875	0.875	1.9982215165694552	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.25	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.0826625094387632	0.6168465235367578	0.3140614656718469	-0.38559005291508525	-0.16378615494045795	1.4030481837866244	1.038230906963327	1.3152415125499755	0.8487798699346262	0.24728832169445444	0.615310398537134	0.24780858021012664	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.5119283274447857	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.3	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.08596900981631374	-0.6415203844782281	-0.3266239242987208	0.3855900529150853	0.17033760113807628	1.1060398623706873	0.8349623127759197	0.9928666130544823	0.8487798699346263	0.24421942231071694	0.6309543708279997	0.24473263740104634	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4666666666666667	0.875	0.875	1.9962822414501273	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.3	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.08596900981631374	0.6415203844782281	0.3266239242987208	-0.3855900529150853	-0.17033760113807628	1.4130229500472784	1.042675723710822	1.3585078536318567	0.8487798699346262	0.247393139157277	0.6148397696040673	0.2479131405073048	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.5287696218544635	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.35	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.08927551019386426	-0.6661942454196985	-0.33918638292559466	0.38559005291508525	0.1768890473356946	1.1055268036680672	0.8320895230104438	0.9546971806777587	0.8487798699346262	0.2442040876340134	0.6311005017922857	0.24471629785924984	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4666666666666667	0.875	0.875	1.9947273612231609	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.35	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.08927551019386426	0.6661942454196985	0.33918638292559466	-0.38559005291508525	-0.1768890473356946	1.4231099303440522	1.0465255258423303	1.2040471971215512	0.8487798699346262	0.24749964953004827	0.6143627193690457	0.248019391316101	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.545798974573756	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.4	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.09258201057141478	-0.6908681063611687	-0.3517488415524685	0.38559005291508525	0.18344049353331288	1.1052480333636745	0.8293226740561446	1.0495570642231284	0.8487798699346262	0.24419040922289123	0.631240367151781	0.24470152398467085	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4888888888888889	0.875	0.875	1.9935586414515987	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.4	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.09258201057141478	0.6908681063611687	0.3517488415524685	-0.38559005291508525	-0.18344049353331288	1.4333067555403358	1.0508552746317912	1.1385941343329713	0.8487798699346262	0.2476078211811497	0.6138793616055156	0.24812729780687715	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.5630128205984133	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.45	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.0958885109489653	-0.7155419673026391	-0.3643113001793424	0.3855900529150852	0.1899919397309312	1.1052037287442429	0.8261999419214715	1.0376073323483515	0.8487798699346262	0.24417834931421292	0.6313743298366563	0.24468828766767478	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4888888888888889	0.875	0.875	1.9927776537077544	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.45	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.0958885109489653	0.7155419673026391	0.3643113001793424	-0.3855900529150852	-0.1899919397309312	1.4436110979974655	1.0551075760614708	1.254264785537046	0.8487798699346262	0.24771739603872361	0.6133906898550404	0.24823657461911863	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.5804076471115143	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.5	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.09919501132651584	-0.7402158282441094	-0.3768737588062163	0.3855900529150853	0.19654338592854956	1.1053939180022017	0.8241223574745605	1.0466048622187218	0.8487798699346262	0.24416783342317658	0.6315030979277473	0.24467665080818193	1.5666635350021403	1.9104332695957345	0.2	0.4888888888888889	0.875	0.875	1.9923857685472757	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.5	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.09919501132651584	0.7402158282441094	0.3768737588062163	-0.3855900529150853	-0.19654338592854956	1.4540206718597581	1.0588838367186726	1.2330840278934712	0.8487798699346262	0.2478286555985939	0.6128956064088406	0.24834753469601348	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.5979799940281985	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.55	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.10250151170406638	-0.7648896891855798	-0.3894362174330902	0.38559005291508525	0.20309483212616788	1.1058184801460458	0.821696543391442	1.025876040790275	0.8487798699346262	0.24415888708167208	0.6316263195182689	0.24466660683783564	1.5666635350021403	1.9104332695957345	0.2	0.4888888888888889	0.875	0.875	1.9923841487758385	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.55	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.10250151170406638	0.7648896891855798	0.3894362174330902	-0.38559005291508525	-0.20309483212616788	1.4645332332452308	1.0626211015791966	1.4470315826774538	0.8487798699346262	0.2479415975928164	0.6123941125524779	0.24846017578236923	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.6157264544441357	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.6	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.1058080120816169	-0.78956355012705	-0.4019986760599641	0.38559005291508525	0.2096462783237862	1.1064771453848172	0.8193919585303211	0.9497686034857074	0.8487798699346262	0.24415142378768653	0.631744401321733	0.24465809327231583	1.5666635350021403	1.9104332695957345	0.2	0.4888888888888889	0.875	0.875	1.9927737430814552	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.6	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.1058080120816169	0.78956355012705	0.4019986760599641	-0.38559005291508525	-0.2096462783237862	1.4751465803485861	1.066318525430286	1.304497045708176	0.8487798699346262	0.24805621972331332	0.6118862101454087	0.2485744955929466	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.6336436749922214	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.65	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.10911451245916742	-0.8142374110685203	-0.4145611346868379	0.38559005291508536	0.2161977245214045	1.1073694959838516	0.8172122615547049	0.9874443471191288	0.8487798699346262	0.24414545612461547	0.6318573690851855	0.24465110101132373	1.5666635350021403	1.9104332695957345	0.2	0.4888888888888889	0.875	0.875	1.9935552801091956	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.65	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.10911451245916742	0.8142374110685203	0.4145611346868379	-0.38559005291508536	-0.2161977245214045	1.485858553462845	1.0699752962615499	1.328676942889898	0.8487798699346262	0.24817251966209777	0.6113719016226847	0.248690491812682	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.6517283561119376	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.7	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.11242101283671795	-0.8389112720099906	-0.4271235933137118	0.38559005291508536	0.2227491707190228	1.108494967585463	0.8157479210292482	0.9562742944444019	0.8487798699346262	0.24414106176538347	0.6319645206836448	0.24464567532636505	1.5666635350021403	1.9104332695957345	0.2	0.4888888888888889	0.875	0.875	1.9947292630567166	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.7	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.11242101283671795	0.8389112720099906	0.4271235933137118	-0.38559005291508536	-0.2227491707190228	1.4966670349257514	1.073590634339534	1.2786622701659573	0.8487798699346262	0.24829022246528537	0.6108522540221618	0.24880786464655835	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.6699772522357956	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.75	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.11572751321426848	-0.863585132951461	-0.4396860519405857	0.38559005291508536	0.22930061691664114	1.1098528509848664	0.8136786893677459	0.9413574642113194	0.8487798699346262	0.2441381909771541	0.6320661953934225	0.24464177145569269	1.5666635350021403	1.9104332695957345	0.2	0.5111111111111111	0.875	0.875	1.996295964868039	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.75	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.11572751321426848	0.863585132951461	0.4396860519405857	-0.38559005291508536	-0.22930061691664114	1.5075699489968464	1.0771637913989607	1.2190978070060456	0.8487798699346262	0.24840954739433824	0.6103263923104979	0.24892684016333205	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.6883871718971992	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.8	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.11903401359181902	-0.8882589938929313	-0.45224851056745957	0.3855900529150853	0.23585206311425946	1.11144229434836	0.8120183335511181	1.0219048472565329	0.8487798699346262	0.24413673967569904	0.6321629729518741	0.24463929922832964	1.5666635350021403	1.9104332695957345	0.2	0.5111111111111111	0.875	0.875	1.9982554240992592	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.8	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.11903401359181902	0.8882589938929313	0.45224851056745957	-0.3855900529150853	-0.23585206311425946	1.5185652616708443	1.0809702291257757	1.2856325530196666	0.8487798699346262	0.24853025916310595	0.60979522232158	0.24904715477373135	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.7069549777640325	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.85	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.12234051396936954	-0.9129328548344017	-0.46481096919433346	0.38559005291508525	0.2424035093118778	1.113262305857712	0.8103896434136224	0.971203214977222	0.8487798699346262	0.24413665098698364	0.6322549835264772	0.24463817704385082	1.5666635350021403	1.9104332695957345	0.2	0.5111111111111111	0.875	0.875	2.000607441523269	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.85	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.12234051396936954	0.9129328548344017	0.46481096919433346	-0.38559005291508525	-0.2424035093118778	1.5296509804326925	1.0845266349414315	1.21285649738607	0.8487798699346262	0.24865263475822527	0.6092576847521187	0.2491691343090386	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.725677586602161	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.9	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.12564701434692005	-0.9376067157758718	-0.4773734278212073	0.3855900529150853	0.2489549555094961	1.115311756761796	0.8089062071959012	0.9041845108721946	0.8487798699346262	0.24413808420146968	0.6323413007256824	0.2446385657956397	1.5666635350021403	1.9104332695957345	0.2	0.5111111111111111	0.875	0.875	2.0033515775312605	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.9	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.12564701434692005	0.9376067157758718	0.4773734278212073	-0.3855900529150853	-0.2489549555094961	1.5408251539594384	1.0881234157582529	1.3827671859256156	0.8487798699346262	0.24877667172434065	0.6087137847653525	0.24929277632529895	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.7445519691730107	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	1.95	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.12895351472447059	-0.9622805767173422	-0.48993588644808117	0.3855900529150853	0.2555064017071144	1.1175893848138994	0.8075411041987515	0.9598702071517815	0.8487798699346262	0.2441410211482194	0.6324219522274821	0.24464045359395542	1.5666635350021403	1.9104332695957345	0.2	0.5111111111111111	0.875	0.875	2.0064871503772665	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	1.95	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.12895351472447059	0.9622805767173422	0.48993588644808117	-0.3855900529150853	-0.2555064017071144	1.552085871773765	1.0915341494645912	1.4404138594895395	0.8487798699346262	0.2489023675776899	0.6081635281029034	0.2494180783501275	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.7635751500692356	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	2.0	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.13226001510202112	-0.9869544376588125	-0.502498345074955	0.3855900529150853	0.26205784790473274	1.1200937980707277	0.8063227119621511	1.0295585261801024	0.8487798699346262	0.24414513207409005	0.6324986346389916	0.24464354844232541	1.5666635350021403	1.9104332695957345	0.2	0.5111111111111111	0.875	0.875	2.010013235298692	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	2.0	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.13226001510202112	0.9869544376588125	0.502498345074955	-0.3855900529150853	-0.26205784790473274	1.5634312638538033	1.0952990144157517	1.4664885539457253	0.8487798699346262	0.2490295728202192	0.6076074985585953	0.2495448802037707	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.7827442074924416	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	2.05	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.13556651547957163	-1.0116282986002827	-0.5150608037018289	0.38559005291508525	0.26860929410235107	1.122823479027081	0.8052294130223796	0.9354814278414216	0.8487798699346262	0.24415045528269855	0.6325706536760475	0.24464782344857988	1.5666635350021403	1.9104332695957345	0.2	0.5111111111111111	0.875	0.875	2.0139286645315746	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	2.05	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.13556651547957163	1.0116282986002827	0.5150608037018289	-0.38559005291508525	-0.26860929410235107	1.5748595002035721	1.0986277859589322	1.422680187246136	0.8487798699346262	0.24915791641097126	0.6070471459669148	0.24967277973026752	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.802056272976797	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	2.1	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.1388730158571222	-1.0363021595417532	-0.5276232623287028	0.38559005291508525	0.2751607402999694	1.1257767890583907	0.804312890354371	0.950651157100141	0.8487798699346262	0.24415693833647972	0.6326385268316248	0.24465327477971813	1.5666635350021403	1.9104332695957345	0.2	0.5111111111111111	0.875	0.875	2.018232028224897	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	2.1	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.1388730158571222	1.0363021595417532	0.5276232623287028	-0.38559005291508525	-0.2751607402999694	1.5863687903881498	1.1019097029026543	1.3716570371239394	0.8487798699346262	0.24928781063676322	0.6064808570487061	0.24980222479116249	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.8215085310622703	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	2.15	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.1421795162346727	-1.0609760204832235	-0.5401857209555767	0.38559005291508525	0.2817121864975877	1.128951973141875	0.8035744419538362	0.9572648366390588	0.8487798699346262	0.2441646820301344	0.6327015621558301	0.24466000127509624	1.5666635350021403	1.9104332695957345	0.2	0.5111111111111111	0.875	0.875	2.022921676244504	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	2.15	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.1421795162346727	1.0609760204832235	0.5401857209555767	-0.38559005291508525	-0.2817121864975877	1.5979573830374356	1.1051442503596074	1.3573406489754667	0.8487798699346262	0.2494187860277797	0.6059104825684754	0.24993271693524696	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.841098218921101	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	2.2	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.14548601661222324	-1.0856498814246938	-0.5527481795824506	0.38559005291508525	0.288263632695206	1.1323471648259724	0.8029687123459066	1.0036960078022377	0.8487798699346262	0.24417367032495454	0.6327604206451725	0.2446680350324193	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4888888888888889	0.875	0.875	2.027995720844816	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	2.2	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.14548601661222324	1.0856498814246938	0.5527481795824506	-0.38559005291508525	-0.288263632695206	1.6096235653221251	1.1083309428047465	1.3918574925320946	0.8487798699346262	0.2495510863448178	0.6053350656996571	0.2500645179536851	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.860822625941012	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	2.25	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.14879251698977375	-1.110323742366164	-0.5653106382093245	0.38559005291508525	0.2948150788928243	1.1359603914169167	0.8025217518584563	1.0257937455777426	0.8487798699346262	0.2441838878778064	0.6328146724374195	0.2446773297103937	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4888888888888889	0.875	0.875	2.033452040176039	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	2.25	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.14879251698977375	1.110323742366164	0.5653106382093245	-0.38559005291508525	-0.2948150788928243	1.6213656624052888	1.1114693241588811	1.4591550248427725	0.8487798699346262	0.24968502963177808	0.6047533443595862	0.25019796065304867	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.880679093268547	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	2.3	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.15209901736732429	-1.1349976033076343	-0.5778730968361983	0.38559005291508525	0.3013665250904426	1.139789579350901	0.8022132808195974	1.0866190906533786	0.8487798699346262	0.24419536922175542	0.6328641043969583	0.24468788936316882	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4444444444444444	0.875	0.875	2.039288282586617	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	2.3	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.15209901736732429	1.1349976033076343	0.5778730968361983	-0.38559005291508525	-0.3013665250904426	1.6331820368727255	1.114558967929346	1.4699385355566505	0.8487798699346262	0.2498206203692492	0.6041652778668608	0.25033303373689186	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.900665013315762	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access	2.35	correct_orientation	dual	ATAC	ATAC_branch_proxy	0.15540551774487482	-1.1596714642491048	-0.5904355554630722	0.38559005291508525	0.307917971288061	1.1438325597201298	0.802111432614006	0.9971357149833286	0.8487798699346263	0.24420808851676337	0.6329094088045587	0.24469973621178465	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4444444444444444	0.875	0.875	2.0455018716750546	1.0224014859114376
biocontrol_ATAC_closure_plus_ATAC_access	biocontrol_ATAC_closure_plus_ATAC_access_sign_flip	2.35	sign_flip_control	dual	ATAC	ATAC_branch_proxy	-0.15540551774487482	1.1596714642491048	0.5904355554630722	-0.38559005291508525	-0.307917971288061	1.6450710881450443	1.1175994774000866	1.47115576310856	0.8487798699346262	0.2499575221159426	0.6035722272385169	0.2504694054040493	1.5666635350021403	1.9104332695957345	0.0	0.0	0.875	0.875	2.920777829233422	1.0224014859114376
