feature_set	alpha	control_modality	leakage_status	PC1_control	PC2_control	PC3_control	control_norm	base_direction_cosine_to_measured_correction	direction_cosine_to_measured_correction	PC3_negative_pull_recovered	latent_mean_rmse	latent_mmd_rbf	latent_sliced_wasserstein	latent_covariance_frobenius	dmr_mean_rmse	dmr_correlation	dmr_distributional_rmse	basin_radius_q90	basin_radius_q95	pred_basin_occupancy_q90	pred_basin_occupancy_q95	observed_basin_occupancy_q90	observed_basin_occupancy_q95	pred_mean_distance_to_morula_centroid	observed_mean_distance_to_morula_centroid
ATAC_8cell_3pn_chromatin_only_inverse	0.2	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.027717368550371897	-0.08954750937612133	-0.08086938867886691	0.12380172446342308	0.7009342528786989	0.7009342528786991	0.04217418458441699	1.1488505047115007	0.9004703910742617	0.9940937662408897	0.8487798699346262	0.24475216838845343	0.627199002942818	0.2452765840043869	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.4	0.875	0.875	2.0812111686397285	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.25	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.03464671068796487	-0.11193438672015166	-0.10108673584858363	0.15475215557927885	0.7009342528786989	0.7009342528786989	0.05271773073052124	1.1369808715360852	0.8918293832208868	1.0170580866699375	0.8487798699346262	0.24464177039745688	0.6277215450543492	0.2451661328033464	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.4	0.875	0.875	2.061293652465117	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.3	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.04157605282555784	-0.134321264064182	-0.12130408301830035	0.18570258669513462	0.7009342528786989	0.700934252878699	0.06326127687662549	1.1252698084279815	0.8829880820258937	1.0273948175141898	0.8487798699346262	0.24453403062150061	0.628234281119883	0.2450581151920254	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.4	0.875	0.875	2.0416397899433716	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.35	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.048505394963150816	-0.15670814140821232	-0.14152143018801708	0.21665301781099036	0.7009342528786989	0.700934252878699	0.07380482302272973	1.1137223176077784	0.8740346910090941	1.007679198920507	0.8487798699346262	0.2444287553979982	0.6287381759452906	0.24495252515568064	1.5666635350021403	1.9104332695957345	0.08888888888888889	0.4444444444444444	0.875	0.875	2.022256898751849	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.4	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.05543473710074379	-0.17909501875224265	-0.16173877735773382	0.24760344892684616	0.7009342528786989	0.7009342528786991	0.08434836916883398	1.1023435395434766	0.8649743886782969	1.0112635794312819	0.8487798699346262	0.24432588347264828	0.6292335977300486	0.24484936440385563	1.5666635350021403	1.9104332695957345	0.08888888888888889	0.4444444444444444	0.875	0.875	2.0031524719304405	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.45	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.06236407923833677	-0.20148189609627298	-0.18195612452745055	0.27855388004270193	0.7009342528786989	0.700934252878699	0.09489191531493824	1.09113875243543	0.8558127714703425	0.9630083925167952	0.8487798699346262	0.24422545340819415	0.629720310983823	0.24474863516186177	1.5666635350021403	1.9104332695957345	0.1111111111111111	0.4444444444444444	0.875	0.875	1.9843341776808718	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.5	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.06929342137592974	-0.22386877344030331	-0.20217347169716726	0.3095043111585577	0.7009342528786989	0.7009342528786989	0.10543546146104248	1.0801133710944215	0.846555861041005	0.9848419988013684	0.8487798699346262	0.24412745415248938	0.6301983832335764	0.2446503362235293	1.5666635350021403	1.9104332695957345	0.13333333333333333	0.4666666666666667	0.875	0.875	1.9658098586676604	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.55	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.07622276351352272	-0.24625565078433367	-0.222390818866884	0.34045474227441347	0.7009342528786989	0.700934252878699	0.11597900760714673	1.0692729451478094	0.8372101103664947	0.964154528004076	0.8487798699346262	0.24403187006699098	0.6306679183169619	0.24455446979009013	1.5666635350021403	1.9104332695957345	0.15555555555555556	0.4666666666666667	0.875	0.875	1.9475875307754886	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.6	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.08315210565111568	-0.268642528128364	-0.2426081660366007	0.37140517339026924	0.7009342528786989	0.700934252878699	0.12652255375325097	1.0586231565059827	0.8277824085598433	0.9721126415864929	0.8487798699346262	0.243938700491633	0.6311287008139348	0.2444609546978793	1.5666635350021403	1.9104332695957345	0.2222222222222222	0.4666666666666667	0.875	0.875	1.929675381276192	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.65	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.09008144778870866	-0.2910294054723943	-0.2628255132063175	0.402355604506125	0.7009342528786989	0.7009342528786991	0.13706609989935523	1.0481698160192434	0.8184277084725207	0.9531180692894947	0.8487798699346262	0.24384798914040412	0.6315804535455245	0.2443697925789275	1.5666635350021403	1.9104332695957345	0.24444444444444444	0.4666666666666667	0.875	0.875	1.912081766357036	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.7	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.09701078992630163	-0.31341628281642464	-0.28304286037603416	0.4333060356219807	0.7009342528786989	0.700934252878699	0.14760964604545945	1.0379188592536719	0.8088669116144422	0.8535895162563383	0.8487798699346262	0.2437598117722866	0.632022983225651	0.24428104132898043	1.5666635350021403	1.9104332695957345	0.24444444444444444	0.4888888888888889	0.875	0.875	1.8948152079603975	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.75	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.1039401320638946	-0.33580316016045497	-0.3032602075457509	0.46425646673783655	0.7009342528786989	0.700934252878699	0.1581531921915637	1.027876341313768	0.7993583889464976	0.8937200197979915	0.8487798699346262	0.24367404834089526	0.6324562512698474	0.24419454560364712	1.5666635350021403	1.9104332695957345	0.26666666666666666	0.5333333333333333	0.875	0.875	1.8778843898831727	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.8	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.11086947420148759	-0.3581900375044853	-0.32347755471546763	0.4952068978536923	0.7009342528786989	0.7009342528786991	0.16869673833766796	1.0180484306398283	0.7895769257860925	0.9282345338961807	0.8487798699346262	0.24359067591740546	0.6328807639605725	0.2441104324102659	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.5333333333333333	0.875	0.875	1.8612981530820951	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.85	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.11779881633908056	-0.38057691484851564	-0.3436949018851843	0.526157328969548	0.7009342528786989	0.700934252878699	0.1792402844837722	1.008441401709272	0.7798654543889278	0.7691874271278456	0.8487798699346262	0.24350981762102922	0.6332956504106002	0.24402868745623424	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.5333333333333333	0.875	0.875	1.8450654901282812	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.9	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.12472815847667354	-0.40296379219254597	-0.3639122490549011	0.5571077600854039	0.7009342528786989	0.700934252878699	0.18978383062987647	0.999061626573661	0.7701222023894231	0.9082555433877186	0.8487798699346262	0.2434313712187047	0.6337016413911662	0.24394928684665115	1.5666635350021403	1.9104332695957345	0.3111111111111111	0.5333333333333333	0.875	0.875	1.8291955387506562	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	0.95	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.1316575006142665	-0.4253506695365763	-0.3841295962246178	0.5880581912012597	0.7009342528786989	0.700934252878699	0.2003273767759807	0.9899155651671324	0.7603571097495614	0.8329305918073973	0.8487798699346262	0.24335516506518357	0.6340992111523147	0.24387208043167286	1.5666635350021403	1.9104332695957345	0.3333333333333333	0.5555555555555556	0.875	0.875	1.8136975744030785	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	1.0	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.13858684275185948	-0.44773754688060663	-0.4043469433943345	0.6190086223171154	0.7009342528786989	0.7009342528786989	0.21087092292208495	0.9810097543275615	0.751351766838059	0.8695487205727028	0.8487798699346262	0.24328127117916148	0.6344881185370328	0.24379714575274516	1.5666635350021403	1.9104332695957345	0.3333333333333333	0.5555555555555556	0.875	0.875	1.7985810017838753	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	1.05	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.14551618488945245	-0.47012442422463696	-0.42456429056405126	0.6499590534329712	0.7009342528786989	0.700934252878699	0.2214144690681892	0.9723507954791759	0.7415964694034296	0.8557666313645923	0.8487798699346262	0.24320959511774065	0.6348686088104429	0.24372438298555907	1.5666635350021403	1.9104332695957345	0.35555555555555557	0.5555555555555556	0.875	0.875	1.7838553452292543	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	1.1	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.15244552702704545	-0.49251130156866735	-0.444781637733768	0.6809094845488269	0.7009342528786989	0.700934252878699	0.23195801521429346	0.9639453409346683	0.731849888586332	0.8610752279320137	0.8487798699346262	0.2431401498873371	0.6352405829298773	0.24365378485109024	1.5666635350021403	1.9104332695957345	0.35555555555555557	0.5777777777777777	0.875	0.875	1.7695302378937972	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	1.15	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.1593748691646384	-0.5148981789126976	-0.4649989849034847	0.7118599156646827	0.7009342528786989	0.7009342528786989	0.2425015613603977	0.9558000787862633	0.7221235507065107	0.8218318131178446	0.8487798699346262	0.24307307740478395	0.6356033510184483	0.2435854486661757	1.5666635350021403	1.9104332695957345	0.35555555555555557	0.6	0.875	0.875	1.7556154096228835	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	1.2	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.16630421130223136	-0.537285056256728	-0.4852163320732014	0.7428103467805385	0.7009342528786989	0.700934252878699	0.25304510750650194	0.9479217163687653	0.7124293534297852	0.8248920677011988	0.8487798699346262	0.2430082146541625	0.6359575475774919	0.24351930096249494	1.5666635350021403	1.9104332695957345	0.37777777777777777	0.6	0.875	0.875	1.742120673414464	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	1.25	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.17323355343982436	-0.5596719336007583	-0.5054336792429182	0.7737607778963943	0.7009342528786989	0.700934252878699	0.2635886536526062	0.9403169622934007	0.7034262754406543	0.8516750549673187	0.8487798699346262	0.24294542449101877	0.6363040883587572	0.24345525993760556	1.5666635350021403	1.9104332695957345	0.4	0.6	0.875	0.875	1.7290559103630108	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	1.3	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.18016289557741733	-0.5820588109447886	-0.525651026412635	0.80471120901225	0.7009342528786989	0.7009342528786991	0.27413219979871045	0.9329925070692564	0.6938989387865854	0.8750054612190232	0.8487798699346262	0.24288474553692782	0.6366427615304159	0.24339342207568276	1.5666635350021403	1.9104332695957345	0.4	0.6	0.875	0.875	1.7164310529789646	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	1.35	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.1870922377150103	-0.604445688288819	-0.5458683735823516	0.8356616401281058	0.7009342528786989	0.700934252878699	0.2846757459448147	0.9259550023492336	0.6843294932606793	0.8407601861682088	0.8487798699346262	0.24282609397725394	0.636973799891133	0.24333362415573612	1.5666635350021403	1.9104332695957345	0.4222222222222222	0.6	0.875	0.875	1.704256066785492	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	1.4	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.19402157985260327	-0.6268325656328493	-0.5660857207520683	0.8666120712439614	0.7009342528786989	0.700934252878699	0.2952192920909189	0.9192110388595576	0.6748970661194602	0.7661096500939839	0.8487798699346262	0.24276933884806529	0.6372977265358697	0.24327571883662968	1.5666635350021403	1.9104332695957345	0.4222222222222222	0.6	0.875	0.875	1.6925409301137269	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	1.45	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.20095092199019624	-0.6492194429768796	-0.586303067921785	0.8975625023598173	0.7009342528786989	0.700934252878699	0.30576283823702316	0.9127671230957378	0.6656170326034611	0.8165559108029745	0.8487798699346262	0.2427146875820216	0.6376135873598482	0.2432199397669695	1.5666635350021403	1.9104332695957345	0.4666666666666667	0.6222222222222222	0.875	0.875	1.6812956120507807	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	1.5	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.2078802641277892	-0.6716063203209099	-0.6065204150915018	0.9285129334756731	0.7009342528786989	0.700934252878699	0.3163063843831274	0.9066296528931631	0.6563890142200757	0.8019946003495426	0.8487798699346262	0.24266196715392888	0.6379220287295846	0.24316608403859188	1.5666635350021403	1.9104332695957345	0.4666666666666667	0.6222222222222222	0.875	0.875	1.6705300485434176	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	1.55	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.2148096062653822	-0.6939931976649403	-0.6267377622612186	0.9594633645915289	0.7009342528786989	0.7009342528786991	0.3268499305292317	0.9008048920068041	0.6477199548101485	0.8432375284466392	0.8487798699346262	0.2426108217167826	0.6382238176436582	0.24311375241480918	1.5666635350021403	1.9104332695957345	0.4888888888888889	0.6222222222222222	0.875	0.875	1.660254116724728	1.0224014859114376
ATAC_8cell_3pn_chromatin_only_inverse	1.6	ATAC_inverse	orientation_corrected_proxy_uses_measured_direction_boundary	-0.22173894840297517	-0.7163800750089706	-0.6469551094309353	0.9904137957073846	0.7009342528786989	0.7009342528786991	0.3373934766753359	0.8952989438612707	0.6397337702445586	0.8038323146099652	0.8487798699346262	0.24256130494971928	0.6385188045796341	0.24306300837431186	1.5666635350021403	1.9104332695957345	0.5111111111111111	0.6222222222222222	0.875	0.875	1.6504776076091714	1.0224014859114376
