stage	tau	cluster_name	mean_beta
blastocyst	1.0	cluster_5336	0.0
blastocyst	1.0	cluster_5400	0.0158947970268725
blastocyst	1.0	cluster_5447	0.0
blastocyst	1.0	cluster_5516	0.0
blastocyst	1.0	cluster_5580	0.0
blastocyst	1.0	cluster_5599	0.029629629629629627
blastocyst	1.0	cluster_5608	0.09435483870967742
blastocyst	1.0	cluster_5656	0.12
blastocyst	1.0	cluster_5659	0.0
blastocyst	1.0	cluster_5661	0.5416666666666667
blastocyst	1.0	cluster_5678	0.8066666666666666
blastocyst	1.0	cluster_5679	0.2866666666666667
blastocyst	1.0	cluster_5760	0.04573158220670307
blastocyst	1.0	cluster_5923	0.11861471861471862
blastocyst	1.0	cluster_5928	0.0
blastocyst	1.0	cluster_5966	0.0
blastocyst	1.0	cluster_5977	0.044848484848484846
blastocyst	1.0	cluster_6020	0.029118773946360154
blastocyst	1.0	cluster_6087	0.6666666666666666
blastocyst	1.0	cluster_6114	0.15968559837728194
blastocyst	1.0	cluster_6143	0.2
blastocyst	1.0	cluster_6163	0.016666666666666666
blastocyst	1.0	cluster_6171	0.1323529411764706
blastocyst	1.0	cluster_6262	0.2333333333333333
blastocyst	1.0	cluster_6275	0.025
blastocyst	1.0	cluster_6400	0.1010127103472968
blastocyst	1.0	cluster_6406	0.0
blastocyst	1.0	cluster_6410	0.06333333333333332
blastocyst	1.0	cluster_6442	0.0
blastocyst	1.0	cluster_6495	0.056845238095238095
blastocyst	1.0	cluster_6498	0.02857142857142857
blastocyst	1.0	cluster_6518	0.11190476190476191
blastocyst	1.0	cluster_6532	0.08660633484162897
blastocyst	1.0	cluster_6604	0.625
blastocyst	1.0	cluster_6651	0.35573380867498516
blastocyst	1.0	cluster_6655	0.3432688737124221
blastocyst	1.0	cluster_6871	0.03557312252964427
blastocyst	1.0	cluster_6892	0.0
blastocyst	1.0	cluster_6960	0.2895238095238095
blastocyst	1.0	cluster_6975	0.45
blastocyst	1.0	cluster_7000	0.05
blastocyst	1.0	cluster_7042	0.015384615384615385
blastocyst	1.0	cluster_7052	0.125
blastocyst	1.0	cluster_7072	0.3344129554655871
blastocyst	1.0	cluster_7095	0.0
blastocyst	1.0	cluster_7341	0.711111111111111
blastocyst	1.0	cluster_7425	0.3864864864864865
blastocyst	1.0	cluster_7504	0.11138959931798806
blastocyst	1.0	cluster_7612	0.1498267478042759
blastocyst	1.0	cluster_7683	0.0
