bootstrap_type	iteration	model	rmse	correlation	baseline_rmse	delta_rmse_vs_baseline
stage_sample_bootstrap	448	latent_PCA_ridge_q3	0.27343598614084363	0.527449638201931	0.30542680341915096	-0.031990817278307326
DMR_bootstrap	449	8-cell_baseline	0.3053411479554615	0.44964418848560295	0.3053411479554615	0.0
stage_sample_bootstrap	449	8-cell_baseline	0.3017499783481068	0.4692151024945597	0.3017499783481068	0.0
DMR_bootstrap	449	DMR_module_ridge_k16	0.29560186759547785	0.48422027463305983	0.3053411479554615	-0.00973928035998367
stage_sample_bootstrap	449	DMR_module_ridge_k16	0.2916428077583104	0.4705089483403323	0.3017499783481068	-0.010107170589796377
DMR_bootstrap	449	latent_PCA_ridge_q3	0.2748699528936579	0.5665630041762744	0.3053411479554615	-0.030471195061803624
stage_sample_bootstrap	449	latent_PCA_ridge_q3	0.27115202718798964	0.527661500451491	0.3017499783481068	-0.030597951160117154
DMR_bootstrap	450	8-cell_baseline	0.34465799730895347	0.3601496795415457	0.34465799730895347	0.0
stage_sample_bootstrap	450	8-cell_baseline	0.3006317440811224	0.4672909624038377	0.3006317440811224	0.0
DMR_bootstrap	450	DMR_module_ridge_k16	0.3214660496914724	0.4422192860499998	0.34465799730895347	-0.023191947617481057
stage_sample_bootstrap	450	DMR_module_ridge_k16	0.2897964678320567	0.4736671568452677	0.3006317440811224	-0.010835276249065717
DMR_bootstrap	450	latent_PCA_ridge_q3	0.306011715112498	0.4775066873038711	0.34465799730895347	-0.038646282196455495
stage_sample_bootstrap	450	latent_PCA_ridge_q3	0.271078913211613	0.5260213774883377	0.3006317440811224	-0.02955283086950944
DMR_bootstrap	451	8-cell_baseline	0.30337763616655233	0.49941166479081983	0.30337763616655233	0.0
stage_sample_bootstrap	451	8-cell_baseline	0.3003233955636478	0.4749417964116972	0.3003233955636478	0.0
DMR_bootstrap	451	DMR_module_ridge_k16	0.29149408792523457	0.5218916346271399	0.30337763616655233	-0.011883548241317765
stage_sample_bootstrap	451	DMR_module_ridge_k16	0.2902266126204611	0.4790822468722638	0.3003233955636478	-0.010096782943186666
DMR_bootstrap	451	latent_PCA_ridge_q3	0.2742858813420223	0.5620348867533532	0.30337763616655233	-0.029091754824530025
stage_sample_bootstrap	451	latent_PCA_ridge_q3	0.27322593809757856	0.524036557964031	0.3003233955636478	-0.02709745746606923
DMR_bootstrap	452	8-cell_baseline	0.26283372161196983	0.5880200629614718	0.26283372161196983	0.0
stage_sample_bootstrap	452	8-cell_baseline	0.30519146752634313	0.4588620219696499	0.30519146752634313	0.0
DMR_bootstrap	452	DMR_module_ridge_k16	0.2517354440682297	0.586977920760067	0.26283372161196983	-0.011098277543740154
stage_sample_bootstrap	452	DMR_module_ridge_k16	0.2924202991755672	0.46293701287918254	0.30519146752634313	-0.012771168350775908
DMR_bootstrap	452	latent_PCA_ridge_q3	0.2303244468396189	0.6507399327970725	0.26283372161196983	-0.03250927477235094
stage_sample_bootstrap	452	latent_PCA_ridge_q3	0.27010169982208077	0.5248629581943284	0.30519146752634313	-0.035089767704262365
DMR_bootstrap	453	8-cell_baseline	0.27880789163479935	0.5429666605427267	0.27880789163479935	0.0
stage_sample_bootstrap	453	8-cell_baseline	0.3010104573473327	0.47386973341354116	0.3010104573473327	0.0
DMR_bootstrap	453	DMR_module_ridge_k16	0.26812068608388057	0.5483191652465745	0.27880789163479935	-0.010687205550918788
stage_sample_bootstrap	453	DMR_module_ridge_k16	0.28827823746274417	0.47766911118809535	0.3010104573473327	-0.012732219884588558
DMR_bootstrap	453	latent_PCA_ridge_q3	0.25484490104203567	0.5713014797220037	0.27880789163479935	-0.02396299059276369
stage_sample_bootstrap	453	latent_PCA_ridge_q3	0.2723478937127059	0.5144857217251404	0.3010104573473327	-0.028662563634626825
DMR_bootstrap	454	8-cell_baseline	0.31870582290657223	0.3973916513870106	0.31870582290657223	0.0
stage_sample_bootstrap	454	8-cell_baseline	0.2952350674270616	0.4951220889263657	0.2952350674270616	0.0
DMR_bootstrap	454	DMR_module_ridge_k16	0.3126982539375724	0.39923605544856616	0.31870582290657223	-0.0060075689689998435
stage_sample_bootstrap	454	DMR_module_ridge_k16	0.2863060030781211	0.4962618314363018	0.2952350674270616	-0.00892906434894053
DMR_bootstrap	454	latent_PCA_ridge_q3	0.2822609005146283	0.48748264088508564	0.31870582290657223	-0.03644492239194391
stage_sample_bootstrap	454	latent_PCA_ridge_q3	0.27024443924335456	0.5337038541251311	0.2952350674270616	-0.024990628183707064
DMR_bootstrap	455	8-cell_baseline	0.2998592077003668	0.5038153033744065	0.2998592077003668	0.0
stage_sample_bootstrap	455	8-cell_baseline	0.30326846759071313	0.46361268653121906	0.30326846759071313	0.0
DMR_bootstrap	455	DMR_module_ridge_k16	0.2896154130134353	0.49858539607593866	0.2998592077003668	-0.010243794686931484
stage_sample_bootstrap	455	DMR_module_ridge_k16	0.291296535053604	0.4640053923728117	0.30326846759071313	-0.011971932537109153
DMR_bootstrap	455	latent_PCA_ridge_q3	0.2553346876322901	0.5974124257329118	0.2998592077003668	-0.04452452006807667
stage_sample_bootstrap	455	latent_PCA_ridge_q3	0.2735354554004084	0.5106908653924827	0.30326846759071313	-0.02973301219030472
DMR_bootstrap	456	8-cell_baseline	0.30108273399590507	0.29320386094024165	0.30108273399590507	0.0
stage_sample_bootstrap	456	8-cell_baseline	0.3031098578466264	0.46524566179315735	0.3031098578466264	0.0
DMR_bootstrap	456	DMR_module_ridge_k16	0.2901921503850891	0.27045021771623196	0.30108273399590507	-0.010890583610815963
stage_sample_bootstrap	456	DMR_module_ridge_k16	0.2893798987171758	0.4722766482433149	0.3031098578466264	-0.01372995912945063
DMR_bootstrap	456	latent_PCA_ridge_q3	0.27594575508262525	0.31786010769702605	0.30108273399590507	-0.025136978913279817
stage_sample_bootstrap	456	latent_PCA_ridge_q3	0.27457524238702563	0.5054495743474994	0.3031098578466264	-0.028534615459600787
DMR_bootstrap	457	8-cell_baseline	0.2939728680607104	0.44078907072557105	0.2939728680607104	0.0
stage_sample_bootstrap	457	8-cell_baseline	0.29982337927289093	0.47248059843410517	0.29982337927289093	0.0
DMR_bootstrap	457	DMR_module_ridge_k16	0.2862302340177335	0.44118350636153647	0.2939728680607104	-0.00774263404297687
stage_sample_bootstrap	457	DMR_module_ridge_k16	0.2867952716535322	0.48041919657470605	0.29982337927289093	-0.013028107619358742
DMR_bootstrap	457	latent_PCA_ridge_q3	0.2662325488709106	0.4876465133413474	0.2939728680607104	-0.0277403191897998
stage_sample_bootstrap	457	latent_PCA_ridge_q3	0.27221853254097456	0.5135531508110813	0.29982337927289093	-0.027604846731916377
DMR_bootstrap	458	8-cell_baseline	0.29004847693209873	0.5171624734470676	0.29004847693209873	0.0
stage_sample_bootstrap	458	8-cell_baseline	0.2985639128406191	0.4766770024717744	0.2985639128406191	0.0
DMR_bootstrap	458	DMR_module_ridge_k16	0.27533393627784764	0.5141304975981517	0.29004847693209873	-0.014714540654251096
stage_sample_bootstrap	458	DMR_module_ridge_k16	0.2865033024098655	0.4819061590705328	0.2985639128406191	-0.012060610430753627
DMR_bootstrap	458	latent_PCA_ridge_q3	0.25293182168448436	0.5563808912096263	0.29004847693209873	-0.03711665524761437
stage_sample_bootstrap	458	latent_PCA_ridge_q3	0.27212758132917314	0.5156989962632297	0.2985639128406191	-0.026436331511445976
DMR_bootstrap	459	8-cell_baseline	0.28466810632532963	0.542154014387791	0.28466810632532963	0.0
stage_sample_bootstrap	459	8-cell_baseline	0.3016886866094041	0.4677988602941072	0.3016886866094041	0.0
DMR_bootstrap	459	DMR_module_ridge_k16	0.2792232777331645	0.5305508847391118	0.28466810632532963	-0.005444828592165107
stage_sample_bootstrap	459	DMR_module_ridge_k16	0.2906110694416956	0.47074476615089345	0.3016886866094041	-0.011077617167708498
DMR_bootstrap	459	latent_PCA_ridge_q3	0.25816819412301933	0.5952516122326365	0.28466810632532963	-0.026499912202310294
stage_sample_bootstrap	459	latent_PCA_ridge_q3	0.26963475332696807	0.528336738170243	0.3016886866094041	-0.03205393328243605
DMR_bootstrap	460	8-cell_baseline	0.2706627548418715	0.49500490007309755	0.2706627548418715	0.0
stage_sample_bootstrap	460	8-cell_baseline	0.29609931940907863	0.4905909692777799	0.29609931940907863	0.0
DMR_bootstrap	460	DMR_module_ridge_k16	0.26297185495858844	0.4912931120763393	0.2706627548418715	-0.007690899883283087
stage_sample_bootstrap	460	DMR_module_ridge_k16	0.2867826524082522	0.4889262391202323	0.29609931940907863	-0.00931666700082645
DMR_bootstrap	460	latent_PCA_ridge_q3	0.26247949101726165	0.4536808746452957	0.2706627548418715	-0.008183263824609877
stage_sample_bootstrap	460	latent_PCA_ridge_q3	0.2733047657604464	0.5213973550978147	0.29609931940907863	-0.022794553648632254
DMR_bootstrap	461	8-cell_baseline	0.2979702673791502	0.43247606916226433	0.2979702673791502	0.0
stage_sample_bootstrap	461	8-cell_baseline	0.3068848012678087	0.4584319297739738	0.3068848012678087	0.0
DMR_bootstrap	461	DMR_module_ridge_k16	0.2858750806057558	0.4082827020023912	0.2979702673791502	-0.01209518677339444
stage_sample_bootstrap	461	DMR_module_ridge_k16	0.294891102652828	0.45450566477705634	0.3068848012678087	-0.01199369861498073
DMR_bootstrap	461	latent_PCA_ridge_q3	0.26225829906527137	0.492300027647413	0.2979702673791502	-0.03571196831387885
stage_sample_bootstrap	461	latent_PCA_ridge_q3	0.274122727959748	0.5085268709948769	0.3068848012678087	-0.03276207330806069
DMR_bootstrap	462	8-cell_baseline	0.25996604658806854	0.5893479444449606	0.25996604658806854	0.0
stage_sample_bootstrap	462	8-cell_baseline	0.3076079074650616	0.45894444933068135	0.3076079074650616	0.0
DMR_bootstrap	462	DMR_module_ridge_k16	0.2554931444501718	0.5887921175287097	0.25996604658806854	-0.00447290213789675
stage_sample_bootstrap	462	DMR_module_ridge_k16	0.2933628402118238	0.4638784615296511	0.3076079074650616	-0.01424506725323782
DMR_bootstrap	462	latent_PCA_ridge_q3	0.24568495881161495	0.6204896666973613	0.25996604658806854	-0.014281087776453594
stage_sample_bootstrap	462	latent_PCA_ridge_q3	0.2748158085624861	0.5116814753802855	0.3076079074650616	-0.032792098902575506
DMR_bootstrap	463	8-cell_baseline	0.35160737520112545	0.3700953162922334	0.35160737520112545	0.0
stage_sample_bootstrap	463	8-cell_baseline	0.2988054943916717	0.4774269947455014	0.2988054943916717	0.0
DMR_bootstrap	463	DMR_module_ridge_k16	0.33650663810495257	0.3856519077628554	0.35160737520112545	-0.015100737096172878
stage_sample_bootstrap	463	DMR_module_ridge_k16	0.2886724359736014	0.4782147780766505	0.2988054943916717	-0.010133058418070273
DMR_bootstrap	463	latent_PCA_ridge_q3	0.32470629607017326	0.41078731159219484	0.35160737520112545	-0.026901079130952188
stage_sample_bootstrap	463	latent_PCA_ridge_q3	0.27012179610695586	0.5260393856808122	0.2988054943916717	-0.02868369828471584
DMR_bootstrap	464	8-cell_baseline	0.32309976785815264	0.4317184396584217	0.32309976785815264	0.0
stage_sample_bootstrap	464	8-cell_baseline	0.3006011252365078	0.4722262408504254	0.3006011252365078	0.0
DMR_bootstrap	464	DMR_module_ridge_k16	0.30517700028045436	0.4467116327957947	0.32309976785815264	-0.017922767577698284
stage_sample_bootstrap	464	DMR_module_ridge_k16	0.28750838457024097	0.4813438998979931	0.3006011252365078	-0.013092740666266811
DMR_bootstrap	464	latent_PCA_ridge_q3	0.2851557052041404	0.49845308381443565	0.32309976785815264	-0.037944062654012234
stage_sample_bootstrap	464	latent_PCA_ridge_q3	0.275054617057539	0.5075379940178477	0.3006011252365078	-0.025546508178968808
DMR_bootstrap	465	8-cell_baseline	0.30880289474294026	0.4594844179805937	0.30880289474294026	0.0
stage_sample_bootstrap	465	8-cell_baseline	0.29347941674785466	0.4959402830820746	0.29347941674785466	0.0
DMR_bootstrap	465	DMR_module_ridge_k16	0.29404768998358954	0.4565321137913912	0.30880289474294026	-0.014755204759350715
stage_sample_bootstrap	465	DMR_module_ridge_k16	0.2845049533203543	0.4948007602307782	0.29347941674785466	-0.008974463427500357
DMR_bootstrap	465	latent_PCA_ridge_q3	0.26621624616371414	0.523231619592728	0.30880289474294026	-0.042586648579226116
stage_sample_bootstrap	465	latent_PCA_ridge_q3	0.26923278878651696	0.5307268192230246	0.29347941674785466	-0.024246627961337697
DMR_bootstrap	466	8-cell_baseline	0.27713264372231927	0.5430261614443797	0.27713264372231927	0.0
stage_sample_bootstrap	466	8-cell_baseline	0.297223306831762	0.48183966022227565	0.297223306831762	0.0
DMR_bootstrap	466	DMR_module_ridge_k16	0.2689255075732243	0.5356373623956547	0.27713264372231927	-0.008207136149094962
stage_sample_bootstrap	466	DMR_module_ridge_k16	0.2868857994784321	0.4828190016983229	0.297223306831762	-0.010337507353329889
DMR_bootstrap	466	latent_PCA_ridge_q3	0.24965532721492004	0.5960165590059483	0.27713264372231927	-0.027477316507399235
stage_sample_bootstrap	466	latent_PCA_ridge_q3	0.2705989235564844	0.523479257923384	0.297223306831762	-0.026624383275277608
DMR_bootstrap	467	8-cell_baseline	0.27887415691718465	0.5224483327554331	0.27887415691718465	0.0
stage_sample_bootstrap	467	8-cell_baseline	0.30279088763391065	0.464404017459042	0.30279088763391065	0.0
DMR_bootstrap	467	DMR_module_ridge_k16	0.266006395794969	0.5201005983058343	0.27887415691718465	-0.01286776112221566
stage_sample_bootstrap	467	DMR_module_ridge_k16	0.2926385348564508	0.4592719735519116	0.30279088763391065	-0.01015235277745985
DMR_bootstrap	467	latent_PCA_ridge_q3	0.2534131236951549	0.5414788349554728	0.27887415691718465	-0.02546103322202975
stage_sample_bootstrap	467	latent_PCA_ridge_q3	0.2737160132438787	0.5081594569710218	0.30279088763391065	-0.02907487439003198
DMR_bootstrap	468	8-cell_baseline	0.3101057410878586	0.5521849148342202	0.3101057410878586	0.0
stage_sample_bootstrap	468	8-cell_baseline	0.3007961254133527	0.4733494072122592	0.3007961254133527	0.0
DMR_bootstrap	468	DMR_module_ridge_k16	0.3017032649447859	0.5750408610173653	0.3101057410878586	-0.008402476143072712
stage_sample_bootstrap	468	DMR_module_ridge_k16	0.2877035871709102	0.4809014676922877	0.3007961254133527	-0.013092538242442497
DMR_bootstrap	468	latent_PCA_ridge_q3	0.29395547391059534	0.5827114801163229	0.3101057410878586	-0.016150267177263256
stage_sample_bootstrap	468	latent_PCA_ridge_q3	0.2708653455836346	0.5244052247308126	0.3007961254133527	-0.02993077982971809
DMR_bootstrap	469	8-cell_baseline	0.2602073733815872	0.584787018136292	0.2602073733815872	0.0
stage_sample_bootstrap	469	8-cell_baseline	0.3014663498163269	0.4647245695175665	0.3014663498163269	0.0
DMR_bootstrap	469	DMR_module_ridge_k16	0.2355484979852221	0.5818716545836	0.2602073733815872	-0.024658875396365132
stage_sample_bootstrap	469	DMR_module_ridge_k16	0.28934947675784367	0.4686130687962545	0.3014663498163269	-0.012116873058483246
DMR_bootstrap	469	latent_PCA_ridge_q3	0.21501889942620203	0.6362197201525287	0.2602073733815872	-0.045188473955385194
stage_sample_bootstrap	469	latent_PCA_ridge_q3	0.2719947328879146	0.5123772045666877	0.3014663498163269	-0.029471616928412325
DMR_bootstrap	470	8-cell_baseline	0.26628569123513424	0.5709269873536836	0.26628569123513424	0.0
stage_sample_bootstrap	470	8-cell_baseline	0.3040388280932565	0.46309236982455243	0.3040388280932565	0.0
DMR_bootstrap	470	DMR_module_ridge_k16	0.2585915795052933	0.5414262886482563	0.26628569123513424	-0.007694111729840913
stage_sample_bootstrap	470	DMR_module_ridge_k16	0.2924158643992986	0.4623022076231959	0.3040388280932565	-0.011622963693957877
DMR_bootstrap	470	latent_PCA_ridge_q3	0.24048729200274788	0.6002657053170166	0.26628569123513424	-0.02579839923238636
stage_sample_bootstrap	470	latent_PCA_ridge_q3	0.2715678788510995	0.516296609402342	0.3040388280932565	-0.03247094924215699
DMR_bootstrap	471	8-cell_baseline	0.30535666422739044	0.4641231845954005	0.30535666422739044	0.0
stage_sample_bootstrap	471	8-cell_baseline	0.30113786426270095	0.4705763099596794	0.30113786426270095	0.0
DMR_bootstrap	471	DMR_module_ridge_k16	0.2951311675974635	0.43436303799072223	0.30535666422739044	-0.010225496629926945
stage_sample_bootstrap	471	DMR_module_ridge_k16	0.28949724592497367	0.4779801978694195	0.30113786426270095	-0.011640618337727282
DMR_bootstrap	471	latent_PCA_ridge_q3	0.2658034139952167	0.49822390192647176	0.30535666422739044	-0.039553250232173764
stage_sample_bootstrap	471	latent_PCA_ridge_q3	0.273265256930149	0.5198746402777238	0.30113786426270095	-0.027872607332551924
DMR_bootstrap	472	8-cell_baseline	0.3502793883399169	0.2948144381229235	0.3502793883399169	0.0
stage_sample_bootstrap	472	8-cell_baseline	0.30161105059713017	0.46840887262508724	0.30161105059713017	0.0
DMR_bootstrap	472	DMR_module_ridge_k16	0.3371282898182088	0.3043790744925882	0.3502793883399169	-0.013151098521708093
stage_sample_bootstrap	472	DMR_module_ridge_k16	0.28733906052748115	0.4773323203505822	0.30161105059713017	-0.014271990069649021
DMR_bootstrap	472	latent_PCA_ridge_q3	0.3215682854403881	0.3280902424933429	0.3502793883399169	-0.028711102899528773
stage_sample_bootstrap	472	latent_PCA_ridge_q3	0.2739080026164743	0.5056071766550253	0.30161105059713017	-0.02770304798065587
DMR_bootstrap	473	8-cell_baseline	0.2994704233674999	0.4930597906454712	0.2994704233674999	0.0
stage_sample_bootstrap	473	8-cell_baseline	0.30212735005968494	0.47196519325204656	0.30212735005968494	0.0
DMR_bootstrap	473	DMR_module_ridge_k16	0.27931878166333685	0.5430929797011947	0.2994704233674999	-0.02015164170416306
stage_sample_bootstrap	473	DMR_module_ridge_k16	0.28976304472923703	0.47752861708998534	0.30212735005968494	-0.012364305330447911
DMR_bootstrap	473	latent_PCA_ridge_q3	0.2803831224035097	0.519647006349552	0.2994704233674999	-0.019087300963990195
stage_sample_bootstrap	473	latent_PCA_ridge_q3	0.27242176052173206	0.5231675959731034	0.30212735005968494	-0.02970558953795288
DMR_bootstrap	474	8-cell_baseline	0.3035613716603943	0.448005560540635	0.3035613716603943	0.0
stage_sample_bootstrap	474	8-cell_baseline	0.3036360027024937	0.462818749381054	0.3036360027024937	0.0
DMR_bootstrap	474	DMR_module_ridge_k16	0.29772037064419343	0.4037965385116419	0.3035613716603943	-0.005841001016200886
stage_sample_bootstrap	474	DMR_module_ridge_k16	0.2909274055330343	0.4680323793883113	0.3036360027024937	-0.012708597169459379
DMR_bootstrap	474	latent_PCA_ridge_q3	0.26499941291034523	0.5228597939862811	0.3035613716603943	-0.038561958750049086
stage_sample_bootstrap	474	latent_PCA_ridge_q3	0.27321463215822783	0.513966036964309	0.3036360027024937	-0.030421370544265858
DMR_bootstrap	475	8-cell_baseline	0.2659115152890522	0.481731312220973	0.2659115152890522	0.0
stage_sample_bootstrap	475	8-cell_baseline	0.3006808473238198	0.4692022432286395	0.3006808473238198	0.0
DMR_bootstrap	475	DMR_module_ridge_k16	0.2611104612864397	0.44976677465953674	0.2659115152890522	-0.004801054002612493
stage_sample_bootstrap	475	DMR_module_ridge_k16	0.2889133352269362	0.46976860577611024	0.3006808473238198	-0.011767512096883592
DMR_bootstrap	475	latent_PCA_ridge_q3	0.21785390158231055	0.5930170113299809	0.2659115152890522	-0.048057613706741664
stage_sample_bootstrap	475	latent_PCA_ridge_q3	0.270758304767569	0.517372659434642	0.3006808473238198	-0.029922542556250764
DMR_bootstrap	476	8-cell_baseline	0.2674120696033063	0.5632423717749141	0.2674120696033063	0.0
stage_sample_bootstrap	476	8-cell_baseline	0.3046929063647539	0.45786485415934775	0.3046929063647539	0.0
DMR_bootstrap	476	DMR_module_ridge_k16	0.2552006930833941	0.5857997498468186	0.2674120696033063	-0.01221137651991222
stage_sample_bootstrap	476	DMR_module_ridge_k16	0.29255519251184725	0.45814479922021933	0.3046929063647539	-0.012137713852906629
DMR_bootstrap	476	latent_PCA_ridge_q3	0.24444238592769651	0.6203998345568322	0.2674120696033063	-0.02296968367560981
stage_sample_bootstrap	476	latent_PCA_ridge_q3	0.2709660863883262	0.5174523363562213	0.3046929063647539	-0.03372681997642768
DMR_bootstrap	477	8-cell_baseline	0.32076326689483037	0.43321821244029274	0.32076326689483037	0.0
stage_sample_bootstrap	477	8-cell_baseline	0.30000374306483224	0.4744862503184016	0.30000374306483224	0.0
DMR_bootstrap	477	DMR_module_ridge_k16	0.3090761630737473	0.41540101216632985	0.32076326689483037	-0.011687103821083067
stage_sample_bootstrap	477	DMR_module_ridge_k16	0.2894469382485848	0.4723590484867173	0.30000374306483224	-0.010556804816247434
DMR_bootstrap	477	latent_PCA_ridge_q3	0.2853710071341268	0.4564094371621651	0.32076326689483037	-0.03539225976070359
stage_sample_bootstrap	477	latent_PCA_ridge_q3	0.269838356391136	0.5259843638965573	0.30000374306483224	-0.030165386673696226
DMR_bootstrap	478	8-cell_baseline	0.3245199116568752	0.4680591560366085	0.3245199116568752	0.0
stage_sample_bootstrap	478	8-cell_baseline	0.3019930056782655	0.4813087867554885	0.3019930056782655	0.0
DMR_bootstrap	478	DMR_module_ridge_k16	0.30726042008063137	0.49159716523796537	0.3245199116568752	-0.017259491576243846
stage_sample_bootstrap	478	DMR_module_ridge_k16	0.2921938835206364	0.4839824738232217	0.3019930056782655	-0.00979912215762907
DMR_bootstrap	478	latent_PCA_ridge_q3	0.2778810495506882	0.5692549567144461	0.3245199116568752	-0.04663886210618701
stage_sample_bootstrap	478	latent_PCA_ridge_q3	0.2741757683406208	0.5324372803500816	0.3019930056782655	-0.027817237337644685
DMR_bootstrap	479	8-cell_baseline	0.28430941006818455	0.5806831452522666	0.28430941006818455	0.0
stage_sample_bootstrap	479	8-cell_baseline	0.2973611972693022	0.4921888156452775	0.2973611972693022	0.0
DMR_bootstrap	479	DMR_module_ridge_k16	0.27717953030928294	0.5834039045731486	0.28430941006818455	-0.007129879758901614
stage_sample_bootstrap	479	DMR_module_ridge_k16	0.2898993975555239	0.49002660292902056	0.2973611972693022	-0.007461799713778305
DMR_bootstrap	479	latent_PCA_ridge_q3	0.2645979395838211	0.626267948710185	0.28430941006818455	-0.019711470484363447
stage_sample_bootstrap	479	latent_PCA_ridge_q3	0.274385445824189	0.5283557530263796	0.2973611972693022	-0.022975751445113213
DMR_bootstrap	480	8-cell_baseline	0.26352743863532796	0.6328169276785712	0.26352743863532796	0.0
stage_sample_bootstrap	480	8-cell_baseline	0.30104551704312393	0.4859492805605028	0.30104551704312393	0.0
DMR_bootstrap	480	DMR_module_ridge_k16	0.25504825472573855	0.6522909853603616	0.26352743863532796	-0.008479183909589405
stage_sample_bootstrap	480	DMR_module_ridge_k16	0.2914513724717683	0.4884640434531162	0.30104551704312393	-0.009594144571355656
DMR_bootstrap	480	latent_PCA_ridge_q3	0.24905014573769568	0.6703161807218709	0.26352743863532796	-0.014477292897632277
stage_sample_bootstrap	480	latent_PCA_ridge_q3	0.2746144145190753	0.5328585415951321	0.30104551704312393	-0.026431102524048622
DMR_bootstrap	481	8-cell_baseline	0.325323354739536	0.37302533552063244	0.325323354739536	0.0
stage_sample_bootstrap	481	8-cell_baseline	0.29831722025140456	0.47549497788387374	0.29831722025140456	0.0
DMR_bootstrap	481	DMR_module_ridge_k16	0.3093419326577232	0.37592372225310366	0.325323354739536	-0.0159814220818128
stage_sample_bootstrap	481	DMR_module_ridge_k16	0.28759533686270466	0.4758555904699548	0.29831722025140456	-0.010721883388699893
DMR_bootstrap	481	latent_PCA_ridge_q3	0.29355823481021964	0.3909548834452241	0.325323354739536	-0.031765119929316354
stage_sample_bootstrap	481	latent_PCA_ridge_q3	0.2698655724494371	0.5246620360232144	0.29831722025140456	-0.02845164780196746
DMR_bootstrap	482	8-cell_baseline	0.24565241018523248	0.6086627234212615	0.24565241018523248	0.0
stage_sample_bootstrap	482	8-cell_baseline	0.299298454726401	0.467667892299004	0.299298454726401	0.0
DMR_bootstrap	482	DMR_module_ridge_k16	0.2346445932674112	0.6051594724543161	0.24565241018523248	-0.011007816917821295
stage_sample_bootstrap	482	DMR_module_ridge_k16	0.2917369470479262	0.46178462462517805	0.299298454726401	-0.007561507678474799
DMR_bootstrap	482	latent_PCA_ridge_q3	0.2191505152553467	0.6392572780200336	0.24565241018523248	-0.026501894929885778
stage_sample_bootstrap	482	latent_PCA_ridge_q3	0.2728071185855758	0.5144119954366365	0.299298454726401	-0.02649133614082516
DMR_bootstrap	483	8-cell_baseline	0.2953236576795765	0.5455933597664727	0.2953236576795765	0.0
stage_sample_bootstrap	483	8-cell_baseline	0.3013703745310882	0.4724906711498087	0.3013703745310882	0.0
DMR_bootstrap	483	DMR_module_ridge_k16	0.27707532758944087	0.5815361048026911	0.2953236576795765	-0.018248330090135656
stage_sample_bootstrap	483	DMR_module_ridge_k16	0.28864808654971436	0.4756900997999488	0.3013703745310882	-0.01272228798137387
DMR_bootstrap	483	latent_PCA_ridge_q3	0.27833266524919936	0.5646905080391182	0.2953236576795765	-0.01699099243037716
stage_sample_bootstrap	483	latent_PCA_ridge_q3	0.27091073259892695	0.5179550617420429	0.3013703745310882	-0.030459641932161274
DMR_bootstrap	484	8-cell_baseline	0.2942381204110605	0.5155268080238486	0.2942381204110605	0.0
stage_sample_bootstrap	484	8-cell_baseline	0.2925943044411739	0.502371408501119	0.2925943044411739	0.0
DMR_bootstrap	484	DMR_module_ridge_k16	0.29040946786226257	0.4691525764702849	0.2942381204110605	-0.0038286525487979395
stage_sample_bootstrap	484	DMR_module_ridge_k16	0.2851326106774542	0.5010264521715476	0.2925943044411739	-0.00746169376371969
DMR_bootstrap	484	latent_PCA_ridge_q3	0.24397420650956017	0.5789534292813325	0.2942381204110605	-0.05026391390150034
stage_sample_bootstrap	484	latent_PCA_ridge_q3	0.2717695635527749	0.5309605494223049	0.2925943044411739	-0.02082474088839903
DMR_bootstrap	485	8-cell_baseline	0.2553429721677158	0.5542776273736318	0.2553429721677158	0.0
stage_sample_bootstrap	485	8-cell_baseline	0.30660585267405466	0.476430450025471	0.30660585267405466	0.0
DMR_bootstrap	485	DMR_module_ridge_k16	0.2521619063877358	0.5254603135027869	0.2553429721677158	-0.003181065779980008
stage_sample_bootstrap	485	DMR_module_ridge_k16	0.2966122853141435	0.4760543295921314	0.30660585267405466	-0.009993567359911137
DMR_bootstrap	485	latent_PCA_ridge_q3	0.2327678006262174	0.5932772021829168	0.2553429721677158	-0.02257517154149838
stage_sample_bootstrap	485	latent_PCA_ridge_q3	0.27541311936426643	0.5352461888319223	0.30660585267405466	-0.031192733309788223
DMR_bootstrap	486	8-cell_baseline	0.2827929642991071	0.5338468930342973	0.2827929642991071	0.0
stage_sample_bootstrap	486	8-cell_baseline	0.3000529439116902	0.47698931242685494	0.3000529439116902	0.0
DMR_bootstrap	486	DMR_module_ridge_k16	0.26301365183984193	0.564108221066208	0.2827929642991071	-0.019779312459265175
stage_sample_bootstrap	486	DMR_module_ridge_k16	0.2913674545381702	0.47539658520254174	0.3000529439116902	-0.008685489373519983
DMR_bootstrap	486	latent_PCA_ridge_q3	0.2549688759350717	0.5738685671482442	0.2827929642991071	-0.027824088364035382
stage_sample_bootstrap	486	latent_PCA_ridge_q3	0.27197000826845735	0.5291140566200114	0.3000529439116902	-0.02808293564323283
DMR_bootstrap	487	8-cell_baseline	0.30936200212520276	0.5037857408688863	0.30936200212520276	0.0
stage_sample_bootstrap	487	8-cell_baseline	0.29025513918542817	0.5012750810480102	0.29025513918542817	0.0
DMR_bootstrap	487	DMR_module_ridge_k16	0.30073781803530525	0.5115460511661706	0.30936200212520276	-0.008624184089897513
stage_sample_bootstrap	487	DMR_module_ridge_k16	0.28247156078494007	0.49668459295521145	0.29025513918542817	-0.0077835784004881
