sample_id	cluster_23	cluster_67	cluster_123	cluster_125	cluster_126	cluster_242	cluster_293	cluster_315	cluster_386	cluster_483	cluster_543	cluster_587	cluster_618	cluster_634	cluster_643	cluster_652	cluster_832	cluster_840	cluster_883	cluster_900	cluster_915	cluster_916	cluster_950	cluster_1007	cluster_1126	cluster_1257	cluster_1333	cluster_1387	cluster_1406	cluster_1523	cluster_1556	cluster_1564	cluster_1586	cluster_1607	cluster_1688	cluster_1715	cluster_1718	cluster_1742	cluster_1758	cluster_1764	cluster_1806	cluster_1851	cluster_1921	cluster_1922	cluster_1976	cluster_2004	cluster_2126	cluster_2190	cluster_2324	cluster_2355	cluster_2365	cluster_2623	cluster_2637	cluster_2727	cluster_2743	cluster_2776	cluster_2832	cluster_2910	cluster_3123	cluster_3133	cluster_3227	cluster_3275	cluster_3303	cluster_3336	cluster_3348	cluster_3362	cluster_3369	cluster_3416	cluster_3519	cluster_3660	cluster_3684	cluster_3762	cluster_3766	cluster_3928	cluster_3967	cluster_3978	cluster_4026	cluster_4028	cluster_4064	cluster_4084	cluster_4141	cluster_4364	cluster_4373	cluster_4404	cluster_4420	cluster_4449	cluster_4532	cluster_4538	cluster_4551	cluster_4593	cluster_4605	cluster_4889	cluster_4897	cluster_4899	cluster_4904	cluster_4907	cluster_4909	cluster_4920	cluster_5002	cluster_5020	cluster_5024	cluster_5064	cluster_5215	cluster_5240	cluster_5252	cluster_5307	cluster_5336	cluster_5400	cluster_5447	cluster_5516	cluster_5580	cluster_5599	cluster_5608	cluster_5656	cluster_5659	cluster_5661	cluster_5678	cluster_5679	cluster_5760	cluster_5923	cluster_5928	cluster_5966	cluster_5977	cluster_6020	cluster_6087	cluster_6114	cluster_6143	cluster_6163	cluster_6171	cluster_6262	cluster_6275	cluster_6400	cluster_6406	cluster_6410	cluster_6442	cluster_6495	cluster_6498	cluster_6518	cluster_6532	cluster_6604	cluster_6651	cluster_6655	cluster_6871	cluster_6892	cluster_6960	cluster_6975	cluster_7000	cluster_7042	cluster_7052	cluster_7072	cluster_7095	cluster_7341	cluster_7425	cluster_7504	cluster_7612	cluster_7683
GSM2481556	0.0449438202247191	0.0	0.2	1.0	0.0	1.0	0.0	0.0	0.0	0.2	0.16666666666666666	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.875	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8571428571428572	0.0	0.0	0.0	0.0	0.0	1.0	0.1111111111111111	0.0	0.0	0.16666666666666666	0.2	1.0	0.0	0.0	0.0	0.625	0.5119047619047619	0.09090909090909091	0.0	0.5333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.5	0.6666666666666666	0.8888888888888888	0.0	0.0	1.0	0.0	0.05	1.0	0.375	0.0	0.75	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.8452380952380952	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.125	0.0	0.0	0.0	0.5	0.0	0.25	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
GSM2481557	0.0	0.0	0.2	1.0	0.0	1.0	0.0	0.0	0.0	0.2	0.16666666666666666	0.0	0.0	0.0	0.1111111111111111	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.875	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.8571428571428572	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.625	0.2	0.0	0.0	0.875	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.23076923076923078	1.0	0.0	0.0	1.0	0.0	0.0	0.38461538461538464	0.375	0.08333333333333333	0.75	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.3684210526315789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.75	1.0	0.8452380952380952	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.125	0.0	0.0	0.0	0.5	0.0	0.25	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
GSM2481558	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.1534090909090909	0.4166666666666667	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.14285714285714285	0.0	0.06521739130434782	0.0	0.2857142857142857	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.8	0.0	0.1	0.0	0.0	0.6666666666666666	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.13333333333333333	1.0	0.0	0.05555555555555555	0.6333333333333333	0.016666666666666666	0.0	0.4	0.5796269727403156	0.0	0.0	0.7619047619047619	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.775	1.0	0.0	0.0	0.0	0.6666666666666666	0.0	1.0	1.0	0.0	0.0	0.20256410256410257	1.0	0.0	1.0	0.9024390243902439	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.0	1.0	0.3	1.0	0.9131944444444444	0.0	0.0	0.2631578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.8888888888888888	0.375	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.29166666666666663	0.05555555555555555	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.7777777777777778	0.6666666666666666	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.5	1.0	0.0	1.0	0.75	0.75	0.25	1.0
GSM2481559	0.0	0.0	0.0	0.38095238095238093	0.0	0.0	0.0	1.0	0.0	0.1534090909090909	0.4166666666666667	0.6666666666666666	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.6666666666666666	0.0	0.8333333333333334	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	1.0	0.0	0.1	0.0	0.0	0.6666666666666666	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.6333333333333333	0.016666666666666666	0.0	0.0	0.5796269727403156	0.0	0.0	0.7619047619047619	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2	0.0	0.0	0.0	0.5080645161290323	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.9024390243902439	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.3	0.0	0.9131944444444444	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.8888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8799283154121864	0.5	0.29166666666666663	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.75	0.0	0.0	0.0
GSM2481560	0.16666666666666666	0.0	0.0	0.625	1.0	0.0	0.0	0.0	0.2222222222222222	0.1534090909090909	0.4166666666666667	0.6666666666666666	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.3333333333333333	0.0	0.8333333333333334	0.0	0.0	0.0	0.6842105263157895	0.0	0.0	1.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.5	0.5	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1.0	0.0	0.0	0.6333333333333333	0.016666666666666666	0.5	1.0	0.2	0.0	0.0	0.7619047619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.775	0.2	0.0	0.0	0.0	0.5882352941176471	0.0	0.5	0.0	0.0	0.0	0.2222222222222222	1.0	0.0	1.0	0.36363636363636365	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3684210526315789	0.0	0.0	0.0	0.09375	0.3	0.0	0.0	0.0	0.0	0.4166666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.8888888888888888	0.0	0.0	0.0	0.0	0.2	0.0	0.5	0.8799283154121864	0.5	0.5	0.2222222222222222	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	0.5	0.0	0.0	1.0	0.75	0.0	0.6428571428571429	0.28
GSM2481561	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.1534090909090909	0.4166666666666667	0.6666666666666666	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.3333333333333333	0.0	0.8333333333333334	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.6666666666666666	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.6333333333333333	0.0	0.0	0.0	0.9285714285714286	0.0	0.0	0.7619047619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.775	0.0	0.0	0.0	0.0	0.5080645161290323	0.0	0.0	0.0	0.0	0.07142857142857142	0.16666666666666666	1.0	0.0	1.0	0.9024390243902439	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.3	0.0	0.9131944444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.8888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5	0.29166666666666663	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.6666666666666666	0.5	1.0	0.0	1.0	0.75	0.0	0.0	0.0
GSM2481562	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.1534090909090909	0.4166666666666667	1.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.2	0.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.13636363636363635	0.0	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	0.6	0.0	0.0	0.0	0.6470588235294118	0.25	0.0	0.7619047619047619	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.3	0.0	1.0	0.28888888888888886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.8888888888888888	0.0	0.0	0.0	0.0	0.0	0.4166666666666667	1.0	0.8888888888888888	0.5	0.0	0.05555555555555555	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.6666666666666666	0.5	1.0	0.0	1.0	0.75	0.0	0.0	0.0
GSM2481563	0.3333333333333333	0.0	1.0	0.0	0.7727272727272727	0.0	0.0	0.0	0.0	1.0	0.4166666666666667	1.0	0.0	0.0	0.0	0.0	0.5833333333333334	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.0	0.5833333333333334	0.0	0.7333333333333333	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.2727272727272727	0.2857142857142857	0.0	0.6666666666666666	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.25	0.016666666666666666	0.0	0.0	1.0	0.0	0.0	0.7619047619047619	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.5	0.16666666666666666	0.0	0.0	0.0	0.0	0.8620689655172413	1.0	1.0	1.0	0.9024390243902439	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.09375	1.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5	1.0	0.8888888888888888	0.07142857142857142	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.29166666666666663	0.05555555555555555	0.6666666666666666	0.0	0.78125	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	1.0	1.0	0.5384615384615384	1.0	0.0	1.0	0.0	0.6666666666666666	1.0	1.0	0.0	1.0	0.75	0.0	0.4375	0.0
GSM2481564	0.06557377049180328	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.1534090909090909	0.4166666666666667	0.6666666666666666	0.0	0.0	0.125	0.0	0.4	0.0	0.0	0.0	0.4	0.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.07692307692307693	1.0	0.0	0.0	0.0	0.0	0.0	0.6	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7619047619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.9629629629629629	0.2	0.0	1.0	0.5	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.7083333333333334	0.0	0.0	0.0	0.09375	0.3	0.0	1.0	0.17857142857142858	0.0	0.024096385542168676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.6666666666666666	0.5	1.0	0.0	0.5	0.75	0.23529411764705882	0.017543859649122806	0.0
GSM2481565	0.0	0.0	0.0	0.42857142857142855	0.0	0.0	0.0	0.0	0.0	0.1534090909090909	0.4166666666666667	0.6666666666666666	0.0	0.0	1.0	0.0	0.4	0.0	0.0	0.0	0.45454545454545453	0.0	0.8333333333333334	0.0	0.5	1.0	0.5753424657534246	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.8571428571428571	0.0	0.6666666666666666	0.5	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	1.0	0.0	0.0	0.6333333333333333	0.20833333333333334	0.0	0.09523809523809523	0.5796269727403156	0.4	0.0	0.8571428571428571	0.0	0.0	0.0	1.0	0.0	0.0	0.775	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1388888888888889	1.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	0.2	1.0	0.125	0.0	0.0	0.0	0.09375	0.3	0.0	0.8888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.5	1.0	0.8888888888888888	0.0	0.0	1.0	0.0	0.0	0.6666666666666666	1.0	0.0	0.5	0.3333333333333333	0.05555555555555555	1.0	0.5	0.8823529411764706	0.0	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.5	1.0	0.0	1.0	0.0	0.0	0.7777777777777778	0.4
GSM2481566	0.0	0.0	0.0625	0.38095238095238093	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.3333333333333333	0.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	1.0	0.0	0.0	0.6333333333333333	0.34615384615384615	0.0	0.0	0.25	0.25	0.0	0.7619047619047619	0.15584415584415584	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.5080645161290323	0.0	0.0	0.0	0.0	0.2	0.0	1.0	0.0	1.0	0.9024390243902439	0.0	0.0	0.0	1.0	0.0	0.14285714285714285	1.0	0.2857142857142857	0.0	0.0	0.0	0.29411764705882354	0.3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21428571428571427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.7777777777777778	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5	0.29166666666666663	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.6666666666666666	0.5	1.0	0.0	1.0	0.75	0.0	0.034482758620689655	0.0
GSM2481567	0.8	0.0	0.0	0.38095238095238093	0.0	0.0	0.0	0.0	0.0	0.1534090909090909	0.4166666666666667	0.6666666666666666	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.3333333333333333	0.0	0.8333333333333334	0.0	1.0	0.0	0.2	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.3	1.0	0.0	0.0	0.6333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.7619047619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.5080645161290323	0.0	0.0	0.0	0.0	0.0	0.20256410256410257	1.0	0.0	1.0	0.9024390243902439	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.0	0.09375	0.3	0.0	0.9131944444444444	0.0	0.5714285714285714	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.8888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8799283154121864	0.5	0.0	1.0	1.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.6666666666666666	0.5	1.0	0.0	1.0	0.0	0.0	0.0	0.0
GSM2481570	0.0	0.0	0.2	1.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.2	0.16666666666666666	0.0	0.0	0.0	0.1388888888888889	0.0	0.8	0.0	0.0	0.0	1.0	0.3333333333333333	0.875	0.4	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017241379310344827	0.4444444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1111111111111111	0.0	0.0	0.29333333333333333	0.2	1.0	0.0	0.0	0.0	0.625	0.5119047619047619	0.0	0.0	1.0	0.27906976744186046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.23076923076923078	1.0	0.1	0.0	1.0	0.0	0.0	0.0	0.375	0.0	0.75	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.21627906976744188	0.75	1.0	0.8452380952380952	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
GSM2481571	0.07142857142857142	0.0	0.0	0.0	0.34328358208955223	0.0	0.0	0.0	0.0	0.1534090909090909	0.4166666666666667	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.8333333333333334	0.0	0.0	0.0	0.03125	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.6666666666666666	0.5	0.0	0.0	0.0	0.16666666666666666	1.0	0.3	0.0	0.0	0.038461538461538464	0.0	0.0	1.0	0.75	0.12	0.6333333333333333	0.016666666666666666	0.0	0.2777777777777778	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20256410256410257	1.0	0.0	1.0	0.03571428571428571	0.0	0.0	0.42857142857142855	1.0	0.0	0.8571428571428571	1.0	0.16666666666666666	0.0	0.0	0.0	1.0	0.3	0.42857142857142855	0.0	0.3333333333333333	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	1.0	0.0	0.0	0.5	1.0	0.8888888888888888	0.0	0.0	0.5	0.0	1.0	0.25	1.0	0.024390243902439025	0.5	1.0	0.5	1.0	0.0	0.9090909090909091	0.0	0.1111111111111111	0.0	0.0	0.0	1.0	1.0	0.7777777777777778	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.5	1.0	0.375	1.0	0.75	1.0	0.4	0.3380281690140845
GSM2481572	0.0	0.0	0.0	0.38095238095238093	0.0	0.0	0.0	0.0	0.0	0.0	0.4166666666666667	0.6666666666666666	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.7142857142857143	0.0	0.9375	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.6666666666666666	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.3	1.0	0.8	0.0	0.6333333333333333	0.016666666666666666	0.0	0.0	0.5796269727403156	0.0	0.0	0.7619047619047619	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.75	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.9024390243902439	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.0	0.09375	0.3	0.0	1.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8799283154121864	0.5	0.29166666666666663	0.0	1.0	0.0	0.08571428571428572	0.0	0.11764705882352941	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.6666666666666666	0.5	1.0	0.0	1.0	0.75	0.0	0.0	0.0
GSM2481573	0.0	0.0	0.3684210526315789	1.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.1534090909090909	0.4166666666666667	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.75	0.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.2857142857142857	0.0	0.0	0.0	0.1	0.0	0.0	0.6666666666666666	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.6875	1.0	0.0	0.0	0.6333333333333333	0.016666666666666666	0.0	0.0	1.0	0.0	0.0	0.7619047619047619	0.0	0.0	0.0	0.023809523809523808	0.0	0.0	0.9	0.2	0.0	0.0	0.5714285714285714	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.4444444444444444	0.0	0.0	0.0	0.0	0.3	0.0	0.9375	0.0	0.0	0.029411764705882353	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.8333333333333334	0.8888888888888888	0.0	0.125	0.0	0.0	0.0	0.0	1.0	0.6764705882352942	0.5	0.0	0.05555555555555555	1.0	0.08333333333333333	0.0546448087431694	0.0	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.7777777777777778	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.6666666666666666	0.5	1.0	0.0	1.0	1.0	0.0	0.017543859649122806	0.0
GSM2481574	0.0	0.0	0.0	0.38095238095238093	0.0	0.0	0.0	0.0	1.0	0.0	0.4166666666666667	0.6666666666666666	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.6666666666666666	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.3	1.0	0.0	0.0	0.6333333333333333	0.0	0.0	0.0	0.5121951219512195	0.0	0.0	0.7619047619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.775	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.3	1.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.8888888888888888	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	1.0	0.8799283154121864	0.5	0.29166666666666663	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5	0.5	0.0	0.0	1.0	0.75	0.0	0.017543859649122806	0.6666666666666666
