model	PC1_control	PC2_control	PC3_control	control_norm	direction_cosine_to_measured_correction	PC1_recovery	PC3_recovery	PC1_negative_pull_recovered	PC3_negative_pull_recovered	latent_mean_rmse	latent_mmd_rbf	latent_sliced_wasserstein	latent_covariance_frobenius	dmr_mean_rmse	dmr_correlation	dmr_distributional_rmse	basin_radius_q90	basin_radius_q95	pred_basin_occupancy_q90	pred_basin_occupancy_q95	observed_basin_occupancy_q90	observed_basin_occupancy_q95	pred_mean_distance_to_morula_centroid	observed_mean_distance_to_morula_centroid	beta_closure	beta_access	source_feature_set
dual_branch_beta_grid	-0.08437170254602111	0.01119249997791228	-0.2405438737742334	0.25515722889344944	0.9967282768716139	0.10660955080691942	0.12544600495856453	0.10660955080691942	0.12544600495856453	1.0510538417932038	0.8335683578866881	0.9429779556594563	0.8487798699346262	0.24381949297511527	0.6305800068242576	0.24434443366912242	1.5666635350021403	1.9104332695957345	0.15555555555555556	0.4888888888888889	0.875	0.875	1.9219811977659165	1.0224014859114376	0.15	0.35	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.09073007015934534	0.01902781317891261	-0.2585330570007417	0.2746513150662856	0.9948847408061666	0.1146437932681524	0.1348275416105897	0.1146437932681524	0.1348275416105897	1.0401839761329368	0.825550556764403	0.8763996558797903	0.8487798699346263	0.2437195853680108	0.6309532915926367	0.24424452573841443	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4888888888888889	0.875	0.875	1.9043424461371574	1.0224014859114376	0.15	0.4	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.09708843777266954	0.026863126379912936	-0.27652224022725	0.29429974795833186	0.9927646277109676	0.12267803572938532	0.1442090782626149	0.12267803572938532	0.1442090782626149	1.0293370930761274	0.8174661027309851	0.9442808374486049	0.8487798699346262	0.2436205208593952	0.6313233007400016	0.24414545678244054	1.5666635350021403	1.9104332695957345	0.2	0.5111111111111111	0.875	0.875	1.8867643518846673	1.0224014859114376	0.15	0.45	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.10344680538599377	0.03469843958091326	-0.29451142345375836	0.314073561126493	0.9905143110963183	0.1307122781906183	0.15359061491464007	0.1307122781906183	0.15359061491464007	1.018513926897572	0.8093489145630157	0.9042202927594613	0.8487798699346262	0.24352231324837081	0.6316899468084893	0.2440472269721184	1.5666635350021403	1.9104332695957345	0.2222222222222222	0.5111111111111111	0.875	0.875	1.869248507276277	1.0224014859114376	0.15	0.5	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.109805172999318	0.0425337527819136	-0.3125006066802667	0.33395048333346944	0.9882253532141866	0.13874652065185125	0.16297215156666525	0.13874652065185125	0.16297215156666525	1.0077152417768753	0.8017019848641864	0.9386866936536895	0.8487798699346262	0.24342494021770317	0.6320533597255829	0.24394983699799572	1.5666635350021403	1.9104332695957345	0.26666666666666666	0.5111111111111111	0.875	0.875	1.8517965507204268	1.0224014859114376	0.15	0.55	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.11616354061264221	0.05036906598291391	-0.330489789906775	0.35391314218079045	0.9859546597043451	0.1467807631130842	0.17235368821869043	0.1467807631130842	0.17235368821869043	0.9969418332369022	0.7934626625364806	0.8278391386776709	0.8487798699346263	0.24332840276931744	0.6324135310398318	0.2438532878663123	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.5111111111111111	0.875	0.875	1.834410167988799	1.0224014859114376	0.15	0.6	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.12252190822596642	0.058204379183914245	-0.34847897313328335	0.3739478071436502	0.983736986691122	0.15481500557431715	0.1817352248707156	0.15481500557431715	0.1817352248707156	0.9861945296589802	0.7851686029238991	0.9169212130861564	0.8487798699346262	0.24323270189812488	0.63277045244714	0.24375758057620756	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.5555555555555556	0.875	0.875	1.8170910934523545	1.0224014859114376	0.15	0.65	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.12888027583929063	0.06603969238491456	-0.36646815635979163	0.39404349518352727	0.9815928216619559	0.1628492480355501	0.19111676152274076	0.1628492480355501	0.19111676152274076	0.9754741938790863	0.7770916104308269	0.8679598044860376	0.8487798699346262	0.24313784618163287	0.6331240678885562	0.2436627160666428	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.6	0.875	0.875	1.799841111329136	1.0224014859114376	0.15	0.7	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.13523864345261488	0.07387500558591488	-0.38445733958629996	0.41419132426331434	0.9795334181174283	0.17088349049678309	0.20049829817476597	0.17088349049678309	0.20049829817476597	0.964781724869425	0.7693990497015523	0.8593506936607751	0.8487798699346262	0.24304384582825098	0.6334743085701973	0.2435686944578323	1.5666635350021403	1.9104332695957345	0.3333333333333333	0.6222222222222222	0.875	0.875	1.7826620569419351	1.0224014859114376	0.15	0.75	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.14159701106593908	0.08171031878691522	-0.4024465228128083	0.4343840391441509	0.9775640508393594	0.17891773295801602	0.20987983482679115	0.17891773295801602	0.20987983482679115	0.9541180595100414	0.7612739591486317	0.8928027099766387	0.8487798699346262	0.24295065324065965	0.6338213394786013	0.24347545319454905	1.5666635350021403	1.9104332695957345	0.3333333333333333	0.6222222222222222	0.875	0.875	1.7655558179837698	1.0224014859114376	0.15	0.8	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.1479553786792633	0.08954563198791553	-0.42043570603931657	0.4546156587723503	0.9756861420898046	0.186951975419249	0.2192613714788163	0.186951975419249	0.2192613714788163	0.9434841744553029	0.7528399544121975	0.8039240914311624	0.8487798699346262	0.24285832594646672	0.6341649020265405	0.24338304752793877	1.5666635350021403	1.9104332695957345	0.3333333333333333	0.6666666666666666	0.875	0.875	1.7485243357887845	1.0224014859114376	0.15	0.85	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.15431374629258754	0.09738094518891587	-0.43842488926582496	0.4748812107343168	0.9738986616074997	0.19498621788048195	0.2286429081308415	0.19498621788048195	0.2286429081308415	0.9328810881003083	0.7443680686700505	0.8632195434539895	0.8487798699346262	0.24276683630205276	0.6345051852186396	0.2432914843443966	1.5666635350021403	1.9104332695957345	0.3333333333333333	0.6666666666666666	0.875	0.875	1.731569606605907	1.0224014859114376	0.15	0.9	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.16067211390591174	0.10521625838991618	-0.45641407249233323	0.49517652891227054	0.9721990537994205	0.20302046034171486	0.23802444478286666	0.20302046034171486	0.23802444478286666	0.9223098626524826	0.7359383108124264	0.8549810025330836	0.8487798699346262	0.2426761818772688	0.6348422035035023	0.2432007645831101	1.5666635350021403	1.9104332695957345	0.35555555555555557	0.7111111111111111	0.875	0.875	1.7146936828722448	1.0224014859114376	0.15	0.95	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.16703048151923597	0.11305157159091651	-0.47440325571884157	0.515498097603047	0.9705838537797233	0.21105470280294783	0.24740598143489184	0.21105470280294783	0.24740598143489184	0.9117716063138183	0.7282517490140705	0.7550881003905691	0.8487798699346262	0.24258636360847866	0.6351759496402662	0.24311088918827886	1.5666635350021403	1.9104332695957345	0.35555555555555557	0.7111111111111111	0.875	0.875	1.6978986744827567	1.0224014859114376	0.15	1.0	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.1733888491325602	0.12088688479191685	-0.4923924389453499	0.5358429302032062	0.969049096731117	0.2190889452641808	0.256787518086917	0.2190889452641808	0.256787518086917	0.9012674755794385	0.7197161466195141	0.7484609475240558	0.8487798699346262	0.24249736564467342	0.6355064381411568	0.2430218221358583	1.5666635350021403	1.9104332695957345	0.4222222222222222	0.7333333333333333	0.875	0.875	1.6811867500522737	1.0224014859114376	0.15	1.05	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.17974721674588442	0.12872219799291718	-0.5103816221718582	0.5562084738969707	0.9675905889171199	0.22712318772541376	0.2661690547389422	0.22712318772541376	0.2661690547389422	0.8907986776583139	0.7121374162578493	0.771017234445546	0.8487798699346262	0.24240924280613776	0.6358332827876365	0.24293356535435143	1.5666635350021403	1.9104332695957345	0.4444444444444444	0.7333333333333333	0.875	0.875	1.664560138165366	1.0224014859114376	0.15	1.1	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.18610558435920863	0.13655751119391746	-0.5283708053983664	0.5765925341092077	0.9662040855156755	0.2351574301866467	0.2755505913909673	0.2351574301866467	0.2755505913909673	0.8803664730221625	0.7035865698624633	0.7551288172739066	0.8487798699346262	0.24232197176560305	0.6361567187288344	0.24284614934192453	1.5666635350021403	1.9104332695957345	0.4444444444444444	0.7555555555555555	0.875	0.875	1.6480211286089388	1.0224014859114376	0.15	1.15	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.19246395197253285	0.1443928243949178	-0.5463599886248749	0.5969932141287708	0.9648854054233766	0.24319167264787966	0.2849321280429926	0.24319167264787966	0.2849321280429926	0.8699721780886882	0.6950211109564858	0.7940894035366024	0.8487798699346262	0.2422355366565289	0.6364768542214045	0.24275957459036068	1.5666635350021403	1.9104332695957345	0.4444444444444444	0.7555555555555555	0.875	0.875	1.631572073581727	1.0224014859114376	0.15	1.2	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.19882231958585708	0.15222813759591813	-0.5643491718513831	0.6174088664821428	0.9636305033243994	0.25122591510911263	0.29431366469501774	0.25122591510911263	0.29431366469501774	0.8596171680454534	0.6864455166675888	0.8188861471479398	0.8487798699346262	0.24214995347504395	0.6367935662195656	0.2426738407241358	1.5666635350021403	1.9104332695957345	0.4666666666666667	0.8222222222222222	0.875	0.875	1.6152153888741063	1.0224014859114376	0.15	1.25	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.20518068719918128	0.16006345079691847	-0.5823383550778916	0.6378380534864397	0.9624355127843994	0.25926015757034554	0.303695201347043	0.25926015757034554	0.303695201347043	0.8493028798207434	0.6778643486599162	0.7868071027818284	0.8487798699346262	0.24206524401630433	0.637106717557178	0.24258894644778034	1.5666635350021403	1.9104332695957345	0.4888888888888889	0.8222222222222222	0.875	0.875	1.598953555010828	1.0224014859114376	0.15	1.3	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.2115390548125055	0.1678987639979188	-0.6003275383043998	0.6582795150311284	0.9612967697562209	0.2672944000315785	0.3130767379990681	0.2672944000315785	0.3130767379990681	0.839030815207847	0.6692822494480255	0.7286806555697611	0.8487798699346262	0.24198139240475694	0.6374164407293677	0.24250489058208596	1.5666635350021403	1.9104332695957345	0.4888888888888889	0.8222222222222222	0.875	0.875	1.5827891183485043	1.0224014859114376	0.15	1.35	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.2178974224258297	0.1757340771989191	-0.6183167215309081	0.6787321420954711	0.9602108229315794	0.27532864249281147	0.3224582746510933	0.27532864249281147	0.3224582746510933	0.8288025441491449	0.6607039385331015	0.7389053344624152	0.8487798699346262	0.24189840764655182	0.6377226885491973	0.2424216726157984	1.5666635350021403	1.9104332695957345	0.4888888888888889	0.8666666666666667	0.875	0.875	1.5667246921189024	1.0224014859114376	0.15	1.4	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.22425579003915394	0.18356939039991943	-0.6363059047574164	0.6991949548495309	0.9591744353639143	0.28336288495404444	0.33183981130311846	0.28336288495404444	0.33183981130311846	0.8186197081863217	0.6521342083649374	0.713823511289496	0.8487798699346262	0.24181624935401003	0.6380256830385468	0.24233929211356428	1.5666635350021403	1.9104332695957345	0.4888888888888889	0.8888888888888888	0.875	0.875	1.550762957408511	1.0224014859114376	0.15	1.45	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.23061415765247817	0.19140470360091977	-0.6542950879839248	0.7196670844426678	0.9581845804113915	0.2913971274152774	0.34122134795514364	0.2913971274152774	0.34122134795514364	0.808484024082874	0.6428192720717287	0.7050418747771059	0.8487798699346262	0.2417348834531459	0.6383254393437693	0.24225768006490608	1.5666635350021403	1.9104332695957345	0.5333333333333333	0.8888888888888888	0.875	0.875	1.5349066640644264	1.0224014859114376	0.15	1.5	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.2369725252658024	0.1992400168019201	-0.6722842712104331	0.7401477577774751	0.9572384341007314	0.29943136987651037	0.3506028846071688	0.29943136987651037	0.3506028846071688	0.7983972876247946	0.6338635108702806	0.7307452511143374	0.8487798699346262	0.24165435871916482	0.6386218353184937	0.24217690479571444	1.5666635350021403	1.9104332695957345	0.5777777777777777	0.9111111111111111	0.875	0.875	1.519158631516601	1.0224014859114376	0.15	1.55	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.24333089287912663	0.20707533000292044	-0.6902734544369414	0.76063628471529	0.9563333653558822	0.30746561233774333	0.359984421259194	0.30746561233774333	0.359984421259194	0.7883613776049886	0.625905058417459	0.6963658220949414	0.8487798699346262	0.2415746909935391	0.6389147680770527	0.24209696560817554	1.5666635350021403	1.9104332695957345	0.5777777777777777	0.9333333333333333	0.875	0.875	1.503521749506968	1.0224014859114376	0.15	1.6	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.24968926049245083	0.21491064320392073	-0.7082626376634497	0.7811320472734279	0.9554669250790674	0.31549985479897624	0.3693659579112191	0.31549985479897624	0.3693659579112191	0.7783782599964203	0.6180392570804498	0.7296592857962805	0.8487798699346262	0.2414958283852896	0.6392044945626568	0.2420178361824599	1.5666635350021403	1.9104332695957345	0.5777777777777777	0.9333333333333333	0.875	0.875	1.4879989787171928	1.0224014859114376	0.15	1.65	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.2560476281057751	0.22274595640492106	-0.726251820889958	0.8016344904626521	0.9546368347535602	0.32353409726020926	0.3787474945632443	0.32353409726020926	0.3787474945632443	0.7684499923183608	0.6101518433614281	0.7228390432818707	0.8487798699346262	0.2414177603939489	0.6394910225213128	0.24193949760727015	1.5666635350021403	1.9104332695957345	0.5777777777777777	0.9333333333333333	0.875	0.875	1.472593351288931	1.0224014859114376	0.15	1.7	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.2624059957190993	0.2305812696059214	-0.7442410041164664	0.8221431144823247	0.9538409750154266	0.3315683397214422	0.38812903121526954	0.3315683397214422	0.38812903121526954	0.7585787281992136	0.6028848507847044	0.6641404132134489	0.8487798699346262	0.2413405226357011	0.6397742160026016	0.2418619939104309	1.5666635350021403	1.9104332695957345	0.6	0.9555555555555556	0.875	0.875	1.457307971233821	1.0224014859114376	0.15	1.75	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.2687643633324235	0.23841658280692174	-0.7622301873429748	0.8426574680448273	0.9530773744864107	0.33960258218267514	0.3975105678672947	0.33960258218267514	0.3975105678672947	0.7487667221383418	0.5950085827415867	0.6787473453275871	0.8487798699346262	0.24126406430111103	0.6400542129989051	0.24178525331640036	1.5666635350021403	1.9104332695957345	0.6222222222222222	0.9555555555555556	0.875	0.875	1.4421460147352454	1.0224014859114376	0.15	1.8	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.2751227309457477	0.24625189600792208	-0.7802193705694831	0.8631771426436077	0.9523441990521168	0.34763682464390805	0.40689210451931995	0.34763682464390805	0.40689210451931995	0.7390163344679692	0.5874630056552055	0.6556808483949981	0.8487798699346262	0.24118843092202288	0.6403309436029047	0.24170934498652213	1.5666635350021403	1.9104332695957345	0.6666666666666666	0.9555555555555556	0.875	0.875	1.427110730350332	1.0224014859114376	0.15	1.85	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.2814810985590719	0.25408720920892236	-0.7982085537959913	0.8837017676131969	0.9516397416946311	0.35567106710514096	0.4162736411713451	0.35567106710514096	0.4162736411713451	0.7293300365145824	0.5794754231809303	0.6304721205214334	0.8487798699346262	0.2411136425191426	0.6406042821005367	0.24163426921547052	1.5666635350021403	1.9104332695957345	0.6666666666666666	0.9555555555555556	0.875	0.875	1.4122054391291219	1.0224014859114376	0.15	1.9	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.28783946617239614	0.2619225224099227	-0.8161977370224996	0.9042310058567091	0.9509624129370614	0.363705309566374	0.42565517782337026	0.363705309566374	0.42565517782337026	0.7197104159573249	0.5722066555897121	0.6372310559413826	0.8487798699346262	0.24103967221544734	0.6408743789823724	0.24156002567608623	1.5666635350021403	1.9104332695957345	0.7111111111111111	0.9555555555555556	0.875	0.875	1.3974335346782578	1.0224014859114376	0.15	1.95	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.2941978337857204	0.26975783561092304	-0.834186920249008	0.9247645501381554	0.9503107319221983	0.371739552027607	0.43503671447539544	0.371739552027607	0.43503671447539544	0.7101601823784421	0.5641045582387395	0.6054936226399266	0.8487798699346262	0.24096654570513765	0.6411410667286277	0.24148661437896415	1.5666635350021403	1.9104332695957345	0.7333333333333333	0.9555555555555556	0.875	0.875	1.3827984832091746	1.0224014859114376	0.15	2.0	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.053150839003668765	-0.05820625657212	-0.15282612158490022	0.17195581824880507	0.9448518820616028	0.06715980477105166	0.07970033119251772	0.06715980477105166	0.07970033119251772	1.1044944785735777	0.8703024731667623	0.95350573046878	0.8487798699346262	0.24432749008383045	0.6287868078016668	0.24485217941947035	1.5666635350021403	1.9104332695957345	0.08888888888888889	0.4444444444444444	0.875	0.875	2.008580960592594	1.0224014859114376	0.2	0.0	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.059509206616992986	-0.05037094337111968	-0.17081530481140855	0.18776699914014422	0.9660736798798565	0.07519404723228461	0.0890818678445429	0.07519404723228461	0.0890818678445429	1.0934485578953708	0.8626302209230867	0.9420082493927135	0.8487798699346262	0.24422348630252297	0.6291753382825952	0.24474816100126226	1.5666635350021403	1.9104332695957345	0.1111111111111111	0.4444444444444444	0.875	0.875	1.9905459010920339	1.0224014859114376	0.2	0.05	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.06586757423031721	-0.042535630170119354	-0.18880448803791686	0.20443813702980032	0.979859903074774	0.08322828969351757	0.09846340449656807	0.08322828969351757	0.09846340449656807	1.082420928036144	0.854773149879466	0.9203501684004146	0.8487798699346262	0.24412031206235021	0.6295606906729677	0.24464497646337774	1.5666635350021403	1.9104332695957345	0.13333333333333333	0.4666666666666667	0.875	0.875	1.9725624072211587	1.0224014859114376	0.2	0.1	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.07222594184364142	-0.03470031696911903	-0.2067936712644252	0.2217753844500727	0.9885890221493706	0.09126253215475053	0.10784494114859326	0.09126253215475053	0.10784494114859326	1.0714121537769683	0.8468371260965101	0.9726349980748228	0.8487798699346262	0.24401796841553722	0.6299428555375196	0.24454262686138195	1.5666635350021403	1.9104332695957345	0.15555555555555556	0.4888888888888889	0.875	0.875	1.9546318305366586	1.0224014859114376	0.2	0.15	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.07858430945696565	-0.0268650037681187	-0.2247828544909335	0.2396342083121301	0.9938843433219996	0.09929677461598349	0.11722647780061843	0.09929677461598349	0.11722647780061843	1.060422822365961	0.8391971679078394	0.8967498253096593	0.8487798699346262	0.2439164564075972	0.6303218235826249	0.2444411132440594	1.5666635350021403	1.9104332695957345	0.15555555555555556	0.4888888888888889	0.875	0.875	1.936755562841039	1.0224014859114376	0.2	0.2	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.08494267707028987	-0.019029690567118375	-0.24277203771744182	0.25790628105656294	0.9968453037593711	0.10733101707721643	0.1266080144526436	0.10733101707721643	0.1266080144526436	1.0494535445894655	0.8311332357953237	0.8510514729777732	0.8487798699346262	0.24381577707728158	0.6306975856572749	0.24434043665336413	1.5666635350021403	1.9104332695957345	0.15555555555555556	0.4888888888888889	0.875	0.875	1.9189350373547436	1.0224014859114376	0.2	0.25	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.09130104468361408	-0.011194377366118051	-0.26076122094395016	0.27650969095696076	0.9982168850629265	0.11536525953844938	0.1359895511046688	0.11536525953844938	0.1359895511046688	1.0385049559012272	0.8233703985377486	0.8218054659913909	0.8487798699346262	0.24371594449399572	0.631070053778501	0.24424059801531411	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4888888888888889	0.875	0.875	1.9011717299100575	1.0224014859114376	0.2	0.3	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.09765941229693831	-0.003359064165117727	-0.2787504041704585	0.29538184092364705	0.9985062683271018	0.12339950199968235	0.145371087756694	0.12339950199968235	0.145371087756694	1.0275777176129501	0.815218884112261	0.8851803150705815	0.8487798699346262	0.24361696290852444	0.6314391970504142	0.24414159745128933	1.5666635350021403	1.9104332695957345	0.2222222222222222	0.5111111111111111	0.875	0.875	1.8834671601659307	1.0224014859114376	0.2	0.35	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.10401777991026254	0.004476249035882604	-0.2967395873969668	0.314474352008893	0.9980610343029669	0.13143374446091532	0.15475262440871917	0.13143374446091532	0.15475262440871917	1.0166725181498137	0.8069701536541981	0.9426055090139314	0.8487798699346262	0.24351881495495664	0.6318051171031743	0.24404343577844995	1.5666635350021403	1.9104332695957345	0.24444444444444444	0.5111111111111111	0.875	0.875	1.865822892842717	1.0224014859114376	0.2	0.4	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.11037614752358674	0.012311562236882928	-0.31472877062347515	0.33374940833659206	0.9971210915454823	0.13946798692214823	0.16413416106074435	0.13946798692214823	0.16413416106074435	1.0057900743747383	0.7988409185764049	0.9474655027267553	0.8487798699346262	0.24342150164165766	0.6321678053760815	0.24394611400948227	1.5666635350021403	1.9104332695957345	0.26666666666666666	0.5111111111111111	0.875	0.875	1.8482405389756995	1.0224014859114376	0.2	0.45	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.11673451513691097	0.020146875437883252	-0.3327179538499834	0.35317712330823325	0.9958531525604424	0.1475022293833812	0.1735156977127695	0.1475022293833812	0.1735156977127695	0.994931132985401	0.7905235844381684	0.8621721642327522	0.8487798699346262	0.2433250239700241	0.6325272534547987	0.24384963315001748	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.5111111111111111	0.875	0.875	1.8307217571861176	1.0224014859114376	0.2	0.5	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.1230928827502352	0.02798218863888359	-0.35070713707649176	0.372733626952512	0.9943737354865585	0.15553647184461417	0.1828972343647947	0.15553647184461417	0.1828972343647947	0.9840964719882397	0.782521572021604	0.9078508393224003	0.8487798699346262	0.24322939434231128	0.6328833801304049	0.2437539940772437	1.5666635350021403	1.9104332695957345	0.3111111111111111	0.5333333333333333	0.875	0.875	1.8132682549682873	1.0224014859114376	0.2	0.55	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.12945125036355942	0.0358175018398839	-0.36869632030300004	0.39239966394444253	0.9927646277109677	0.16357071430584713	0.19227877101681984	0.16357071430584713	0.19227877101681984	0.9732869022539034	0.7743414466928211	0.8729398061499974	0.8487798699346262	0.24313461333383482	0.6332361711425987	0.24365919414891157	1.5666635350021403	1.9104332695957345	0.3111111111111111	0.6222222222222222	0.875	0.875	1.7958817899911885	1.0224014859114376	0.2	0.6	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.13580961797688362	0.04365281504088424	-0.38668550352950837	0.4121595555557218	0.9910833755981642	0.17160495676708007	0.20166030766884502	0.17160495676708007	0.20166030766884502	0.9625032691588704	0.7660910824028107	0.817387412739811	0.8487798699346262	0.24304064017267307	0.6335857436546924	0.24356516933084363	1.5666635350021403	1.9104332695957345	0.3333333333333333	0.6222222222222222	0.875	0.875	1.778564171412767	1.0224014859114376	0.2	0.65	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.14216798559020782	0.05148812824188455	-0.4046746867560167	0.43200042312214293	0.9893704682781059	0.179639199228313	0.21104184432087023	0.179639199228313	0.21104184432087023	0.9517464543181867	0.7580370645686192	0.8163566115537915	0.8487798699346262	0.24294753469800076	0.633931846975107	0.24347198584051263	1.5666635350021403	1.9104332695957345	0.3333333333333333	0.6444444444444445	0.875	0.875	1.7613172612049084	1.0224014859114376	0.2	0.7	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.14852635320353208	0.05932344144288487	-0.42266386998252503	0.45191160118896323	0.9876543046513973	0.187673441689546	0.2204233809728954	0.187673441689546	0.2204233809728954	0.9410173774145628	0.7494762362642087	0.8591092469294017	0.8487798699346262	0.24285526259886572	0.6342747019047505	0.24337964392257563	1.5666635350021403	1.9104332695957345	0.3333333333333333	0.6666666666666666	0.875	0.875	1.7441429754868603	1.0224014859114376	0.2	0.75	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.15488472081685628	0.06715875464388521	-0.44065305320903336	0.4718841895743873	0.9859546597043448	0.19570768415077894	0.22980491762492058	0.19570768415077894	0.22980491762492058	0.9303169981293133	0.7418622499897258	0.8774204076545171	0.8487798699346262	0.24276382482554093	0.6346143009382534	0.24328814453530886	1.5666635350021403	1.9104332695957345	0.3333333333333333	0.6666666666666666	0.875	0.875	1.727043285864521	1.0224014859114376	0.2	0.8	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.1612430884301805	0.07499406784488552	-0.45864223643554164	0.4919107081788539	0.9842851249563018	0.2037419266120119	0.23918645427694574	0.2037419266120119	0.23918645427694574	0.9196463181809115	0.7334708577294032	0.8274463548427026	0.8487798699346262	0.2426732223211329	0.6349506367192972	0.24319748862968069	1.5666635350021403	1.9104332695957345	0.35555555555555557	0.6888888888888889	0.875	0.875	1.7100202207727215	1.0224014859114376	0.2	0.85	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.16760145604350474	0.08282938104588586	-0.47663141966205	0.5119848285265968	0.9826548408289826	0.21177616907324487	0.24856799092897094	0.21177616907324487	0.24856799092897094	0.909006383477195	0.7248378534174913	0.7357032783812381	0.8487798699346262	0.24258343842174304	0.6352837018739238	0.243107630407765	1.5666635350021403	1.9104332695957345	0.4222222222222222	0.7111111111111111	0.875	0.875	1.6930758668171646	1.0224014859114376	0.2	0.9	ATAC_8cell_3pn_chromatin_only_inverse
dual_branch_beta_grid	-0.17395982365682894	0.09066469424688617	-0.4946206028885583	0.5321011631555012	0.9810697356915755	0.2198104115344778	0.2579495275809961	0.2198104115344778	0.2579495275809961	0.8983982863875499	0.7171508729927302	0.7939228594922585	0.8487798699346262	0.24249453671314758	0.6356130914032269	0.2430185905731847	1.5666635350021403	1.9104332695957345	0.4444444444444444	0.7111111111111111	0.875	0.875	1.6762123701122256	1.0224014859114376	0.2	0.95	ATAC_8cell_3pn_chromatin_only_inverse
