Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[developmental stage]	Characteristics[age]	Unit[time unit]	Term Source REF	Term Accession Number	Characteristics[sex]	Characteristics[individual]	Characteristics[organism part]	Characteristics[growth condition]	Characteristics[inferred lineage]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[single cell isolation]	Comment[library construction]	Comment[end bias]	Comment[primer]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[compound]	Factor Value[dose]	Unit[concentration unit]	Factor Value[inferred lineage]
D8_6	ERS5822633	SAMEA8135812	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_6	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_6	sequencing assay	ERX5142230	RNASeq_D8_6.fastq.gz	RNASeq_D8_6.fastq.gz	ERR5354195	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5354195/ERR5354195.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D8_1	ERS5822634	SAMEA8135813	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_1	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_1	sequencing assay	ERX5142231	RNASeq_D8_1.fastq.gz	RNASeq_D8_1.fastq.gz	ERR5354196	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5354196/ERR5354196.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_12	ERS5822635	SAMEA8135814	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_12	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_12	sequencing assay	ERX5142232	RNASeq_D8_12.fastq.gz	RNASeq_D8_12.fastq.gz	ERR5354197	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5354197/ERR5354197.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_13	ERS5822636	SAMEA8135815	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_13	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_13	sequencing assay	ERX5142233	RNASeq_D8_13.fastq.gz	RNASeq_D8_13.fastq.gz	ERR5354198	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5354198/ERR5354198.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_15	ERS5822637	SAMEA8135816	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_15	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_15	sequencing assay	ERX5142234	RNASeq_D8_15.fastq.gz	RNASeq_D8_15.fastq.gz	ERR5354199	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5354199/ERR5354199.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_17	ERS5822638	SAMEA8135817	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_17	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_17	sequencing assay	ERX5142235	RNASeq_D8_17.fastq.gz	RNASeq_D8_17.fastq.gz	ERR5354200	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5354200/ERR5354200.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_18	ERS5822639	SAMEA8135818	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_18	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_18	sequencing assay	ERX5142236	RNASeq_D8_18.fastq.gz	RNASeq_D8_18.fastq.gz	ERR5354201	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5354201/ERR5354201.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_19	ERS5822640	SAMEA8135819	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_19	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_19	sequencing assay	ERX5142237	RNASeq_D8_19.fastq.gz	RNASeq_D8_19.fastq.gz	ERR5354202	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5354202/ERR5354202.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_21	ERS5822641	SAMEA8135820	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_21	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_21	sequencing assay	ERX5142238	RNASeq_D8_21.fastq.gz	RNASeq_D8_21.fastq.gz	ERR5354203	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5354203/ERR5354203.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_22	ERS5822642	SAMEA8135821	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_22	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_22	sequencing assay	ERX5142239	RNASeq_D8_22.fastq.gz	RNASeq_D8_22.fastq.gz	ERR5354204	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5354204/ERR5354204.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_23	ERS5822643	SAMEA8135822	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_23	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_23	sequencing assay	ERX5142240	RNASeq_D8_23.fastq.gz	RNASeq_D8_23.fastq.gz	ERR5354205	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5354205/ERR5354205.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_24	ERS5822644	SAMEA8135823	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_24	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_24	sequencing assay	ERX5142241	RNASeq_D8_24.fastq.gz	RNASeq_D8_24.fastq.gz	ERR5354206	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5354206/ERR5354206.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_25	ERS5822645	SAMEA8135824	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_25	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_25	sequencing assay	ERX5142242	RNASeq_D8_25.fastq.gz	RNASeq_D8_25.fastq.gz	ERR5354207	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5354207/ERR5354207.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_26	ERS5822646	SAMEA8135825	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_26	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_26	sequencing assay	ERX5142243	RNASeq_D8_26.fastq.gz	RNASeq_D8_26.fastq.gz	ERR5354208	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5354208/ERR5354208.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_27	ERS5822647	SAMEA8135826	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_27	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_27	sequencing assay	ERX5142244	RNASeq_D8_27.fastq.gz	RNASeq_D8_27.fastq.gz	ERR5354209	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5354209/ERR5354209.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_28	ERS5822648	SAMEA8135827	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_28	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_28	sequencing assay	ERX5142245	RNASeq_D8_28.fastq.gz	RNASeq_D8_28.fastq.gz	ERR5354210	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5354210/ERR5354210.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_29	ERS5822649	SAMEA8135828	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_29	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_29	sequencing assay	ERX5142246	RNASeq_D8_29.fastq.gz	RNASeq_D8_29.fastq.gz	ERR5354211	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5354211/ERR5354211.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_3	ERS5822650	SAMEA8135829	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_3	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_3	sequencing assay	ERX5142247	RNASeq_D8_3.fastq.gz	RNASeq_D8_3.fastq.gz	ERR5354212	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5354212/ERR5354212.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_30	ERS5822651	SAMEA8135830	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_30	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_30	sequencing assay	ERX5142248	RNASeq_D8_30.fastq.gz	RNASeq_D8_30.fastq.gz	ERR5354213	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5354213/ERR5354213.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_31	ERS5822652	SAMEA8135831	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_31	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_31	sequencing assay	ERX5142249	RNASeq_D8_31.fastq.gz	RNASeq_D8_31.fastq.gz	ERR5354214	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5354214/ERR5354214.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_32	ERS5822653	SAMEA8135832	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_32	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_32	sequencing assay	ERX5142250	RNASeq_D8_32.fastq.gz	RNASeq_D8_32.fastq.gz	ERR5354215	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5354215/ERR5354215.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_7	ERS5822654	SAMEA8135833	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_7	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_7	sequencing assay	ERX5142251	RNASeq_D8_7.fastq.gz	RNASeq_D8_7.fastq.gz	ERR5354216	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5354216/ERR5354216.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
D8_8	ERS5822655	SAMEA8135834	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D8	whole organism	Treat	NA	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D8_8	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D8_8	sequencing assay	ERX5142252	RNASeq_D8_8.fastq.gz	RNASeq_D8_8.fastq.gz	ERR5354217	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5354217/ERR5354217.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	NA
