stage_order	J_path_order	enters_morula_from	enter_morula_A	is_canonical
zygote/PN -> 2-cell -> 8-cell -> blastocyst -> MII oocyte -> morula -> 4-cell	3.6114624744857666	MII oocyte	-0.16141955089898677	False
2-cell -> 4-cell -> 8-cell -> blastocyst -> MII oocyte -> morula -> zygote/PN	3.611689856298434	MII oocyte	-0.16141955089898677	False
4-cell -> 2-cell -> MII oocyte -> zygote/PN -> 8-cell -> blastocyst -> morula	3.611795209913864	blastocyst	-0.39573323929505916	False
MII oocyte -> zygote/PN -> 2-cell -> morula -> blastocyst -> 4-cell -> 8-cell	3.612087258739139	2-cell	-0.2658915429166202	False
8-cell -> zygote/PN -> 4-cell -> blastocyst -> morula -> MII oocyte -> 2-cell	3.6121340579260233	blastocyst	-0.39573323929505916	False
4-cell -> morula -> MII oocyte -> blastocyst -> 8-cell -> zygote/PN -> 2-cell	3.612196959987431	4-cell	-0.135697481725658	False
8-cell -> blastocyst -> MII oocyte -> 2-cell -> zygote/PN -> 4-cell -> morula	3.612220409794892	4-cell	-0.135697481725658	False
MII oocyte -> blastocyst -> 8-cell -> 4-cell -> 2-cell -> morula -> zygote/PN	3.6128073569708166	2-cell	-0.2658915429166202	False
4-cell -> 2-cell -> zygote/PN -> MII oocyte -> 8-cell -> blastocyst -> morula	3.613700365571625	blastocyst	-0.39573323929505916	False
MII oocyte -> blastocyst -> morula -> zygote/PN -> 4-cell -> 8-cell -> 2-cell	3.614205240983827	blastocyst	-0.39573323929505916	False
4-cell -> morula -> 2-cell -> 8-cell -> MII oocyte -> blastocyst -> zygote/PN	3.614369260353117	4-cell	-0.135697481725658	False
8-cell -> blastocyst -> zygote/PN -> 4-cell -> morula -> MII oocyte -> 2-cell	3.6144286536160113	4-cell	-0.135697481725658	False
MII oocyte -> 4-cell -> zygote/PN -> 8-cell -> blastocyst -> morula -> 2-cell	3.615269088611837	blastocyst	-0.39573323929505916	False
zygote/PN -> 2-cell -> 8-cell -> 4-cell -> MII oocyte -> blastocyst -> morula	3.615722036841576	blastocyst	-0.39573323929505916	False
zygote/PN -> 2-cell -> 4-cell -> MII oocyte -> blastocyst -> morula -> 8-cell	3.6158400845433367	blastocyst	-0.39573323929505916	False
2-cell -> morula -> 4-cell -> 8-cell -> zygote/PN -> blastocyst -> MII oocyte	3.6162653163410767	2-cell	-0.2658915429166202	False
MII oocyte -> 8-cell -> zygote/PN -> morula -> blastocyst -> 4-cell -> 2-cell	3.616830706438706	zygote/PN	-0.20091201350124943	False
morula -> 4-cell -> 8-cell -> 2-cell -> zygote/PN -> blastocyst -> MII oocyte	3.6183905062150097			False
2-cell -> 4-cell -> zygote/PN -> 8-cell -> MII oocyte -> blastocyst -> morula	3.6185229468372446	blastocyst	-0.39573323929505916	False
2-cell -> zygote/PN -> morula -> blastocyst -> 4-cell -> MII oocyte -> 8-cell	3.6187613089733706	zygote/PN	-0.20091201350124943	False
morula -> 2-cell -> 4-cell -> zygote/PN -> blastocyst -> 8-cell -> MII oocyte	3.618775094426134			False
zygote/PN -> 8-cell -> morula -> blastocyst -> MII oocyte -> 4-cell -> 2-cell	3.6192360282018723	8-cell	-0.20068847739403312	False
4-cell -> 8-cell -> blastocyst -> MII oocyte -> 2-cell -> zygote/PN -> morula	3.6194970696384186	zygote/PN	-0.20091201350124943	False
morula -> blastocyst -> MII oocyte -> zygote/PN -> 4-cell -> 2-cell -> 8-cell	3.619887567850304			False
2-cell -> 4-cell -> MII oocyte -> zygote/PN -> morula -> blastocyst -> 8-cell	3.6200488602760967	zygote/PN	-0.20091201350124943	False
8-cell -> blastocyst -> morula -> MII oocyte -> zygote/PN -> 4-cell -> 2-cell	3.6200548738029243	blastocyst	-0.39573323929505916	False
8-cell -> blastocyst -> zygote/PN -> MII oocyte -> 2-cell -> morula -> 4-cell	3.6205769667351015	2-cell	-0.2658915429166202	False
zygote/PN -> blastocyst -> MII oocyte -> 2-cell -> morula -> 8-cell -> 4-cell	3.6212736827750924	2-cell	-0.2658915429166202	False
4-cell -> 8-cell -> blastocyst -> zygote/PN -> morula -> MII oocyte -> 2-cell	3.621705313459538	zygote/PN	-0.20091201350124943	False
2-cell -> zygote/PN -> MII oocyte -> blastocyst -> morula -> 8-cell -> 4-cell	3.621745843760942	blastocyst	-0.39573323929505916	False
zygote/PN -> morula -> blastocyst -> 2-cell -> MII oocyte -> 8-cell -> 4-cell	3.622063537138581	zygote/PN	-0.20091201350124943	False
8-cell -> MII oocyte -> blastocyst -> zygote/PN -> morula -> 4-cell -> 2-cell	3.622679968068924	zygote/PN	-0.20091201350124943	False
morula -> blastocyst -> 4-cell -> 2-cell -> MII oocyte -> zygote/PN -> 8-cell	3.622745276401213			False
8-cell -> MII oocyte -> blastocyst -> 4-cell -> morula -> 2-cell -> zygote/PN	3.623278388971966	4-cell	-0.135697481725658	False
4-cell -> zygote/PN -> morula -> 2-cell -> MII oocyte -> blastocyst -> 8-cell	3.623711507218099	zygote/PN	-0.20091201350124943	False
4-cell -> blastocyst -> morula -> MII oocyte -> 8-cell -> zygote/PN -> 2-cell	3.6237624649648263	blastocyst	-0.39573323929505916	False
MII oocyte -> morula -> 2-cell -> 4-cell -> 8-cell -> blastocyst -> zygote/PN	3.623878189833868	MII oocyte	-0.16141955089898677	False
8-cell -> blastocyst -> MII oocyte -> morula -> 4-cell -> zygote/PN -> 2-cell	3.624063531035352	MII oocyte	-0.16141955089898677	False
2-cell -> zygote/PN -> blastocyst -> morula -> 8-cell -> 4-cell -> MII oocyte	3.624547483440508	blastocyst	-0.39573323929505916	False
morula -> blastocyst -> 4-cell -> 2-cell -> zygote/PN -> MII oocyte -> 8-cell	3.624650432058974			False
4-cell -> 8-cell -> zygote/PN -> blastocyst -> MII oocyte -> morula -> 2-cell	3.6247043335974607	MII oocyte	-0.16141955089898677	False
zygote/PN -> blastocyst -> MII oocyte -> morula -> 2-cell -> 8-cell -> 4-cell	3.625022769486632	MII oocyte	-0.16141955089898677	False
morula -> 2-cell -> zygote/PN -> blastocyst -> MII oocyte -> 4-cell -> 8-cell	3.625091007098006			False
4-cell -> morula -> MII oocyte -> 8-cell -> blastocyst -> zygote/PN -> 2-cell	3.6260570606548144	4-cell	-0.135697481725658	False
MII oocyte -> blastocyst -> zygote/PN -> 2-cell -> morula -> 4-cell -> 8-cell	3.626074130177545	2-cell	-0.2658915429166202	False
zygote/PN -> blastocyst -> 8-cell -> 2-cell -> MII oocyte -> morula -> 4-cell	3.626291485726295	MII oocyte	-0.16141955089898677	False
morula -> zygote/PN -> 4-cell -> 8-cell -> blastocyst -> MII oocyte -> 2-cell	3.62649044478774			False
zygote/PN -> blastocyst -> 8-cell -> 4-cell -> 2-cell -> morula -> MII oocyte	3.626490923094221	2-cell	-0.2658915429166202	False
2-cell -> MII oocyte -> zygote/PN -> morula -> blastocyst -> 4-cell -> 8-cell	3.626645783932946	zygote/PN	-0.20091201350124943	False
zygote/PN -> 2-cell -> MII oocyte -> blastocyst -> 8-cell -> morula -> 4-cell	3.6269510793351465	8-cell	-0.20068847739403312	False
4-cell -> zygote/PN -> 2-cell -> 8-cell -> MII oocyte -> blastocyst -> morula	3.627143758388195	blastocyst	-0.39573323929505916	False
4-cell -> morula -> 8-cell -> blastocyst -> MII oocyte -> 2-cell -> zygote/PN	3.627332459307814	4-cell	-0.135697481725658	False
morula -> blastocyst -> 4-cell -> MII oocyte -> 2-cell -> 8-cell -> zygote/PN	3.62735171115609			False
morula -> 2-cell -> zygote/PN -> 8-cell -> blastocyst -> MII oocyte -> 4-cell	3.627583359426078			False
zygote/PN -> blastocyst -> morula -> MII oocyte -> 4-cell -> 8-cell -> 2-cell	3.62802745764085	blastocyst	-0.39573323929505916	False
morula -> zygote/PN -> blastocyst -> MII oocyte -> 8-cell -> 4-cell -> 2-cell	3.628240055633762			False
zygote/PN -> MII oocyte -> blastocyst -> morula -> 4-cell -> 8-cell -> 2-cell	3.628250274229221	blastocyst	-0.39573323929505916	False
MII oocyte -> blastocyst -> 8-cell -> 4-cell -> morula -> zygote/PN -> 2-cell	3.6285208687241846	4-cell	-0.135697481725658	False
morula -> blastocyst -> 4-cell -> zygote/PN -> 8-cell -> 2-cell -> MII oocyte	3.6285748499090915			False
8-cell -> MII oocyte -> 2-cell -> zygote/PN -> 4-cell -> blastocyst -> morula	3.628610286111245	blastocyst	-0.39573323929505916	False
2-cell -> zygote/PN -> 8-cell -> 4-cell -> blastocyst -> morula -> MII oocyte	3.6296732628888897	blastocyst	-0.39573323929505916	False
8-cell -> 2-cell -> MII oocyte -> zygote/PN -> morula -> blastocyst -> 4-cell	3.6297633906522946	zygote/PN	-0.20091201350124943	False
MII oocyte -> blastocyst -> morula -> 8-cell -> 4-cell -> zygote/PN -> 2-cell	3.630331546912408	blastocyst	-0.39573323929505916	False
morula -> 4-cell -> MII oocyte -> 2-cell -> zygote/PN -> blastocyst -> 8-cell	3.6305420560979624			False
zygote/PN -> morula -> blastocyst -> 4-cell -> 2-cell -> 8-cell -> MII oocyte	3.6315305751864204	zygote/PN	-0.20091201350124943	False
morula -> blastocyst -> 8-cell -> 2-cell -> 4-cell -> zygote/PN -> MII oocyte	3.631767556869578			False
MII oocyte -> 2-cell -> 8-cell -> morula -> blastocyst -> zygote/PN -> 4-cell	3.632653326435351	8-cell	-0.20068847739403312	False
MII oocyte -> zygote/PN -> 4-cell -> 8-cell -> blastocyst -> morula -> 2-cell	3.6335534758064507	blastocyst	-0.39573323929505916	False
MII oocyte -> 2-cell -> zygote/PN -> 8-cell -> morula -> blastocyst -> 4-cell	3.634187084662358	8-cell	-0.20068847739403312	False
MII oocyte -> 4-cell -> morula -> blastocyst -> zygote/PN -> 8-cell -> 2-cell	3.634296185692154	4-cell	-0.135697481725658	False
8-cell -> blastocyst -> MII oocyte -> zygote/PN -> 2-cell -> morula -> 4-cell	3.6363516381840846	2-cell	-0.2658915429166202	False
2-cell -> zygote/PN -> blastocyst -> MII oocyte -> morula -> 4-cell -> 8-cell	3.636578451388681	MII oocyte	-0.16141955089898677	False
morula -> 4-cell -> 2-cell -> MII oocyte -> blastocyst -> zygote/PN -> 8-cell	3.63673214783962			False
morula -> MII oocyte -> blastocyst -> zygote/PN -> 2-cell -> 4-cell -> 8-cell	3.6367610735996347			False
2-cell -> morula -> blastocyst -> 4-cell -> MII oocyte -> 8-cell -> zygote/PN	3.6369882228038164	2-cell	-0.2658915429166202	False
4-cell -> 8-cell -> blastocyst -> MII oocyte -> morula -> zygote/PN -> 2-cell	3.6374084365234687	MII oocyte	-0.16141955089898677	False
8-cell -> 4-cell -> zygote/PN -> blastocyst -> MII oocyte -> morula -> 2-cell	3.6376238260362177	MII oocyte	-0.16141955089898677	False
4-cell -> zygote/PN -> blastocyst -> morula -> MII oocyte -> 8-cell -> 2-cell	3.638032691786983	blastocyst	-0.39573323929505916	False
8-cell -> MII oocyte -> blastocyst -> zygote/PN -> 4-cell -> morula -> 2-cell	3.6388423994190435	4-cell	-0.135697481725658	False
2-cell -> zygote/PN -> 8-cell -> blastocyst -> MII oocyte -> morula -> 4-cell	3.639070803716753	MII oocyte	-0.16141955089898677	False
morula -> blastocyst -> 4-cell -> MII oocyte -> 8-cell -> 2-cell -> zygote/PN	3.639113412677749			False
zygote/PN -> 4-cell -> MII oocyte -> morula -> blastocyst -> 8-cell -> 2-cell	3.639238485116116	MII oocyte	-0.16141955089898677	False
8-cell -> 2-cell -> zygote/PN -> blastocyst -> MII oocyte -> morula -> 4-cell	3.63969605810803	MII oocyte	-0.16141955089898677	False
MII oocyte -> 8-cell -> 4-cell -> blastocyst -> morula -> zygote/PN -> 2-cell	3.64008637370158	blastocyst	-0.39573323929505916	False
2-cell -> 4-cell -> MII oocyte -> blastocyst -> morula -> zygote/PN -> 8-cell	3.6401083058016432	blastocyst	-0.39573323929505916	False
MII oocyte -> 2-cell -> 4-cell -> zygote/PN -> 8-cell -> blastocyst -> morula	3.6403343713546965	blastocyst	-0.39573323929505916	False
morula -> blastocyst -> 8-cell -> 2-cell -> 4-cell -> MII oocyte -> zygote/PN	3.640400963980475			False
2-cell -> MII oocyte -> blastocyst -> zygote/PN -> morula -> 4-cell -> 8-cell	3.640632655371353	zygote/PN	-0.20091201350124943	False
morula -> 2-cell -> zygote/PN -> MII oocyte -> blastocyst -> 8-cell -> 4-cell	3.6407808739818854			False
4-cell -> morula -> zygote/PN -> 8-cell -> blastocyst -> MII oocyte -> 2-cell	3.6410901200092183	4-cell	-0.135697481725658	False
morula -> blastocyst -> 8-cell -> zygote/PN -> MII oocyte -> 4-cell -> 2-cell	3.6415766149972604			False
2-cell -> 8-cell -> MII oocyte -> zygote/PN -> blastocyst -> morula -> 4-cell	3.642203941379063	blastocyst	-0.39573323929505916	False
zygote/PN -> 4-cell -> 2-cell -> 8-cell -> blastocyst -> morula -> MII oocyte	3.6428923523588272	blastocyst	-0.39573323929505916	False
morula -> blastocyst -> MII oocyte -> 4-cell -> zygote/PN -> 8-cell -> 2-cell	3.6429535605658856			False
2-cell -> zygote/PN -> 8-cell -> 4-cell -> MII oocyte -> blastocyst -> morula	3.6433303660725613	blastocyst	-0.39573323929505916	False
MII oocyte -> 2-cell -> 8-cell -> zygote/PN -> morula -> blastocyst -> 4-cell	3.6434998206212623	zygote/PN	-0.20091201350124943	False
morula -> 2-cell -> zygote/PN -> blastocyst -> 8-cell -> 4-cell -> MII oocyte	3.6435825136614506			False
4-cell -> blastocyst -> morula -> 8-cell -> MII oocyte -> 2-cell -> zygote/PN	3.643722335624167	blastocyst	-0.39573323929505916	False
8-cell -> 2-cell -> MII oocyte -> blastocyst -> zygote/PN -> morula -> 4-cell	3.643750262090701	zygote/PN	-0.20091201350124943	False
2-cell -> morula -> blastocyst -> 4-cell -> zygote/PN -> 8-cell -> MII oocyte	3.6438101817175967	2-cell	-0.2658915429166202	False
zygote/PN -> 2-cell -> 4-cell -> morula -> MII oocyte -> blastocyst -> 8-cell	3.6440075965073193	4-cell	-0.135697481725658	False
2-cell -> 4-cell -> zygote/PN -> 8-cell -> morula -> blastocyst -> MII oocyte	3.644277375214163	8-cell	-0.20068847739403312	False
morula -> 4-cell -> zygote/PN -> blastocyst -> 8-cell -> MII oocyte -> 2-cell	3.645201777739734			False
4-cell -> MII oocyte -> 2-cell -> 8-cell -> morula -> blastocyst -> zygote/PN	3.6457569224270268	8-cell	-0.20068847739403312	False
MII oocyte -> morula -> blastocyst -> zygote/PN -> 4-cell -> 2-cell -> 8-cell	3.6459992343617587	MII oocyte	-0.16141955089898677	False
4-cell -> 8-cell -> MII oocyte -> blastocyst -> zygote/PN -> morula -> 2-cell	3.6461190592625705	zygote/PN	-0.20091201350124943	False
4-cell -> MII oocyte -> morula -> blastocyst -> zygote/PN -> 8-cell -> 2-cell	3.6465916374299097	MII oocyte	-0.16141955089898677	False
2-cell -> MII oocyte -> morula -> blastocyst -> 4-cell -> zygote/PN -> 8-cell	3.646762795082763	MII oocyte	-0.16141955089898677	False
MII oocyte -> 4-cell -> 8-cell -> morula -> blastocyst -> zygote/PN -> 2-cell	3.6468775558776065	8-cell	-0.20068847739403312	False
morula -> blastocyst -> 4-cell -> 8-cell -> 2-cell -> MII oocyte -> zygote/PN	3.6469978876373244			False
MII oocyte -> morula -> blastocyst -> 4-cell -> 2-cell -> zygote/PN -> 8-cell	3.647532992588766	MII oocyte	-0.16141955089898677	False
2-cell -> zygote/PN -> blastocyst -> morula -> 8-cell -> MII oocyte -> 4-cell	3.6479799380370883	blastocyst	-0.39573323929505916	False
MII oocyte -> zygote/PN -> 2-cell -> 8-cell -> blastocyst -> morula -> 4-cell	3.6484119058341635	blastocyst	-0.39573323929505916	False
4-cell -> MII oocyte -> blastocyst -> morula -> zygote/PN -> 2-cell -> 8-cell	3.648729117352593	blastocyst	-0.39573323929505916	False
MII oocyte -> blastocyst -> 8-cell -> zygote/PN -> 2-cell -> morula -> 4-cell	3.64931361933123	2-cell	-0.2658915429166202	False
2-cell -> 4-cell -> zygote/PN -> MII oocyte -> morula -> blastocyst -> 8-cell	3.64995550204325	MII oocyte	-0.16141955089898677	False
zygote/PN -> MII oocyte -> 4-cell -> 8-cell -> blastocyst -> morula -> 2-cell	3.650034397737191	blastocyst	-0.39573323929505916	False
morula -> 4-cell -> 2-cell -> zygote/PN -> 8-cell -> blastocyst -> MII oocyte	3.6504918201406906			False
MII oocyte -> 2-cell -> morula -> blastocyst -> 4-cell -> zygote/PN -> 8-cell	3.650537983610075	2-cell	-0.2658915429166202	False
4-cell -> 8-cell -> blastocyst -> zygote/PN -> 2-cell -> morula -> MII oocyte	3.6510982419926385	2-cell	-0.2658915429166202	False
2-cell -> 8-cell -> 4-cell -> zygote/PN -> blastocyst -> morula -> MII oocyte	3.6511855656200334	blastocyst	-0.39573323929505916	False
8-cell -> 4-cell -> blastocyst -> morula -> 2-cell -> zygote/PN -> MII oocyte	3.652305457376508	blastocyst	-0.39573323929505916	False
2-cell -> zygote/PN -> blastocyst -> 8-cell -> 4-cell -> morula -> MII oocyte	3.6527149954044904	4-cell	-0.135697481725658	False
4-cell -> zygote/PN -> 2-cell -> 8-cell -> morula -> blastocyst -> MII oocyte	3.6528981867651136	8-cell	-0.20068847739403312	False
zygote/PN -> blastocyst -> morula -> 4-cell -> MII oocyte -> 8-cell -> 2-cell	3.6530678811048807	blastocyst	-0.39573323929505916	False
morula -> blastocyst -> 4-cell -> zygote/PN -> 2-cell -> 8-cell -> MII oocyte	3.653177447500517			False
morula -> blastocyst -> 4-cell -> 8-cell -> zygote/PN -> MII oocyte -> 2-cell	3.6542391104475107			False
2-cell -> zygote/PN -> morula -> 4-cell -> 8-cell -> blastocyst -> MII oocyte	3.6543923276724235	zygote/PN	-0.20091201350124943	False
2-cell -> MII oocyte -> zygote/PN -> blastocyst -> morula -> 8-cell -> 4-cell	3.6544479255961777	blastocyst	-0.39573323929505916	False
8-cell -> blastocyst -> MII oocyte -> morula -> 2-cell -> 4-cell -> zygote/PN	3.6545106103209215	MII oocyte	-0.16141955089898677	False
2-cell -> morula -> blastocyst -> zygote/PN -> MII oocyte -> 4-cell -> 8-cell	3.6546427516738587	2-cell	-0.2658915429166202	False
8-cell -> morula -> blastocyst -> 4-cell -> MII oocyte -> 2-cell -> zygote/PN	3.6546660510458766	8-cell	-0.20068847739403312	False
morula -> blastocyst -> zygote/PN -> 4-cell -> MII oocyte -> 8-cell -> 2-cell	3.6546774231248262			False
2-cell -> zygote/PN -> morula -> MII oocyte -> blastocyst -> 8-cell -> 4-cell	3.654775755342958	zygote/PN	-0.20091201350124943	False
morula -> zygote/PN -> blastocyst -> MII oocyte -> 2-cell -> 8-cell -> 4-cell	3.6549091698163183			False
MII oocyte -> 8-cell -> 2-cell -> zygote/PN -> morula -> blastocyst -> 4-cell	3.655261522142921	zygote/PN	-0.20091201350124943	False
zygote/PN -> 2-cell -> 4-cell -> blastocyst -> morula -> MII oocyte -> 8-cell	3.6555731014847153	blastocyst	-0.39573323929505916	False
2-cell -> 4-cell -> MII oocyte -> 8-cell -> morula -> blastocyst -> zygote/PN	3.656139888306723	8-cell	-0.20068847739403312	False
MII oocyte -> zygote/PN -> 4-cell -> 2-cell -> morula -> blastocyst -> 8-cell	3.656159875354439	2-cell	-0.2658915429166202	False
zygote/PN -> blastocyst -> MII oocyte -> morula -> 2-cell -> 4-cell -> 8-cell	3.6565149701173487	MII oocyte	-0.16141955089898677	False
MII oocyte -> zygote/PN -> morula -> blastocyst -> 8-cell -> 2-cell -> 4-cell	3.6565490734456474	zygote/PN	-0.20091201350124943	False
4-cell -> blastocyst -> morula -> zygote/PN -> 8-cell -> MII oocyte -> 2-cell	3.657479996325571	blastocyst	-0.39573323929505916	False
8-cell -> 2-cell -> morula -> blastocyst -> zygote/PN -> MII oocyte -> 4-cell	3.657760358393207	2-cell	-0.2658915429166202	False
zygote/PN -> morula -> 4-cell -> 2-cell -> MII oocyte -> blastocyst -> 8-cell	3.6586307009826737	zygote/PN	-0.20091201350124943	False
zygote/PN -> 8-cell -> blastocyst -> MII oocyte -> morula -> 2-cell -> 4-cell	3.6590073224454205	MII oocyte	-0.16141955089898677	False
morula -> MII oocyte -> blastocyst -> 8-cell -> zygote/PN -> 2-cell -> 4-cell	3.660000562753319			False
4-cell -> zygote/PN -> MII oocyte -> 8-cell -> blastocyst -> morula -> 2-cell	3.660039631883324	blastocyst	-0.39573323929505916	False
zygote/PN -> 8-cell -> blastocyst -> morula -> MII oocyte -> 4-cell -> 2-cell	3.660128771566531	blastocyst	-0.39573323929505916	False
morula -> 4-cell -> 8-cell -> 2-cell -> MII oocyte -> blastocyst -> zygote/PN	3.660984759075731			False
morula -> blastocyst -> MII oocyte -> zygote/PN -> 4-cell -> 8-cell -> 2-cell	3.6612379477605			False
MII oocyte -> zygote/PN -> blastocyst -> morula -> 2-cell -> 8-cell -> 4-cell	3.6619722008350295	blastocyst	-0.39573323929505916	False
2-cell -> MII oocyte -> 4-cell -> 8-cell -> zygote/PN -> blastocyst -> morula	3.661993569283606	blastocyst	-0.39573323929505916	False
2-cell -> morula -> blastocyst -> 4-cell -> 8-cell -> MII oocyte -> zygote/PN	3.66223321944583	2-cell	-0.2658915429166202	False
2-cell -> 8-cell -> 4-cell -> MII oocyte -> blastocyst -> morula -> zygote/PN	3.6624776780046466	blastocyst	-0.39573323929505916	False
2-cell -> 4-cell -> 8-cell -> morula -> blastocyst -> MII oocyte -> zygote/PN	3.6627004129423963	8-cell	-0.20068847739403312	False
8-cell -> morula -> blastocyst -> 4-cell -> zygote/PN -> 2-cell -> MII oocyte	3.663131265707865	8-cell	-0.20068847739403312	False
MII oocyte -> 8-cell -> blastocyst -> zygote/PN -> 2-cell -> morula -> 4-cell	3.663173719998613	2-cell	-0.2658915429166202	False
morula -> blastocyst -> 4-cell -> MII oocyte -> 8-cell -> zygote/PN -> 2-cell	3.6634532572608203			False
2-cell -> MII oocyte -> blastocyst -> 8-cell -> zygote/PN -> morula -> 4-cell	3.663872144525037	zygote/PN	-0.20091201350124943	False
2-cell -> morula -> zygote/PN -> blastocyst -> MII oocyte -> 8-cell -> 4-cell	3.6645456814640442	2-cell	-0.2658915429166202	False
zygote/PN -> 2-cell -> 8-cell -> morula -> blastocyst -> MII oocyte -> 4-cell	3.6649089198150744	8-cell	-0.20068847739403312	False
2-cell -> 4-cell -> 8-cell -> blastocyst -> morula -> zygote/PN -> MII oocyte	3.664981559043952	blastocyst	-0.39573323929505916	False
8-cell -> blastocyst -> zygote/PN -> morula -> 2-cell -> MII oocyte -> 4-cell	3.665534385598671	zygote/PN	-0.20091201350124943	False
zygote/PN -> 4-cell -> 2-cell -> MII oocyte -> blastocyst -> morula -> 8-cell	3.6665096248154865	blastocyst	-0.39573323929505916	False
morula -> 2-cell -> zygote/PN -> blastocyst -> 8-cell -> MII oocyte -> 4-cell	3.667014968258031			False
morula -> 2-cell -> MII oocyte -> blastocyst -> zygote/PN -> 4-cell -> 8-cell	3.6675466094251084			False
4-cell -> MII oocyte -> 2-cell -> zygote/PN -> blastocyst -> morula -> 8-cell	3.667672685387623	blastocyst	-0.39573323929505916	False
zygote/PN -> 4-cell -> 8-cell -> 2-cell -> MII oocyte -> blastocyst -> morula	3.668274816146833	blastocyst	-0.39573323929505916	False
MII oocyte -> blastocyst -> morula -> 4-cell -> zygote/PN -> 2-cell -> 8-cell	3.668766818314679	blastocyst	-0.39573323929505916	False
morula -> 4-cell -> 2-cell -> zygote/PN -> blastocyst -> MII oocyte -> 8-cell	3.6700154350087137			False
8-cell -> morula -> blastocyst -> zygote/PN -> 4-cell -> MII oocyte -> 2-cell	3.670230061492954	8-cell	-0.20068847739403312	False
zygote/PN -> blastocyst -> morula -> 8-cell -> 4-cell -> MII oocyte -> 2-cell	3.6709106854827755	blastocyst	-0.39573323929505916	False
4-cell -> 2-cell -> 8-cell -> zygote/PN -> blastocyst -> morula -> MII oocyte	3.670992641498234	blastocyst	-0.39573323929505916	False
8-cell -> zygote/PN -> 2-cell -> 4-cell -> blastocyst -> morula -> MII oocyte	3.6715251461479417	blastocyst	-0.39573323929505916	False
2-cell -> MII oocyte -> blastocyst -> morula -> 8-cell -> zygote/PN -> 4-cell	3.6717510683578496	blastocyst	-0.39573323929505916	False
MII oocyte -> morula -> blastocyst -> 4-cell -> 8-cell -> 2-cell -> zygote/PN	3.671785603824877	MII oocyte	-0.16141955089898677	False
zygote/PN -> MII oocyte -> 4-cell -> 2-cell -> morula -> blastocyst -> 8-cell	3.672640797285179	2-cell	-0.2658915429166202	False
4-cell -> 8-cell -> morula -> blastocyst -> zygote/PN -> MII oocyte -> 2-cell	3.6726443217184483	8-cell	-0.20068847739403312	False
4-cell -> blastocyst -> morula -> MII oocyte -> 2-cell -> zygote/PN -> 8-cell	3.6727984648360055	blastocyst	-0.39573323929505916	False
morula -> 2-cell -> 4-cell -> 8-cell -> zygote/PN -> blastocyst -> MII oocyte	3.6731774300836504			False
morula -> 2-cell -> MII oocyte -> zygote/PN -> blastocyst -> 8-cell -> 4-cell	3.6734829558171205			False
8-cell -> blastocyst -> zygote/PN -> 2-cell -> 4-cell -> morula -> MII oocyte	3.6738197418379297	4-cell	-0.135697481725658	False
morula -> MII oocyte -> 8-cell -> blastocyst -> zygote/PN -> 2-cell -> 4-cell	3.6738606634207027			False
zygote/PN -> morula -> 2-cell -> 4-cell -> 8-cell -> blastocyst -> MII oocyte	3.674328846401091	zygote/PN	-0.20091201350124943	False
zygote/PN -> 4-cell -> morula -> 2-cell -> MII oocyte -> blastocyst -> 8-cell	3.674793132332793	4-cell	-0.135697481725658	False
zygote/PN -> MII oocyte -> 2-cell -> 4-cell -> 8-cell -> blastocyst -> morula	3.6750996804800504	blastocyst	-0.39573323929505916	False
8-cell -> 4-cell -> 2-cell -> morula -> zygote/PN -> blastocyst -> MII oocyte	3.6752562825849076	2-cell	-0.2658915429166202	False
4-cell -> morula -> blastocyst -> MII oocyte -> zygote/PN -> 8-cell -> 2-cell	3.6758376229819785	4-cell	-0.135697481725658	False
zygote/PN -> 8-cell -> 4-cell -> blastocyst -> morula -> MII oocyte -> 2-cell	3.6760364649311574	blastocyst	-0.39573323929505916	False
2-cell -> morula -> 4-cell -> 8-cell -> MII oocyte -> blastocyst -> zygote/PN	3.676220090884237	2-cell	-0.2658915429166202	False
MII oocyte -> blastocyst -> morula -> zygote/PN -> 8-cell -> 2-cell -> 4-cell	3.6766085189711935	blastocyst	-0.39573323929505916	False
8-cell -> morula -> blastocyst -> MII oocyte -> 4-cell -> zygote/PN -> 2-cell	3.6775099763646595	8-cell	-0.20068847739403312	False
2-cell -> MII oocyte -> 8-cell -> blastocyst -> zygote/PN -> morula -> 4-cell	3.67773224519242	zygote/PN	-0.20091201350124943	False
2-cell -> morula -> blastocyst -> 8-cell -> zygote/PN -> MII oocyte -> 4-cell	3.6778822408275427	2-cell	-0.2658915429166202	False
2-cell -> zygote/PN -> blastocyst -> 8-cell -> MII oocyte -> morula -> 4-cell	3.6785024125487062	MII oocyte	-0.16141955089898677	False
4-cell -> morula -> blastocyst -> zygote/PN -> MII oocyte -> 8-cell -> 2-cell	3.679066728963641	4-cell	-0.135697481725658	False
MII oocyte -> blastocyst -> morula -> 2-cell -> 8-cell -> zygote/PN -> 4-cell	3.679275343596702	blastocyst	-0.39573323929505916	False
morula -> blastocyst -> 8-cell -> 2-cell -> zygote/PN -> MII oocyte -> 4-cell	3.6800074307014756			False
morula -> 4-cell -> zygote/PN -> 2-cell -> MII oocyte -> blastocyst -> 8-cell	3.6802775732967703			False
4-cell -> morula -> zygote/PN -> blastocyst -> 8-cell -> MII oocyte -> 2-cell	3.6805217288411716	4-cell	-0.135697481725658	False
