source	target	weight	same_chr	same_gene	entropy_similarity	age_weight_similarity	genomic_similarity	same_context_score	source_gene	target_gene
cluster_3660	cluster_6163	0.7396550115766826	False	False	0.9120536174246255	0.8121344016711726	0.0	0.5	DSC1	OR14J1
cluster_6410	cluster_2355	0.7395800524107102	False	False	0.869982000707572	0.9939450130052561	0.0	0.5	NCR2	CDH24
cluster_7425	cluster_4605	0.7395431886198692	False	False	0.9074978109908916	0.9977974098385982	0.0	0.0	CSGALNACT1	MIR5702
cluster_6020	cluster_900	0.7394751717268782	False	False	0.8487470901397963	0.9185970875734032	0.0	1.0	NKX2-5	COL13A1
cluster_315	cluster_4904	0.7394442504955787	False	False	0.8385172474379469	0.9627202644060876	0.0	1.0	PDE4B	KRTAP25-1
cluster_2004	cluster_4897	0.7391750670191671	False	False	0.8679622342438086	0.999997431737943	0.0	0.5	ZNF664-RFLNA	MIR99AHG
cluster_5977	cluster_7504	0.7391216484355616	False	False	0.8780319460950126	0.956005889825356	0.0	0.5	JAKMIP2	ST18
cluster_7072	cluster_6960	0.739110091469486	True	False	0.8952235798907497	0.8814317636033246	7.084560401493014e-25	0.5	LOC100506937	CCDC146
cluster_1257	cluster_3336	0.7390565429097027	False	False	0.9733377735049826	0.7092466008764258	0.0	0.0	SLC22A18AS	NEUROD2
cluster_4593	cluster_126	0.7389600886673208	False	False	0.8982409312920938	0.8673565555163983	0.0	0.5	CRYBA2	PLEKHG5
cluster_6171	cluster_5679	0.738929113385142	False	False	0.8679275937126391	0.9985078498128438	0.0	0.5	OR2H2	PDLIM3
cluster_6114	cluster_643	0.7388899298122429	False	False	0.8762974292288447	0.9619773387566255	0.0	0.5	RREB1	NID1
cluster_4064	cluster_1586	0.7388494522280052	False	False	0.8722942962854014	0.9790543976166283	0.0	0.5	GIPR	DSCAML1
cluster_5656	cluster_4084	0.738665140446422	False	False	0.8934746007203226	0.8860443331880816	0.0	0.5	HAND2-AS1	BBC3
cluster_3336	cluster_900	0.7384059646889279	False	False	0.8393063690989563	0.9523788318307083	0.0	1.0	NEUROD2	COL13A1
cluster_3348	cluster_4420	0.7383991069193085	False	False	0.8412771060252106	0.9437932533528104	0.0	1.0	KRT25	SMYD1
cluster_6114	cluster_5679	0.7383242213560831	False	False	0.8742716472304415	0.966984337708641	0.0	0.5	RREB1	PDLIM3
cluster_5656	cluster_1126	0.7378183385331054	False	False	0.9068314762872489	0.9891858596426246	0.0	0.0	HAND2-AS1	CFAP46
cluster_6087	cluster_5215	0.7378057716023309	False	False	0.9429898748138748	0.6657490198220813	0.0	0.5	GMDS-DT	SYNPR
cluster_4593	cluster_1851	0.7375361112643662	False	False	0.9139241317838572	0.7899028373657265	0.0	0.5	CRYBA2	GDF11
cluster_5336	cluster_4420	0.7369368589082976	False	False	0.868338101507388	0.9834472861899691	0.0	0.5	LINC00578	SMYD1
cluster_4899	cluster_2910	0.7367665034402554	False	False	0.8263536027150178	0.9975777445032924	0.0	1.0	LINC00320	GSG1L
cluster_5336	cluster_3348	0.7366962623385096	False	False	0.8669902680840468	0.987683920559194	0.0	0.5	LINC00578	KRT25
cluster_293	cluster_1586	0.7366250011280091	False	False	0.8693032012384355	0.97718613548684	0.0	0.5	LINC01389	DSCAML1
cluster_3348	cluster_1564	0.7365246008488725	False	False	0.9471787247521364	0.639056198399892	0.0	0.5	KRT25	TIMM8B
cluster_1333	cluster_6275	0.7365171767750219	False	False	0.9103233994476326	0.9653797808937383	0.0	0.0	ALX4	VWA7
cluster_1333	cluster_126	0.7365142181603029	False	False	0.8951859304270289	0.8642890892182277	0.0	0.5	ALX4	PLEKHG5
cluster_7072	cluster_840	0.7364995790436241	False	False	0.8640260635245334	0.9992175850178489	0.0	0.5	LOC100506937	ARMC3
cluster_4373	cluster_840	0.7364484263260058	False	False	0.9265956076354477	0.7277418757530988	0.0	0.5	FSHR	ARMC3
cluster_4551	cluster_3362	0.7360884578302302	False	False	0.8389391580343399	0.9385200340527283	0.0	1.0	HOXD10	KRT19
cluster_5928	cluster_2637	0.7360269445647034	False	False	0.8363862068050676	0.9491727342760625	0.0	1.0	CTXN3	SLC24A5
cluster_1257	cluster_1851	0.7359995880438678	False	False	0.9505383386139656	0.7876644529652672	0.0	0.0	SLC22A18AS	GDF11
cluster_4899	cluster_315	0.7359271121883517	False	False	0.8245166560065199	0.9999419052274251	0.0	1.0	LINC00320	PDE4B
cluster_1333	cluster_5760	0.7354492716123563	False	False	0.8858070260287353	0.8978313646245217	0.0	0.5	ALX4	LINC02116
cluster_5020	cluster_1126	0.7352866559059035	False	False	0.8642160952692998	0.9903079598723902	0.0	0.5	INPP5J	CFAP46
cluster_5760	cluster_1126	0.7352812962676984	False	False	0.9056757764333024	0.9772802772403457	0.0	0.0	LINC02116	CFAP46
cluster_6532	cluster_1922	0.7352245499684298	False	False	0.8260416063158423	0.9886500390875482	0.0	1.0	SYNE1	IGF1
cluster_652	cluster_2910	0.7351137996758815	False	False	0.8617330726641073	0.9999153496280789	0.0	0.5	GREM2	GSG1L
cluster_7683	cluster_5020	0.7351033188739182	False	False	0.8617047178135893	0.9999683486339008	0.0	0.5	ARID3C	INPP5J
cluster_1257	cluster_916	0.7350863373414616	False	False	0.9219013972317551	0.9056695276054709	0.0	0.0	SLC22A18AS	NUDT13
cluster_23	cluster_1406	0.7350810098818592	False	False	0.873919712307926	0.9468879792113816	0.0	0.5	TTLL10	NXF1
cluster_4593	cluster_3978	0.7350498143823007	False	False	0.8639860321784992	0.9897259564418409	0.0	0.5	CRYBA2	COMP
cluster_3967	cluster_1406	0.7347333961082149	False	False	0.8429471561791758	0.9121182972783368	0.0	1.0	IFI30	NXF1
cluster_5928	cluster_315	0.7342799360740963	False	False	0.8270484351506703	0.9779896881744032	0.0	1.0	CTXN3	PDE4B
cluster_1715	cluster_4593	0.734051093558012	False	False	0.9234287660973628	0.8921493039648417	0.0	0.0	ATN1	CRYBA2
cluster_4364	cluster_5977	0.7339472504351434	False	False	0.8678661137943727	0.9655618431253409	0.0	0.5	SLC3A1	JAKMIP2
cluster_5923	cluster_6171	0.733765884650993	False	False	0.8630907700146333	0.985045894276542	0.0	0.5	PRR16	OR2H2
cluster_4909	cluster_543	0.7335276898466315	False	False	0.8229645803063466	0.9906714176500414	0.0	1.0	KRTAP20-3	MIR181A1HG
cluster_6087	cluster_7425	0.733140902913838	False	False	0.8979983228335099	0.9962799538137111	0.0	0.0	GMDS-DT	CSGALNACT1
cluster_5002	cluster_3123	0.7331360580221092	False	False	0.9671243279653244	0.5300349656309883	0.0	0.5	ASPHD2	LOC400553
cluster_6532	cluster_7052	0.7326456947409925	False	False	0.8601170460446512	0.9904640987464612	0.0	0.5	SYNE1	PTPRZ1
cluster_6171	cluster_1718	0.7324009372393767	False	False	0.8697520932728003	0.9470805107470435	0.0	0.5	OR2H2	C1R
cluster_652	cluster_315	0.7323167933246579	True	False	0.8584155932451574	0.9956443847687045	2.7483220657504655e-76	0.5	GREM2	PDE4B
cluster_1607	cluster_386	0.7323148402118798	False	False	0.8973751086374459	0.9934734639835989	0.0	0.0	JHY	HMGCS2
cluster_6163	cluster_2637	0.7320051901335364	False	False	0.8938799975150412	0.8398879449917298	0.0	0.5	OR14J1	SLC24A5
cluster_6400	cluster_2004	0.7319520424710916	False	False	0.8577670501193123	0.9960230659569239	0.0	0.5	PNPLA1	ZNF664-RFLNA
cluster_6532	cluster_1758	0.7315491784869764	False	False	0.8252465258307646	0.9675929113131952	0.0	1.0	SYNE1	SLCO1C1
cluster_1688	cluster_5447	0.7311039447138938	False	False	0.8366105991606086	0.9153803683966547	0.0	1.0	WNT5B	FGFR3
cluster_1007	cluster_6400	0.7308831078893663	False	False	0.9009523273039177	0.6350939676121314	0.0	1.0	ABLIM1	PNPLA1
cluster_6960	cluster_7052	0.7306995451824686	True	False	0.9170508935691413	0.7307764290835113	3.4183974516973606e-20	0.5	CCDC146	PTPRZ1
cluster_1586	cluster_916	0.730461039090957	False	False	0.8160950550234388	0.9999950221714781	0.0	1.0	DSCAML1	NUDT13
cluster_4897	cluster_4904	0.730458813175614	True	False	0.8456502958828979	0.871906723997903	1.12252044913919e-06	1.0	MIR99AHG	KRTAP25-1
cluster_1406	cluster_3133	0.7304493385001567	False	False	0.8202249809161235	0.9820206726978422	0.0	1.0	NXF1	CYBA
cluster_4899	cluster_5215	0.7302827569415671	False	False	0.8561660512011305	0.8251654910722147	0.0	1.0	LINC00320	SYNPR
cluster_652	cluster_6400	0.7301741688646869	False	False	0.8747563438161358	0.9105503025613235	0.0	0.5	GREM2	PNPLA1
cluster_5608	cluster_2637	0.7300807273012206	False	False	0.8417297213536755	0.88637605614221	0.0	1.0	ANK2	SLC24A5
cluster_5679	cluster_915	0.7299494753610424	False	False	0.8607622105330089	0.9696935900972433	0.0	0.5	PDLIM3	PLA2G12B
cluster_5608	cluster_652	0.7296641732569794	False	False	0.8777104157974063	0.8943493532577685	0.0	0.5	ANK2	GREM2
cluster_832	cluster_5661	0.7292971460974176	False	False	0.9408097430677065	0.6184720873560554	0.0	0.5	ST8SIA6	ASB5
cluster_1718	cluster_5599	0.7291935554935388	False	False	0.9124818216658465	0.7405358094049238	0.0	0.5	C1R	ARHGEF38
cluster_4028	cluster_618	0.7291694617635229	False	False	0.8504439493713151	0.842539297814454	0.0	1.0	SELENOV	TRIM17
cluster_652	cluster_1007	0.7291152500638516	False	False	0.8816636512887185	0.8735591781745635	0.0	0.5	GREM2	ABLIM1
cluster_5215	cluster_2637	0.7289142644689854	False	False	0.8427622137391291	0.8741255035903428	0.0	1.0	SYNPR	SLC24A5
cluster_4532	cluster_7425	0.7286723396734376	False	False	0.9321339378018921	0.6519018673480511	0.0	0.5	DAPL1	CSGALNACT1
cluster_4907	cluster_4404	0.728613997815905	False	False	0.9720584053845105	0.31184022877315437	0.0	1.0	KRTAP13-4	DCTN1
cluster_6498	cluster_1007	0.7285252386638302	False	False	0.8138584253408442	0.9967817479485431	0.0	1.0	TAAR3P	ABLIM1
cluster_5656	cluster_4551	0.7283443966787825	False	False	0.8660848525267283	0.9359282835760602	0.0	0.5	HAND2-AS1	HOXD10
cluster_1333	cluster_4551	0.7283365042157816	False	False	0.8590438597352048	0.9663866359193234	0.0	0.5	ALX4	HOXD10
cluster_3660	cluster_3348	0.7282503049192788	False	False	0.8366649002051081	0.8961207985730559	0.0	1.0	DSC1	KRT25
cluster_23	cluster_3766	0.728211265887844	False	False	0.8517864843617214	0.9970003403515002	0.0	0.5	TTLL10	ABCA7
cluster_3519	cluster_1758	0.7280949914597658	False	False	0.8155451774265223	0.9866041742168417	0.0	1.0	DNAH17-AS1	SLCO1C1
cluster_4907	cluster_3123	0.7280392741150428	False	False	0.8904775751668869	0.9948590017104424	0.0	0.0	KRTAP13-4	LOC400553
cluster_1333	cluster_4084	0.7279615869433437	False	False	0.8880702293159155	0.8381062525866565	0.0	0.5	ALX4	BBC3
cluster_5977	cluster_4420	0.7279492236862749	False	False	0.8887778098968504	0.8349576483554814	0.0	0.5	JAKMIP2	SMYD1
cluster_4532	cluster_1921	0.7277979260574619	False	False	0.8124386795943132	0.9980852288077213	0.0	1.0	DAPL1	MYBPC1
cluster_125	cluster_5760	0.7275117371873622	False	False	0.8513486900283871	0.9942339244594038	0.0	0.5	PLEKHG5	LINC02116
cluster_5760	cluster_1806	0.7271593127176729	False	False	0.8110413287865353	0.9998829933761658	0.0	1.0	LINC02116	WNT1
cluster_1406	cluster_5580	0.7269896620389386	False	False	0.8152036782397698	0.9807151412205872	0.0	1.0	NXF1	FGF5
cluster_5923	cluster_2637	0.7268472827496212	False	False	0.8522879175409869	0.9857342423198646	0.0	0.5	PRR16	SLC24A5
cluster_1333	cluster_3766	0.726775626994255	False	False	0.867290830834129	0.9202439130138084	0.0	0.5	ALX4	ABCA7
cluster_386	cluster_1764	0.7264753398495305	False	False	0.8316261480563762	0.9061222907525726	0.0	1.0	HMGCS2	LMNTD1
cluster_6275	cluster_5020	0.7258530055147542	False	False	0.8492331460599902	0.9923430705050702	0.0	0.5	VWA7	INPP5J
cluster_5679	cluster_1758	0.7256611652584194	False	False	0.847708807489303	0.9976696026024828	0.0	0.5	PDLIM3	SLCO1C1
cluster_6532	cluster_3519	0.725595783128408	False	False	0.8095930315926546	0.9957354172878824	0.0	1.0	SYNE1	DNAH17-AS1
cluster_2910	cluster_4532	0.7253238749887645	False	False	0.8533127949731372	0.8044703883748354	0.0	1.0	GSG1L	DAPL1
cluster_123	cluster_1406	0.7252372016507507	False	False	0.8791392278252436	0.858644690428949	0.0	0.5	ESPN	NXF1
cluster_1007	cluster_6143	0.7250856458503634	False	False	0.8569454577203524	0.9538073222142286	0.0	0.5	ABLIM1	SCGN
cluster_6960	cluster_4907	0.7250537577679164	False	False	0.8913922474758432	0.6376586460574544	0.0	1.0	CCDC146	KRTAP13-4
cluster_6171	cluster_386	0.7250412937759476	False	False	0.8079522649182296	0.999148810527322	0.0	1.0	OR2H2	HMGCS2
cluster_6495	cluster_6892	0.7249540829859621	False	False	0.8585465660977541	0.9459921001494791	0.0	0.5	TMEM244	SFRP4
cluster_6400	cluster_4897	0.7248527911375258	False	False	0.8084306774839997	0.9958190051528394	0.0	1.0	PNPLA1	MIR99AHG
cluster_1406	cluster_900	0.724578406127389	False	False	0.8169739401853575	0.9569689667127099	0.0	1.0	NXF1	COL13A1
cluster_6532	cluster_1764	0.7241170766488676	False	False	0.8116040955731468	0.9771627635088144	0.0	1.0	SYNE1	LMNTD1
cluster_7504	cluster_4420	0.7241068101557522	False	False	0.9217135236545738	0.6666201318685278	0.0	0.5	ST18	SMYD1
cluster_4064	cluster_5020	0.7239891087480202	False	False	0.8526855184123954	0.9649568118664213	0.0	0.5	GIPR	INPP5J
cluster_5679	cluster_643	0.7237547024972759	False	False	0.8368229761776674	0.8654651198786142	0.0	1.0	PDLIM3	NID1
cluster_4899	cluster_5923	0.7237469354798571	False	False	0.8525319244941638	0.9640078970576704	0.0	0.5	LINC00320	PRR16
cluster_1333	cluster_2776	0.7234572060742509	False	False	0.8982501634838558	0.9306306653982974	0.0	0.0	ALX4	METTL26
cluster_4532	cluster_5661	0.7234474183929757	False	False	0.8988765920972731	0.5945175568649869	0.0	1.0	DAPL1	ASB5
cluster_7612	cluster_386	0.7234463803745501	False	False	0.899301167837122	0.9260041418694722	0.0	0.0	MIR4472-1	HMGCS2
cluster_7504	cluster_7341	0.7234315840865192	True	False	0.805366731093287	0.9996213925058837	4.2270786959683296e-23	1.0	ST18	DLGAP2
cluster_3766	cluster_2776	0.7231527397552021	False	False	0.9047584208337005	0.7337317747553112	0.0	0.5	ABCA7	METTL26
cluster_6163	cluster_483	0.7230744409138358	False	False	0.8481992428168457	0.978299553885907	0.0	0.5	OR14J1	OR6K2
cluster_2910	cluster_6400	0.7230081132539161	False	False	0.8241010126710057	0.9156163667850818	0.0	1.0	GSG1L	PNPLA1
cluster_3133	cluster_2776	0.7229514931801713	True	False	0.9344061175104601	0.6039167786558147	5.862520477721178e-39	0.5	CYBA	METTL26
cluster_6114	cluster_6651	0.7229417259815939	True	False	0.8845958945878479	0.9863626299966185	6.454974685338156e-71	0.0	RREB1	SMOC2
cluster_5656	cluster_7683	0.7226626290731417	False	False	0.8513716501217853	0.9618070432932078	0.0	0.5	HAND2-AS1	ARID3C
cluster_126	cluster_1126	0.7226221431923173	False	False	0.8904733186619462	0.9587632404136817	0.0	0.0	PLEKHG5	CFAP46
cluster_2324	cluster_4551	0.7223770764153448	False	False	0.9012965545711482	0.9102287729606559	0.0	0.0	RASA3	HOXD10
cluster_125	cluster_1126	0.7222465291675011	False	False	0.8920333650465163	0.949498945915103	0.0	0.0	PLEKHG5	CFAP46
cluster_4028	cluster_5966	0.7220959866182577	False	False	0.848040678586133	0.8057969702484749	0.0	1.0	SELENOV	PCDHGA1
cluster_3133	cluster_7000	0.7218898081933782	False	False	0.8047389631336413	0.9920632143767418	0.0	1.0	CYBA	TSC22D4
cluster_3978	cluster_2776	0.7218834513902808	False	False	0.8715451389657849	0.8691940737501371	0.0	0.5	COMP	METTL26
cluster_4899	cluster_4920	0.7218012674313737	True	False	0.8230427304893287	0.9121565998714821	2.632587608231416e-08	1.0	LINC00320	KCNJ15
cluster_7052	cluster_1758	0.7217557117957114	False	False	0.8427705523582769	0.9930323517522092	0.0	0.5	PTPRZ1	SLCO1C1
cluster_5923	cluster_5215	0.7216166361971753	False	False	0.8545978425706405	0.9408535901750595	0.0	0.5	PRR16	SYNPR
cluster_6498	cluster_5240	0.7214274338959257	False	False	0.8035416500978195	0.994169075548953	0.0	1.0	TAAR3P	TMEM30CP
cluster_6087	cluster_6604	0.7213318100151218	True	False	0.9396929850929522	0.5702091313646859	2.857568806240745e-72	0.5	GMDS-DT	RPS6KA2
cluster_5977	cluster_1007	0.7208808637833215	False	False	0.9345579785918372	0.5894545179908482	0.0	0.5	JAKMIP2	ABLIM1
cluster_1718	cluster_1764	0.7205873404748546	True	False	0.904586959046681	0.7173721084644571	8.248433775637587e-09	0.5	C1R	LMNTD1
cluster_5002	cluster_6114	0.7202158660374413	False	False	0.9294728683281595	0.6070566774942506	0.0	0.5	ASPHD2	RREB1
cluster_4551	cluster_2776	0.7202040727101547	False	False	0.8403681625023338	0.9930984472242512	0.0	0.5	HOXD10	METTL26
cluster_950	cluster_1758	0.7201673264902028	False	False	0.8417093174012971	0.9870418011957309	0.0	0.5	MYOF	SLCO1C1
cluster_5760	cluster_7000	0.7193222482336967	False	False	0.7990954622375013	0.9994013185288054	0.0	1.0	LINC02116	TSC22D4
cluster_1007	cluster_4904	0.7191945794997261	False	False	0.8115545305287997	0.9445608977067087	0.0	1.0	ABLIM1	KRTAP25-1
cluster_23	cluster_2355	0.7186006252231422	False	False	0.8400657692553182	0.9837191680479022	0.0	0.5	TTLL10	CDH24
cluster_6400	cluster_1764	0.7185633112249912	False	False	0.8085689692306578	0.9532898748337569	0.0	1.0	PNPLA1	LMNTD1
cluster_23	cluster_4084	0.7185241145145664	False	False	0.7990985664018891	0.994066975688923	0.0	1.0	TTLL10	BBC3
cluster_1007	cluster_5215	0.7183575007188108	False	False	0.7975077558927279	0.9998497292569168	0.0	1.0	ABLIM1	SYNPR
cluster_5608	cluster_5599	0.7180054110115436	True	False	0.8136749181629079	0.9271548915440041	0.0004348047405272893	1.0	ANK2	ARHGEF38
cluster_5064	cluster_4084	0.7179680489735646	False	False	0.8375604891029244	0.9903582070444242	0.0	0.5	WNT7B	BBC3
cluster_6400	cluster_7612	0.7176763116983353	False	False	0.8879233609745388	0.936840847099234	0.0	0.0	PNPLA1	MIR4472-1
cluster_1007	cluster_4909	0.7176411739924113	False	False	0.7970200912231191	0.9971874313158923	0.0	1.0	ABLIM1	KRTAP20-3
cluster_5977	cluster_2637	0.7175283942007821	False	False	0.864556531483424	0.8704443249103764	0.0	0.5	JAKMIP2	SLC24A5
cluster_6171	cluster_1607	0.7175278238979965	False	False	0.8737366284778975	0.9973267692490884	0.0	0.0	OR2H2	JHY
cluster_643	cluster_1764	0.7174801262519835	False	False	0.8345854642174393	0.9999971634043192	0.0	0.5	NID1	LMNTD1
cluster_4364	cluster_5608	0.7173017024786015	False	False	0.8018266696258938	0.9740957814784699	0.0	1.0	SLC3A1	ANK2
cluster_3303	cluster_2776	0.7170850397572925	False	False	0.8518212353059847	0.7560082453893494	0.0	1.0	PYY2	METTL26
cluster_6532	cluster_643	0.716623459273738	False	False	0.838422150977166	0.9776604075905339	0.0	0.5	SYNE1	NID1
cluster_3275	cluster_3660	0.7162611497387047	False	False	0.7948360931720755	0.9974512611790372	0.0	1.0	MYH1	DSC1
cluster_4899	cluster_5336	0.7154127376489394	False	False	0.8457120739111849	0.9379992640444614	0.0	0.5	LINC00320	LINC00578
cluster_6020	cluster_5020	0.7152596722124113	False	False	0.8401969861094313	0.9608775416085399	0.0	0.5	NKX2-5	INPP5J
cluster_5215	cluster_6495	0.7151872916665842	False	False	0.7983641071941779	0.9750041466024569	0.0	1.0	SYNPR	TMEM244
cluster_3275	cluster_1556	0.7150578318528098	False	False	0.8149243911413749	0.9023798507394398	0.0	1.0	MYH1	EXPH5
cluster_2910	cluster_7612	0.7149603019028619	False	False	0.8695665841805086	0.9982801479035415	0.0	0.0	GSG1L	MIR4472-1
cluster_5923	cluster_1718	0.714763879481299	False	False	0.8578643267307736	0.8810137807086411	0.0	0.5	PRR16	C1R
cluster_4404	cluster_5679	0.714745787132822	False	False	0.9858512265031099	0.32628326603867047	0.0	0.5	DCTN1	PDLIM3
cluster_3660	cluster_4899	0.7146665645697667	False	False	0.7920479641950692	0.998902585619811	0.0	1.0	DSC1	LINC00320
cluster_3227	cluster_5064	0.7145454712064162	False	False	0.8300945832007203	0.9998932808396533	0.0	0.5	SMTNL2	WNT7B
cluster_5336	cluster_1007	0.7142874356765843	False	False	0.8364866588687568	0.970474049412615	0.0	0.5	LINC00578	ABLIM1
cluster_1556	cluster_315	0.7142861276312858	False	False	0.8124503969369457	0.9079557974818075	0.0	1.0	EXPH5	PDE4B
cluster_7683	cluster_3766	0.7138377406359715	False	False	0.7905989686880215	0.9996560732583827	0.0	1.0	ARID3C	ABCA7
cluster_3348	cluster_6400	0.7137848155095114	False	False	0.8625266826479824	0.687616478588819	0.0	1.0	KRT25	PNPLA1
cluster_4364	cluster_3660	0.7133828675823093	False	False	0.7947422533431924	0.9786693527282279	0.0	1.0	SLC3A1	DSC1
cluster_1607	cluster_5599	0.7132348719623806	False	False	0.8955405162787394	0.8742235758746661	0.0	0.0	JHY	ARHGEF38
cluster_6087	cluster_5661	0.7130871598437695	False	False	0.8278345795723504	0.9999645541449448	0.0	0.5	GMDS-DT	ASB5
cluster_6960	cluster_543	0.7130854457924753	False	False	0.9001921877098514	0.5197368252071463	0.0	1.0	CCDC146	MIR181A1HG
cluster_3416	cluster_3133	0.7127630250254207	False	False	0.8273478312536406	0.9999128980703617	0.0	0.5	HOXB-AS3	CYBA
cluster_6171	cluster_1764	0.7122662614928412	False	False	0.8137376374500409	0.8889119810020971	0.0	1.0	OR2H2	LMNTD1
cluster_1806	cluster_1718	0.7120904504174483	True	False	0.9546661168451989	0.6103831631204601	4.788256065214218e-19	0.0	WNT1	C1R
cluster_6087	cluster_5678	0.7119968251422354	False	False	0.8352058546520467	0.9607534641227002	0.0	0.5	GMDS-DT	PDLIM3
cluster_5923	cluster_4920	0.711848245072129	False	False	0.8287850816885801	0.9875862798303459	0.0	0.5	PRR16	KCNJ15
cluster_242	cluster_4889	0.7117965540709302	False	False	0.8259713371745291	0.9994345660499083	0.0	0.5	KIAA1522	UCKL1
cluster_832	cluster_7425	0.7114886843929488	False	False	0.965116828551909	0.5610849722280524	0.0	0.0	ST8SIA6	CSGALNACT1
cluster_3123	cluster_3519	0.7114067217779515	False	False	0.8648781207282176	0.9949062886974009	0.0	0.0	LOC400553	DNAH17-AS1
cluster_6960	cluster_840	0.7110830345628424	False	False	0.8481835539697958	0.8984248298831673	0.0	0.5	CCDC146	ARMC3
cluster_1333	cluster_1126	0.7108285120411013	False	False	0.8314447684248376	0.969262750433046	0.0	0.5	ALX4	CFAP46
cluster_1742	cluster_6495	0.7107639107612287	False	False	0.785791024118038	0.9999983005633587	0.0	1.0	PRH1	TMEM244
cluster_3303	cluster_7000	0.7106677599174103	False	False	0.8260500088600103	0.9915683610560234	0.0	0.5	PYY2	TSC22D4
cluster_5928	cluster_4897	0.710460636474007	False	False	0.7854815920624225	0.9993173442228825	0.0	1.0	CTXN3	MIR99AHG
cluster_6087	cluster_4605	0.7099184084139901	False	False	0.7871662421427298	0.9884023401414384	0.0	1.0	GMDS-DT	MIR5702
cluster_6400	cluster_1523	0.7098958237990921	False	False	0.8281757435110652	0.9772106034459976	0.0	0.5	PNPLA1	ARRB1
cluster_4907	cluster_915	0.7098875156165791	False	False	0.7898682237918035	0.9764878010127115	0.0	1.0	KRTAP13-4	PLA2G12B
cluster_1806	cluster_3766	0.709637162356552	False	False	0.7842534668034202	0.9991493928955256	0.0	1.0	WNT1	ABCA7
cluster_1806	cluster_3133	0.7096155847162541	False	False	0.7875764948884522	0.9846057535917341	0.0	1.0	WNT1	CYBA
cluster_2637	cluster_4904	0.7094478460627565	False	False	0.7868348326015894	0.9867013658114888	0.0	1.0	SLC24A5	KRTAP25-1
cluster_5928	cluster_4899	0.7093789963165466	False	False	0.7892650609693578	0.9757113779097599	0.0	1.0	CTXN3	LINC00320
cluster_543	cluster_1976	0.7093175999535006	False	False	0.9654821202515788	0.545028145266496	0.0	0.0	MIR181A1HG	CIT
cluster_1007	cluster_4920	0.7092052500758096	False	False	0.7868517150627087	0.9850109019003256	0.0	1.0	ABLIM1	KCNJ15
cluster_7000	cluster_5966	0.7087947564499661	False	False	0.7878965255972581	0.9777467654116556	0.0	1.0	TSC22D4	PCDHGA1
cluster_5656	cluster_5760	0.708792997433782	False	False	0.8358445308238863	0.9366270159883726	0.0	0.5	HAND2-AS1	LINC02116
cluster_5608	cluster_2004	0.7085982824543552	False	False	0.8228304252770972	0.9917233734949465	0.0	0.5	ANK2	ZNF664-RFLNA
cluster_652	cluster_7341	0.7085743680018882	False	False	0.8814978451082882	0.7373384578766724	0.0	0.5	GREM2	DLGAP2
cluster_4899	cluster_6495	0.7084428643302858	False	False	0.8514994066094405	0.6997883335609961	0.0	1.0	LINC00320	TMEM244
cluster_3762	cluster_7095	0.7083993092598556	False	False	0.9043740297028011	0.6370412663535658	0.0	0.5	CFD	DENND2A
cluster_242	cluster_5679	0.7083950116522871	False	False	0.9228459018009199	0.5569678365445947	0.0	0.5	KIAA1522	PDLIM3
cluster_242	cluster_1758	0.708223658638522	False	False	0.8935553795070641	0.5160844130595352	0.0	1.0	KIAA1522	SLCO1C1
cluster_6171	cluster_1758	0.7081501666720524	False	False	0.7817910186285316	0.9999066970900462	0.0	1.0	OR2H2	SLCO1C1
cluster_4084	cluster_3766	0.7081393806778189	True	False	0.8241975960335689	0.9827396217066602	5.336649133260944e-21	0.5	BBC3	ABCA7
cluster_5678	cluster_840	0.708019153586235	False	False	0.797427428026468	0.9312755024602047	0.0	1.0	PDLIM3	ARMC3
cluster_5064	cluster_1126	0.7078437033715129	False	False	0.8245692924053654	0.979157755386836	0.0	0.5	WNT7B	CFAP46
cluster_7052	cluster_915	0.7077738240449047	False	False	0.8200884517992943	0.9981088691690893	0.0	0.5	PTPRZ1	PLA2G12B
cluster_126	cluster_4084	0.7076214132996334	False	False	0.8197567055450281	0.998530364635767	0.0	0.5	PLEKHG5	BBC3
cluster_3227	cluster_126	0.7076112280547835	False	False	0.781510809945495	0.997528010601411	0.0	1.0	SMTNL2	PLEKHG5
cluster_5400	cluster_1406	0.7075547135658585	False	False	0.7815976504426712	0.9967749385208146	0.0	1.0	SLC49A3	NXF1
cluster_4532	cluster_6604	0.7074914182109046	False	False	0.819489556024755	0.9988213786320914	0.0	0.5	DAPL1	RPS6KA2
cluster_2776	cluster_7095	0.7072902560350054	False	False	0.8610163794379863	0.9841973960020954	0.0	0.0	METTL26	DENND2A
cluster_3762	cluster_2776	0.7069244423927094	False	False	0.8777026453939663	0.7427848192442078	0.0	0.5	CFD	METTL26
cluster_4909	cluster_6143	0.7065767327459452	False	False	0.8340977035588645	0.9294215028845555	0.0	0.5	KRTAP20-3	SCGN
cluster_126	cluster_7000	0.7063608395475267	False	False	0.7792125595183621	0.9991511724039419	0.0	1.0	PLEKHG5	TSC22D4
cluster_4028	cluster_5307	0.7060744601813692	False	False	0.8412367137417868	0.8951373083280517	0.0	0.5	SELENOV	ZIC4
cluster_4364	cluster_6171	0.7058964972235335	False	False	0.8169142805527226	0.8326814324284256	0.0	1.0	SLC3A1	OR2H2
