source	term_id	term_name	p_value_gprofiler	significant_gprofiler	term_size	query_size	intersection_size	precision	recall	representative_genes
GO:BP	GO:0021871	forebrain regionalization	1.0	False	24	34	1	0.029411764705882353	0.041666666666666664	WNT7B
GO:BP	GO:0019222	regulation of metabolic process	1.0	False	6900	34	13	0.38235294117647056	0.0018840579710144927	ANK2,IRF9,PRR16,NR2F2,ATN1,ST18,ARID3C,ALX4,SMOC2,DAPL1,SMYD1,HOXD10,NKX2-5
GO:BP	GO:0019221	cytokine-mediated signaling pathway	1.0	False	564	34	2	0.058823529411764705	0.0035460992907801418	GREM2,ST18
GO:BP	GO:0030001	metal ion transport	1.0	False	860	34	2	0.058823529411764705	0.002325581395348837	ANK2,NKX2-5
GO:BP	GO:0030097	hemopoiesis	1.0	False	971	34	2	0.058823529411764705	0.0020597322348094747	ARID3C,NKX2-5
GO:BP	GO:0030099	myeloid cell differentiation	1.0	False	449	34	1	0.029411764705882353	0.0022271714922048997	ARID3C
GO:BP	GO:0030100	regulation of endocytosis	1.0	False	292	34	1	0.029411764705882353	0.003424657534246575	GSG1L
GO:BP	GO:0030111	regulation of Wnt signaling pathway	1.0	False	331	34	2	0.058823529411764705	0.006042296072507553	WNT5B,NKX2-5
GO:BP	GO:0030148	sphingolipid biosynthetic process	1.0	False	110	34	1	0.029411764705882353	0.00909090909090909	PNPLA1
GO:BP	GO:0030154	cell differentiation	1.0	False	4443	34	12	0.35294117647058826	0.0027008777852802163	ANK2,CCDC146,WNT5B,NR2F2,ARID3C,KRT25,PNPLA1,WNT7B,DAPL1,SMYD1,HOXD10,NKX2-5
GO:BP	GO:0030155	regulation of cell adhesion	1.0	False	780	34	1	0.029411764705882353	0.001282051282051282	DAPL1
GO:BP	GO:0030168	platelet activation	1.0	False	138	34	1	0.029411764705882353	0.007246376811594203	RASA3
GO:BP	GO:0022009	central nervous system vasculogenesis	1.0	False	5	34	1	0.029411764705882353	0.2	WNT7B
GO:BP	GO:0022407	regulation of cell-cell adhesion	1.0	False	493	34	1	0.029411764705882353	0.002028397565922921	DAPL1
GO:BP	GO:0022408	negative regulation of cell-cell adhesion	1.0	False	197	34	1	0.029411764705882353	0.005076142131979695	DAPL1
GO:BP	GO:0022412	cellular process involved in reproduction in multicellular organism	1.0	False	424	34	1	0.029411764705882353	0.0023584905660377358	CCDC146
GO:BP	GO:0022414	reproductive process	1.0	False	1592	34	5	0.14705882352941177	0.00314070351758794	FSHR,CCDC146,NR2F2,ATN1,HOXD10
GO:BP	GO:0022602	ovulation cycle process	1.0	False	50	34	1	0.029411764705882353	0.02	FSHR
GO:BP	GO:0022603	regulation of anatomical structure morphogenesis	1.0	False	822	34	2	0.058823529411764705	0.0024330900243309003	WNT5B,SMOC2
GO:BP	GO:0022607	cellular component assembly	1.0	False	4830	34	4	0.11764705882352941	0.0008281573498964803	PCDH17,CCDC146,ABLIM1,NKX2-5
GO:BP	GO:0022898	regulation of transmembrane transporter activity	1.0	False	121	34	1	0.029411764705882353	0.008264462809917356	ANK2
GO:BP	GO:0023051	regulation of signaling	1.0	False	3473	34	10	0.29411764705882354	0.0028793550244745176	PCDH17,FSHR,RASA3,WNT5B,GREM2,LRFN2,PLEKHG5,WNT7B,SMOC2,NKX2-5
GO:BP	GO:0023052	signaling	1.0	False	6558	34	18	0.5294117647058824	0.0027447392497712718	PCDH17,FSHR,ANK2,RASA3,WNT5B,IRF9,NR2F2,GREM2,OR14J1,LRFN2,PLEKHG5,CHAT,ST18,OR6K2,WNT7B,SMOC2,DAPL1,NKX2-5
GO:BP	GO:0023056	positive regulation of signaling	1.0	False	1779	34	5	0.14705882352941177	0.002810567734682406	FSHR,WNT5B,PLEKHG5,WNT7B,SMOC2
GO:BP	GO:0023057	negative regulation of signaling	1.0	False	1449	34	4	0.11764705882352941	0.0027605244996549345	PCDH17,RASA3,GREM2,NKX2-5
GO:BP	GO:0016070	RNA metabolic process	1.0	False	6834	34	9	0.2647058823529412	0.0013169446883230904	IRF9,NR2F2,ATN1,ST18,ARID3C,ALX4,SMYD1,HOXD10,NKX2-5
GO:BP	GO:0030048	actin filament-based movement	1.0	False	137	34	1	0.029411764705882353	0.0072992700729927005	ANK2
GO:BP	GO:0016192	vesicle-mediated transport	1.0	False	1572	34	3	0.08823529411764706	0.0019083969465648854	PCDH17,ANK2,GSG1L
GO:BP	GO:0016331	morphogenesis of embryonic epithelium	1.0	False	152	34	1	0.029411764705882353	0.006578947368421052	WNT7B
GO:BP	GO:0010658	striated muscle cell apoptotic process	1.0	False	41	34	1	0.029411764705882353	0.024390243902439025	NKX2-5
GO:BP	GO:0010659	cardiac muscle cell apoptotic process	1.0	False	38	34	1	0.029411764705882353	0.02631578947368421	NKX2-5
GO:BP	GO:0010660	regulation of muscle cell apoptotic process	1.0	False	67	34	1	0.029411764705882353	0.014925373134328358	NKX2-5
GO:BP	GO:0010662	regulation of striated muscle cell apoptotic process	1.0	False	38	34	1	0.029411764705882353	0.02631578947368421	NKX2-5
GO:BP	GO:0010664	negative regulation of striated muscle cell apoptotic process	1.0	False	26	34	1	0.029411764705882353	0.038461538461538464	NKX2-5
GO:BP	GO:0010665	regulation of cardiac muscle cell apoptotic process	1.0	False	35	34	1	0.029411764705882353	0.02857142857142857	NKX2-5
GO:BP	GO:0010667	negative regulation of cardiac muscle cell apoptotic process	1.0	False	23	34	1	0.029411764705882353	0.043478260869565216	NKX2-5
GO:BP	GO:0010765	positive regulation of sodium ion transport	1.0	False	34	34	1	0.029411764705882353	0.029411764705882353	NKX2-5
GO:BP	GO:0010830	regulation of myotube differentiation	1.0	False	43	34	2	0.058823529411764705	0.046511627906976744	SMYD1,NKX2-5
GO:BP	GO:0010657	muscle cell apoptotic process	1.0	False	73	34	1	0.029411764705882353	0.0136986301369863	NKX2-5
GO:BP	GO:0010831	positive regulation of myotube differentiation	1.0	False	13	34	1	0.029411764705882353	0.07692307692307693	SMYD1
GO:BP	GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	1.0	False	30	34	1	0.029411764705882353	0.03333333333333333	ANK2
GO:BP	GO:0010469	regulation of signaling receptor activity	1.0	False	51	34	1	0.029411764705882353	0.0196078431372549	GREM2
GO:BP	GO:0010506	regulation of autophagy	1.0	False	364	34	1	0.029411764705882353	0.0027472527472527475	DAPL1
GO:BP	GO:0010507	negative regulation of autophagy	1.0	False	97	34	1	0.029411764705882353	0.010309278350515464	DAPL1
GO:BP	GO:0010556	regulation of macromolecule biosynthetic process	1.0	False	5647	34	13	0.38235294117647056	0.0023021073136178503	ANK2,IRF9,PRR16,NR2F2,ATN1,ST18,ARID3C,ALX4,SMOC2,DAPL1,SMYD1,HOXD10,NKX2-5
GO:BP	GO:0010557	positive regulation of macromolecule biosynthetic process	1.0	False	2538	34	11	0.3235294117647059	0.004334121355397951	ANK2,IRF9,PRR16,NR2F2,ATN1,ST18,ARID3C,ALX4,SMOC2,HOXD10,NKX2-5
GO:BP	GO:0010558	negative regulation of macromolecule biosynthetic process	1.0	False	2733	34	5	0.14705882352941177	0.0018294914013904135	NR2F2,ATN1,DAPL1,SMYD1,NKX2-5
GO:BP	GO:0010563	negative regulation of phosphorus metabolic process	1.0	False	210	34	1	0.029411764705882353	0.004761904761904762	NR2F2
GO:BP	GO:0010594	regulation of endothelial cell migration	1.0	False	169	34	2	0.058823529411764705	0.011834319526627219	NR2F2,SMOC2
GO:BP	GO:0010832	negative regulation of myotube differentiation	1.0	False	15	34	1	0.029411764705882353	0.06666666666666667	NKX2-5
GO:BP	GO:0010656	negative regulation of muscle cell apoptotic process	1.0	False	41	34	1	0.029411764705882353	0.024390243902439025	NKX2-5
GO:BP	GO:0010648	negative regulation of cell communication	1.0	False	1449	34	4	0.11764705882352941	0.0027605244996549345	PCDH17,RASA3,GREM2,NKX2-5
GO:BP	GO:0010647	positive regulation of cell communication	1.0	False	1778	34	5	0.14705882352941177	0.00281214848143982	FSHR,WNT5B,PLEKHG5,WNT7B,SMOC2
GO:BP	GO:0016332	establishment or maintenance of polarity of embryonic epithelium	1.0	False	2	34	1	0.029411764705882353	0.5	WNT7B
GO:BP	GO:0016477	cell migration	1.0	False	1532	34	5	0.14705882352941177	0.0032637075718015664	WNT5B,NR2F2,ATN1,PLEKHG5,SMOC2
GO:BP	GO:0017148	negative regulation of translation	1.0	False	130	34	1	0.029411764705882353	0.007692307692307693	DAPL1
GO:BP	GO:0018193	peptidyl-amino acid modification	1.0	False	495	34	1	0.029411764705882353	0.00202020202020202	ASPHD2
GO:BP	GO:0019219	regulation of nucleobase-containing compound metabolic process	1.0	False	3954	34	10	0.29411764705882354	0.0025290844714213456	IRF9,NR2F2,ATN1,ST18,ARID3C,ALX4,SMOC2,SMYD1,HOXD10,NKX2-5
GO:BP	GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	1.0	False	21	34	1	0.029411764705882353	0.047619047619047616	ANK2
GO:BP	GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	1.0	False	27	34	1	0.029411764705882353	0.037037037037037035	ANK2
GO:BP	GO:0010927	cellular component assembly involved in morphogenesis	1.0	False	129	34	1	0.029411764705882353	0.007751937984496124	NKX2-5
GO:BP	GO:0010959	regulation of metal ion transport	1.0	False	342	34	2	0.058823529411764705	0.005847953216374269	ANK2,NKX2-5
GO:BP	GO:0012501	programmed cell death	1.0	False	1958	34	4	0.11764705882352941	0.0020429009193054137	ATN1,ALX4,DAPL1,NKX2-5
GO:BP	GO:0014706	striated muscle tissue development	1.0	False	399	34	4	0.11764705882352941	0.010025062656641603	NR2F2,SMYD1,HOXD10,NKX2-5
GO:BP	GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	1.0	False	35	34	1	0.029411764705882353	0.02857142857142857	ANK2
GO:BP	GO:0014855	striated muscle cell proliferation	1.0	False	70	34	1	0.029411764705882353	0.014285714285714285	NKX2-5
GO:BP	GO:0014902	myotube differentiation	1.0	False	129	34	2	0.058823529411764705	0.015503875968992248	SMYD1,NKX2-5
GO:BP	GO:0015031	protein transport	1.0	False	1422	34	1	0.029411764705882353	0.0007032348804500703	ANK2
GO:BP	GO:0015711	organic anion transport	1.0	False	456	34	1	0.029411764705882353	0.0021929824561403508	SLC3A1
GO:BP	GO:0015740	C4-dicarboxylate transport	1.0	False	28	34	1	0.029411764705882353	0.03571428571428571	SLC3A1
GO:BP	GO:0015800	acidic amino acid transport	1.0	False	80	34	1	0.029411764705882353	0.0125	SLC3A1
GO:BP	GO:0015802	basic amino acid transport	1.0	False	23	34	1	0.029411764705882353	0.043478260869565216	SLC3A1
GO:BP	GO:0015804	neutral amino acid transport	1.0	False	59	34	1	0.029411764705882353	0.01694915254237288	SLC3A1
GO:BP	GO:0015807	L-amino acid transport	1.0	False	93	34	1	0.029411764705882353	0.010752688172043012	SLC3A1
GO:BP	GO:0016310	phosphorylation	1.0	False	1077	34	1	0.029411764705882353	0.0009285051067780873	NR2F2
GO:BP	GO:0010595	positive regulation of endothelial cell migration	1.0	False	107	34	1	0.029411764705882353	0.009345794392523364	SMOC2
GO:BP	GO:0030036	actin cytoskeleton organization	1.0	False	716	34	1	0.029411764705882353	0.0013966480446927375	NKX2-5
GO:BP	GO:0030031	cell projection assembly	1.0	False	615	34	2	0.058823529411764705	0.0032520325203252032	CCDC146,ABLIM1
GO:BP	GO:0035115	embryonic forelimb morphogenesis	1.0	False	33	34	1	0.029411764705882353	0.030303030303030304	ALX4
GO:BP	GO:0035116	embryonic hindlimb morphogenesis	1.0	False	28	34	1	0.029411764705882353	0.03571428571428571	ALX4
GO:BP	GO:0035136	forelimb morphogenesis	1.0	False	40	34	2	0.058823529411764705	0.05	ALX4,HOXD10
GO:BP	GO:0032879	regulation of localization	1.0	False	1914	34	4	0.11764705882352941	0.0020898641588296763	PCDH17,ANK2,GSG1L,NKX2-5
GO:BP	GO:0032970	regulation of actin filament-based process	1.0	False	382	34	1	0.029411764705882353	0.002617801047120419	ANK2
GO:BP	GO:0032989	cellular anatomical entity morphogenesis	1.0	False	129	34	1	0.029411764705882353	0.007751937984496124	NKX2-5
GO:BP	GO:0033002	muscle cell proliferation	1.0	False	190	34	1	0.029411764705882353	0.005263157894736842	NKX2-5
GO:BP	GO:0033036	macromolecule localization	1.0	False	2876	34	1	0.029411764705882353	0.0003477051460361613	ANK2
GO:BP	GO:0033209	tumor necrosis factor-mediated signaling pathway	1.0	False	111	34	1	0.029411764705882353	0.009009009009009009	ST18
GO:BP	GO:0035113	embryonic appendage morphogenesis	1.0	False	125	34	2	0.058823529411764705	0.016	ALX4,HOXD10
GO:BP	GO:0033292	T-tubule organization	1.0	False	6	34	1	0.029411764705882353	0.16666666666666666	ANK2
GO:BP	GO:0033673	negative regulation of kinase activity	1.0	False	114	34	1	0.029411764705882353	0.008771929824561403	NR2F2
GO:BP	GO:0033993	response to lipid	1.0	False	880	34	3	0.08823529411764706	0.003409090909090909	WNT5B,NR2F2,WNT7B
GO:BP	GO:0034097	response to cytokine	1.0	False	979	34	2	0.058823529411764705	0.0020429009193054137	GREM2,ST18
GO:BP	GO:0034220	monoatomic ion transmembrane transport	1.0	False	1025	34	1	0.029411764705882353	0.000975609756097561	ANK2
GO:BP	GO:0034329	cell junction assembly	1.0	False	509	34	1	0.029411764705882353	0.0019646365422396855	PCDH17
GO:BP	GO:0034330	cell junction organization	1.0	False	829	34	4	0.11764705882352941	0.0048250904704463205	PCDH17,DSC1,LRFN2,WNT7B
GO:BP	GO:0034331	cell junction maintenance	1.0	False	52	34	1	0.029411764705882353	0.019230769230769232	DSC1
GO:BP	GO:0034394	protein localization to cell surface	1.0	False	66	34	1	0.029411764705882353	0.015151515151515152	ANK2
GO:BP	GO:0032094	response to food	1.0	False	42	34	1	0.029411764705882353	0.023809523809523808	ATN1
GO:BP	GO:0033365	protein localization to organelle	1.0	False	887	34	1	0.029411764705882353	0.0011273957158962795	ANK2
GO:BP	GO:0035108	limb morphogenesis	1.0	False	153	34	2	0.058823529411764705	0.013071895424836602	ALX4,HOXD10
GO:BP	GO:0035107	appendage morphogenesis	1.0	False	153	34	2	0.058823529411764705	0.013071895424836602	ALX4,HOXD10
GO:BP	GO:0035082	axoneme assembly	1.0	False	105	34	1	0.029411764705882353	0.009523809523809525	CCDC146
GO:BP	GO:0035270	endocrine system development	1.0	False	136	34	1	0.029411764705882353	0.007352941176470588	NKX2-5
GO:BP	GO:0035295	tube development	1.0	False	1094	34	5	0.14705882352941177	0.004570383912248629	NR2F2,ALX4,WNT7B,SMOC2,NKX2-5
GO:BP	GO:0035470	positive regulation of vascular wound healing	1.0	False	5	34	1	0.029411764705882353	0.2	SMOC2
GO:BP	GO:0035556	intracellular signal transduction	1.0	False	2963	34	6	0.17647058823529413	0.0020249746878164025	FSHR,ANK2,RASA3,NR2F2,PLEKHG5,WNT7B
GO:BP	GO:0035567	non-canonical Wnt signaling pathway	1.0	False	69	34	2	0.058823529411764705	0.028985507246376812	WNT5B,WNT7B
GO:BP	GO:0035767	endothelial cell chemotaxis	1.0	False	29	34	2	0.058823529411764705	0.06896551724137931	PLEKHG5,SMOC2
GO:BP	GO:0035914	skeletal muscle cell differentiation	1.0	False	79	34	1	0.029411764705882353	0.012658227848101266	SMYD1
GO:BP	GO:0035924	cellular response to vascular endothelial growth factor stimulus	1.0	False	113	34	1	0.029411764705882353	0.008849557522123894	SMOC2
GO:BP	GO:0036037	CD8-positive, alpha-beta T cell activation	1.0	False	29	34	1	0.029411764705882353	0.034482758620689655	DAPL1
GO:BP	GO:0036211	protein modification process	1.0	False	2360	34	2	0.058823529411764705	0.000847457627118644	ASPHD2,NR2F2
GO:BP	GO:0036309	protein localization to M-band	1.0	False	2	34	1	0.029411764705882353	0.5	ANK2
GO:BP	GO:0036371	protein localization to T-tubule	1.0	False	1	34	1	0.029411764705882353	1.0	ANK2
GO:BP	GO:0034612	response to tumor necrosis factor	1.0	False	216	34	1	0.029411764705882353	0.004629629629629629	ST18
WP	WP:WP710	DNA damage response only ATM dependent 	1.0	False	109	19	2	0.10526315789473684	0.01834862385321101	WNT5B,WNT7B
GO:BP	GO:0034698	response to gonadotropin	1.0	False	24	34	1	0.029411764705882353	0.041666666666666664	FSHR
GO:BP	GO:0034762	regulation of transmembrane transport	1.0	False	410	34	1	0.029411764705882353	0.0024390243902439024	ANK2
GO:BP	GO:0034764	positive regulation of transmembrane transport	1.0	False	183	34	1	0.029411764705882353	0.00546448087431694	ANK2
GO:BP	GO:0034765	regulation of monoatomic ion transmembrane transport	1.0	False	292	34	1	0.029411764705882353	0.003424657534246575	ANK2
GO:BP	GO:0034767	positive regulation of monoatomic ion transmembrane transport	1.0	False	126	34	1	0.029411764705882353	0.007936507936507936	ANK2
GO:BP	GO:0035050	embryonic heart tube development	1.0	False	85	34	1	0.029411764705882353	0.011764705882352941	NKX2-5
GO:BP	GO:0035051	cardiocyte differentiation	1.0	False	147	34	1	0.029411764705882353	0.006802721088435374	NKX2-5
GO:BP	GO:0032101	regulation of response to external stimulus	1.0	False	1092	34	1	0.029411764705882353	0.0009157509157509158	SMOC2
GO:BP	GO:0030032	lamellipodium assembly	1.0	False	70	34	1	0.029411764705882353	0.014285714285714285	ABLIM1
GO:BP	GO:0032103	positive regulation of response to external stimulus	1.0	False	645	34	1	0.029411764705882353	0.0015503875968992248	SMOC2
GO:BP	GO:0032354	response to follicle-stimulating hormone	1.0	False	14	34	1	0.029411764705882353	0.07142857142857142	FSHR
GO:BP	GO:0030177	positive regulation of Wnt signaling pathway	1.0	False	146	34	1	0.029411764705882353	0.00684931506849315	WNT5B
GO:BP	GO:0030178	negative regulation of Wnt signaling pathway	1.0	False	170	34	1	0.029411764705882353	0.0058823529411764705	NKX2-5
GO:BP	GO:0030182	neuron differentiation	1.0	False	1444	34	4	0.11764705882352941	0.002770083102493075	WNT5B,WNT7B,HOXD10,NKX2-5
GO:BP	GO:0030198	extracellular matrix organization	1.0	False	307	34	1	0.029411764705882353	0.003257328990228013	SMOC2
GO:BP	GO:0030216	keratinocyte differentiation	1.0	False	177	34	1	0.029411764705882353	0.005649717514124294	PNPLA1
GO:BP	GO:0030225	macrophage differentiation	1.0	False	68	34	1	0.029411764705882353	0.014705882352941176	ARID3C
GO:BP	GO:0030239	myofibril assembly	1.0	False	70	34	1	0.029411764705882353	0.014285714285714285	NKX2-5
GO:BP	GO:0030317	flagellated sperm motility	1.0	False	199	34	1	0.029411764705882353	0.005025125628140704	CCDC146
GO:BP	GO:0030323	respiratory tube development	1.0	False	198	34	1	0.029411764705882353	0.005050505050505051	WNT7B
GO:BP	GO:0031960	response to corticosteroid	1.0	False	131	34	1	0.029411764705882353	0.007633587786259542	WNT7B
GO:BP	GO:0030324	lung development	1.0	False	194	34	1	0.029411764705882353	0.005154639175257732	WNT7B
GO:BP	GO:0030334	regulation of cell migration	1.0	False	944	34	3	0.08823529411764706	0.0031779661016949155	WNT5B,NR2F2,SMOC2
GO:BP	GO:0030335	positive regulation of cell migration	1.0	False	544	34	2	0.058823529411764705	0.003676470588235294	WNT5B,SMOC2
GO:BP	GO:0030336	negative regulation of cell migration	1.0	False	293	34	1	0.029411764705882353	0.0034129692832764505	NR2F2
GO:BP	GO:0030509	BMP signaling pathway	1.0	False	159	34	1	0.029411764705882353	0.006289308176100629	GREM2
GO:BP	GO:0030510	regulation of BMP signaling pathway	1.0	False	107	34	1	0.029411764705882353	0.009345794392523364	GREM2
GO:BP	GO:0030003	intracellular monoatomic cation homeostasis	1.0	False	428	34	1	0.029411764705882353	0.002336448598130841	ANK2
GO:BP	GO:0030011	maintenance of cell polarity	1.0	False	14	34	1	0.029411764705882353	0.07142857142857142	ATN1
GO:BP	GO:0030029	actin filament-based process	1.0	False	816	34	2	0.058823529411764705	0.0024509803921568627	ANK2,NKX2-5
GO:BP	GO:0030030	cell projection organization	1.0	False	1628	34	3	0.08823529411764706	0.0018427518427518428	CCDC146,ABLIM1,WNT7B
GO:BP	GO:0030326	embryonic limb morphogenesis	1.0	False	125	34	2	0.058823529411764705	0.016	ALX4,HOXD10
GO:BP	GO:0031667	response to nutrient levels	1.0	False	475	34	1	0.029411764705882353	0.002105263157894737	ATN1
GO:BP	GO:0031647	regulation of protein stability	1.0	False	385	34	1	0.029411764705882353	0.0025974025974025974	ANK2
GO:BP	GO:0031623	receptor internalization	1.0	False	132	34	1	0.029411764705882353	0.007575757575757576	GSG1L
GO:BP	GO:0032355	response to estradiol	1.0	False	100	34	1	0.029411764705882353	0.01	NR2F2
GO:BP	GO:0032364	intracellular oxygen homeostasis	1.0	False	8	34	1	0.029411764705882353	0.125	WNT7B
GO:BP	GO:0032411	positive regulation of transporter activity	1.0	False	50	34	1	0.029411764705882353	0.02	ANK2
GO:BP	GO:0032414	positive regulation of ion transmembrane transporter activity	1.0	False	44	34	1	0.029411764705882353	0.022727272727272728	ANK2
GO:BP	GO:0032526	response to retinoic acid	1.0	False	103	34	2	0.058823529411764705	0.019417475728155338	WNT5B,WNT7B
GO:BP	GO:0032535	regulation of cellular component size	1.0	False	353	34	2	0.058823529411764705	0.0056657223796034	PRR16,WNT7B
GO:BP	GO:0032536	regulation of cell projection size	1.0	False	13	34	1	0.029411764705882353	0.07692307692307693	WNT7B
GO:BP	GO:0032774	RNA biosynthetic process	1.0	False	6627	34	9	0.2647058823529412	0.001358080579447714	IRF9,NR2F2,ATN1,ST18,ARID3C,ALX4,SMYD1,HOXD10,NKX2-5
GO:BP	GO:0032870	cellular response to hormone stimulus	1.0	False	677	34	1	0.029411764705882353	0.0014771048744460858	FSHR
GO:BP	GO:0030514	negative regulation of BMP signaling pathway	1.0	False	59	34	1	0.029411764705882353	0.01694915254237288	GREM2
GO:BP	GO:0030522	intracellular receptor signaling pathway	1.0	False	399	34	1	0.029411764705882353	0.002506265664160401	NR2F2
GO:BP	GO:0030534	adult behavior	1.0	False	155	34	2	0.058823529411764705	0.012903225806451613	PCDH17,HOXD10
GO:BP	GO:0030855	epithelial cell differentiation	1.0	False	745	34	6	0.17647058823529413	0.008053691275167786	WNT5B,NR2F2,KRT25,PNPLA1,WNT7B,NKX2-5
GO:BP	GO:0030878	thyroid gland development	1.0	False	30	34	1	0.029411764705882353	0.03333333333333333	NKX2-5
GO:BP	GO:0030879	mammary gland development	1.0	False	134	34	1	0.029411764705882353	0.007462686567164179	WNT7B
GO:BP	GO:0030900	forebrain development	1.0	False	403	34	2	0.058823529411764705	0.004962779156327543	NR2F2,WNT7B
GO:BP	GO:0031032	actomyosin structure organization	1.0	False	202	34	1	0.029411764705882353	0.0049504950495049506	NKX2-5
GO:BP	GO:0031069	hair follicle morphogenesis	1.0	False	34	34	2	0.058823529411764705	0.058823529411764705	DSC1,KRT25
GO:BP	GO:0031175	neuron projection development	1.0	False	1010	34	1	0.029411764705882353	0.0009900990099009901	WNT7B
GO:BP	GO:0031399	regulation of protein modification process	1.0	False	748	34	1	0.029411764705882353	0.001336898395721925	NR2F2
GO:BP	GO:0031400	negative regulation of protein modification process	1.0	False	246	34	1	0.029411764705882353	0.0040650406504065045	NR2F2
GO:BP	GO:0032259	methylation	1.0	False	238	34	1	0.029411764705882353	0.004201680672268907	SMYD1
GO:BP	GO:0010596	negative regulation of endothelial cell migration	1.0	False	54	34	1	0.029411764705882353	0.018518518518518517	NR2F2
GO:BP	GO:0010604	positive regulation of macromolecule metabolic process	1.0	False	3152	34	11	0.3235294117647059	0.0034898477157360407	ANK2,IRF9,PRR16,NR2F2,ATN1,ST18,ARID3C,ALX4,SMOC2,HOXD10,NKX2-5
GO:BP	GO:0010605	negative regulation of macromolecule metabolic process	1.0	False	3080	34	5	0.14705882352941177	0.0016233766233766235	NR2F2,ATN1,DAPL1,SMYD1,NKX2-5
GO:BP	GO:0007156	homophilic cell-cell adhesion	1.0	False	169	34	2	0.058823529411764705	0.011834319526627219	PCDH17,DSC1
GO:BP	GO:0007159	leukocyte cell-cell adhesion	1.0	False	413	34	1	0.029411764705882353	0.002421307506053269	DAPL1
GO:BP	GO:0007162	negative regulation of cell adhesion	1.0	False	287	34	1	0.029411764705882353	0.003484320557491289	DAPL1
GO:BP	GO:0007163	establishment or maintenance of cell polarity	1.0	False	226	34	2	0.058823529411764705	0.008849557522123894	ATN1,WNT7B
GO:BP	GO:0007165	signal transduction	1.0	False	6063	34	15	0.4411764705882353	0.002474022761009401	FSHR,ANK2,RASA3,WNT5B,IRF9,NR2F2,GREM2,OR14J1,PLEKHG5,ST18,OR6K2,WNT7B,SMOC2,DAPL1,NKX2-5
GO:BP	GO:0007166	cell surface receptor signaling pathway	1.0	False	2834	34	7	0.20588235294117646	0.0024700070571630206	WNT5B,IRF9,GREM2,ST18,WNT7B,SMOC2,NKX2-5
GO:BP	GO:0006816	calcium ion transport	1.0	False	421	34	1	0.029411764705882353	0.0023752969121140144	ANK2
GO:BP	GO:0006835	dicarboxylic acid transport	1.0	False	104	34	1	0.029411764705882353	0.009615384615384616	SLC3A1
GO:BP	GO:0006836	neurotransmitter transport	1.0	False	211	34	1	0.029411764705882353	0.004739336492890996	CHAT
GO:BP	GO:0007155	cell adhesion	1.0	False	1512	34	4	0.11764705882352941	0.0026455026455026454	PCDH17,DSC1,WNT7B,DAPL1
GO:BP	GO:0006865	amino acid transport	1.0	False	162	34	1	0.029411764705882353	0.006172839506172839	SLC3A1
GO:BP	GO:0006874	intracellular calcium ion homeostasis	1.0	False	197	34	1	0.029411764705882353	0.005076142131979695	ANK2
GO:BP	GO:0006897	endocytosis	1.0	False	694	34	2	0.058823529411764705	0.002881844380403458	ANK2,GSG1L
GO:BP	GO:0006898	receptor-mediated endocytosis	1.0	False	264	34	1	0.029411764705882353	0.003787878787878788	GSG1L
GO:BP	GO:0006914	autophagy	1.0	False	599	34	1	0.029411764705882353	0.001669449081803005	DAPL1
GO:BP	GO:0006915	apoptotic process	1.0	False	1898	34	4	0.11764705882352941	0.002107481559536354	ATN1,ALX4,DAPL1,NKX2-5
GO:BP	GO:0006935	chemotaxis	1.0	False	456	34	3	0.08823529411764706	0.006578947368421052	PLEKHG5,WNT7B,SMOC2
GO:BP	GO:0006936	muscle contraction	1.0	False	340	34	3	0.08823529411764706	0.008823529411764706	MYH1,ANK2,NKX2-5
GO:BP	GO:0006937	regulation of muscle contraction	1.0	False	162	34	2	0.058823529411764705	0.012345679012345678	ANK2,NKX2-5
GO:BP	GO:0006941	striated muscle contraction	1.0	False	181	34	2	0.058823529411764705	0.011049723756906077	ANK2,NKX2-5
GO:BP	GO:0006873	intracellular monoatomic ion homeostasis	1.0	False	437	34	1	0.029411764705882353	0.002288329519450801	ANK2
GO:BP	GO:0007154	cell communication	1.0	False	6598	34	18	0.5294117647058824	0.002728099424067899	PCDH17,FSHR,ANK2,RASA3,WNT5B,IRF9,NR2F2,GREM2,OR14J1,LRFN2,PLEKHG5,CHAT,ST18,OR6K2,WNT7B,SMOC2,DAPL1,NKX2-5
GO:BP	GO:0007049	cell cycle	1.0	False	1668	34	3	0.08823529411764706	0.0017985611510791368	NR2F2,SMOC2,HOXD10
GO:BP	GO:0007018	microtubule-based movement	1.0	False	481	34	1	0.029411764705882353	0.002079002079002079	CCDC146
GO:BP	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	1.0	False	641	34	1	0.029411764705882353	0.0015600624024961	SMOC2
GO:BP	GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	1.0	False	368	34	1	0.029411764705882353	0.002717391304347826	GREM2
GO:BP	GO:0007186	G protein-coupled receptor signaling pathway	1.0	False	1299	34	4	0.11764705882352941	0.003079291762894534	FSHR,OR14J1,OR6K2,DAPL1
