particle_id	stage	rna_stage	dna_sample_id	rna_sample_name	A	Hm	P	Hr	A_raw	Hm_raw	P_raw	Hr_raw	stage_order
2-cell:0148	2-cell	2-cell	GSM2986348	2-cell embryo#3 -Cell#1(RPKM)	0.435406117143949	0.710913634253359	0.3757773434009159	0.585746152869204	0.1692284586151344	0.0519136154639941	0.3891056921421838	6.684735238365182	2
2-cell:0149	2-cell	2-cell	GSM2986348	2-cell embryo#3 -Cell#2(RPKM)	0.435406117143949	0.710913634253359	0.3755026763825475	0.5907613139702133	0.1692284586151344	0.0519136154639941	0.3889518244986228	6.716838481069686	2
2-cell:0150	2-cell	2-cell	GSM2986348	4-cell embryo#2 -Cell#1(RPKM)	0.435406117143949	0.710913634253359	0.5379237784297309	0.6314573083904939	0.1692284586151344	0.0519136154639941	0.4799396408918658	6.977343250440404	2
2-cell:0151	2-cell	2-cell	GSM2986348	4-cell embryo#2 -Cell#2(RPKM)	0.435406117143949	0.710913634253359	0.3072108640935082	0.6470854435838637	0.1692284586151344	0.0519136154639941	0.3506949551670021	7.077382672310738	2
2-cell:0152	2-cell	2-cell	GSM2986348	4-cell embryo#2 -Cell#3(RPKM)	0.435406117143949	0.710913634253359	0.6247710278308704	0.6395029001184657	0.1692284586151344	0.0519136154639941	0.5285912106889573	7.028845002576033	2
2-cell:0153	2-cell	2-cell	GSM2986348	4-cell embryo#2 -Cell#4(RPKM)	0.435406117143949	0.710913634253359	0.2980323924370831	0.6435240558295835	0.1692284586151344	0.0519136154639941	0.3455532027510951	7.054585379634038	2
2-cell:0154	2-cell	2-cell	GSM2986348	8-cell embryo#2 -Cell#1(RPKM)	0.435406117143949	0.710913634253359	0.8557311183940307	0.6946432619106068	0.1692284586151344	0.0519136154639941	0.6579743637981074	7.381811613573043	2
2-cell:0155	2-cell	2-cell	GSM2986348	8-cell embryo#2 -Cell#2(RPKM)	0.435406117143949	0.710913634253359	0.9192595730514368	0.682953741027701	0.1692284586151344	0.0519136154639941	0.6935628144074091	7.306984201562734	2
2-cell:0156	2-cell	2-cell	GSM2986348	8-cell embryo#2 -Cell#3(RPKM)	0.435406117143949	0.710913634253359	0.9759985476120794	0.6832666443573988	0.1692284586151344	0.0519136154639941	0.7253478185392299	7.308987170427347	2
2-cell:0157	2-cell	2-cell	GSM2986348	8-cell embryo#2 -Cell#4(RPKM)	0.435406117143949	0.710913634253359	0.8444603082830601	0.6955787773644583	0.1692284586151344	0.0519136154639941	0.6516604896274827	7.387800071184657	2
2-cell:0158	2-cell	2-cell	GSM2986348	8-cell embryo#2 -Cell#5(RPKM)	0.435406117143949	0.710913634253359	0.8118624495430115	0.6728899355930641	0.1692284586151344	0.0519136154639941	0.6333992664953383	7.242563381993441	2
2-cell:0159	2-cell	2-cell	GSM2986348	8-cell embryo#2 -Cell#6(RPKM)	0.435406117143949	0.710913634253359	0.7632670836527581	0.657560433974192	0.1692284586151344	0.0519136154639941	0.6061762876246471	7.144435584880263	2
2-cell:0160	2-cell	2-cell	GSM2986348	8-cell embryo#2 -Cell#7(RPKM)	0.435406117143949	0.710913634253359	0.8182442164855867	0.664128746728551	0.1692284586151344	0.0519136154639941	0.6369743132812344	7.186480921862527	2
2-cell:0161	2-cell	2-cell	GSM2986348	8-cell embryo#2 -Cell#8(RPKM)	0.435406117143949	0.710913634253359	0.8760677557023357	0.6983239998619191	0.1692284586151344	0.0519136154639941	0.6693668872950018	7.405372895335034	2
2-cell:0162	2-cell	2-cell	GSM2986349	2-cell embryo#1 -Cell#1(RPKM)	0.3689929953463934	0.5354275165010678	0.3924552758163879	0.6132163442706264	0.1434157982250099	0.0397420271656715	0.3984486200826497	6.8605784872533535	2
2-cell:0163	2-cell	2-cell	GSM2986349	2-cell embryo#1 -Cell#2(RPKM)	0.3689929953463934	0.5354275165010678	0.3823554323687425	0.6247451971632972	0.1434157982250099	0.0397420271656715	0.3927907179404274	6.9343774251266455	2
2-cell:0164	2-cell	2-cell	GSM2986349	2-cell embryo#2 -Cell#1(RPKM)	0.3689929953463934	0.5354275165010678	0.3942646659666114	0.616402965478345	0.1434157982250099	0.0397420271656715	0.3994622350421422	6.880976809855218	2
2-cell:0165	2-cell	2-cell	GSM2986349	2-cell embryo#2 -Cell#2(RPKM)	0.3689929953463934	0.5354275165010678	0.4061289139576618	0.6247592476724477	0.1434157982250099	0.0397420271656715	0.4061085513412398	6.934467365787832	2
2-cell:0166	2-cell	2-cell	GSM2986349	2-cell embryo#3 -Cell#1(RPKM)	0.3689929953463934	0.5354275165010678	0.3757773434009159	0.585746152869204	0.1434157982250099	0.0397420271656715	0.3891056921421838	6.684735238365182	2
2-cell:0167	2-cell	2-cell	GSM2986349	2-cell embryo#3 -Cell#2(RPKM)	0.3689929953463934	0.5354275165010678	0.3755026763825475	0.5907613139702133	0.1434157982250099	0.0397420271656715	0.3889518244986228	6.716838481069686	2
2-cell:0168	2-cell	2-cell	GSM2986349	4-cell embryo#2 -Cell#1(RPKM)	0.3689929953463934	0.5354275165010678	0.5379237784297309	0.6314573083904939	0.1434157982250099	0.0397420271656715	0.4799396408918658	6.977343250440404	2
2-cell:0169	2-cell	2-cell	GSM2986349	4-cell embryo#2 -Cell#2(RPKM)	0.3689929953463934	0.5354275165010678	0.3072108640935082	0.6470854435838637	0.1434157982250099	0.0397420271656715	0.3506949551670021	7.077382672310738	2
2-cell:0170	2-cell	2-cell	GSM2986349	4-cell embryo#2 -Cell#3(RPKM)	0.3689929953463934	0.5354275165010678	0.6247710278308704	0.6395029001184657	0.1434157982250099	0.0397420271656715	0.5285912106889573	7.028845002576033	2
2-cell:0171	2-cell	2-cell	GSM2986349	4-cell embryo#2 -Cell#4(RPKM)	0.3689929953463934	0.5354275165010678	0.2980323924370831	0.6435240558295835	0.1434157982250099	0.0397420271656715	0.3455532027510951	7.054585379634038	2
2-cell:0172	2-cell	2-cell	GSM2986349	8-cell embryo#2 -Cell#1(RPKM)	0.3689929953463934	0.5354275165010678	0.8557311183940307	0.6946432619106068	0.1434157982250099	0.0397420271656715	0.6579743637981074	7.381811613573043	2
2-cell:0173	2-cell	2-cell	GSM2986349	8-cell embryo#2 -Cell#2(RPKM)	0.3689929953463934	0.5354275165010678	0.9192595730514368	0.682953741027701	0.1434157982250099	0.0397420271656715	0.6935628144074091	7.306984201562734	2
2-cell:0174	2-cell	2-cell	GSM2986349	8-cell embryo#2 -Cell#3(RPKM)	0.3689929953463934	0.5354275165010678	0.9759985476120794	0.6832666443573988	0.1434157982250099	0.0397420271656715	0.7253478185392299	7.308987170427347	2
2-cell:0175	2-cell	2-cell	GSM2986349	8-cell embryo#2 -Cell#4(RPKM)	0.3689929953463934	0.5354275165010678	0.8444603082830601	0.6955787773644583	0.1434157982250099	0.0397420271656715	0.6516604896274827	7.387800071184657	2
2-cell:0176	2-cell	2-cell	GSM2986349	8-cell embryo#2 -Cell#5(RPKM)	0.3689929953463934	0.5354275165010678	0.8118624495430115	0.6728899355930641	0.1434157982250099	0.0397420271656715	0.6333992664953383	7.242563381993441	2
2-cell:0177	2-cell	2-cell	GSM2986349	8-cell embryo#2 -Cell#6(RPKM)	0.3689929953463934	0.5354275165010678	0.7632670836527581	0.657560433974192	0.1434157982250099	0.0397420271656715	0.6061762876246471	7.144435584880263	2
2-cell:0178	2-cell	2-cell	GSM2986349	8-cell embryo#2 -Cell#7(RPKM)	0.3689929953463934	0.5354275165010678	0.8182442164855867	0.664128746728551	0.1434157982250099	0.0397420271656715	0.6369743132812344	7.186480921862527	2
2-cell:0179	2-cell	2-cell	GSM2986349	8-cell embryo#2 -Cell#8(RPKM)	0.3689929953463934	0.5354275165010678	0.8760677557023357	0.6983239998619191	0.1434157982250099	0.0397420271656715	0.6693668872950018	7.405372895335034	2
2-cell:0180	2-cell	2-cell	GSM2986350	2-cell embryo#1 -Cell#1(RPKM)	0.5664274299472005	0.5661993597721663	0.3924552758163879	0.6132163442706264	0.2201522604139391	0.0418763396245351	0.3984486200826497	6.8605784872533535	2
2-cell:0181	2-cell	2-cell	GSM2986350	2-cell embryo#1 -Cell#2(RPKM)	0.5664274299472005	0.5661993597721663	0.3823554323687425	0.6247451971632972	0.2201522604139391	0.0418763396245351	0.3927907179404274	6.9343774251266455	2
2-cell:0182	2-cell	2-cell	GSM2986350	2-cell embryo#2 -Cell#1(RPKM)	0.5664274299472005	0.5661993597721663	0.3942646659666114	0.616402965478345	0.2201522604139391	0.0418763396245351	0.3994622350421422	6.880976809855218	2
2-cell:0183	2-cell	2-cell	GSM2986350	2-cell embryo#2 -Cell#2(RPKM)	0.5664274299472005	0.5661993597721663	0.4061289139576618	0.6247592476724477	0.2201522604139391	0.0418763396245351	0.4061085513412398	6.934467365787832	2
2-cell:0184	2-cell	2-cell	GSM2986350	2-cell embryo#3 -Cell#1(RPKM)	0.5664274299472005	0.5661993597721663	0.3757773434009159	0.585746152869204	0.2201522604139391	0.0418763396245351	0.3891056921421838	6.684735238365182	2
2-cell:0185	2-cell	2-cell	GSM2986350	2-cell embryo#3 -Cell#2(RPKM)	0.5664274299472005	0.5661993597721663	0.3755026763825475	0.5907613139702133	0.2201522604139391	0.0418763396245351	0.3889518244986228	6.716838481069686	2
2-cell:0186	2-cell	2-cell	GSM2986350	4-cell embryo#2 -Cell#1(RPKM)	0.5664274299472005	0.5661993597721663	0.5379237784297309	0.6314573083904939	0.2201522604139391	0.0418763396245351	0.4799396408918658	6.977343250440404	2
2-cell:0187	2-cell	2-cell	GSM2986350	4-cell embryo#2 -Cell#2(RPKM)	0.5664274299472005	0.5661993597721663	0.3072108640935082	0.6470854435838637	0.2201522604139391	0.0418763396245351	0.3506949551670021	7.077382672310738	2
2-cell:0188	2-cell	2-cell	GSM2986350	4-cell embryo#2 -Cell#3(RPKM)	0.5664274299472005	0.5661993597721663	0.6247710278308704	0.6395029001184657	0.2201522604139391	0.0418763396245351	0.5285912106889573	7.028845002576033	2
2-cell:0189	2-cell	2-cell	GSM2986350	4-cell embryo#2 -Cell#4(RPKM)	0.5664274299472005	0.5661993597721663	0.2980323924370831	0.6435240558295835	0.2201522604139391	0.0418763396245351	0.3455532027510951	7.054585379634038	2
2-cell:0190	2-cell	2-cell	GSM2986350	8-cell embryo#2 -Cell#1(RPKM)	0.5664274299472005	0.5661993597721663	0.8557311183940307	0.6946432619106068	0.2201522604139391	0.0418763396245351	0.6579743637981074	7.381811613573043	2
2-cell:0191	2-cell	2-cell	GSM2986350	8-cell embryo#2 -Cell#2(RPKM)	0.5664274299472005	0.5661993597721663	0.9192595730514368	0.682953741027701	0.2201522604139391	0.0418763396245351	0.6935628144074091	7.306984201562734	2
2-cell:0192	2-cell	2-cell	GSM2986350	8-cell embryo#2 -Cell#3(RPKM)	0.5664274299472005	0.5661993597721663	0.9759985476120794	0.6832666443573988	0.2201522604139391	0.0418763396245351	0.7253478185392299	7.308987170427347	2
2-cell:0193	2-cell	2-cell	GSM2986350	8-cell embryo#2 -Cell#4(RPKM)	0.5664274299472005	0.5661993597721663	0.8444603082830601	0.6955787773644583	0.2201522604139391	0.0418763396245351	0.6516604896274827	7.387800071184657	2
2-cell:0194	2-cell	2-cell	GSM2986350	8-cell embryo#2 -Cell#5(RPKM)	0.5664274299472005	0.5661993597721663	0.8118624495430115	0.6728899355930641	0.2201522604139391	0.0418763396245351	0.6333992664953383	7.242563381993441	2
2-cell:0195	2-cell	2-cell	GSM2986350	8-cell embryo#2 -Cell#6(RPKM)	0.5664274299472005	0.5661993597721663	0.7632670836527581	0.657560433974192	0.2201522604139391	0.0418763396245351	0.6061762876246471	7.144435584880263	2
2-cell:0196	2-cell	2-cell	GSM2986350	8-cell embryo#2 -Cell#7(RPKM)	0.5664274299472005	0.5661993597721663	0.8182442164855867	0.664128746728551	0.2201522604139391	0.0418763396245351	0.6369743132812344	7.186480921862527	2
2-cell:0197	2-cell	2-cell	GSM2986350	8-cell embryo#2 -Cell#8(RPKM)	0.5664274299472005	0.5661993597721663	0.8760677557023357	0.6983239998619191	0.2201522604139391	0.0418763396245351	0.6693668872950018	7.405372895335034	2
2-cell:0198	2-cell	2-cell	GSM2986351	2-cell embryo#1 -Cell#1(RPKM)	0.5606966254352108	0.3894271551371918	0.3924552758163879	0.6132163442706264	0.2179248796399845	0.0296155492841798	0.3984486200826497	6.8605784872533535	2
2-cell:0199	2-cell	2-cell	GSM2986351	2-cell embryo#1 -Cell#2(RPKM)	0.5606966254352108	0.3894271551371918	0.3823554323687425	0.6247451971632972	0.2179248796399845	0.0296155492841798	0.3927907179404274	6.9343774251266455	2
2-cell:0200	2-cell	2-cell	GSM2986351	2-cell embryo#2 -Cell#1(RPKM)	0.5606966254352108	0.3894271551371918	0.3942646659666114	0.616402965478345	0.2179248796399845	0.0296155492841798	0.3994622350421422	6.880976809855218	2
2-cell:0201	2-cell	2-cell	GSM2986351	2-cell embryo#2 -Cell#2(RPKM)	0.5606966254352108	0.3894271551371918	0.4061289139576618	0.6247592476724477	0.2179248796399845	0.0296155492841798	0.4061085513412398	6.934467365787832	2
2-cell:0202	2-cell	2-cell	GSM2986351	2-cell embryo#3 -Cell#1(RPKM)	0.5606966254352108	0.3894271551371918	0.3757773434009159	0.585746152869204	0.2179248796399845	0.0296155492841798	0.3891056921421838	6.684735238365182	2
2-cell:0203	2-cell	2-cell	GSM2986351	2-cell embryo#3 -Cell#2(RPKM)	0.5606966254352108	0.3894271551371918	0.3755026763825475	0.5907613139702133	0.2179248796399845	0.0296155492841798	0.3889518244986228	6.716838481069686	2
2-cell:0204	2-cell	2-cell	GSM2986351	4-cell embryo#2 -Cell#1(RPKM)	0.5606966254352108	0.3894271551371918	0.5379237784297309	0.6314573083904939	0.2179248796399845	0.0296155492841798	0.4799396408918658	6.977343250440404	2
2-cell:0205	2-cell	2-cell	GSM2986351	4-cell embryo#2 -Cell#2(RPKM)	0.5606966254352108	0.3894271551371918	0.3072108640935082	0.6470854435838637	0.2179248796399845	0.0296155492841798	0.3506949551670021	7.077382672310738	2
2-cell:0206	2-cell	2-cell	GSM2986351	4-cell embryo#2 -Cell#3(RPKM)	0.5606966254352108	0.3894271551371918	0.6247710278308704	0.6395029001184657	0.2179248796399845	0.0296155492841798	0.5285912106889573	7.028845002576033	2
2-cell:0207	2-cell	2-cell	GSM2986351	4-cell embryo#2 -Cell#4(RPKM)	0.5606966254352108	0.3894271551371918	0.2980323924370831	0.6435240558295835	0.2179248796399845	0.0296155492841798	0.3455532027510951	7.054585379634038	2
2-cell:0208	2-cell	2-cell	GSM2986351	8-cell embryo#2 -Cell#1(RPKM)	0.5606966254352108	0.3894271551371918	0.8557311183940307	0.6946432619106068	0.2179248796399845	0.0296155492841798	0.6579743637981074	7.381811613573043	2
2-cell:0209	2-cell	2-cell	GSM2986351	8-cell embryo#2 -Cell#2(RPKM)	0.5606966254352108	0.3894271551371918	0.9192595730514368	0.682953741027701	0.2179248796399845	0.0296155492841798	0.6935628144074091	7.306984201562734	2
2-cell:0210	2-cell	2-cell	GSM2986351	8-cell embryo#2 -Cell#3(RPKM)	0.5606966254352108	0.3894271551371918	0.9759985476120794	0.6832666443573988	0.2179248796399845	0.0296155492841798	0.7253478185392299	7.308987170427347	2
2-cell:0211	2-cell	2-cell	GSM2986351	8-cell embryo#2 -Cell#4(RPKM)	0.5606966254352108	0.3894271551371918	0.8444603082830601	0.6955787773644583	0.2179248796399845	0.0296155492841798	0.6516604896274827	7.387800071184657	2
2-cell:0212	2-cell	2-cell	GSM2986351	8-cell embryo#2 -Cell#5(RPKM)	0.5606966254352108	0.3894271551371918	0.8118624495430115	0.6728899355930641	0.2179248796399845	0.0296155492841798	0.6333992664953383	7.242563381993441	2
2-cell:0213	2-cell	2-cell	GSM2986351	8-cell embryo#2 -Cell#6(RPKM)	0.5606966254352108	0.3894271551371918	0.7632670836527581	0.657560433974192	0.2179248796399845	0.0296155492841798	0.6061762876246471	7.144435584880263	2
2-cell:0214	2-cell	2-cell	GSM2986351	8-cell embryo#2 -Cell#7(RPKM)	0.5606966254352108	0.3894271551371918	0.8182442164855867	0.664128746728551	0.2179248796399845	0.0296155492841798	0.6369743132812344	7.186480921862527	2
2-cell:0215	2-cell	2-cell	GSM2986351	8-cell embryo#2 -Cell#8(RPKM)	0.5606966254352108	0.3894271551371918	0.8760677557023357	0.6983239998619191	0.2179248796399845	0.0296155492841798	0.6693668872950018	7.405372895335034	2
2-cell:0216	2-cell	2-cell	GSM2986352	2-cell embryo#1 -Cell#1(RPKM)	0.6140714083240866	0.4488380051567777	0.3924552758163879	0.6132163442706264	0.2386699539086945	0.0337362422264701	0.3984486200826497	6.8605784872533535	2
2-cell:0217	2-cell	2-cell	GSM2986352	2-cell embryo#1 -Cell#2(RPKM)	0.6140714083240866	0.4488380051567777	0.3823554323687425	0.6247451971632972	0.2386699539086945	0.0337362422264701	0.3927907179404274	6.9343774251266455	2
2-cell:0218	2-cell	2-cell	GSM2986352	2-cell embryo#2 -Cell#1(RPKM)	0.6140714083240866	0.4488380051567777	0.3942646659666114	0.616402965478345	0.2386699539086945	0.0337362422264701	0.3994622350421422	6.880976809855218	2
2-cell:0219	2-cell	2-cell	GSM2986352	2-cell embryo#2 -Cell#2(RPKM)	0.6140714083240866	0.4488380051567777	0.4061289139576618	0.6247592476724477	0.2386699539086945	0.0337362422264701	0.4061085513412398	6.934467365787832	2
2-cell:0220	2-cell	2-cell	GSM2986352	2-cell embryo#3 -Cell#1(RPKM)	0.6140714083240866	0.4488380051567777	0.3757773434009159	0.585746152869204	0.2386699539086945	0.0337362422264701	0.3891056921421838	6.684735238365182	2
2-cell:0221	2-cell	2-cell	GSM2986352	2-cell embryo#3 -Cell#2(RPKM)	0.6140714083240866	0.4488380051567777	0.3755026763825475	0.5907613139702133	0.2386699539086945	0.0337362422264701	0.3889518244986228	6.716838481069686	2
2-cell:0222	2-cell	2-cell	GSM2986352	4-cell embryo#2 -Cell#1(RPKM)	0.6140714083240866	0.4488380051567777	0.5379237784297309	0.6314573083904939	0.2386699539086945	0.0337362422264701	0.4799396408918658	6.977343250440404	2
2-cell:0223	2-cell	2-cell	GSM2986352	4-cell embryo#2 -Cell#2(RPKM)	0.6140714083240866	0.4488380051567777	0.3072108640935082	0.6470854435838637	0.2386699539086945	0.0337362422264701	0.3506949551670021	7.077382672310738	2
2-cell:0224	2-cell	2-cell	GSM2986352	4-cell embryo#2 -Cell#3(RPKM)	0.6140714083240866	0.4488380051567777	0.6247710278308704	0.6395029001184657	0.2386699539086945	0.0337362422264701	0.5285912106889573	7.028845002576033	2
2-cell:0225	2-cell	2-cell	GSM2986352	4-cell embryo#2 -Cell#4(RPKM)	0.6140714083240866	0.4488380051567777	0.2980323924370831	0.6435240558295835	0.2386699539086945	0.0337362422264701	0.3455532027510951	7.054585379634038	2
2-cell:0226	2-cell	2-cell	GSM2986352	8-cell embryo#2 -Cell#1(RPKM)	0.6140714083240866	0.4488380051567777	0.8557311183940307	0.6946432619106068	0.2386699539086945	0.0337362422264701	0.6579743637981074	7.381811613573043	2
2-cell:0227	2-cell	2-cell	GSM2986352	8-cell embryo#2 -Cell#2(RPKM)	0.6140714083240866	0.4488380051567777	0.9192595730514368	0.682953741027701	0.2386699539086945	0.0337362422264701	0.6935628144074091	7.306984201562734	2
2-cell:0228	2-cell	2-cell	GSM2986352	8-cell embryo#2 -Cell#3(RPKM)	0.6140714083240866	0.4488380051567777	0.9759985476120794	0.6832666443573988	0.2386699539086945	0.0337362422264701	0.7253478185392299	7.308987170427347	2
2-cell:0229	2-cell	2-cell	GSM2986352	8-cell embryo#2 -Cell#4(RPKM)	0.6140714083240866	0.4488380051567777	0.8444603082830601	0.6955787773644583	0.2386699539086945	0.0337362422264701	0.6516604896274827	7.387800071184657	2
2-cell:0230	2-cell	2-cell	GSM2986352	8-cell embryo#2 -Cell#5(RPKM)	0.6140714083240866	0.4488380051567777	0.8118624495430115	0.6728899355930641	0.2386699539086945	0.0337362422264701	0.6333992664953383	7.242563381993441	2
2-cell:0231	2-cell	2-cell	GSM2986352	8-cell embryo#2 -Cell#6(RPKM)	0.6140714083240866	0.4488380051567777	0.7632670836527581	0.657560433974192	0.2386699539086945	0.0337362422264701	0.6061762876246471	7.144435584880263	2
2-cell:0232	2-cell	2-cell	GSM2986352	8-cell embryo#2 -Cell#7(RPKM)	0.6140714083240866	0.4488380051567777	0.8182442164855867	0.664128746728551	0.2386699539086945	0.0337362422264701	0.6369743132812344	7.186480921862527	2
2-cell:0233	2-cell	2-cell	GSM2986352	8-cell embryo#2 -Cell#8(RPKM)	0.6140714083240866	0.4488380051567777	0.8760677557023357	0.6983239998619191	0.2386699539086945	0.0337362422264701	0.6693668872950018	7.405372895335034	2
2-cell:0234	2-cell	2-cell	GSM2986353	2-cell embryo#1 -Cell#1(RPKM)	0.6927195406083502	0.520461662251789	0.3924552758163879	0.6132163442706264	0.2692379723066191	0.0387040065017689	0.3984486200826497	6.8605784872533535	2
2-cell:0235	2-cell	2-cell	GSM2986353	2-cell embryo#1 -Cell#2(RPKM)	0.6927195406083502	0.520461662251789	0.3823554323687425	0.6247451971632972	0.2692379723066191	0.0387040065017689	0.3927907179404274	6.9343774251266455	2
2-cell:0236	2-cell	2-cell	GSM2986353	2-cell embryo#2 -Cell#1(RPKM)	0.6927195406083502	0.520461662251789	0.3942646659666114	0.616402965478345	0.2692379723066191	0.0387040065017689	0.3994622350421422	6.880976809855218	2
2-cell:0237	2-cell	2-cell	GSM2986353	2-cell embryo#2 -Cell#2(RPKM)	0.6927195406083502	0.520461662251789	0.4061289139576618	0.6247592476724477	0.2692379723066191	0.0387040065017689	0.4061085513412398	6.934467365787832	2
2-cell:0238	2-cell	2-cell	GSM2986353	2-cell embryo#3 -Cell#1(RPKM)	0.6927195406083502	0.520461662251789	0.3757773434009159	0.585746152869204	0.2692379723066191	0.0387040065017689	0.3891056921421838	6.684735238365182	2
2-cell:0239	2-cell	2-cell	GSM2986353	2-cell embryo#3 -Cell#2(RPKM)	0.6927195406083502	0.520461662251789	0.3755026763825475	0.5907613139702133	0.2692379723066191	0.0387040065017689	0.3889518244986228	6.716838481069686	2
2-cell:0240	2-cell	2-cell	GSM2986353	4-cell embryo#2 -Cell#1(RPKM)	0.6927195406083502	0.520461662251789	0.5379237784297309	0.6314573083904939	0.2692379723066191	0.0387040065017689	0.4799396408918658	6.977343250440404	2
2-cell:0241	2-cell	2-cell	GSM2986353	4-cell embryo#2 -Cell#2(RPKM)	0.6927195406083502	0.520461662251789	0.3072108640935082	0.6470854435838637	0.2692379723066191	0.0387040065017689	0.3506949551670021	7.077382672310738	2
2-cell:0242	2-cell	2-cell	GSM2986353	4-cell embryo#2 -Cell#3(RPKM)	0.6927195406083502	0.520461662251789	0.6247710278308704	0.6395029001184657	0.2692379723066191	0.0387040065017689	0.5285912106889573	7.028845002576033	2
2-cell:0243	2-cell	2-cell	GSM2986353	4-cell embryo#2 -Cell#4(RPKM)	0.6927195406083502	0.520461662251789	0.2980323924370831	0.6435240558295835	0.2692379723066191	0.0387040065017689	0.3455532027510951	7.054585379634038	2
2-cell:0244	2-cell	2-cell	GSM2986353	8-cell embryo#2 -Cell#1(RPKM)	0.6927195406083502	0.520461662251789	0.8557311183940307	0.6946432619106068	0.2692379723066191	0.0387040065017689	0.6579743637981074	7.381811613573043	2
2-cell:0245	2-cell	2-cell	GSM2986353	8-cell embryo#2 -Cell#2(RPKM)	0.6927195406083502	0.520461662251789	0.9192595730514368	0.682953741027701	0.2692379723066191	0.0387040065017689	0.6935628144074091	7.306984201562734	2
2-cell:0246	2-cell	2-cell	GSM2986353	8-cell embryo#2 -Cell#3(RPKM)	0.6927195406083502	0.520461662251789	0.9759985476120794	0.6832666443573988	0.2692379723066191	0.0387040065017689	0.7253478185392299	7.308987170427347	2
2-cell:0247	2-cell	2-cell	GSM2986353	8-cell embryo#2 -Cell#4(RPKM)	0.6927195406083502	0.520461662251789	0.8444603082830601	0.6955787773644583	0.2692379723066191	0.0387040065017689	0.6516604896274827	7.387800071184657	2
2-cell:0248	2-cell	2-cell	GSM2986353	8-cell embryo#2 -Cell#5(RPKM)	0.6927195406083502	0.520461662251789	0.8118624495430115	0.6728899355930641	0.2692379723066191	0.0387040065017689	0.6333992664953383	7.242563381993441	2
2-cell:0249	2-cell	2-cell	GSM2986353	8-cell embryo#2 -Cell#6(RPKM)	0.6927195406083502	0.520461662251789	0.7632670836527581	0.657560433974192	0.2692379723066191	0.0387040065017689	0.6061762876246471	7.144435584880263	2
2-cell:0250	2-cell	2-cell	GSM2986353	8-cell embryo#2 -Cell#7(RPKM)	0.6927195406083502	0.520461662251789	0.8182442164855867	0.664128746728551	0.2692379723066191	0.0387040065017689	0.6369743132812344	7.186480921862527	2
2-cell:0251	2-cell	2-cell	GSM2986353	8-cell embryo#2 -Cell#8(RPKM)	0.6927195406083502	0.520461662251789	0.8760677557023357	0.6983239998619191	0.2692379723066191	0.0387040065017689	0.6693668872950018	7.405372895335034	2
2-cell:0252	2-cell	2-cell	GSM2986354	2-cell embryo#1 -Cell#1(RPKM)	0.6579791680318304	0.851880107406533	0.3924552758163879	0.6132163442706264	0.2557354984750531	0.0616909465547013	0.3984486200826497	6.8605784872533535	2
2-cell:0253	2-cell	2-cell	GSM2986354	2-cell embryo#1 -Cell#2(RPKM)	0.6579791680318304	0.851880107406533	0.3823554323687425	0.6247451971632972	0.2557354984750531	0.0616909465547013	0.3927907179404274	6.9343774251266455	2
2-cell:0254	2-cell	2-cell	GSM2986354	2-cell embryo#2 -Cell#1(RPKM)	0.6579791680318304	0.851880107406533	0.3942646659666114	0.616402965478345	0.2557354984750531	0.0616909465547013	0.3994622350421422	6.880976809855218	2
2-cell:0255	2-cell	2-cell	GSM2986354	2-cell embryo#2 -Cell#2(RPKM)	0.6579791680318304	0.851880107406533	0.4061289139576618	0.6247592476724477	0.2557354984750531	0.0616909465547013	0.4061085513412398	6.934467365787832	2
2-cell:0256	2-cell	2-cell	GSM2986354	2-cell embryo#3 -Cell#1(RPKM)	0.6579791680318304	0.851880107406533	0.3757773434009159	0.585746152869204	0.2557354984750531	0.0616909465547013	0.3891056921421838	6.684735238365182	2
2-cell:0257	2-cell	2-cell	GSM2986354	2-cell embryo#3 -Cell#2(RPKM)	0.6579791680318304	0.851880107406533	0.3755026763825475	0.5907613139702133	0.2557354984750531	0.0616909465547013	0.3889518244986228	6.716838481069686	2
2-cell:0258	2-cell	2-cell	GSM2986354	4-cell embryo#2 -Cell#1(RPKM)	0.6579791680318304	0.851880107406533	0.5379237784297309	0.6314573083904939	0.2557354984750531	0.0616909465547013	0.4799396408918658	6.977343250440404	2
2-cell:0259	2-cell	2-cell	GSM2986354	4-cell embryo#2 -Cell#2(RPKM)	0.6579791680318304	0.851880107406533	0.3072108640935082	0.6470854435838637	0.2557354984750531	0.0616909465547013	0.3506949551670021	7.077382672310738	2
2-cell:0260	2-cell	2-cell	GSM2986354	4-cell embryo#2 -Cell#3(RPKM)	0.6579791680318304	0.851880107406533	0.6247710278308704	0.6395029001184657	0.2557354984750531	0.0616909465547013	0.5285912106889573	7.028845002576033	2
2-cell:0261	2-cell	2-cell	GSM2986354	4-cell embryo#2 -Cell#4(RPKM)	0.6579791680318304	0.851880107406533	0.2980323924370831	0.6435240558295835	0.2557354984750531	0.0616909465547013	0.3455532027510951	7.054585379634038	2
2-cell:0262	2-cell	2-cell	GSM2986354	8-cell embryo#2 -Cell#1(RPKM)	0.6579791680318304	0.851880107406533	0.8557311183940307	0.6946432619106068	0.2557354984750531	0.0616909465547013	0.6579743637981074	7.381811613573043	2
