cluster_name	cluster_7072	cluster_2190	cluster_5659	cluster_6087	cluster_4373	cluster_4364	cluster_5928	cluster_3275	cluster_3660	cluster_5977	cluster_5608	cluster_6960	cluster_5656	cluster_2324	cluster_6262	cluster_1688	cluster_4899	cluster_5336	cluster_3227	cluster_2365	cluster_5002	cluster_5923	cluster_2743	cluster_652	cluster_2910	cluster_6498	cluster_1007	cluster_6163	cluster_5215	cluster_1715	cluster_6406	cluster_125	cluster_883	cluster_7504	cluster_7683	cluster_1333	cluster_3348	cluster_6400	cluster_4593	cluster_483	cluster_5064	cluster_6655	cluster_4532	cluster_1387	cluster_4420	cluster_7612	cluster_293	cluster_4551	cluster_1257	cluster_6020	cluster_3967	cluster_3928	cluster_4064	cluster_6275	cluster_6518	cluster_123	cluster_5760	cluster_2126	cluster_950	cluster_1851	cluster_23	cluster_2004	cluster_6532	cluster_6171	cluster_3362	cluster_5400	cluster_1564	cluster_1742	cluster_1586	cluster_2832	cluster_5447	cluster_242	cluster_6871	cluster_4028	cluster_618	cluster_5307	cluster_126	cluster_4907	cluster_3336	cluster_4084	cluster_2727	cluster_6114	cluster_4404	cluster_5679	cluster_6651	cluster_3369	cluster_1921	cluster_5024	cluster_916	cluster_3123	cluster_1607	cluster_3519	cluster_4889	cluster_7052	cluster_915	cluster_1806	cluster_1718	cluster_1406	cluster_5020	cluster_386	cluster_3303	cluster_3416	cluster_6410	cluster_5599	cluster_587	cluster_3133	cluster_4920	cluster_3766	cluster_643	cluster_3978	cluster_1922	cluster_2355	cluster_3762	cluster_1758	cluster_2776	cluster_7000	cluster_1764	cluster_7042	cluster_1523	cluster_7095	cluster_832	cluster_4538	cluster_634	cluster_1556	cluster_5966	cluster_2637	cluster_7425	cluster_4909	cluster_4897	cluster_6442	cluster_543	cluster_4141	cluster_1976	cluster_6143	cluster_4605	cluster_67	cluster_6495	cluster_900	cluster_1126	cluster_5678	cluster_840	cluster_4449	cluster_3684	cluster_6975	cluster_5516	cluster_315	cluster_5661	cluster_6892	cluster_2623	cluster_7341	cluster_4026	cluster_6604	cluster_4904	cluster_5252	cluster_5240	cluster_5580
cluster_6163	0.0	-0.739657895962708	-0.6917366940398273	0.0	0.0	-0.6993201827171298	0.0	0.0	-0.7396550115766826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7435924150507633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6831326222375133	7.209168803058434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7230744409138358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7707164750231672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7320051901335364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6862778754032703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_5215	-0.6728508445627343	0.0	0.0	-0.7378057716023309	-0.745545860705106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6585227855061906	0.0	-0.7302827569415671	0.0	0.0	0.0	0.0	-0.7216166361971753	0.0	0.0	0.0	0.0	-0.7183575007188108	0.0	14.778577579781015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.747132019650515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5900067142186012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7289142644689854	-0.6975842995342608	-0.7951418870664362	0.0	0.0	-0.8133221664931314	0.0	-0.6533526726236693	0.0	-0.6654777583837923	0.0	-0.7151872916665842	0.0	0.0	0.0	-0.6748522455689141	0.0	0.0	-0.6725258879801917	0.0	0.0	-0.6739483703043375	0.0	0.0	0.0	-0.5924436409556766	-0.7737062046320043	0.0	0.0	0.0	0.0
cluster_1715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7537893185326324	0.0	-0.7685549654653787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.938834709044775	0.0	0.0	-0.7641455444038362	0.0	-0.7448784672587644	0.0	0.0	0.0	-0.734051093558012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7520748274049768	-0.7652509456626742	0.0	-0.7734108189397789	-0.7533974228813966	0.0	-0.7447366076736277	-0.7481890010018262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6363556962618706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_6406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6994246749635603	0.0	-0.774390352801766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.96541634127888	0.0	-0.7715052443434821	0.0	0.0	-0.7429517388916582	0.0	0.0	0.0	0.0	-0.7557325994059435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7584862526715147	0.0	0.0	-0.7659554535004689	0.0	-0.7602920478941594	0.0	0.0	0.0	0.0	-0.8165008134453233	0.0	0.0	0.0	-0.7826815899873164	-0.7719657249929284	0.0	0.0	0.0	0.0	-0.7708147767618527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7947150716189069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6914213535371673	0.0	0.0	0.0	0.0	0.0	-0.6826915341154453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.759482380514676	0.0	0.0	-0.6985819475361422	0.0	0.0	0.0	-0.7008392382142928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6368575481792874	0.0	0.0	0.0	-0.685968697237006	-0.7275117371873622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8346353668535182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6790400251282956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7222465291675011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6996884033586582	0.0	0.0	0.0	0.0	0.0
cluster_883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6782699899547782	0.0	-0.7917077594591063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7641455444038362	-0.7715052443434821	0.0	19.873230619707954	0.0	-0.7987274292755695	0.0	0.0	0.0	-0.7598302305558557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7982380920600992	-0.7479635728353612	0.0	-0.8232191966000361	-0.8320829407646005	0.0	-0.8036265298488168	-0.7540593092351531	0.0	-0.7926444908771784	-0.809409107865078	0.0	0.0	-0.7586650575695444	-0.7662428266901741	0.0	0.0	0.0	-0.751629476607878	-0.7767542936331195	-0.7424133244704942	0.0	0.0	0.0	0.0	0.0	-0.7851735574547616	0.0	-0.7784844052162919	0.0	-0.8036082721810189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6516993169472381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7718180723046044	0.0	0.0	0.0	0.0	0.0	0.0	-0.6046177207274868	0.0	0.0	0.0	0.0	0.0	-0.7566948578263893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_7504	0.0	-0.6517336148746858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7391216484355616	-0.7442954357156948	0.0	0.0	0.0	0.0	0.0	-0.7652881147808596	0.0	0.0	0.0	0.0	0.0	0.0	-0.7416529121159092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.465630605317301	0.0	0.0	0.0	-0.7929916359203688	0.0	0.0	0.0	0.0	0.0	0.0	-0.7241068101557522	-0.7413758829765303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6416654744189699	0.0	0.0	0.0	0.0	0.0	0.0	-0.7411516136837129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7035551556689824	0.0	0.0	0.0	-0.6444916727526816	0.0	0.0	-0.7448961378313324	0.0	0.0	-0.7013888619488907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6644840499508496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7234315840865192	0.0	0.0	0.0	0.0	0.0	0.0
cluster_7683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7226626290731417	0.0	0.0	-0.7657441265981517	0.0	0.0	-0.6803446759869358	0.0	0.0	0.0	-0.7020604403737548	0.0	0.0	0.0	0.0	0.0	0.0	-0.7448784672587644	0.0	-0.6985819475361422	-0.7987274292755695	0.0	15.876985790456795	-0.7791486505653643	0.0	0.0	-0.7630896656499704	0.0	-0.7662256800808385	0.0	0.0	0.0	0.0	0.0	-0.7658152680390372	0.0	0.0	-0.7783357330380523	-0.7838079457316753	0.0	0.0	-0.7601865016951359	0.0	0.0	-0.8032783414264273	0.0	0.0	0.0	-0.7648797414888558	0.0	0.0	0.0	0.0	0.0	-0.7778936248777665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7897631647763221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7351033188739182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7138377406359715	0.0	-0.7826206974749998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_1333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7761905652358706	0.0	0.0	0.0	0.0	0.0	-0.689052010909327	-0.6699546980328132	0.0	0.0	-0.7638568316023308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7429517388916582	0.0	0.0	0.0	-0.7791486505653643	13.917715480199641	0.0	0.0	0.0	0.0	-0.8118825246628611	0.0	0.0	0.0	0.0	0.0	0.0	-0.7283365042157816	0.0	0.0	0.0	0.0	0.0	-0.7365171767750219	0.0	0.0	-0.7354492716123563	0.0	0.0	0.0	-0.7570238781083608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7365142181603029	0.0	0.0	-0.7279615869433437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.726775626994255	0.0	-0.7518664587582428	0.0	0.0	-0.6804921015732017	0.0	-0.7234572060742509	0.0	0.0	0.0	0.0	-0.6694559190431968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7108285120411013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_3348	0.0	0.0	0.0	0.0	0.0	-0.6948041371097902	0.0	0.0	-0.7282503049192788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7366962623385096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6987639519673157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.173580858824137	-0.7137848155095114	0.0	0.0	0.0	0.0	0.0	0.0	-0.7383991069193085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7365246008488725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7413430539363347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7008472461493224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6841673791258933	0.0	0.0
cluster_6400	0.0	0.0	0.0	0.0	0.0	-0.7612823661267855	0.0	0.0	0.0	-0.7605673261131601	-0.7766472687442667	0.0	0.0	0.0	0.0	0.0	-0.7946057105702121	0.0	0.0	0.0	0.0	0.0	0.0	-0.7301741688646869	-0.7230081132539161	0.0	-0.7308831078893663	0.0	0.0	0.0	0.0	0.0	0.0	-0.7929916359203688	0.0	0.0	-0.7137848155095114	16.757112481060716	0.0	0.0	0.0	0.0	0.0	0.0	-0.7758742199245514	-0.7176763116983353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6524661061439908	0.0	0.0	0.0	0.0	0.0	0.0	-0.7319520424710916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.702442104135903	0.0	0.0	-0.7052528202667445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7185633112249912	-0.6582122755621572	-0.7098958237990921	0.0	0.0	0.0	-0.650606695384687	0.0	0.0	-0.7858255913629222	0.0	0.0	-0.7248527911375258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7479540552742687	0.0	0.0	0.0	-0.6915938196821786	0.0	0.0	0.0	0.0	0.0	0.0
cluster_4593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7410516935290373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.734051093558012	0.0	-0.7008392382142928	-0.7598302305558557	0.0	-0.7630896656499704	0.0	0.0	0.0	8.225081032077561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.753572646333025	0.0	0.0	-0.796271978734893	0.0	0.0	0.0	0.0	0.0	0.0	-0.7648284711884877	0.0	0.0	-0.7375361112643662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7389600886673208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7350498143823007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_483	0.0	-0.6565096458194227	-0.6861839674879354	0.0	0.0	-0.6591424834371054	0.0	0.0	-0.6622249472480782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6620811245060935	-0.6575376817220231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7230744409138358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7338332012069255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6631989392436923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7050966813660955	0.0	0.0	0.0	0.0	-0.6587832894626438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_5064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7702721975505169	-0.6784515875287753	0.0	0.0	0.0	0.0	-0.7145454712064162	0.0	0.0	0.0	-0.762286692673973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7557325994059435	0.0	0.0	0.0	-0.7662256800808385	-0.8118825246628611	0.0	0.0	0.0	0.0	11.717077357498647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7548623208982662	0.0	0.0	0.0	0.0	-0.7504414752505553	0.0	0.0	0.0	0.0	-0.7971506836100044	0.0	0.0	0.0	-0.7431220918783902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7516709119751916	0.0	0.0	-0.7179680489735646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5925090564976436	0.0	-0.6421123119341934	0.0	0.0	0.0	0.0	-0.7078437033715129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_6655	-0.6274656230751391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6714039117623413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.61593004742429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.470370753190762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6534966788752714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6536605197855052	0.0	0.0	0.0	0.0	-0.6105565155267793	0.0	-0.6985337696602403	0.0	0.0	0.0	0.0	0.0	0.0	-0.660052989748966	0.0	-0.6454287699727447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6338419273594852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cluster_4532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7253238749887645	0.0	0.0	0.0	-0.747132019650515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.320528129202119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7277979260574619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6605920101309335	0.0	-0.6922463286964736	0.0	-0.6832102040464529	-0.7286723396734376	0.0	0.0	-0.6030770500073602	-0.6934781310995222	0.0	0.0	0.0	-0.6994471596769642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6275690019358502	0.0	-0.7234474183929757	0.0	0.0	0.0	-0.6811941683946767	-0.7074914182109046	0.0	-0.6198490782398248	0.0	0.0
cluster_1387	0.0	0.0	0.0	0.0	0.0	-0.6407927231038667	0.0	0.0	0.0	0.0	-0.649502957272833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.636578424984039	-0.7020616805343667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.381528240542034	-0.6423084018721681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6924567451799006	0.0	0.0	0.0	0.0	0.0	-0.6851047602211547	0.0	0.0	0.0	0.0	0.0	0.0	-0.750292545189233	0.0	0.0	-0.6460077674437478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6670246131715957	0.0	0.0	0.0	0.0	-0.6693976215691283	0.0	0.0	0.0
