particle_id	stage	A	Hm	P	Hr	to_stage	vA	vHm	vP	vHr
8-cell:0354	8-cell	0.582936320325133	0.4229847889065473	0.7831642485492523	0.621533700130451	morula	-0.17086981525147465	-0.1608339882116005	-0.029227852166274215	-0.00394538994269622
8-cell:0355	8-cell	0.7496846499076497	0.0566210796892917	0.8303856033831534	0.6451619759076852	morula	-0.4261756765467099	0.07466866712842651	-0.044985032839408357	-0.022533324336233118
8-cell:0356	8-cell	0.2821469426074534	0.0980491321957662	0.7396419086937219	0.6245811339000737	morula	-0.14893294965278336	-0.05974252460273287	-0.034400169893839205	-0.01539703465192499
8-cell:0357	8-cell	0.0	0.0227868080400293	0.773245881587239	0.6257928075401988	morula	0.09313585747133303	0.012644013288545284	-0.03031396325670499	-0.009882439330646808
8-cell:0358	8-cell	0.1195333733959763	0.0656876113940708	0.7072835152390234	0.6312326613996714	morula	-0.009882710763218519	-0.02982034687174813	-0.04772251056657273	-0.030530016615806677
8-cell:0359	8-cell	0.51359044901543	0.3437143434047256	0.8319041348127003	0.6626625796665148	morula	-0.20640535552472294	-0.1744274914088151	-0.04459090727541215	-0.03925002272329858
8-cell:0360	8-cell	0.4824291787778921	0.3341656730920812	0.7985497790472389	0.6095261868581832	morula	-0.2099932024278393	-0.19285025040695875	-0.03566716255268365	0.008978437063311362
8-cell:0361	8-cell	0.4688068375092653	0.3814415553507368	0.692581562944778	0.6378546710817934	morula	-0.18194581128360338	-0.22292158610875507	-0.05316933774135335	-0.04086326877768609
8-cell:0362	8-cell	0.7496846499076497	0.0566210796892917	0.8491137009057914	0.6449523793200949	morula	-0.42610020323596964	0.07475238794991451	-0.0548326637582327	-0.02150917038072564
8-cell:0363	8-cell	0.3990658118100397	0.225841521532688	0.8303856033831534	0.6451619759076852	morula	-0.22319824029480256	-0.1638302373304139	-0.045573190666054475	-0.022610041358987476
8-cell:0364	8-cell	0.3906433664224942	0.4476972914094006	0.6812568695182165	0.631603351110132	morula	-0.13917252375812145	-0.3083008058331944	-0.0661857685962135	-0.039659772157989104
8-cell:0365	8-cell	0.3222648388959786	0.0052832563903218	0.7387540714131886	0.6379403930376567	morula	-0.18301033049124385	0.03256896704230098	-0.031538039853482136	-0.027920867477296607
8-cell:0366	8-cell	0.6370563764632	0.4557489658498195	0.6812568695182165	0.631603351110132	morula	-0.1812973091966299	-0.1565943080470178	-0.06030701220325996	-0.038459163778076455
8-cell:0367	8-cell	0.5293480757974359	0.3492539065839713	0.7396419086937219	0.6245811339000737	morula	-0.20512295045174644	-0.16613375796408716	-0.03141007580757749	-0.014817140377855975
8-cell:0368	8-cell	0.2730354214033543	0.0693744712227906	0.773245881587239	0.6257928075401988	morula	-0.14203582372221585	-0.03178269957637819	-0.030666090856101058	-0.009946784236731787
8-cell:0369	8-cell	0.3222648388959786	0.0052832563903218	0.7831642485492523	0.621533700130451	morula	-0.18303273629446667	0.03257812011642468	-0.03236689671463322	-0.0044937579125742255
8-cell:0370	8-cell	0.3906433664224942	0.4476972914094006	0.773245881587239	0.6257928075401988	morula	-0.13800926654355777	-0.3071162585167201	-0.02925612759960816	-0.009692799753357684
8-cell:0371	8-cell	0.2821469426074534	0.0980491321957662	0.7396419086937219	0.6245811339000737	morula	-0.14893294965278336	-0.05974252460273287	-0.034400169893839205	-0.01539703465192499
8-cell:0372	8-cell	0.4636935151552786	0.2103145398830778	0.8319041348127003	0.6626625796665148	morula	-0.25941403116592876	-0.13288098521912423	-0.0453057871757756	-0.0393397852471018
8-cell:0373	8-cell	0.0	0.0132598185103957	0.773245881587239	0.6257928075401988	morula	0.09312997372125513	0.022166022012209415	-0.030313975381144664	-0.009882441600020386
8-cell:0374	8-cell	0.5109674187943082	0.3250427671809312	0.7072835152390234	0.6312326613996714	morula	-0.2192124583863464	-0.17055789944850053	-0.04484454759475209	-0.029951761806457644
8-cell:0375	8-cell	0.5109674187943082	0.3250427671809312	0.7396419086937219	0.6245811339000737	morula	-0.21872453559029786	-0.17007803591474682	-0.03204141027309482	-0.01493962382750702
8-cell:0376	8-cell	0.4270127114960005	0.27692414776046	0.6812568695182165	0.631603351110132	morula	-0.22429359203419844	-0.1934304665144986	-0.06800091802220531	-0.040029739821252686
8-cell:0377	8-cell	0.5815953577996053	0.4548901848146299	0.7396419086937219	0.6245811339000737	morula	-0.15505684029039468	-0.1779499952037864	-0.029266636037882487	-0.014401300297826602
8-cell:0378	8-cell	0.5120748339296367	0.2290001352155846	0.8319041348127003	0.6626625796665148	morula	-0.2695501856322807	-0.12400947578690251	-0.045093778182473065	-0.039313203050744816
8-cell:0379	8-cell	0.546028947861116	0.4412613757000745	0.8303856033831534	0.6451619759076852	morula	-0.14938426565560103	-0.189032637500208	-0.043997299050895	-0.02240377355158163
8-cell:0380	8-cell	0.4824291787778921	0.3341656730920812	0.7947118524982967	0.6227863445181651	morula	-0.21000495211086062	-0.19286183582363278	-0.033227573746203665	-0.0040266890517058895
8-cell:0381	8-cell	0.6540375558212489	0.0223688073869255	0.8303856033831534	0.6451619759076852	morula	-0.4010958789516574	0.056946492075532235	-0.04544582367374983	-0.02259354727151186
8-cell:0382	8-cell	0.3990658118100397	0.225841521532688	0.8303856033831534	0.6451619759076852	morula	-0.22319824029480256	-0.1638302373304139	-0.045573190666054475	-0.022610041358987476
8-cell:0383	8-cell	0.4403634246719825	0.3411417523207073	0.6812568695182165	0.631603351110132	morula	-0.20187934221880363	-0.22465748963751841	-0.06690920154356361	-0.03980710676171184
8-cell:0384	8-cell	0.4066401731044553	0.0933849422909647	0.7985497790472389	0.6095261868581832	morula	-0.24512764069188647	-0.047330243155991776	-0.03680421137900747	0.008789658358707153
8-cell:0385	8-cell	0.1195333733959763	0.0656876113940708	0.692581562944778	0.6378546710817934	morula	-0.0098611580336124	-0.029820400373301317	-0.056439444123261184	-0.04152638805339903
8-cell:0386	8-cell	0.4636935151552786	0.2103145398830778	0.8319041348127003	0.6626625796665148	morula	-0.25941403116592876	-0.13288098521912423	-0.0453057871757756	-0.0393397852471018
8-cell:0387	8-cell	0.0	0.0132598185103957	0.6812568695182165	0.631603351110132	morula	0.09325563209578434	0.02216581666581921	-0.06851152238362135	-0.04013213877282096
8-cell:0388	8-cell	0.2730354214033543	0.0693744712227906	0.7947118524982967	0.6227863445181651	morula	-0.14204658369970063	-0.0317796828441319	-0.034399505020999865	-0.004222348842973123
8-cell:0389	8-cell	0.4403634246719825	0.3411417523207073	0.7985497790472389	0.6095261868581832	morula	-0.2006868706198044	-0.22344602674999053	-0.0359642836025893	0.008929215802706225
8-cell:0390	8-cell	0.5431544080084243	0.2883938277362753	0.7947118524982967	0.6227863445181651	morula	-0.2447245218533997	-0.13395759873241214	-0.03304680379118696	-0.0039966429054698605
8-cell:0391	8-cell	0.546028947861116	0.4412613757000745	0.692581562944778	0.6378546710817934	morula	-0.15092312508009853	-0.19047172951656938	-0.05012540336278681	-0.04024488375995949
8-cell:0392	8-cell	0.0	0.0848800606170415	0.6812568695182165	0.631603351110132	morula	0.09330275109962154	-0.04941597444591692	-0.06851132592801712	-0.04013210139088119
