region_type	control_set	stage	n_samples	n_regions_valid	mean_region_total_reads	mean_region_cpg_rows	mean_width	mean_n_cpg_target	s_epi	s_matched_weighted
matched_non_age_window	matched_non_age_0007	zygote/PN	30	39	167.6153846153846	65.53846153846153	476.38461538461536	3.3333333333333335	0.46168636734855767	0.4330979953785675
matched_non_age_window	matched_non_age_0007	2-cell	20	67	112.71641791044776	53.61194029850746	421.92537313432837	3.298507462686567	0.5160114214042664	0.5271974225133896
matched_non_age_window	matched_non_age_0007	4-cell	25	55	151.98181818181817	64.69090909090909	438.8909090909091	3.4545454545454546	0.5009654830665395	0.5045234398457427
matched_non_age_window	matched_non_age_0007	8-cell	48	35	253.97142857142856	119.0	497.54285714285714	3.5714285714285716	0.5244493198117585	0.5367077266438398
matched_non_age_window	matched_non_age_0007	morula	8	16	22.6875	16.0625	585.6875	3.4375	0.32078125950589886	0.31948114876459643
matched_non_age_window	matched_non_age_0007	blastocyst	5	73	40.15068493150685	20.52054794520548	435.2054794520548	3.3835616438356166	0.3654869474681607	0.3833869185999207
matched_non_age_window	matched_non_age_0007	ICM	19	65	133.53846153846155	58.46153846153846	438.2	3.3230769230769233	0.48153457001379424	0.5008373969428179
matched_non_age_window	matched_non_age_0007	TE	13	67	72.44776119402985	33.6865671641791	435.8955223880597	3.4029850746268657	0.4703575433430927	0.47498874952764514
matched_non_age_window	matched_non_age_0008	MII oocyte	36	33	123.27272727272727	66.21212121212122	522.3636363636364	3.727272727272727	0.45242973093809574	0.44413529054219253
matched_non_age_window	matched_non_age_0008	zygote/PN	30	27	129.37037037037038	60.851851851851855	528.5555555555555	3.5555555555555554	0.5187472115115465	0.5188534488861838
matched_non_age_window	matched_non_age_0008	2-cell	20	63	91.82539682539682	45.507936507936506	407.031746031746	3.2063492063492065	0.5186180501473258	0.5171696196082877
matched_non_age_window	matched_non_age_0008	4-cell	25	48	125.54166666666667	58.458333333333336	449.9375	3.3333333333333335	0.5116402153492431	0.5119402156148005
matched_non_age_window	matched_non_age_0008	8-cell	48	31	217.67741935483872	101.06451612903226	487.6774193548387	3.3548387096774195	0.49531415483600905	0.5032517672306787
matched_non_age_window	matched_non_age_0008	morula	8	12	16.416666666666668	11.0	562.25	4.333333333333333	0.40304618549633564	0.4210010704863922
matched_non_age_window	matched_non_age_0008	blastocyst	5	67	32.492537313432834	18.26865671641791	434.5820895522388	3.2238805970149254	0.41195378211094547	0.40356372964652365
matched_non_age_window	matched_non_age_0008	ICM	19	62	100.56451612903226	48.403225806451616	445.241935483871	3.274193548387097	0.4643801587873302	0.46188814576803283
matched_non_age_window	matched_non_age_0008	TE	13	53	60.301886792452834	30.60377358490566	429.66037735849056	3.2452830188679247	0.514829956935553	0.5270835888803498
matched_non_age_window	matched_non_age_0009	MII oocyte	36	37	149.8108108108108	71.45945945945945	455.8918918918919	2.945945945945946	0.3524200250071476	0.332402088918864
matched_non_age_window	matched_non_age_0009	zygote/PN	30	35	161.85714285714286	64.22857142857143	473.9142857142857	3.0285714285714285	0.488375828017665	0.42998883608692384
matched_non_age_window	matched_non_age_0009	2-cell	20	65	119.26153846153846	54.09230769230769	387.95384615384614	2.8923076923076922	0.552538236101642	0.5264487038604592
matched_non_age_window	matched_non_age_0009	4-cell	25	48	165.72916666666666	66.35416666666667	419.7916666666667	3.1666666666666665	0.5422285780938091	0.5157214132763743
matched_non_age_window	matched_non_age_0009	8-cell	48	35	285.9428571428571	111.51428571428572	451.62857142857143	3.057142857142857	0.5357687361778607	0.505877569780502
matched_non_age_window	matched_non_age_0009	morula	8	13	17.0	13.0	560.5384615384615	3.076923076923077	0.35043563458913357	0.28513358766407654
matched_non_age_window	matched_non_age_0009	blastocyst	5	77	32.675324675324674	18.350649350649352	385.7402597402597	3.1298701298701297	0.3871025867411837	0.3594703857964528
matched_non_age_window	matched_non_age_0009	ICM	19	70	123.85714285714286	54.785714285714285	373.4	3.085714285714286	0.5181255777103705	0.49704542964370496
matched_non_age_window	matched_non_age_0009	TE	13	68	72.25	35.35294117647059	389.1029411764706	3.073529411764706	0.4972412523832035	0.49522941234540585
matched_non_age_window	matched_non_age_0010	MII oocyte	36	42	108.30952380952381	59.357142857142854	452.8809523809524	3.3095238095238093	0.39050322630029266	0.40919325015478203
matched_non_age_window	matched_non_age_0010	zygote/PN	30	35	131.4857142857143	57.97142857142857	430.9142857142857	3.342857142857143	0.5076766755178371	0.48515269211484285
matched_non_age_window	matched_non_age_0010	2-cell	20	72	98.66666666666667	50.05555555555556	427.72222222222223	3.375	0.5631148785763078	0.5475052784958627
matched_non_age_window	matched_non_age_0010	4-cell	25	60	120.18333333333334	56.61666666666667	423.3	3.15	0.5053305477332662	0.47827408054840004
matched_non_age_window	matched_non_age_0010	8-cell	48	40	196.775	95.925	459.275	3.35	0.48335013328496057	0.44515576952772734
matched_non_age_window	matched_non_age_0010	morula	8	11	24.0	13.727272727272727	557.5454545454545	3.909090909090909	0.43512051583002775	0.3684212593168914
matched_non_age_window	matched_non_age_0010	blastocyst	5	82	28.829268292682926	17.5	396.6219512195122	3.097560975609756	0.3461096934110983	0.33882613700888586
matched_non_age_window	matched_non_age_0010	ICM	19	72	106.15277777777777	53.27777777777778	419.09722222222223	3.25	0.5281566946426789	0.523322425732404
matched_non_age_window	matched_non_age_0010	TE	13	71	63.0	31.704225352112676	421.53521126760563	3.352112676056338	0.48442334332875103	0.4832353218225187
matched_non_age_window	matched_non_age_0011	MII oocyte	36	32	117.03125	60.4375	498.0625	3.40625	0.45247024039707456	0.45487787497651533
matched_non_age_window	matched_non_age_0011	zygote/PN	30	37	102.35135135135135	43.67567567567568	492.7027027027027	3.5405405405405403	0.42289197274141216	0.4301166495341132
matched_non_age_window	matched_non_age_0011	2-cell	20	64	89.765625	43.890625	430.921875	3.265625	0.5092500139756739	0.5223195100773202
matched_non_age_window	matched_non_age_0011	4-cell	25	49	116.71428571428571	55.285714285714285	438.59183673469386	3.2653061224489797	0.44840629054047976	0.4677593075193405
matched_non_age_window	matched_non_age_0011	8-cell	48	37	166.02702702702703	81.67567567567568	467.0810810810811	3.2972972972972974	0.4907498222806076	0.5090523602327318
matched_non_age_window	matched_non_age_0011	morula	8	14	12.928571428571429	9.5	513.4285714285714	3.5	0.3353979040557002	0.3844079297918131
matched_non_age_window	matched_non_age_0011	blastocyst	5	78	26.94871794871795	15.243589743589743	426.84615384615387	3.282051282051282	0.35066131571419207	0.3351297767063642
matched_non_age_window	matched_non_age_0011	ICM	19	67	88.1044776119403	45.52238805970149	417.8059701492537	3.253731343283582	0.45914329402076026	0.45545514497006173
matched_non_age_window	matched_non_age_0011	TE	13	62	54.096774193548384	30.161290322580644	434.11290322580646	3.306451612903226	0.4352768352598183	0.4443896086111996
matched_non_age_window	matched_non_age_0012	MII oocyte	36	39	171.92307692307693	74.92307692307692	462.7692307692308	3.1794871794871793	0.42818501424033156	0.43769709790236594
matched_non_age_window	matched_non_age_0012	zygote/PN	30	37	179.83783783783784	65.08108108108108	454.7567567567568	3.1621621621621623	0.5500000526274302	0.5561352130428959
matched_non_age_window	matched_non_age_0012	2-cell	20	67	136.2537313432836	56.940298507462686	426.4179104477612	3.1492537313432836	0.5736716009789355	0.5752665260659867
matched_non_age_window	matched_non_age_0012	4-cell	25	49	182.0408163265306	68.61224489795919	425.46938775510205	3.183673469387755	0.5344443260416875	0.5365288480197948
matched_non_age_window	matched_non_age_0012	8-cell	48	33	316.1212121212121	119.12121212121212	439.7878787878788	2.727272727272727	0.5382260290691062	0.5377257840339466
matched_non_age_window	matched_non_age_0012	morula	8	13	37.46153846153846	21.923076923076923	485.3076923076923	2.8461538461538463	0.49209267530652456	0.4871514213523999
matched_non_age_window	matched_non_age_0012	blastocyst	5	72	43.31944444444444	19.76388888888889	423.55555555555554	3.111111111111111	0.4315346884650608	0.4444037068486177
matched_non_age_window	matched_non_age_0012	ICM	19	70	126.71428571428571	51.82857142857143	403.25714285714287	3.1285714285714286	0.5280487643522872	0.5353809516483697
matched_non_age_window	matched_non_age_0012	TE	13	70	77.97142857142858	31.071428571428573	411.54285714285714	3.142857142857143	0.4810839068151558	0.47799273564645123
matched_non_age_window	matched_non_age_0013	MII oocyte	36	31	145.6451612903226	68.51612903225806	490.83870967741933	3.5806451612903225	0.3734794478020209	0.3696198201773911
matched_non_age_window	matched_non_age_0013	zygote/PN	30	29	102.6896551724138	48.0	495.86206896551727	3.586206896551724	0.46972139039890276	0.45399208221812953
matched_non_age_window	matched_non_age_0013	2-cell	20	58	101.82758620689656	46.48275862068966	437.7413793103448	3.310344827586207	0.5682204133199045	0.5634951525734593
matched_non_age_window	matched_non_age_0013	4-cell	25	41	111.17073170731707	53.51219512195122	475.7560975609756	3.3658536585365852	0.5222681925302887	0.5325032985101312
matched_non_age_window	matched_non_age_0013	8-cell	48	33	175.03030303030303	83.15151515151516	498.45454545454544	3.515151515151515	0.5292969673377448	0.5347498843718791
matched_non_age_window	matched_non_age_0013	morula	8	15	13.6	9.666666666666666	505.3333333333333	3.6	0.44636745231384456	0.5072664583103452
matched_non_age_window	matched_non_age_0013	blastocyst	5	65	26.323076923076922	16.53846153846154	424.33846153846156	3.1384615384615384	0.33494762231806396	0.34684382901240873
matched_non_age_window	matched_non_age_0013	ICM	19	64	80.546875	41.703125	425.28125	3.21875	0.4885892857035897	0.4953389629383783
matched_non_age_window	matched_non_age_0013	TE	13	55	55.2	28.21818181818182	434.3090909090909	3.327272727272727	0.4641175578930252	0.4765085930300379
matched_non_age_window	matched_non_age_0014	MII oocyte	36	42	218.33333333333334	98.23809523809524	463.1666666666667	3.357142857142857	0.4416495484629245	0.4660463305220635
matched_non_age_window	matched_non_age_0014	zygote/PN	30	41	296.6829268292683	83.7560975609756	475.4878048780488	3.3658536585365852	0.4520631963889263	0.4829815433492562
matched_non_age_window	matched_non_age_0014	2-cell	20	72	190.33333333333334	72.33333333333333	423.09722222222223	3.236111111111111	0.4970951702544845	0.5098664417193176
matched_non_age_window	matched_non_age_0014	4-cell	25	57	221.5438596491228	81.03508771929825	439.03508771929825	3.2280701754385963	0.4810285383629527	0.49234480244831674
matched_non_age_window	matched_non_age_0014	8-cell	48	42	341.8095238095238	129.47619047619048	439.0952380952381	3.238095238095238	0.4912753037692236	0.5283087905730566
matched_non_age_window	matched_non_age_0014	morula	8	10	65.9	32.1	556.5	3.2	0.3605037630649133	0.39872445373574017
matched_non_age_window	matched_non_age_0014	blastocyst	5	78	49.35897435897436	25.307692307692307	415.8205128205128	3.269230769230769	0.3991995180707013	0.3893511883146759
matched_non_age_window	matched_non_age_0014	ICM	19	71	176.8450704225352	70.35211267605634	407.6478873239437	3.2816901408450705	0.49354953090921416	0.5055456510495642
matched_non_age_window	matched_non_age_0014	TE	13	64	110.6875	46.96875	418.171875	3.34375	0.4587380667025066	0.47210024769168074
matched_non_age_window	matched_non_age_0015	MII oocyte	36	27	128.03703703703704	67.22222222222223	538.3333333333334	3.4074074074074074	0.4166601884817368	0.4410454925268097
matched_non_age_window	matched_non_age_0015	zygote/PN	30	29	130.68965517241378	56.3448275862069	482.8965517241379	3.2758620689655173	0.4574501087851724	0.46670221795590566
matched_non_age_window	matched_non_age_0015	2-cell	20	63	95.11111111111111	47.58730158730159	431.41269841269843	3.4444444444444446	0.5858405728337884	0.584833898497425
matched_non_age_window	matched_non_age_0015	4-cell	25	42	116.76190476190476	60.30952380952381	498.8809523809524	3.357142857142857	0.5511175426779238	0.53059966373338
matched_non_age_window	matched_non_age_0015	8-cell	48	33	193.84848484848484	94.51515151515152	538.7575757575758	3.606060606060606	0.5996604779491559	0.5950698094115248
matched_non_age_window	matched_non_age_0015	morula	8	10	31.9	20.0	613.2	2.8	0.4471269903352656	0.4232868855994602
matched_non_age_window	matched_non_age_0015	blastocyst	5	68	25.897058823529413	16.058823529411764	425.4117647058824	3.5588235294117645	0.42877838535713986	0.41626828247991005
matched_non_age_window	matched_non_age_0015	ICM	19	62	91.01612903225806	46.225806451612904	436.5	3.435483870967742	0.5613780942192027	0.5477703660432054
matched_non_age_window	matched_non_age_0015	TE	13	59	54.94915254237288	29.627118644067796	455.1186440677966	3.4745762711864407	0.545924685102292	0.5149980116606241
matched_non_age_window	matched_non_age_0016	MII oocyte	36	26	189.53846153846155	86.03846153846153	446.8076923076923	3.3846153846153846	0.41901554178419	0.42300556599510847
matched_non_age_window	matched_non_age_0016	zygote/PN	30	23	225.34782608695653	77.8695652173913	462.2173913043478	3.4347826086956523	0.46461165098304597	0.4622465631777907
matched_non_age_window	matched_non_age_0016	2-cell	20	58	131.5344827586207	55.741379310344826	440.48275862068965	3.3793103448275863	0.5309890885088975	0.5350745630545966
matched_non_age_window	matched_non_age_0016	4-cell	25	39	168.3846153846154	73.8974358974359	476.7692307692308	3.6153846153846154	0.49370280025425445	0.5017046000875469
matched_non_age_window	matched_non_age_0016	8-cell	48	23	375.8695652173913	151.6086956521739	452.4782608695652	3.8260869565217392	0.5120929774303159	0.5325927872463228
matched_non_age_window	matched_non_age_0016	morula	8	9	43.111111111111114	27.77777777777778	475.0	4.444444444444445	0.26503868637672484	0.29480366318681633
matched_non_age_window	matched_non_age_0016	blastocyst	5	63	34.666666666666664	19.3015873015873	435.76190476190476	3.4444444444444446	0.39622973278674456	0.4204806177332836
matched_non_age_window	matched_non_age_0016	ICM	19	54	132.66666666666666	60.22222222222222	453.537037037037	3.388888888888889	0.5079131448239029	0.5055247158742917
matched_non_age_window	matched_non_age_0016	TE	13	54	78.75925925925925	35.05555555555556	452.68518518518516	3.5185185185185186	0.5056695314296074	0.5232118442400113
matched_non_age_window	matched_non_age_0017	MII oocyte	36	32	141.6875	71.53125	433.53125	3.40625	0.38511995619314177	0.43049420931483545
matched_non_age_window	matched_non_age_0017	zygote/PN	30	34	147.7058823529412	52.029411764705884	451.47058823529414	3.3823529411764706	0.41005710771556897	0.41698018627754435
matched_non_age_window	matched_non_age_0017	2-cell	20	58	108.1896551724138	50.37931034482759	442.7241379310345	3.3620689655172415	0.5086891581933404	0.5014694512360242
matched_non_age_window	matched_non_age_0017	4-cell	25	50	128.68	60.4	438.86	3.24	0.472720789340501	0.4558692089254936
matched_non_age_window	matched_non_age_0017	8-cell	48	31	260.61290322580646	114.09677419354838	453.64516129032256	3.4516129032258065	0.46229514582561754	0.4352561565915591
matched_non_age_window	matched_non_age_0017	morula	8	8	17.125	13.875	458.5	5.125	0.39138363994619296	0.3011879479914564
matched_non_age_window	matched_non_age_0017	blastocyst	5	63	38.333333333333336	21.142857142857142	436.3809523809524	3.3333333333333335	0.3871037845237382	0.36342277552550234
matched_non_age_window	matched_non_age_0017	ICM	19	58	117.24137931034483	56.01724137931034	432.94827586206895	3.293103448275862	0.4906620801156927	0.4516597990114006
matched_non_age_window	matched_non_age_0017	TE	13	61	69.60655737704919	32.557377049180324	432.4754098360656	3.2459016393442623	0.5090699484471527	0.4944217494972799
matched_non_age_window	matched_non_age_0018	MII oocyte	36	33	124.96969696969697	67.63636363636364	509.57575757575756	3.606060606060606	0.39166112764695316	0.39307934456962096
matched_non_age_window	matched_non_age_0018	zygote/PN	30	32	128.28125	59.75	502.6875	3.5	0.5145701932146356	0.4894859795522878
matched_non_age_window	matched_non_age_0018	2-cell	20	67	108.11940298507463	50.38805970149254	407.05970149253733	3.1194029850746268	0.531774308159687	0.5458151778481753
matched_non_age_window	matched_non_age_0018	4-cell	25	56	115.58928571428571	56.892857142857146	434.60714285714283	3.267857142857143	0.5219158340649651	0.5186402655502861
matched_non_age_window	matched_non_age_0018	8-cell	48	35	223.9142857142857	108.57142857142857	451.0571428571429	3.3142857142857145	0.5556369555382582	0.5493377312553505
matched_non_age_window	matched_non_age_0018	morula	8	11	20.636363636363637	14.545454545454545	457.54545454545456	3.3636363636363638	0.36592368302787825	0.363100511286183
matched_non_age_window	matched_non_age_0018	blastocyst	5	78	30.384615384615383	18.141025641025642	394.28205128205127	3.2564102564102564	0.38219338521143875	0.3688670629520514
matched_non_age_window	matched_non_age_0018	ICM	19	69	92.73913043478261	48.20289855072464	420.2028985507246	3.1594202898550723	0.5206522054822167	0.5221591538451309
matched_non_age_window	matched_non_age_0018	TE	13	63	51.523809523809526	29.682539682539684	415.031746031746	3.111111111111111	0.4931344855791505	0.48503727344874104
matched_non_age_window	matched_non_age_0019	MII oocyte	36	31	168.6451612903226	81.6774193548387	451.741935483871	3.3225806451612905	0.3833779760454537	0.41946675120542243
matched_non_age_window	matched_non_age_0019	zygote/PN	30	31	152.6451612903226	58.58064516129032	489.61290322580646	3.3548387096774195	0.43669633405409547	0.43671794938123626
matched_non_age_window	matched_non_age_0019	2-cell	20	63	121.5079365079365	53.714285714285715	394.7142857142857	3.2063492063492065	0.5465512763773058	0.5505150948774507
matched_non_age_window	matched_non_age_0019	4-cell	25	45	165.62222222222223	71.77777777777777	444.26666666666665	3.3333333333333335	0.5391473396231636	0.556463782019816
matched_non_age_window	matched_non_age_0019	8-cell	48	29	278.2068965517241	121.86206896551724	507.55172413793105	3.689655172413793	0.5038402192070902	0.5181122189779667
matched_non_age_window	matched_non_age_0019	morula	8	10	25.7	18.5	699.8	3.5	0.3926953876754198	0.39680132791914136
matched_non_age_window	matched_non_age_0019	blastocyst	5	71	35.183098591549296	20.788732394366196	419.7323943661972	3.436619718309859	0.3329086084344751	0.35833610546576933
matched_non_age_window	matched_non_age_0019	ICM	19	65	109.3076923076923	55.07692307692308	443.61538461538464	3.3692307692307693	0.5040206462198736	0.5303729259947118
matched_non_age_window	matched_non_age_0019	TE	13	63	73.63492063492063	35.58730158730159	399.93650793650795	3.1746031746031744	0.48718376470520264	0.5174579609821567
matched_non_age_window	matched_non_age_0020	MII oocyte	36	40	133.1	71.225	489.675	3.525	0.4646374034318114	0.4687900292684977
matched_non_age_window	matched_non_age_0020	zygote/PN	30	38	146.6315789473684	65.60526315789474	495.2105263157895	3.4210526315789473	0.567459340048966	0.5867931005830751
matched_non_age_window	matched_non_age_0020	2-cell	20	68	116.58823529411765	56.25	417.1617647058824	3.411764705882353	0.5511158190265163	0.5566908811871323
matched_non_age_window	matched_non_age_0020	4-cell	25	58	150.55172413793105	64.75862068965517	452.05172413793105	3.6206896551724137	0.5252073371959829	0.5318397055327562
matched_non_age_window	matched_non_age_0020	8-cell	48	35	250.71428571428572	119.28571428571429	519.5142857142857	3.5428571428571427	0.5804311135552513	0.576220391660998
matched_non_age_window	matched_non_age_0020	morula	8	14	25.0	18.357142857142858	599.7857142857143	3.7857142857142856	0.49415847783958755	0.5042971907067431
matched_non_age_window	matched_non_age_0020	blastocyst	5	72	40.52777777777778	22.555555555555557	422.56944444444446	3.4166666666666665	0.3784440144657343	0.369334958139134
matched_non_age_window	matched_non_age_0020	ICM	19	63	127.74603174603175	61.12698412698413	437.8888888888889	3.507936507936508	0.5008080742850073	0.4894968340497066
matched_non_age_window	matched_non_age_0020	TE	13	66	82.25757575757575	38.28787878787879	436.74242424242425	3.5303030303030303	0.5042974426903386	0.49684005554482863
matched_non_age_window	matched_non_age_0021	MII oocyte	36	33	112.63636363636364	59.24242424242424	417.90909090909093	3.484848484848485	0.4081539143227603	0.39372489179214537
matched_non_age_window	matched_non_age_0021	zygote/PN	30	33	99.24242424242425	43.666666666666664	457.72727272727275	3.1818181818181817	0.4628397677298405	0.45017983207343576
matched_non_age_window	matched_non_age_0021	2-cell	20	71	82.49295774647888	40.521126760563384	427.1267605633803	3.352112676056338	0.5089737637415442	0.5130578366472721
matched_non_age_window	matched_non_age_0021	4-cell	25	51	97.68627450980392	49.372549019607845	443.3333333333333	3.372549019607843	0.45857949336165016	0.46294486467312357
matched_non_age_window	matched_non_age_0021	8-cell	48	37	160.0	77.32432432432432	424.4594594594595	3.324324324324324	0.4327531035946732	0.4399078384395183
matched_non_age_window	matched_non_age_0021	morula	8	14	14.357142857142858	10.571428571428571	430.85714285714283	3.0714285714285716	0.40238894647024454	0.3254986596903227
matched_non_age_window	matched_non_age_0021	blastocyst	5	72	26.805555555555557	14.98611111111111	401.84722222222223	3.263888888888889	0.31826554062632934	0.31069942618854296
matched_non_age_window	matched_non_age_0021	ICM	19	64	88.890625	44.109375	435.21875	3.46875	0.4953273157345097	0.49549887570942863
matched_non_age_window	matched_non_age_0021	TE	13	65	54.784615384615385	27.076923076923077	424.33846153846156	3.3384615384615386	0.4471173697556596	0.46320198794189155
matched_non_age_window	matched_non_age_0022	MII oocyte	36	43	254.95348837209303	113.30232558139535	436.3255813953488	3.441860465116279	0.38098087484244636	0.35919119064179006
matched_non_age_window	matched_non_age_0022	zygote/PN	30	39	345.61538461538464	99.43589743589743	435.97435897435895	3.5384615384615383	0.4371844102826034	0.4149631825118742
matched_non_age_window	matched_non_age_0022	2-cell	20	72	205.48611111111111	79.44444444444444	381.2361111111111	3.236111111111111	0.5131844286095427	0.5158719756043881
matched_non_age_window	matched_non_age_0022	4-cell	25	55	303.3272727272727	96.98181818181818	418.07272727272726	3.418181818181818	0.4647517208135104	0.4829635502398402
matched_non_age_window	matched_non_age_0022	8-cell	48	39	512.3846153846154	179.2051282051282	436.64102564102564	3.41025641025641	0.47673769585497455	0.4712696844072426
matched_non_age_window	matched_non_age_0022	morula	8	12	42.416666666666664	27.0	614.1666666666666	3.3333333333333335	0.4695691810511297	0.457168534027591
matched_non_age_window	matched_non_age_0022	blastocyst	5	78	62.166666666666664	29.102564102564102	376.2564102564103	3.2564102564102564	0.37531241540778926	0.37304302483090757
matched_non_age_window	matched_non_age_0022	ICM	19	70	224.81428571428572	82.9	385.9714285714286	3.2857142857142856	0.4595481285654948	0.4632876926510762
matched_non_age_window	matched_non_age_0022	TE	13	65	123.83076923076923	52.46153846153846	403.26153846153846	3.3692307692307693	0.46714486621882556	0.47674899185842473
matched_non_age_window	matched_non_age_0023	MII oocyte	36	34	202.88235294117646	94.08823529411765	420.20588235294116	3.764705882352941	0.37828217305952155	0.3625141497510135
matched_non_age_window	matched_non_age_0023	zygote/PN	30	37	176.1081081081081	69.51351351351352	437.64864864864865	3.5675675675675675	0.4628296633593897	0.48438210403864046
matched_non_age_window	matched_non_age_0023	2-cell	20	67	146.37313432835822	61.507462686567166	397.14925373134326	3.373134328358209	0.5153694249348449	0.524643803581091
matched_non_age_window	matched_non_age_0023	4-cell	25	46	185.52173913043478	76.34782608695652	422.2826086956522	3.4782608695652173	0.4829312418872232	0.4863063850221399
matched_non_age_window	matched_non_age_0023	8-cell	48	38	288.5263157894737	127.97368421052632	455.44736842105266	3.5789473684210527	0.5233178107588242	0.5080156617842057
matched_non_age_window	matched_non_age_0023	morula	8	19	29.526315789473685	19.68421052631579	433.8421052631579	3.526315789473684	0.4218749947264354	0.4401596009393226
matched_non_age_window	matched_non_age_0023	blastocyst	5	71	46.45070422535211	24.338028169014084	379.8732394366197	3.2253521126760565	0.30958598552952526	0.30884531775333124
matched_non_age_window	matched_non_age_0023	ICM	19	64	147.796875	62.671875	391.46875	3.34375	0.481326802252329	0.4726034478424408
matched_non_age_window	matched_non_age_0023	TE	13	65	81.03076923076924	36.03076923076923	395.61538461538464	3.3692307692307693	0.45548943464309666	0.4355191512137457
matched_non_age_window	matched_non_age_0024	MII oocyte	36	33	218.6060606060606	112.21212121212122	503.2121212121212	3.0303030303030303	0.4169265956201875	0.40079485689256017
matched_non_age_window	matched_non_age_0024	zygote/PN	30	40	210.575	82.35	479.8	3.3	0.48292593786453725	0.47917670361371884
matched_non_age_window	matched_non_age_0024	2-cell	20	70	178.57142857142858	69.34285714285714	431.64285714285717	3.1142857142857143	0.5561722172932697	0.5446933594228276
matched_non_age_window	matched_non_age_0024	4-cell	25	47	213.5744680851064	91.0	468.8510638297872	3.297872340425532	0.48249047499593317	0.5022855544452475
matched_non_age_window	matched_non_age_0024	8-cell	48	37	330.35135135135135	142.97297297297297	492.5405405405405	3.135135135135135	0.5133417165778665	0.5251261839579571
matched_non_age_window	matched_non_age_0024	morula	8	15	32.13333333333333	24.533333333333335	594.5333333333333	3.8	0.432310439812178	0.42888864750673245
matched_non_age_window	matched_non_age_0024	blastocyst	5	75	44.093333333333334	23.96	423.08	3.1733333333333333	0.3721912429945654	0.37625155413161354
matched_non_age_window	matched_non_age_0024	ICM	19	68	160.91176470588235	72.29411764705883	442.54411764705884	3.176470588235294	0.495577127128983	0.5006702357538898
matched_non_age_window	matched_non_age_0024	TE	13	63	101.23809523809524	46.333333333333336	434.8253968253968	3.0793650793650795	0.5028935504809044	0.5018267175874932
matched_non_age_window	matched_non_age_0025	MII oocyte	36	30	167.46666666666667	81.5	469.1666666666667	3.6666666666666665	0.47951616602791874	0.4766729798282227
matched_non_age_window	matched_non_age_0025	zygote/PN	30	32	140.125	58.9375	472.8125	3.78125	0.5097114438905396	0.5273034728924034
matched_non_age_window	matched_non_age_0025	2-cell	20	64	118.765625	54.03125	408.78125	3.359375	0.5328374055424103	0.5396522199292609
matched_non_age_window	matched_non_age_0025	4-cell	25	49	145.0612244897959	61.0	429.9795918367347	3.5714285714285716	0.5062545518826747	0.5186531201473803
matched_non_age_window	matched_non_age_0025	8-cell	48	33	261.6363636363636	110.6969696969697	451.06060606060606	3.757575757575758	0.5256639083084953	0.5297474009509308
matched_non_age_window	matched_non_age_0025	morula	8	14	20.928571428571427	14.785714285714286	558.9285714285714	4.071428571428571	0.4667076362345304	0.4920566139405087
matched_non_age_window	matched_non_age_0025	blastocyst	5	75	35.08	19.16	390.46666666666664	3.3866666666666667	0.36479935070259456	0.3553986639733258
matched_non_age_window	matched_non_age_0025	ICM	19	70	110.44285714285714	51.18571428571428	408.14285714285717	3.4714285714285715	0.48021889640427734	0.482269737562697
matched_non_age_window	matched_non_age_0025	TE	13	61	71.27868852459017	33.377049180327866	421.1639344262295	3.459016393442623	0.4738675470190647	0.4852954305707688
matched_non_age_window	matched_non_age_0026	MII oocyte	36	31	111.06451612903226	59.83870967741935	421.61290322580646	3.3225806451612905	0.4356635218548312	0.42203913713840885
matched_non_age_window	matched_non_age_0026	zygote/PN	30	30	97.06666666666666	47.03333333333333	415.6333333333333	3.1333333333333333	0.5166805221943959	0.47716159678571135
matched_non_age_window	matched_non_age_0026	2-cell	20	72	81.69444444444444	40.263888888888886	410.97222222222223	3.361111111111111	0.5270290196416836	0.5398979340810905
matched_non_age_window	matched_non_age_0026	4-cell	25	56	87.19642857142857	43.19642857142857	375.6607142857143	3.017857142857143	0.5085702286532776	0.5373298566508274
matched_non_age_window	matched_non_age_0026	8-cell	48	25	211.52	103.28	442.64	3.48	0.5150567991831079	0.49642478231278414
matched_non_age_window	matched_non_age_0026	morula	8	15	15.4	11.666666666666666	458.1333333333333	3.6666666666666665	0.3523872204955564	0.3678072883060875
matched_non_age_window	matched_non_age_0026	blastocyst	5	78	23.192307692307693	14.41025641025641	417.9230769230769	3.5	0.3820667306605102	0.39559200485665674
matched_non_age_window	matched_non_age_0026	ICM	19	70	78.11428571428571	42.31428571428572	399.87142857142857	3.3142857142857145	0.529661971871502	0.5421280790347275
matched_non_age_window	matched_non_age_0026	TE	13	67	48.38805970149254	25.492537313432837	438.0149253731343	3.417910447761194	0.48192683646220585	0.5094070829166019
matched_non_age_window	matched_non_age_0027	MII oocyte	36	33	107.36363636363636	60.121212121212125	457.030303030303	3.6363636363636362	0.5011975519384921	0.5240755140745277
matched_non_age_window	matched_non_age_0027	zygote/PN	30	28	105.5	48.285714285714285	430.75	3.5	0.5363630899637046	0.5388628114779714
matched_non_age_window	matched_non_age_0027	2-cell	20	66	84.1969696969697	43.63636363636363	425.93939393939394	3.303030303030303	0.537226131632785	0.5274814341956116
matched_non_age_window	matched_non_age_0027	4-cell	25	50	89.94	46.5	432.54	3.3	0.48064954707046	0.47907426118247926
