transition_tested	A_drop_rank_largest_is_1	reset_entry_rank_largest_is_1	destination_reset_rank_lowest_is_1	mean_transport_A	mean_transport_P	reset_entry_score	p_min	p_min_definition	iteration
8-cell -> morula	1	1	1	-0.20001334737120083	-0.045680995771591834	0.20001334737120083	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	317
8-cell -> morula	1	1	1	-0.20897408593496483	-0.02079982028177028	0.24930123484572767	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	318
8-cell -> morula	1	1	1	-0.20770588577158716	-0.026732818362833297	0.21709471873357794	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	319
8-cell -> morula	1	1	1	-0.19448253484974323	-0.014308299622158138	0.2163085012797377	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	320
8-cell -> morula	1	1	1	-0.22293293381760407	-0.03848451716530628	0.22293293381760407	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	321
8-cell -> morula	1	1	1	-0.21259912828285235	-0.049199039050582115	0.2258817715637064	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	322
8-cell -> morula	1	1	1	-0.2138731541521884	-0.05834701870720824	0.2138731541521884	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	323
8-cell -> morula	1	1	1	-0.1836207860368218	-0.02926652549060217	0.22083109694665043	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	324
8-cell -> morula	1	1	1	-0.20143425113393798	-0.04252333566664247	0.22411703729510446	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	325
8-cell -> morula	1	1	1	-0.2124086421481912	-0.04375284365697908	0.23230665771358647	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	326
8-cell -> morula	1	1	1	-0.17594941857540286	-0.045627483590531065	0.17594941857540286	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	327
8-cell -> morula	1	1	1	-0.18856849527116382	-0.08933414089044488	0.18856849527116382	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	328
8-cell -> morula	1	1	1	-0.1766535851434548	-0.0445621627761938	0.18082364899578401	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	329
8-cell -> morula	1	1	1	-0.17899833316693523	-0.042933276131433794	0.1963993690902299	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	330
8-cell -> morula	1	1	1	-0.22722151640465676	-0.04936903298796798	0.22722151640465676	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	331
8-cell -> morula	1	1	1	-0.20324005209921822	-0.022009973047353144	0.24580915342819962	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	332
8-cell -> morula	1	1	1	-0.18446388004221057	-0.0220984695525382	0.22358677531049817	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	333
8-cell -> morula	1	1	1	-0.21376281371331232	-0.03322056031611945	0.232542943121723	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	334
8-cell -> morula	1	1	1	-0.19934341970728847	-0.08287637760289873	0.19934341970728847	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	335
8-cell -> morula	1	1	1	-0.17079432966727817	-0.017429986549286278	0.20304265331296903	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	336
8-cell -> morula	1	1	1	-0.16098073536590377	-0.05763126859943745	0.1697867917088324	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	337
8-cell -> morula	1	1	1	-0.20463587697489471	-0.03293046851689295	0.22282300783879294	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	338
8-cell -> morula	1	1	1	-0.213899269789058	-0.05828582065670475	0.21939636393193557	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	339
8-cell -> morula	1	1	1	-0.22969080507503223	-0.04227871824008222	0.25287549995892145	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	340
8-cell -> morula	1	1	1	-0.20587557168354736	-0.033547584533390504	0.2379416863878357	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	341
8-cell -> morula	1	1	1	-0.20051998793550968	-0.06760994188566423	0.20084576272703097	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	342
8-cell -> morula	1	1	1	-0.19011082851635996	-0.03666873266865473	0.21416713706500534	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	343
8-cell -> morula	1	1	1	-0.20720134053347783	-0.02022682400164803	0.24822100016680892	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	344
8-cell -> morula	1	1	1	-0.1945782178990594	-0.03783717074987293	0.2263831804324801	0.7011783531407819	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	345
8-cell -> morula	1	1	1	-0.17940166164366478	-0.028320149785286214	0.21128585164487645	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	346
8-cell -> morula	1	1	1	-0.21339759040706882	-0.051224806397936994	0.2326055313695423	0.7011783531407819	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	347
8-cell -> morula	1	1	1	-0.2322207577280724	-0.04239687641869429	0.2516657916175241	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	348
8-cell -> morula	1	1	1	-0.19884663323510737	-0.05012575588205398	0.21358803789958042	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	349
8-cell -> morula	1	1	1	-0.20496894942793142	-0.03406189948304975	0.20537700535082615	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	350
8-cell -> morula	1	1	1	-0.20111515019597687	-0.025532408976633142	0.2392330336543635	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	351
8-cell -> morula	1	1	1	-0.20126585547251633	-0.042327997924194165	0.22385079761529883	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	352
8-cell -> morula	1	1	1	-0.18230893284276775	-0.02921090329342633	0.2162165275681668	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	353
8-cell -> morula	1	1	1	-0.2058312533549336	-0.046177097411422896	0.22717508778754938	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	354
8-cell -> morula	1	1	1	-0.18805404682278976	-0.028683001644125242	0.22754530408179613	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	355
8-cell -> morula	1	1	1	-0.20474538714380489	-0.05181330914108592	0.21802393258158062	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	356
8-cell -> morula	1	1	1	-0.20020287589510832	-0.045439826405949894	0.20527512571712203	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	357
8-cell -> morula	1	1	1	-0.18544378147256405	-0.04379370168459488	0.18544378147256405	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	358
8-cell -> morula	1	1	1	-0.21193469245851582	-0.04341524761102482	0.230366761325844	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	359
8-cell -> morula	1	1	1	-0.2419688930526929	-0.06696239253634917	0.2419688930526929	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	360
8-cell -> morula	1	1	1	-0.2304831505843121	-0.04285283809307009	0.2510292572224019	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	361
8-cell -> morula	1	1	1	-0.2149601327088096	-0.04792853203572175	0.2361815674865781	0.7011783531407819	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	362
8-cell -> morula	1	1	1	-0.18694952338898413	-0.024990792983491297	0.19482916913664378	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	363
8-cell -> morula	1	1	1	-0.21040485466220374	-0.03573977496523929	0.21040485466220374	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	364
8-cell -> morula	1	1	1	-0.21025485521967532	-0.031204962456503837	0.2260505709925695	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	365
8-cell -> morula	1	1	1	-0.1989352749994054	-0.04601095570079395	0.1989352749994054	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	366
8-cell -> morula	1	1	1	-0.21007565062022565	-0.05324532780971413	0.22377864664856756	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	367
8-cell -> morula	1	1	1	-0.19090706732605522	-0.039210086995471176	0.2024989236986846	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	368
8-cell -> morula	1	1	1	-0.20296121245792048	-0.01541609546487549	0.2513532861874543	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	369
8-cell -> morula	1	1	1	-0.19732984721652624	-0.005365550290414129	0.24473898535142002	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	370
8-cell -> morula	1	1	1	-0.21213234532791506	-0.05250722447338538	0.21213234532791506	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	371
8-cell -> morula	1	1	1	-0.1665598960372232	-0.019787835257364654	0.18386992982034833	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	372
8-cell -> morula	1	1	1	-0.18172812801105453	-0.07939865476633519	0.18172812801105453	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	373
8-cell -> morula	1	1	1	-0.1948489821603904	-0.02081084613501586	0.2084184689673612	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	374
8-cell -> morula	1	1	1	-0.2377677263365962	-0.03705297426530962	0.2377677263365962	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	375
8-cell -> morula	1	1	1	-0.21325133221964493	-0.029473583319989064	0.24530387186133112	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	376
8-cell -> morula	1	1	1	-0.190987627458446	-0.0581519097285723	0.19612226858219695	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	377
8-cell -> morula	1	1	1	-0.19161224355297743	-0.052428313394406796	0.2057808513988376	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	378
8-cell -> morula	1	1	1	-0.16731107967250808	-0.025064657284608965	0.17541740042212212	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	379
8-cell -> morula	1	1	1	-0.19074328429369922	-0.05095330432172661	0.19298975618061506	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	380
8-cell -> morula	1	1	1	-0.21721349997950762	-0.027118542157998762	0.22528315020322748	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	381
8-cell -> morula	1	1	1	-0.17952246328585714	-0.06481311759215344	0.17952246328585714	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	382
8-cell -> morula	1	1	1	-0.1773006972880338	-0.023629417216857997	0.2144000877785527	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	383
8-cell -> morula	1	1	1	-0.17485788708842925	-0.0018201459935723542	0.2044339271056425	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	384
8-cell -> morula	1	1	1	-0.22021085344704802	-0.06922302413848654	0.22021085344704802	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	385
8-cell -> morula	1	1	1	-0.19128868446439165	-0.026431755940837902	0.21344938142176642	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	386
8-cell -> morula	1	1	1	-0.19088861966405005	-0.025501931437155536	0.20116820763786228	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	387
8-cell -> morula	1	1	1	-0.1939065539709454	-0.06290432184840303	0.1939065539709454	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	388
8-cell -> morula	1	1	1	-0.21076486814561324	-0.03843363065467245	0.21076486814561324	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	389
8-cell -> morula	1	1	1	-0.21601848062427803	-0.038058169805250036	0.21601848062427803	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	390
8-cell -> morula	1	1	1	-0.2017600100932225	-0.03529029408998249	0.2017600100932225	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	391
8-cell -> morula	1	1	1	-0.1670287755915541	-0.06102916964867829	0.1727943973272224	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	392
8-cell -> morula	1	1	1	-0.2005436458896294	-0.030700076959681653	0.20466937056295068	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	393
8-cell -> morula	1	1	1	-0.1923456721277238	-0.06442798809083987	0.19468147315246953	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	394
8-cell -> morula	1	1	1	-0.2176968264212384	-0.0017799759868844115	0.2806767689694127	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	395
8-cell -> morula	1	1	1	-0.2222447951218866	-0.0425818555871184	0.2222447951218866	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	396
8-cell -> morula	1	1	1	-0.18921453858486884	-0.037512729599955684	0.18921453858486884	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	397
8-cell -> morula	1	1	1	-0.22564449272730075	-0.037662247713733325	0.26027977370695515	0.6973985140260488	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	398
8-cell -> morula	1	1	1	-0.18103209258085157	-0.024500635904729683	0.1873947363672121	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	399
8-cell -> morula	1	1	1	-0.21730127588111448	-0.0376812559885575	0.22942863665764524	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	400
8-cell -> morula	1	1	1	-0.20308898878636977	-0.07029968455099052	0.20308898878636977	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	401
8-cell -> morula	1	1	1	-0.21313656654286736	-0.0393422287548298	0.22363613670262347	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	402
8-cell -> morula	1	1	1	-0.19449882646118202	-0.04488829456651425	0.21465074599854664	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	403
8-cell -> morula	1	1	1	-0.22781871715780952	-0.044209870612751064	0.24731701809622972	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	404
8-cell -> morula	1	1	1	-0.2301792432331505	-0.03721744758244991	0.2301792432331505	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	405
8-cell -> morula	1	1	1	-0.220837350530872	-0.06235723239121096	0.220837350530872	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	406
8-cell -> morula	1	1	1	-0.19215013596453762	-0.056632408432525504	0.19949092155951237	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	407
8-cell -> morula	1	1	1	-0.21998903354688917	-0.04967248885054977	0.2203241768358152	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	408
8-cell -> morula	1	1	1	-0.21528639160751234	-0.0545453714272145	0.2259987966672044	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	409
8-cell -> morula	1	1	1	-0.1895542575828754	-0.0440983080550193	0.1895542575828754	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	410
8-cell -> morula	1	1	1	-0.1913494348241117	-0.07519627955653947	0.1913494348241117	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	411
8-cell -> morula	1	1	1	-0.1981272153073618	-0.03341602384846326	0.22856866600869866	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	412
8-cell -> morula	1	1	1	-0.21119460599822687	-0.06943241743188974	0.21686316042758674	0.6973985140260488	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	413
8-cell -> morula	1	1	1	-0.18650728308244915	-0.02785241941750771	0.20557088238620716	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	414
8-cell -> morula	1	1	1	-0.20978469066418085	-0.05044699250590376	0.22074911352493523	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	415
8-cell -> morula	1	1	1	-0.21561833762858576	-0.04076289280665625	0.21561833762858576	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	416
8-cell -> morula	1	1	1	-0.1996734839902627	-0.052887273676116994	0.1996734839902627	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	417
8-cell -> morula	1	1	1	-0.20627119109660075	-0.03218641621827243	0.2100330445263141	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	418
8-cell -> morula	1	1	1	-0.20889422898888255	-0.02891064203124326	0.21530785440889644	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	419
8-cell -> morula	1	1	1	-0.20344035449754078	-0.03523077880613874	0.20344035449754078	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	420
8-cell -> morula	1	1	1	-0.22092986525479827	-0.056240304960184256	0.22722333792144342	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	421
8-cell -> morula	1	1	1	-0.21430830669819798	-0.05827855079502278	0.2228466694862505	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	422
8-cell -> morula	1	1	1	-0.19412552301413913	-0.01621254512636294	0.23847406195299184	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	423
8-cell -> morula	1	1	1	-0.20089946680095405	-0.030233043037992055	0.23278060758711638	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	424
8-cell -> morula	1	1	1	-0.20967157936926198	-0.06270150954302717	0.2131506201927547	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	425
8-cell -> morula	1	1	1	-0.21879840269648088	-0.05167396888059107	0.21879840269648088	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	426
8-cell -> morula	1	1	1	-0.204389201990543	-0.029462651383579893	0.2127674499983413	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	427
8-cell -> morula	1	1	1	-0.18642404874896906	-0.08333066053084148	0.18642404874896906	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	428
8-cell -> morula	1	1	1	-0.18331652123013228	-0.018911102298593396	0.19631505297181925	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	429
8-cell -> morula	1	1	1	-0.19507436331664574	-0.05750469980493406	0.19507436331664574	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	430
8-cell -> morula	1	1	1	-0.2012339899231104	-0.0536820925923603	0.2012339899231104	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	431
8-cell -> morula	1	1	1	-0.21390640256777427	-0.04623119995612423	0.22980184527192182	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	432
8-cell -> morula	1	1	1	-0.23969556605935918	-0.0191235663882847	0.26900863806945496	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	433
8-cell -> morula	1	1	1	-0.19403841437432817	-0.0023150067279134154	0.2317463728413272	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	434
8-cell -> morula	1	1	1	-0.17901448449917226	-0.041077367807480544	0.20089911573245203	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	435
8-cell -> morula	1	1	1	-0.19893122332940244	-0.02221626944084771	0.21149141982272995	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	436
8-cell -> morula	1	1	1	-0.19891284876067175	-0.030936670499586025	0.19917897317405966	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	437
8-cell -> morula	1	1	1	-0.22443232732700888	-0.05876395160845965	0.22443232732700888	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	438
8-cell -> morula	1	1	1	-0.17783226755736886	-0.010121743560290669	0.20392715261691025	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	439
8-cell -> morula	1	1	1	-0.23395246744374518	-0.04041206613359255	0.24400154445867114	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	440
8-cell -> morula	1	1	1	-0.18385556609095424	-0.015437608229102678	0.20191179293141728	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	441
8-cell -> morula	1	1	1	-0.21394744546289324	-0.07920926690956967	0.21394744546289324	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	442
8-cell -> morula	1	1	1	-0.17659126319804205	-0.04440260158240754	0.17659126319804205	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	443
8-cell -> morula	1	1	1	-0.19682274059982652	-0.027734116208440976	0.20460781351020152	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	444
8-cell -> morula	1	1	1	-0.22661358073205595	-0.010525332656772336	0.2749708031046977	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	445
8-cell -> morula	1	1	1	-0.22785890807090675	-0.0725293989291879	0.22785890807090675	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	446
8-cell -> morula	1	1	1	-0.1834852347672162	-0.03309422290476953	0.21430841129437592	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	447
8-cell -> morula	1	1	1	-0.188538359851613	-0.0586000416046825	0.19408002406344355	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	448
8-cell -> morula	1	1	1	-0.18695691553833146	-0.04362317611752574	0.19183305586949426	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	449
8-cell -> morula	1	1	1	-0.1848668734621563	-0.05472963040447382	0.1921465524405322	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	450
8-cell -> morula	1	1	1	-0.21573671936383215	-0.05648774845701977	0.21573671936383215	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	451
8-cell -> morula	1	1	1	-0.21020537467712638	-0.021880820881724654	0.22169771303702865	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	452
8-cell -> morula	1	1	1	-0.242740099220278	-0.017256435523899768	0.28814218768242666	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	453
8-cell -> morula	1	1	1	-0.20449514182662634	-0.034910914445781496	0.23483678616230233	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	454
8-cell -> morula	1	1	1	-0.20612290108916798	-0.01893015233925743	0.2215314726096459	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	455
8-cell -> morula	1	1	1	-0.20257213158704354	-0.030857790454419894	0.20534688719046432	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	456
8-cell -> morula	1	1	1	-0.1731970458732653	-0.011027864981281046	0.19946762453786165	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	457
8-cell -> morula	1	1	1	-0.20521422979702653	-0.081606740704712	0.20521422979702653	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	458
8-cell -> morula	1	1	1	-0.1819580303015734	-0.03736304986711217	0.18250409428697242	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	459
8-cell -> morula	1	1	1	-0.19497227127455255	-0.05563830695820074	0.20096026881146303	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	460
8-cell -> morula	1	1	1	-0.16095487620176682	-0.01428648578603368	0.21126348524157054	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	461
8-cell -> morula	1	1	1	-0.2337135432560315	-0.05772574977290722	0.24180183007551231	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	462
8-cell -> morula	1	1	1	-0.2137668775983036	-0.002197477975084502	0.24709978418235978	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	463
8-cell -> morula	1	1	1	-0.19366495182909085	-0.028760948868166977	0.23234453854962792	0.7011783531407819	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	464
8-cell -> morula	1	1	1	-0.1821680068240742	-0.025397636580894223	0.2199057793075071	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	465
8-cell -> morula	1	1	1	-0.18277282478456533	-0.02109353527595756	0.22247078223724845	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	466
8-cell -> morula	1	1	1	-0.19431660260587313	-0.03211339866466773	0.20959961323446963	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	467
8-cell -> morula	1	1	1	-0.22892352643574063	-0.04046980070029794	0.23933422145380664	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	468
8-cell -> morula	1	1	1	-0.2055610373093096	-0.027108137150860724	0.24420176566731408	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	469
8-cell -> morula	1	1	1	-0.18924097243798815	-0.04594252059050266	0.20658071121516725	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	470
8-cell -> morula	1	1	1	-0.219608699158548	-0.03439559207656178	0.2219333422856641	0.7387540714131886	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	471
8-cell -> morula	1	1	1	-0.1930802323262171	-0.021884833750533413	0.22425539203462144	0.7219415713099067	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	472
8-cell -> morula	1	1	1	-0.14997879117390203	-0.04166614739176823	0.17240271330809312	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	473
8-cell -> morula	1	1	1	-0.1853544452836163	-0.06519820636160098	0.18885894796341737	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	474
8-cell -> morula	1	1	1	-0.2230564861420242	-0.011717274736669604	0.24159373008526205	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	475
8-cell -> morula	1	1	1	-0.20096195275420237	-0.033880412890656506	0.22828291839098092	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	476
8-cell -> morula	1	1	1	-0.1795351347322447	-0.05563407841139968	0.1795351347322447	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	477
8-cell -> morula	1	1	1	-0.18259372951400013	-0.0315650132670494	0.18499860807613225	0.7383790217399016	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	478
8-cell -> morula	1	1	1	-0.21335612799788967	-0.051856002451396224	0.22616684902501466	0.7072835152390234	stage-agnostic global fused-particle P quantile q=0.6; not derived from morula	479
