gene	tt2iLGo_A485_effect	tt2iLGo_A485_abs_effect	tt2iLGo_A485_p	TSC_A485_effect	TSC_A485_abs_effect	TSC_A485_p	tt2iLGo_dmAKG_effect	tt2iLGo_dmAKG_abs_effect	tt2iLGo_dmAKG_p	TSC_dmAKG_effect	TSC_dmAKG_abs_effect	TSC_dmAKG_p	A485_mean_abs_effect	dmAKG_mean_abs_effect	max_abs_effect	mean_abs_effect_all	mean_logcpm	n_human_dmr	age_weight_5yr	contribution_8cell_to_morula	weight_norm_matched	is_csb
KANTR	0.2197363717863201	0.2197363717863201	0.5034222969287172	0.21065548298808423	0.21065548298808423	0.20963246285135678	-0.12063374551534167	0.12063374551534167	0.7267965991750269	0.21253094654887672	0.21253094654887672	0.3003692951216897	0.21519592738720217	0.1665823460321092	0.2197363717863201	0.19501017029203632	4.821567515932158					False
KARS1	0.009236475702580904	0.009236475702580904	0.9179644302351713	-0.23681247397448146	0.23681247397448146	0.021880618315316406	0.16131252660627737	0.16131252660627737	0.18699136292554475	-0.14918194903269466	0.14918194903269466	0.07371767265734143	0.12302447483853118	0.15524723781948602	0.23681247397448146	0.15308965884979045	11.041092318622677					False
KARS1P1	0.1254825149278433	0.1254825149278433	0.7473044114426499	0.0	0.0		-0.1691209334047274	0.1691209334047274	0.7169855155771168	0.2541949191020982	0.2541949191020982	0.5283095198801536	0.06274125746392165	0.2116579262534128	0.2541949191020982	0.15391321003630024	0.2492072302972979					False
KARS1P2	0.5240044602399077	0.5240044602399077	0.2604043533173196	-0.4625959669286814	0.4625959669286814	0.16032612642120314	0.17058921161352802	0.17058921161352802	0.19799845449909745	0.46751359152240735	0.46751359152240735	0.4014288826540829	0.49330021358429454	0.3190514015679677	0.5240044602399077	0.4230084722423849	0.46371227958952194					False
KARS1P3	-0.14554054815451814	0.14554054815451814	0.7145224594064539	0.0	0.0		-0.21480349519629366	0.21480349519629366	0.6199469144052472	0.14235020416662506	0.14235020416662506	0.49999999999999956	0.07277027407725907	0.17857684968145937	0.21480349519629366	0.13840640949606414	0.17906722637034242					False
KASH5	-0.8059334552069247	0.8059334552069247	0.3404706299852468	-0.7813510981833898	0.7813510981833898	0.37105603593624914	1.377618364857109	1.377618364857109	0.0812603152344913	-1.0263450763533333	1.0263450763533333	0.39125166271342915	0.7936422766951572	1.2019817206052212	1.377618364857109	1.0520700509654637	1.331892708813094					False
KAT14	-0.30345889423928796	0.30345889423928796	0.029550732161682726	0.5833307174004672	0.5833307174004672	0.010400051799693655	0.17903488108943133	0.17903488108943133	0.3108607491057026	0.6384934552419264	0.6384934552419264	0.027181052552888867	0.44339480581987756	0.40876416816567884	0.6384934552419264	0.4564243395997994	7.527254842323316					False
KAT2A	0.40875659660018115	0.40875659660018115	0.030091651215999604	-0.10817113410084911	0.10817113410084911	0.50491213673135	0.39414164874045987	0.39414164874045987	0.050737989575950215	-0.1212014783749602	0.1212014783749602	0.15496806486278786	0.25846386535051513	0.25767156355771004	0.40875659660018115	0.2795946976178367	8.44783395708977					False
KAT2B	0.4203656143144672	0.4203656143144672	0.2253694951794221	1.9006748398861086	1.9006748398861086	0.05224472898662133	0.15932891556211892	0.15932891556211892	0.8226011330363583	2.1350525592454885	2.1350525592454885	0.0053464951076782384	1.160520227100288	1.1471907374038037	2.1350525592454885	1.2940264932511092	4.066412178907147					False
KAT5	0.29716244675216075	0.29716244675216075	0.022089689168010487	-0.010590735365129333	0.010590735365129333	0.9288551081695492	0.1094204591334833	0.1094204591334833	0.6196929924419509	-0.08924873574842174	0.08924873574842174	0.4782395409049136	0.15387659105864504	0.09933459744095252	0.29716244675216075	0.15097085889299336	7.933132045774278					False
KAT6A	0.13595014305116315	0.13595014305116315	0.20137286128329945	0.051289147869571394	0.051289147869571394	0.08504881584747673	-0.018278865611186745	0.018278865611186745	0.9616738874151112	-0.05359773244320287	0.05359773244320287	0.33179294635097273	0.09361964546036727	0.03593829902719481	0.13595014305116315	0.07494628235912135	8.754002417909392					False
KAT6B	-0.2551934737839794	0.2551934737839794	0.2865344388637026	-0.4731820691221209	0.4731820691221209	0.2757346723167348	-0.29763917479648505	0.29763917479648505	0.354811837761391	-0.5764458802171042	0.5764458802171042	0.03985767982455376	0.36418777145305015	0.4370425275067946	0.5764458802171042	0.4257338252995198	5.728296659472194					False
KAT7	-0.18076610805854187	0.18076610805854187	0.02653349211380141	-0.2188267297637374	0.2188267297637374	0.27676932591307435	-0.016298746114303597	0.016298746114303597	0.8711399331995374	-0.3092216582216736	0.3092216582216736	0.036148417265811035	0.19979641891113964	0.1627602021679886	0.3092216582216736	0.19955593163700833	9.006860782108273					False
KAT7P1	-0.7164480403706281	0.7164480403706281	0.4419611635270194	-0.7545209081022961	0.7545209081022961	0.0741613819864448	-0.6109616971250693	0.6109616971250693	0.025656629766170242	-0.23471049425297208	0.23471049425297208	0.43608275393091955	0.7354844742364621	0.4228360956890207	0.7545209081022961	0.6042118025541063	1.3110844068050618					False
KAT8	-0.0191633842006409	0.0191633842006409	0.25316826592975794	0.010449448583525367	0.010449448583525367	0.8036618848071175	0.24681199990863867	0.24681199990863867	0.2818489166026181	0.06298510858368367	0.06298510858368367	0.46705502655931846	0.014806416392083133	0.15489855424616117	0.24681199990863867	0.10798955883191022	7.91171509311522					False
KATNA1	0.22386465239177156	0.22386465239177156	0.018731370828213877	-0.06860078729056696	0.06860078729056696	0.328493299599162	0.1056257823682083	0.1056257823682083	0.40056424311935207	-0.08690336355136363	0.08690336355136363	0.5245218833707976	0.14623271984116926	0.09626457295978597	0.22386465239177156	0.1359080758278053	7.63370798925904					False
KATNAL1	0.11687851597729626	0.11687851597729626	0.645742614072834	-0.0919537284514842	0.0919537284514842	0.2515734802382578	0.366149377090518	0.366149377090518	0.11824541959862528	-0.19504954727740298	0.19504954727740298	0.17661178008253078	0.10441612221439023	0.2805994621839605	0.366149377090518	0.2173137328979386	5.428358272943327					False
KATNAL2	0.3822985941163717	0.3822985941163717	0.09418952757221424	0.1499541226383938	0.1499541226383938	0.7322973145597205	-0.13350957621249604	0.13350957621249604	0.8847758392715994	0.5059025463674693	0.5059025463674693	0.08918962189978105	0.26612635837738274	0.3197060612899827	0.5059025463674693	0.32334282933850933	3.695015321164369					False
KATNB1	-0.07254644330777538	0.07254644330777538	0.7300189267315859	-0.28237774427646123	0.28237774427646123	0.13543054645011904	-0.07780699680081504	0.07780699680081504	0.5309824634308836	-0.34619491132542635	0.34619491132542635	0.04838644468348097	0.1774620937921183	0.2120009540631207	0.34619491132542635	0.21636915069873477	8.526824130204202					False
KATNBL1	0.5559107546258479	0.5559107546258479	0.1870294004550309	0.6363522382673601	0.6363522382673601	0.192589570875311	-0.015497843590934757	0.015497843590934757	0.8977544512847211	0.5352410894072257	0.5352410894072257	0.1754229393966811	0.596131496446604	0.27536946649908023	0.6363522382673601	0.4644078753006304	6.6030160202095125					False
KATNBL1P1	0.1479872144122747	0.1479872144122747	0.49999999999999956	0.0	0.0		0.0	0.0		0.0	0.0		0.07399360720613735	0.0	0.1479872144122747	0.05285257657581239	0.018498401801534337					False
KATNBL1P2	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KATNBL1P3	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KATNBL1P4	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KATNBL1P5	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KATNBL1P6	0.3525692599136646	0.3525692599136646	0.24121363254564065	-0.008927587366842266	0.008927587366842266	0.9692456673644612	-0.1318619120297213	0.1318619120297213	0.7326549653812168	0.4051900829854831	0.4051900829854831	0.17922174441763514	0.18074842364025345	0.2685259975076022	0.4051900829854831	0.25043047806129287	0.3083722432204756					False
KATNIP	0.08737320590227071	0.08737320590227071	0.553819379444402	0.051865490872932796	0.051865490872932796	0.5855169922359729	0.3206121044331285	0.3206121044331285	0.3050377987516791	0.04557311143515985	0.04557311143515985	0.5790536997727342	0.06961934838760175	0.18309260793414417	0.3206121044331285	0.15410685334262375	7.36839085466697					False
KAZALD1	0.5448447892793054	0.5448447892793054	0.4484228078656519	-0.7292717884017064	0.7292717884017064	0.04337531493252668	0.2710358710405574	0.2710358710405574	0.6315284377898189	-0.6064310200040053	0.6064310200040053	0.15697116593919433	0.6370582888405059	0.43873344552228133	0.7292717884017064	0.5652352844985812	2.432484905651449					False
KAZALD1-DT	0.1933069455152978	0.1933069455152978	0.044653458610754856	-0.4193189450024346	0.4193189450024346	0.1480118275012933	0.32451438677899347	0.32451438677899347	0.5251340944418299	-0.13982099849645335	0.13982099849645335	0.8201522550247713	0.3063129452588662	0.2321676926377234	0.4193189450024346	0.2906801226703148	2.6464444819171824					False
KAZN	-0.07734430614430465	0.07734430614430465	0.3120905845807153	-0.26372367160854715	0.26372367160854715	0.17100272810560452	0.46154076538508093	0.46154076538508093	0.15253138516716272	-0.25677327285469254	0.25677327285469254	0.1750874047255368	0.1705339888764259	0.35915701911988673	0.46154076538508093	0.2929448270534313	8.036063001785308					False
KAZN-AS1	0.0	0.0		-0.12216713268186224	0.12216713268186224	0.5816915530099254	0.0	0.0		0.0	0.0		0.06108356634093112	0.0	0.12216713268186224	0.043631118814950805	0.05494540927485506					False
KBTBD11	0.03327971361195703	0.03327971361195703	0.9180934628405035	0.16802859044472696	0.16802859044472696	0.7341504131059906	0.545791644145101	0.545791644145101	0.13570317181581837	0.13910929313350573	0.13910929313350573	0.6129105111086803	0.10065415202834199	0.34245046863930334	0.545791644145101	0.2678722151640053	0.5373467045837544					False
KBTBD11-AS1	-0.16185565979325026	0.16185565979325026	0.49999999999999956	0.0	0.0		0.0	0.0		0.0	0.0		0.08092782989662513	0.0	0.16185565979325026	0.05780559278330366	0.020231957474156282					False
KBTBD11-OT1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KBTBD12	0.04618808845012862	0.04618808845012862	0.9348882901507507	-0.14940741263360433	0.14940741263360433	0.49999999999999956	-0.4030451810389777	0.4030451810389777	0.14114351952594445	-0.13753239046448235	0.13753239046448235	0.49999999999999956	0.09779775054186647	0.27028878575173	0.4030451810389777	0.21532925570282385	0.174369199241397					False
KBTBD13	-0.4753697055320225	0.4753697055320225	0.17628548815883124	-0.2731160337190027	0.2731160337190027	0.49999999999999956	-0.1110737337030725	0.1110737337030725	0.6047614109836386	0.16601116144366498	0.16601116144366498	0.6188282171126894	0.3742428696255126	0.13854244757336875	0.4753697055320225	0.2876750938755238	0.4034524062135246					False
KBTBD2	-0.04545798230578235	0.04545798230578235	0.7837979087926008	-0.08505259462574521	0.08505259462574521	0.6933014848686729	-0.134502657930879	0.134502657930879	0.6268967686345677	-0.3906930801773427	0.3906930801773427	0.271916008098875	0.06525528846576378	0.26259786905411087	0.3906930801773427	0.1963217932481381	7.0987514089107995					False
KBTBD3	-0.1807616529951721	0.1807616529951721	0.4805045096344581	-0.03355212638256866	0.03355212638256866	0.615665820678164	0.38499604744187677	0.38499604744187677	0.2839166245690643	-0.1252190450705637	0.1252190450705637	0.5292051869570202	0.10715688968887038	0.25510754625622023	0.38499604744187677	0.2102556221824498	2.9592205582671394					False
KBTBD4	-0.12509773757500042	0.12509773757500042	0.46955097131800927	-0.1564485386929091	0.1564485386929091	0.5047696335286223	0.003808414011477801	0.003808414011477801	0.9881647219595835	0.017177808423898266	0.017177808423898266	0.952898191881322	0.14077313813395476	0.010493111217688034	0.1564485386929091	0.08717818382111964	3.957935463004029					False
KBTBD6	0.10118928221376322	0.10118928221376322	0.1410318204423359	-0.49826331705505034	0.49826331705505034	0.00394221157316395	0.10425927960425341	0.10425927960425341	0.5285482122468497	-0.7436040837823219	0.7436040837823219	0.11490187189077948	0.2997262996344068	0.42393168169328765	0.7436040837823219	0.41636828968077216	7.352219949288041					False
KBTBD6-DT	0.16049595525565818	0.16049595525565818	0.16964946101209044	0.11223622419705936	0.11223622419705936	0.661737543593026	0.8723999946363787	0.8723999946363787	0.28024206819094033	0.034133672066632315	0.034133672066632315	0.8952680896258645	0.13636608972635877	0.4532668333515055	0.8723999946363787	0.3773283948385674	2.122684309286678					False
KBTBD7	-0.07493615064539938	0.07493615064539938	0.43000041543364254	-0.43400596471131614	0.43400596471131614	0.022621194949253968	0.1436614680830406	0.1436614680830406	0.6353033523455142	-0.6663082602259687	0.6663082602259687	0.06926511685134669	0.25447105767835776	0.40498486415450463	0.6663082602259687	0.3778108608177937	7.229462704875681					False
KBTBD8	0.32657570783337864	0.32657570783337864	0.08782010147083257	-0.11542174505904956	0.11542174505904956	0.2923465213788143	-0.14640480753759988	0.14640480753759988	0.518587691074839	-0.15767437081797375	0.15767437081797375	0.6449332963976268	0.2209987264462141	0.15203958917778682	0.32657570783337864	0.20652723638648304	6.395280378037572					False
KCMF1	-0.15121046745398203	0.15121046745398203	0.16935622251240398	-0.2602724073123568	0.2602724073123568	0.11991656306358943	0.29637069281461237	0.29637069281461237	0.11852345259568506	-0.1928583603219991	0.1928583603219991	0.01992771009765752	0.2057414373831694	0.24461452656830573	0.29637069281461237	0.23534836923843397	8.742447878638034					False
KCNA1	0.6604798996375973	0.6604798996375973	0.12361674733206868	-0.5816565808510279	0.5816565808510279	0.2650029664969825	0.04147775845129742	0.04147775845129742	0.8693665139349311	0.27506326405946147	0.27506326405946147	0.25814569777894547	0.6210682402443126	0.15827051125537944	0.6604798996375973	0.4283565934480961	0.4415210967851232					False
KCNA10	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNA2	1.061290043050524	1.061290043050524	0.10566932349984608	-0.9410501242601939	0.9410501242601939	0.17462758396098058	-0.38245775229575907	0.38245775229575907	0.5871902665395696	-1.242759854884476	1.242759854884476	0.020054245347973624	1.001170083655359	0.8126088035901176	1.242759854884476	0.9548709309458435	3.00985583083947					False
KCNA3	0.2964133255300623	0.2964133255300623	0.0009426368266664343	-0.39514928505632346	0.39514928505632346	0.5287555147265617	-0.07148002912840642	0.07148002912840642	0.8375046303342709	-0.41546697688020184	0.41546697688020184	0.3568712468495403	0.34578130529319284	0.24347350300430415	0.41546697688020184	0.3118902002532419	0.29894352236243377					False
KCNA4	-1.2860328428849277	1.2860328428849277	0.10391816466073354	-0.4813215514963858	0.4813215514963858	0.3986743743201163	0.7795900784148881	0.7795900784148881	0.43608837599490624	0.4611593419571145	0.4611593419571145	0.04739661532292459	0.8836771971906567	0.6203747101860013	1.2860328428849277	0.8283126521449861	1.5773561356561066					False
KCNA5	0.7144636933725209	0.7144636933725209	0.4357768618234957	-0.08998181808523137	0.08998181808523137	0.8686313878709444	0.04360650661126558	0.04360650661126558	0.9031900760108611	0.1440042189485161	0.1440042189485161	0.49999999999999956	0.4022227557288761	0.09380536277989084	0.7144636933725209	0.3146497212712603	0.3131036939066166					False
KCNA6	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNA6-AS1	0.0	0.0		0.0	0.0		-0.13399066018968947	0.13399066018968947	0.49999999999999956	0.0	0.0		0.0	0.06699533009484474	0.13399066018968947	0.04785380721060338	0.016748832523711184					False
KCNA7	-0.21792673760770032	0.21792673760770032	0.5779977998223316	-0.3120550043250361	0.3120550043250361	0.637227891417576	-0.5909213761406497	0.5909213761406497	0.4273744690591985	0.7639364246954803	0.7639364246954803	0.18502316695834095	0.2649908709663682	0.6774289004180649	0.7639364246954803	0.5130279626926828	0.9066421769746456					False
KCNAB1	-0.05815416966101716	0.05815416966101716	0.7583507277891449	-0.2199844056713684	0.2199844056713684	0.6673731618534449	0.1885348195193356	0.1885348195193356	0.7611235679046424	-0.32943198293241815	0.32943198293241815	0.32175613102211786	0.13906928766619278	0.2589834012258769	0.32943198293241815	0.21765572137266104	0.35249753560273656					False
KCNAB1-AS1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNAB1-AS2	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNAB2	0.6086351166924517	0.6086351166924517	0.1342047989168335	-0.8885645394081259	0.8885645394081259	0.09461360725087156	0.6772731940853003	0.6772731940853003	0.2065363667617994	-1.0411075368595242	1.0411075368595242	0.1252607583864818	0.7485998280502888	0.8591903654724122	1.0411075368595242	0.8377825882039467	5.637211446626091					False
KCNAB3	0.08357797113093479	0.08357797113093479	0.6383172493022515	0.08049507544700685	0.08049507544700685	0.5663141020110771	-0.17251272485181612	0.17251272485181612	0.4953651462113786	0.09130917591090304	0.09130917591090304	0.7654563135232529	0.08203652328897082	0.13191095038135958	0.17251272485181612	0.11633644940897248	3.336124376875538					False
KCNB1	0.5248652328982537	0.5248652328982537	0.36657523299045347	-1.4775493147250778	1.4775493147250778	0.17295820400413794	-1.0506568292233105	1.0506568292233105	0.2566731485211574	-1.6611201650780303	1.6611201650780303	0.021745824657666255	1.0012072738116657	1.3558884971506704	1.6611201650780303	1.247486782566434	3.2070066349017288					False
KCNB2	0.0	0.0		-0.6171846739857085	0.6171846739857085	0.3137672163571613	-0.3445893520457143	0.3445893520457143	0.49999999999999956	0.2772490877558049	0.2772490877558049	0.40482031459564327	0.30859233699285427	0.3109192199007596	0.6171846739857085	0.35367419209522144	0.45672002363642467					False
KCNB2-AS1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNC1	0.11398803071831543	0.11398803071831543	0.33804021963638253	-1.1752989319183642	1.1752989319183642	0.013060128067290773	-0.19898968745496737	0.19898968745496737	0.7788890706890826	-0.7057092261776178	0.7057092261776178	0.18754606602225435	0.6446434813183398	0.45234945681629257	1.1752989319183642	0.6380396780460373	0.9038798394507707					False
KCNC2	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNC3	-0.47605841517165004	0.47605841517165004	0.14492882776815505	0.2085822957994088	0.2085822957994088	0.5086513156293415	0.010019147840103493	0.010019147840103493	0.9655215847469664	0.06980071596604631	0.06980071596604631	0.5133176935882693	0.3423203554855294	0.0399099319030749	0.47605841517165004	0.23182132533392327	7.303781189916142					False
KCNC4	-0.8138728262448769	0.8138728262448769	0.04548035330405259	-0.5362673461860865	0.5362673461860865	0.1862404972649467	0.1456766602282773	0.1456766602282773	0.2992328795803781	-0.6804160166501685	0.6804160166501685	0.1531381877117931	0.6750700862154817	0.4130463384392229	0.8138728262448769	0.5826031571727129	6.3168216739490815					False
KCNC4-DT	0.15128437623012347	0.15128437623012347	0.8132485376346965	-0.4625959669286814	0.4625959669286814	0.16032612642120314	0.666322569927794	0.666322569927794	0.3645064611301113	-0.0885110545405971	0.0885110545405971	0.8605873866355955	0.30694017157940245	0.37741681223419554	0.666322569927794	0.38848478876694115	0.5961476793186953					False
KCND1	0.01025930147109344	0.01025930147109344	0.9489205821866183	-0.43142729529778734	0.43142729529778734	0.00577122146666572	-0.4601261772754519	0.4601261772754519	0.33490774563692177	-0.3896870408994628	0.3896870408994628	0.25143543832427334	0.2208432983844404	0.42490660908745737	0.4601261772754519	0.34248227138444925	4.415627957124061					False
KCND2	0.17175794023626034	0.17175794023626034	0.6063890216502831	-0.8408898788996677	0.8408898788996677	0.2518858816294877	0.22714593816786977	0.22714593816786977	0.6717211087583355	-1.01265007582293	1.01265007582293	0.14455926435450905	0.506323909567964	0.6198980069953999	1.01265007582293	0.627330832216146	1.242004007641326					False
KCND3	0.0	0.0		0.849389204550518	0.849389204550518	0.13733098926361173	0.15248880600204273	0.15248880600204273	0.49999999999999956	0.7174440461488608	0.7174440461488608	0.279758130885617	0.424694602275259	0.4349664260754518	0.849389204550518	0.48976746994323583	0.370033308725262					False
KCND3-AS1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCND3-IT1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNE1	-0.013868445380975564	0.013868445380975564	0.9553704128188704	-0.4778851973568175	0.4778851973568175	0.0864696206015084	-0.09445964176735058	0.09445964176735058	0.781065101067116	-0.3160366014980287	0.3160366014980287	0.29455503724557813	0.24587682136889655	0.20524812163268963	0.4778851973568175	0.26160857519451086	0.5167915108423953					False
KCNE2	-0.013429548675462644	0.013429548675462644	0.9568358034323448	0.0	0.0		0.43440882154891236	0.43440882154891236	0.49999999999999956	0.0	0.0		0.006714774337731322	0.21720441077445618	0.43440882154891236	0.1580237681264964	0.09308632405749377					False
KCNE3	-0.6981118176697692	0.6981118176697692	0.13352199319392916	-0.8061488498776894	0.8061488498776894	0.14806525546150287	0.24818487389587673	0.24818487389587673	0.6872772728798072	-0.7430623959236629	0.7430623959236629	0.11822032368218423	0.7521303337737293	0.4956236349097698	0.8061488498776894	0.6499158222754552	4.9434230369015095					False
KCNE4	0.3032788160850637	0.3032788160850637	0.45420591698622803	-0.25771718644635755	0.25771718644635755	0.49896654646090954	0.17240998659840578	0.17240998659840578	0.7127165840596063	0.04658130340767108	0.04658130340767108	0.7133088369704335	0.2804980012657106	0.10949564500303843	0.3032788160850637	0.21046567927018728	1.0308627959690813					False
KCNE5	0.8458161918493114	0.8458161918493114	0.12142533905109228	0.2781409826171195	0.2781409826171195	0.5950380338178527	0.08446686567639028	0.08446686567639028	0.7356338867031756	0.2704703950338099	0.2704703950338099	0.6601162883843679	0.5619785872332155	0.17746863035510008	0.8458161918493114	0.43773683494489407	0.9857973039575203					False
KCNF1	-0.6123673029180732	0.6123673029180732	0.07808101210895449	-0.7672573826340467	0.7672573826340467	0.2201906881844516	0.7344162484432079	0.7344162484432079	0.2527842449299272	-1.1019289922396427	1.1019289922396427	0.14712578256304215	0.68981234277606	0.9181726203414253	1.1019289922396427	0.8465548402274427	1.2476107228336124					False
KCNG1	-0.10926949051064483	0.10926949051064483	0.5696463429343133	-0.47419393030124724	0.47419393030124724	0.08713232257092612	0.2913863637054419	0.2913863637054419	0.2165570391239366	-0.7601929447611484	0.7601929447611484	0.04938761264467569	0.29173171040594603	0.5257896542332952	0.7601929447611484	0.45896529123983887	8.362064113116816					False
KCNG2	0.9704415837624567	0.9704415837624567	0.022554539565932032	0.49294103370800624	0.49294103370800624	0.17055746953195058	1.1371459123380006	1.1371459123380006	0.14561443037357202	0.39770086123881	0.39770086123881	0.4320353347713522	0.7316913087352315	0.7674233867884053	1.1371459123380006	0.8049271427012731	3.5962598732664866					False
KCNG3	-0.8183653843454133	0.8183653843454133	0.07548306090727842	-0.6791675905573076	0.6791675905573076	0.05079389681649766	-0.43145016490652743	0.43145016490652743	0.016871831585427793	-0.6570238080540562	0.6570238080540562	0.011175784995120591	0.7487664874513604	0.5442369864802918	0.8183653843454133	0.6710536865914813	5.123793230809089					False
KCNG4	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNH1	-0.3516239960271197	0.3516239960271197	0.5398253104214774	-1.0418976528122958	1.0418976528122958	0.1933181635284732	0.01849814581235326	0.01849814581235326	0.9358183569013511	-0.4864306341133823	0.4864306341133823	0.0879839522098754	0.6967608244197078	0.2524643899628678	1.0418976528122958	0.5556533279942889	0.5468827796392556					False
KCNH1-IT1	0.1479872144122747	0.1479872144122747	0.49999999999999956	-0.30303356131840214	0.30303356131840214	0.535668919072928	0.0	0.0		0.14235020416662506	0.14235020416662506	0.49999999999999956	0.22551038786533842	0.07117510208331253	0.30303356131840214	0.1704414330234793	0.14896584649347552					False
KCNH2	-0.9966255941086972	0.9966255941086972	0.058001838909604954	-0.5773088781095996	0.5773088781095996	0.1472608112393576	-0.2011898348654535	0.2011898348654535	0.58062180862484	-0.6945885466788013	0.6945885466788013	0.028306406446394775	0.7869672361091484	0.4478891907721274	0.9966255941086972	0.6715992678217892	7.39234734577627					False
KCNH3	-0.464289131675951	0.464289131675951	0.4168906581332879	-1.4487003699371033	1.4487003699371033	0.18088115743157487	-0.6662706037517458	0.6662706037517458	0.25351693906794737	-1.01628175856179	1.01628175856179	0.21357839657836247	0.9564947508065271	0.8412761811567679	1.4487003699371033	0.9774304522609985	2.2462429784150664					False
KCNH4	-0.966512826691952	0.966512826691952	0.07713671745577683	-0.8059397211674343	0.8059397211674343	0.10640479051487417	-0.4256151552294303	0.4256151552294303	0.38012282194159697	-0.7737251779394431	0.7737251779394431	0.28552477460555864	0.8862262739296931	0.5996701665844366	0.966512826691952	0.7748860211763345	1.2856055073039636	1.0	-0.012269211	0.0	-0.0130265776717878	True
KCNH5	0.13088159460996351	0.13088159460996351	0.6421152062452857	0.11800106251622822	0.11800106251622822	0.46001664910740503	-0.03347000058314542	0.03347000058314542	0.955506012259913	0.1526524533395195	0.1526524533395195	0.05455972909665417	0.12444132856309587	0.09306122696133245	0.1526524533395195	0.11502287427325777	4.490963121435167					False
KCNH6	0.3684868327678046	0.3684868327678046	0.5675897653529074	-1.187784941900354	1.187784941900354	0.3354864516528032	-0.08626229670038033	0.08626229670038033	0.9003849637831688	-1.3260962372546903	1.3260962372546903	0.050557995823781884	0.7781358873340793	0.7061792669775353	1.3260962372546903	0.8255773857413621	2.1112517693771595					False
KCNH7	0.0	0.0		-0.25571083806773487	0.25571083806773487	0.5927686621495254	0.15248880600204273	0.15248880600204273	0.49999999999999956	0.7516979741421387	0.7516979741421387	0.20730617750155636	0.12785541903386743	0.4520933900720907	0.7516979741421387	0.35593491449428755	0.4223243291224768					False
KCNH7-AS1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNH8	-0.730977048527338	0.730977048527338	0.035038657696741395	-0.32843098077076016	0.32843098077076016	0.14708806321940043	-0.23908307324471778	0.23908307324471778	0.515981542308601	-0.618399367788808	0.618399367788808	0.12312753196300154	0.529704014649049	0.4287412205167629	0.730977048527338	0.5151875362892533	1.8927091469571493					False
KCNIP1	0.3515582559696461	0.3515582559696461	0.5406712407300218	0.0	0.0		-0.4752501197302447	0.4752501197302447	0.3563021033654644	-0.13753239046448235	0.13753239046448235	0.49999999999999956	0.17577912798482306	0.30639125509736354	0.4752501197302447	0.2745373241395435	0.28596424855540237					False
KCNIP1-AS1	0.0	0.0		0.15869807075848913	0.15869807075848913	0.49999999999999956	0.0	0.0		0.0	0.0		0.07934903537924456	0.0	0.15869807075848913	0.05667788241374611	0.01983725884481114					False
KCNIP1-AS2	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNIP1-OT1	-0.18333528074130903	0.18333528074130903	0.49999999999999956	0.0	0.0		0.0	0.0		0.0	0.0		0.09166764037065452	0.0	0.18333528074130903	0.06547688597903893	0.02291691009266363					False
KCNIP2	0.2500025695653174	0.2500025695653174	0.5762947457621063	-0.2260539739500813	0.2260539739500813	0.2549464417820223	-0.6809887299037123	0.6809887299037123	0.34379425456066875	-0.4795673017846851	0.4795673017846851	0.5660834430187687	0.23802827175769936	0.5802780158441987	0.6809887299037123	0.44798679895848664	2.2216570890727723					False
KCNIP2-AS1	0.030387408587560782	0.030387408587560782	0.9486227282631893	0.07864229753500385	0.07864229753500385	0.7399425298510448	0.05935679069629807	0.05935679069629807	0.8981407812496124	-0.14420508806994414	0.14420508806994414	0.8440965894333755	0.054514853061282315	0.1017809393831211	0.14420508806994414	0.08758463791473635	0.9217899896760626					False
