z1,z2,FK_x,FK_y,Fentry_x,Fentry_y,Fexit_x,Fexit_y,Fzga_x,Fzga_y,Fwrong_exit_x,Fwrong_exit_y,gM,g8,gB
3.6000000000000005,-4.0,-2.058694693329518,1.7106753612380177,-0.10586088230619319,0.028464941535883984,-0.001016254880554106,-0.000498181537537258,0.03241797849048619,0.022058708453099072,0.001016254880554106,0.000498181537537258,0.0011317945160651982,0.1096210714201797,1.9937908568753923e-10
3.7,-4.0,-2.1025846933295176,1.7106753612380177,-0.10015849172519169,0.026931625253543808,-0.0008745250805673706,-0.00042870372146640984,0.030021559424846387,0.0204280728625452,0.0008745250805673706,0.00042870372146640984,0.0009739512294474329,0.10371613135612778,1.2322434366938177e-10
3.8000000000000007,-4.0,-2.146474693329518,1.7106753612380177,-0.09467169895706533,0.025456281085218368,-0.0007509068064574634,-0.000368104414105448,0.027775423737313457,0.018899697109814942,0.0007509068064574634,0.000368104414105448,0.000836278596921671,0.09803444716080044,7.569258333306949e-11
3.9000000000000004,-4.0,-2.190364693329518,1.7106753612380177,-0.08939900689191821,0.024038506472901996,-0.0006433450438440974,-0.0003153762203183469,0.02567250620679228,0.017468773688100313,0.0006433450438440974,0.0003153762203183469,0.0007164879662506158,0.09257446854680874,4.6211497485408466e-11
4.0,-4.0,-2.2342546933295178,1.7106753612380177,-0.08433839777553331,0.022677758862493784,-0.0005499788964195319,-0.00026960690420688155,0.023705873920848164,0.01613058511959274,0.0005499788964195319,0.00026960690420688155,0.0006125068728622706,0.08733410608910433,2.8040558336212604e-11
-4.0,-3.9,1.276945306670482,1.6667853612380177,-0.43554834981722534,0.1171146323694749,-0.16037889341092004,-0.0786198474780386,0.6697788069704654,0.45574881960520525,0.16037889341092004,0.0786198474780386,0.1786126251675307,0.45101907070976893,0.030884624346356172
-3.9,-3.9,1.2330553066704821,1.6667853612380177,-0.4435053666884565,0.11925419530438904,-0.163140455887676,-0.07997360180384844,0.6675579298985976,0.4542376309956847,0.163140455887676,0.07997360180384844,0.18168815407939154,0.4592587216150947,0.03040372558902865
-3.8,-3.9,1.189165306670482,1.6667853612380177,-0.4511713511201955,0.12131550250220069,-0.16558472743021266,-0.08117181593154399,0.6647014793766732,0.45229396849087045,0.16558472743021266,0.08117181593154399,0.18441031874551236,0.4671970025796062,0.0297475487798132
-3.7,-3.9,1.1452753066704822,1.6667853612380177,-0.4585263289446491,0.12329318310725404,-0.16769612615138949,-0.08220685141466663,0.6612176836908934,0.44992343100145443,0.16769612615138949,0.08220685141466663,0.1867617657491932,0.474813229951075,0.028927804050657282
-3.6,-3.9,1.1013853066704822,1.6667853612380177,-0.4655508997152256,0.1251820205318354,-0.1694610644695952,-0.08307204744161484,0.6571165461457595,0.44713282524358094,0.1694610644695952,0.08307204744161484,0.18872736271503449,0.48208731417710854,0.02795887221060416
-3.5,-3.9,1.057495306670482,1.6667853612380177,-0.4722263216357794,0.12697697529280477,-0.17086809470315006,-0.0837617922079392,0.6524097972089498,0.4439301331759837,0.17086809470315006,0.0837617922079392,0.19029436045619866,0.48899984775108996,0.026857385420953856
-3.4,-3.9,1.0136053066704822,1.6667853612380177,-0.4785345946259735,0.12867320734704835,-0.17190803271966776,-0.08427158353088936,0.6471108386121585,0.44032447396358193,0.17190803271966776,0.08427158353088936,0.19145253068166485,0.49553219122803077,0.025641753126421175
-3.3,-3.9,0.9697153066704819,1.6667853612380177,-0.4844585410092089,0.13026609778766243,-0.17257405777214208,-0.08459807779037973,0.6412346797806786,0.43632606072119684,0.17257405777214208,0.08459807779037973,0.1921942771828393,0.5016665567785432,0.024331652087110817
