z1,z2,in_morula_basin,in_8cell_basin,in_blast_basin,dist_morula,dist_8cell,dist_blast
-0.7999999999999998,-3.9,0,0,0,4.539643311407775,3.7956973752061676,4.786925801818471
-0.6999999999999997,-3.9,0,0,0,4.5927359327542545,3.8305089696612855,4.858590456017165
-0.5999999999999996,-3.9,0,0,0,4.64737402209192,3.8675934855106138,4.931241609015598
-0.5,-3.9,0,0,0,4.703503721101704,3.9068861989662187,5.0048363003870975
-0.3999999999999999,-3.9,0,0,0,4.761072274983895,3.9483211842732957,5.079333517387698
-0.2999999999999998,-3.9,0,0,0,4.820028128634008,3.9918317320109895,5.154694129436173
-0.19999999999999973,-3.9,0,0,0,4.880321005223509,4.037350737698971,5.230880820208908
-0.09999999999999964,-3.9,0,0,0,4.941901968597571,4.084811058262916,5.307858018298444
0.0,-3.9,0,0,0,5.004723470925371,4.134145834899341,5.385591827236887
0.10000000000000053,-3.9,0,0,0,5.068739387030471,4.185288781759766,5.464049955553703
0.20000000000000018,-3.9,0,0,0,5.13390503679575,4.23817444063275,5.543201647421108
0.2999999999999998,-3.9,0,0,0,5.200177196984686,4.292738402435128,5.623017614338208
0.40000000000000036,-3.9,0,0,0,5.267514103753521,4.348917496831811,5.703469968216141
0.5,-3.9,0,0,0,5.335875447051309,4.406649951693286,5.784532156149631
0.6000000000000005,-3.9,0,0,0,5.405222358020782,4.465875524381195,5.866178897094322
0.7000000000000002,-3.9,0,0,0,5.475517390425354,4.526535607037195,5.948386120612921
0.8000000000000007,-3.9,0,0,0,5.546724497039062,4.58857330815191,6.0311309078054425
0.9000000000000004,-3.9,0,0,0,5.618809001848699,4.651933512722718,6.114391434498757
1.0,-3.9,0,0,0,5.6917375688324485,4.716562923284423,6.198146916737085
1.1000000000000005,-3.9,0,0,0,5.76547816799799,4.782410084027704,6.2823775585874415
1.2000000000000002,-3.9,0,0,0,5.840000039286318,4.849425390117725,6.3670645022513135
1.3000000000000007,-3.9,0,0,0,5.915273654875736,4.917561084198856,6.452189780455504
1.4000000000000004,-3.9,0,0,0,5.991270680354017,4.986771241929551,6.537736271080389
1.5,-3.9,0,0,0,6.067963935165767,5.0570117482406705,6.623687653972353
1.6000000000000005,-3.9,0,0,0,6.145327352686362,5.1282402658565776,6.710028369878286
1.7000000000000002,-3.9,0,0,0,6.2233359402235315,5.200416197465479,6.796743581433472
1.8000000000000007,-3.9,0,0,0,6.301965739202385,5.2735006427770434,6.883819136129506
1.9000000000000004,-3.9,0,0,0,6.3811937857491365,5.347456351563653,6.971241531185707
2.0,-3.9,0,0,0,6.460998071852842,5.422247673648542,7.058997880245758
2.1000000000000005,-3.9,0,0,0,6.541357507252519,5.497840506680383,7.147075881820466
2.2,-3.9,0,0,0,6.622251882169057,5.574202242420361,7.235463789397708
2.3000000000000007,-3.9,0,0,0,6.703661830976737,5.651301712164441,7.324150383141455
2.4000000000000004,-3.9,0,0,0,6.785568796887783,5.729109131830299,7.413124943103062
2.5,-3.9,0,0,0,6.86795499770491,5.8075960471549575,7.502377223869941
2.6000000000000005,-3.9,0,0,0,6.950803392680777,5.886735279375019,7.591897430578743
2.7,-3.9,0,0,0,7.034097650509647,5.966500871695826,7.681676196222656
2.8000000000000007,-3.9,0,0,0,7.117822118464895,6.046868036798522,7.771704560184944
2.9000000000000004,-3.9,0,0,0,7.201961792686131,6.127813105583768,7.861973947933504
3.0,-3.9,0,0,0,7.286502289611495,6.209313477307516,7.952476151814024
3.1000000000000005,-3.9,0,0,0,7.371429818543775,6.291347571226799,8.04320331288203
3.2,-3.9,0,0,0,7.456731155333351,6.373894779841436,8.134147903716906
3.3000000000000007,-3.9,0,0,0,7.542393617156413,6.456935423790336,8.225302712163717
3.4000000000000004,-3.9,0,0,0,7.628405038363166,6.540450708437993,8.316660825951331
3.5,-3.9,0,0,0,7.714753747367914,6.624422682167528,8.40821561813796
3.6000000000000005,-3.9,0,0,0,7.801428544550673,6.7088341963804865,8.49996073333782
